iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
AUT,Austria,2431.7510446940696,607.9377611735174,0.007757159881429874,0.019010647381055817,0.005731094754889513,4372.189652519811,410.4241525444655,1208.5600030264936,0.015420975251942075,0.093871534668659,0.25,Europe,0.0,1.0,0.0,0.0
BEL,Belgium,77262.9675819346,26261.68268109957,0.33509363017593957,0.6304222924997512,0.22276510008494105,0.0,0.0,0.0,0.0,0.1657823939071513,0.3399,Europe,0.0,1.0,0.0,0.0
BGR,Bulgaria,890.2865833545368,89.02865833545368,0.001135987235608145,0.03653785826541823,0.007314053780184635,161.15535152591195,9.739942459036271,44.54653791507945,0.0005684045947473577,0.0604382191892039,0.1,Europe,0.0,0.0,0.0,0.0
CYP,Cyprus,347.05731914675977,43.38216489334497,0.0005535474362221448,0.06900111212344012,0.007936948438498811,1361.1192998066588,55.43810634246132,376.240391160914,0.004800749442596166,0.0407297922748844,0.125,Europe,0.0,0.0,0.0,0.0
CZE,Czechia,1805.7009051356083,343.0831719757656,0.004377670195229924,0.025297806917173767,0.010457803280961556,1301.1870100785254,186.16971634454674,359.6739166911999,0.004589364660566614,0.1430768328476562,0.19,Europe,0.0,1.0,0.0,0.0
DEU,Germany,29489.222952022887,8814.111404786485,0.11246623543778914,0.027146663943186867,0.02091315281351564,20534.64907244326,2807.3622027265337,5676.184593419248,0.0724269394331878,0.1367134248470752,0.29889263,Europe,0.0,1.0,0.0,0.0
DNK,Denmark,666.860845168907,146.70938593715954,0.0018719813696457075,0.0052102640497034185,0.0013225636372833126,14220.482580936578,1651.760983428283,3930.823646030537,0.05015649534436628,0.1161536518910103,0.22,Europe,0.0,1.0,0.0,0.0
ESP,Spain,5832.271675022941,1458.0679187557353,0.018604644564172275,0.01760420792280817,0.008095397831736172,5184.763120180899,578.5848393117128,1433.1714381616905,0.018286970629787732,0.1115933025097443,0.25,Europe,0.0,1.0,0.0,0.0
EST,Estonia,247.8741628895756,49.57483257791512,0.0006325645928946417,0.03797618450567602,0.008792274961806165,6.236650964639766,0.4209293114723467,1.723934117166265,2.1997042174344406e-05,0.0674928441336399,0.2,Europe,0.0,1.0,0.0,0.0
FIN,Finland,560.3466068365226,112.06932136730452,0.001429981322383098,0.006156965431778516,0.002114285300378398,2742.309482756836,262.66129196311937,758.028772807258,0.009672290094366537,0.0957810537485604,0.2,Europe,0.0,1.0,0.0,0.0
