iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
ABW,Aruba,0.33471535588405554,0.08367883897101389,5.292817994959453e-07,,,0.0,0.0,0.0,0.0,0.1518484464085109,0.25,Caribbean/American isl.,0.0,0.0,1.0,1.0
AFG,Afghanistan,0.020625896095353823,0.004125179219070765,2.6092406481277427e-08,4.0544348394770624e-05,,4.275430811463178,0.6152941055354517,1.1430418268313758,7.229919086401409e-06,0.1439139428676382,0.2,Asia,0.0,0.0,0.0,0.0
AGO,Angola,112.156861599067,33.6470584797201,0.00021282292965441922,0.0300729684444068,0.004390936746484273,0.0,0.0,0.0,0.0,0.4071720075431295,0.3,Africa,0.0,0.0,0.0,0.0
AIA,Anguilla,-0.0,-0.0,-0.0,,,28.33900721918235,0.0,7.576469369016878,4.792235875605594e-05,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
ALB,Albania,87.5334321886993,13.130014828304894,8.30494060528366e-05,0.030136955282129,0.004671097971894752,5.626789550887602,0.4337772989579484,1.5043292924301024,9.515119051874908e-06,0.0770914382055611,0.15,Europe,0.0,0.0,0.0,0.0
AND,Andorra,56.66727941090543,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,-0.0283953210675186,0.0,Europe,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,2745.189118375833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793396882233914,0.0,Asia,0.0,0.0,0.0,0.0
ARG,Argentina,3042.65753589977,912.7972607699311,0.005773586042734563,0.028839971161391535,0.017405826915606496,0.0,0.0,0.0,0.0,0.2594293401007262,0.3,Latin America,0.0,0.0,0.0,0.0
ARM,Armenia,6.788653642974876,1.3577307285949753,8.587860110136306e-06,0.008826989591699651,0.0005222071056158932,0.0,0.0,0.0,0.0,0.2331402568673518,0.2,Asia,0.0,0.0,0.0,0.0
ASM,American Samoa,35.42747071548907,12.045340043266286,7.618866767318511e-05,,,0.0,0.0,0.0,0.0,0.1544002408409665,0.34,Oceania,0.0,0.0,1.0,0.0
ATG,Antigua and Barbuda,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.1574408279950119,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
AUS,Australia,14074.664297120324,4222.399289136097,0.026707338694296364,0.04037812376342009,0.012742162218788105,0.0,0.0,0.0,0.0,0.2387483073369061,0.3,Oceania,0.0,1.0,0.0,0.0
AUT,Austria,2136.8710551826152,534.2177637956538,0.003379011262840393,0.01523442413700475,0.004619367178889936,2141.644101537789,212.40871686237278,572.5712552009751,0.0036216031199644205,0.0991802123937654,0.25,Europe,0.0,1.0,0.0,0.0
AZE,Azerbaijan,6.17810745001537,1.235621490003074,7.815499996973299e-06,0.0029513205358165707,0.00020219342050575704,370.880775130135,50.06504099460224,99.15544361161213,0.0006271737546783141,0.1349895825067648,0.2,Asia,0.0,0.0,0.0,0.0
BEL,Belgium,57357.3871615533,16966.315122387467,0.10731460796083872,0.37534350746161815,0.13007155991856453,0.0,0.0,0.0,0.0,0.1561072963993858,0.2958,Europe,0.0,1.0,0.0,0.0
BEN,Benin,11.615800372937015,3.4847401118811043,2.2041528537830586e-05,0.05443393130904747,,0.0,0.0,0.0,0.0,0.006597411465998,0.3,Africa,0.0,0.0,0.0,0.0
BFA,Burkina Faso,27.29098838182838,7.505021805002805,4.747044169176602e-05,0.022198106761743528,0.0030885188689265155,79.74052150001691,10.516125920299812,21.31872912631063,0.00013484431014690494,0.1318793221122536,0.275,Africa,0.0,0.0,0.0,0.0
BGD,Bangladesh,207.1242163650263,51.78105409125658,0.0003275233001106862,0.03371687715959303,0.0020839932225331075,0.0,0.0,0.0,0.0,0.3658483959857276,0.25,Asia,0.0,0.0,0.0,0.0
BGR,Bulgaria,614.3320082324113,61.43320082324114,0.00038857464420346616,0.021914151646901175,0.0046483684644368925,371.32627577199935,25.241527007941773,99.2745487708316,0.0006279271135176111,0.0679766788802215,0.1,Europe,0.0,0.0,0.0,0.0
BHR,Bahrain,57.57332959516065,0.0,0.0,0.0,0.0,260.8284585972014,1.9071037147684196,69.73281780287434,0.0004410710251777413,0.0073117163864146,0.0,Asia,0.0,0.0,0.0,0.0
BHS,Bahamas,660.1929742628638,0.0,0.0,0.0,0.0,1799.1007081776147,4.627283687254475,480.9918463924776,0.003042348975344576,0.0025719981467528,0.0,Caribbean/American isl.,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,91.72340763894705,9.172340763894706,5.8016495983959295e-05,0.0073153598653099595,0.00222322161510538,58.94408168867877,3.053953165021083,15.758774679192467,9.96767249954719e-05,0.0518110228801418,0.1,Europe,0.0,0.0,0.0,0.0
BLR,Belarus,34.921626865365845,6.285892835765852,3.975925947903373e-05,0.00268487348069296,0.0007136496268296962,0.0,0.0,0.0,0.0,0.1841244143344963,0.18,Europe,0.0,0.0,0.0,0.0
BLZ,Belize,0.5806506480516305,0.14516266201290762,9.181766371833604e-07,0.0019315973375140796,,0.0,0.0,0.0,0.0,0.4210436954613511,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
BMU,Bermuda,106.126814201984,0.0,0.0,,,37178.7539173648,495.84745362921586,9939.7868123786,0.06287071277941833,0.0133368497161392,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
BOL,Bolivia,129.97280843006604,32.49320210751651,0.0002055246068699536,0.016809701563735843,,545.4004598107674,-15.486821166699015,145.81350170964896,0.0009222933004892886,-0.0283953210675186,0.25,Latin America,0.0,0.0,0.0,0.0
BRA,Brazil,17503.932989907837,5951.337216568665,0.037643142640683414,0.07982573376591004,0.02227108029370265,0.0,0.0,0.0,0.0,0.1866822480915857,0.34,Latin America,0.0,0.0,0.0,0.0
BRB,Barbados,167.46259851704104,41.86564962926026,0.000264806809527046,0.2803774953293192,,4023.616057751836,63.40087209846289,1075.7188344130282,0.006804090585279662,0.0157571873629234,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
BRN,Brunei Darussalam,17.707109548922137,3.2758152665505955,2.072004607636565e-05,0.010517715974134331,,10.929944781175264,0.5318306465675579,2.9221345405341816,1.8482959933501686e-05,0.0486581274851026,0.185,Asia,0.0,0.0,0.0,0.0
BTN,Bhutan,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1837106713569214,0.3,Asia,0.0,0.0,0.0,0.0
BWA,Botswana,157.69047111846103,34.69190364606143,0.00021943173943997731,0.04916984745376079,0.00936902746816451,0.0,0.0,0.0,0.0,0.1810655472505273,0.22,Africa,0.0,0.0,0.0,0.0
CAF,Central African Republic,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2952278868622943,0.3,Africa,0.0,0.0,0.0,0.0
CAN,Canada,5746.926946885483,1539.027036375932,0.009734587732128226,0.011738160963078934,0.006831374620304445,39228.2399522005,4122.178698897647,10487.719492061531,0.06633647303937697,0.1050819181263424,0.2678,Northern America,0.0,1.0,0.0,0.0
CHE,Switzerland,2209.0626817904763,467.18541059923115,0.002955021100446527,0.01748021223409648,0.006644174886470998,49687.136721189636,3694.5725337552667,13283.918751657264,0.08402287254093696,0.0743567204221626,0.21148581,Europe,0.0,1.0,0.0,0.0
CHL,Chile,2218.944153306749,599.1149213928222,0.0037894959777048,0.043255804704652956,0.01100817399594825,0.0,0.0,0.0,0.0,0.1807110518587791,0.27,Latin America,0.0,1.0,0.0,0.0
CHN,China (People’s Republic of),8246.611298730495,2061.6528246826238,0.013040277929309044,0.0051085745546111255,0.0016390130758178925,0.0,0.0,0.0,0.0,0.173647434189115,0.25,Asia,0.0,0.0,0.0,0.0
CIV,Côte d’Ivoire,210.34287968210586,52.585719920526465,0.0003326129378655359,0.09999221055566285,0.007702352960744864,0.0,0.0,0.0,0.0,0.2453072352840946,0.25,Africa,0.0,0.0,0.0,0.0
CMR,Cameroon,92.28743686436403,30.45485416524013,0.0001926317359822419,0.21684820820924897,0.00617333505323976,0.0,0.0,0.0,0.0,0.3540632534838959,0.33,Africa,0.0,0.0,0.0,0.0
COD,Democratic Republic of the Congo,564.1942789280624,157.9743980998575,0.0009992128802067237,0.6728920044946282,0.045523510220700725,0.0,0.0,0.0,0.0,0.2799485327582386,0.28,Africa,0.0,0.0,0.0,0.0
COG,Congo,673.5204485773046,202.05613457319137,0.001278036787091883,2.2049945575161325,0.20028784605897582,0.0,0.0,0.0,0.0,0.40727135310927,0.3,Africa,0.0,0.0,0.0,0.0
COK,Cook Islands,6.1065080581324285,0.0,0.0,0.0,,18.8411791393039,0.02185231723866384,5.037213037176199,3.1861163629249045e-05,0.0011598168605636,0.0,Oceania,0.0,0.0,0.0,0.0
COL,Colombia,2953.1610483656377,1092.669587895286,0.0069113067634224935,0.05987156077717226,0.022378923568536782,0.0,0.0,0.0,0.0,0.2574883721893984,0.37,Latin America,0.0,1.0,0.0,0.0
COM,Comoros,2.1527995987924067,1.0763997993962033,6.808397795753907e-06,0.11930697092541373,,0.0,0.0,0.0,0.0,0.5,0.5,Africa,0.0,0.0,0.0,0.0
CPV,Cabo Verde,10.831616038860373,2.7620620899093953,1.7470476541544483e-05,0.043766762946580405,0.006616339467871329,6.018588252117228,0.6265791524454855,1.609077170001394,1.0177665829722996e-05,0.1041073298584708,0.255,Africa,0.0,0.0,0.0,0.0
CRI,Costa Rica,370.2121330168351,111.06363990505052,0.0007024949665933752,0.03373361130764477,0.013497731483385438,1434.1287628312043,189.35768069749145,383.41613588572955,0.00242516728067507,0.1320367358950869,0.3,Latin America,0.0,0.0,0.0,0.0
CUB,Cuba,7.219204915554047,2.5267217204439163,1.5981911740975522e-05,0.0002582917804474911,,0.0,0.0,0.0,0.0,0.35,0.35,Latin America,0.0,0.0,0.0,0.0
CUW,Curaçao,6.286611087032805,1.383054439147217,8.748036556844032e-06,,,256.6008424510745,3.4925865935203753,68.60255928720515,0.00043392196254224955,0.0136109708766303,0.22,Caribbean/American isl.,0.0,0.0,1.0,1.0
CYM,Cayman Islands,5182.532570785761,0.0,0.0,,,23948.15610958409,132.44848925683206,6402.569779716275,0.040497259475366844,0.0055306341185836,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
CYP,Cyprus,835.3688992018134,104.42111240022668,0.0006604799368177789,0.14227341445338,0.01701204622674324,452.6176652807355,18.659665028995665,121.00790441784461,0.0007653940015312109,0.0412261086129328,0.125,Europe,0.0,0.0,0.0,0.0
