iso_partner,negative_misalignment,positive_misalignment,theoretical_profit,reported_profit,partner_jurisdiction,etr_average_corrected,cit,tax_revenue_current_usd,gvt_health_expenditure,region_tjn,ukt,oecd,oecd_oct,nld_oct,tax_revenue_loss,tax_revenue_gain,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,tax_revenue_loss_caused_pct_of_total,tax_revenue_loss_caused_usd,tax_revenue_loss_suffered_pct_of_total
GRC,1086.2539257365318,0.0,253.79974675752734,-800.323498,Greece,0.1892201432128315,0.22,55837170041.541245,11670810615.009998,Europe,0.0,1.0,0.0,0.0,238.975863662037,0.0,0.020476372339954408,0.004279870621742575,0.0,0.0,0.0008661143867131225
GRL,23.59510746250404,0.0,28.978639927372672,5.227251,Greenland,0.2249826536250168,0.265,,,Northern America,0.0,0.0,1.0,0.0,6.25270347756357,0.0,,,0.0,0.0,2.2661520518355508e-05
GTM,1213.1497516026186,737.5670766338839,2491.355532966641,1588.423877,Guatemala,0.0724606035498841,0.25,9993303132.300983,2027251434.2000003,Latin America,0.0,0.0,0.0,0.0,303.28743790065465,53.44455553141484,0.14960524026973437,0.03034906815949072,0.0006506516027455395,179.52597381424846,0.0010991972546926653
GUM,131.27480112449783,3.594533768126962,259.58085052414907,100.540652,Guam,0.0427194200620336,0.21,,,Oceania,0.0,0.0,1.0,0.0,27.567708236144544,0.15355639796778017,,,3.1709511330529572e-06,0.8749199843304764,9.991297173760408e-05
GUY,832.0282715872111,357.67006653419133,77.44635651218375,-407.775905,Guyana,-0.0283953210675186,0.25,,255909445.46,Caribbean/American isl.,0.0,0.0,0.0,0.0,208.00706789680277,-10.156156375479103,0.8128151249865272,,0.000315521949687151,87.05793551930878,0.0007538749365007673
HKG,517.1278453006533,150650.78914954924,51490.76309119773,200818.340831,Hong Kong (China),0.0657392370165309,0.165,,,Asia,0.0,0.0,0.0,0.0,85.3260944746078,9903.667934629639,,,0.13289798381780352,36668.840685499985,0.0003092452804816069
HND,3894.951303977766,0.0,4848.404069230914,330.221248,Honduras,0.2131262070666331,0.3,,979162133.35,Latin America,0.0,0.0,0.0,0.0,1168.4853911933299,0.0,1.193352307442282,,0.0,0.0,0.004234913068074096
HRV,467.75087588584745,34.12740424499413,2083.9604249663876,1423.589201,Croatia,0.14209377448366,0.18,14540320012.528214,4698649456.329999,Europe,0.0,0.0,0.0,0.0,84.19515765945253,4.849291682500898,0.017919012354927905,0.005790461116874209,3.010580457426326e-05,8.306709552162276,0.0003051464538007052
HUN,4694.708610497576,1017.015711303331,10850.941333332083,4938.315597,Hungary,0.1266559318616409,0.09,39122970890.54056,9709441219.0,Europe,0.0,1.0,0.0,0.0,422.52377494478185,128.81107263305296,0.04351679622077146,0.01079988981733856,0.0008971697945045012,247.5445850828713,0.0015313425992072164
IDN,11850.667963833388,0.0,48451.09348456354,56384.386721,Indonesia,0.1922311018951593,0.22,107901309709.22932,26127081788.2,Asia,0.0,0.0,0.0,0.0,2607.146952043345,0.0,0.0997871470368663,0.024162329067821717,0.0,0.0,0.009449019029944494
IMN,140.4499549507036,3680.7745497943883,4517.866212616864,3357.236961,Isle of Man,0.0002789107733725,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,1.0266076762929683,,,0.003247029234410229,895.9112416707655,0.0
IND,61653.87100899705,0.0,181792.50641132094,145738.999834,India,0.2490949820512549,0.2517,,35713458920.909996,Asia,0.0,0.0,0.0,0.0,15518.279332964556,0.0,0.4345218805977571,,0.0,0.0,0.056242520819263196
IRL,4365.471846068951,122968.57945517963,24595.22506806164,138226.883657,Ireland,0.1003692380563036,0.125,88159799785.0463,26209810708.25,Europe,0.0,1.0,0.0,0.0,545.6839807586189,12342.262624782408,0.020819836771535906,0.0061897143833030575,0.10847786709109082,29930.910251575806,0.001977709125480216
IRN,92.81054384014276,252.94933789114478,651.8228668818439,390.92669,Iran,0.1030357782482215,0.25,,19064306191.26,Asia,0.0,0.0,0.0,0.0,23.20263596003569,26.062831886986444,0.0012170721413755357,,0.00022314159257679574,61.56860528241611,8.409274688541095e-05
IRQ,139.24838743358927,0.0,690.6007089249839,1402.006826,Iraq,0.2845327502774671,0.15,,5346926525.730001,Asia,0.0,0.0,0.0,0.0,20.88725811503839,0.0,0.0039064045511990105,,0.0,0.0,7.570117950492843e-05
ISL,127.26661883022588,0.0,510.18666065903665,634.336608,Iceland,0.1519810508314741,0.2,5524054247.167544,2081077802.83,Europe,0.0,1.0,0.0,0.0,25.453323766045177,0.0,0.012230837180345639,0.004607725164736815,0.0,0.0,9.224985973736579e-05
ISR,2234.4221804129143,0.0,8871.220817159863,6905.683677,Israel,0.1808681620903079,0.23,120252743637.80008,26328108174.650005,Asia,0.0,1.0,0.0,0.0,513.9171014949703,0.0,0.019519712471775506,0.004273641381878844,0.0,0.0,0.0018625772007343133
ITA,24045.94188894556,0.0,114689.51338466909,94234.081886,Italy,0.17968365196855,0.2781,539764829745.0666,149729039463.16998,Europe,0.0,1.0,0.0,0.0,6687.17643931576,0.0,0.04466185359427659,0.012389055512331442,0.0,0.0,0.02423617026350134
JAM,1076.6015814181737,0.0,613.261023205933,-661.893853,Jamaica,0.2521303203178805,0.25,,749815531.8700001,Caribbean/American isl.,0.0,0.0,0.0,0.0,269.15039535454343,0.0,0.35895548160131685,,0.0,0.0,0.0009754752050431728
JEY,4958.071359638381,43816.115971143445,3105.915305440987,38546.892687,Jersey,0.0012716473625325,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,55.71864831112271,,,0.03865279102860542,10664.970194137597,0.0
JOR,267.9092891864947,116.19211762303894,2369.1994586527,706.154293,Jordan,0.0780415463500441,0.2,,1186279369.2200005,Asia,0.0,0.0,0.0,0.0,53.58185783729894,9.06781253298817,0.04516799265634195,,0.00010249994875429536,28.28149971256117,0.00019419541885339834
JPN,9293.510565640607,0.0,354283.76287540095,352764.082703,Japan,0.230761600470132,0.2974,,458973749105.76,Asia,0.0,1.0,0.0,0.0,2763.8900422215165,0.0,0.006021891333886813,,0.0,0.0,0.010017099183901701
KAZ,343.08411940827875,4952.424228026421,4027.37765967688,8169.962798,Kazakhstan,0.0431953646877524,0.2,18621414274.037952,5053880591.95,Asia,0.0,0.0,0.0,0.0,68.61682388165575,213.92177061806188,0.01357705680481471,0.003684834184550718,0.004368826732542361,1205.4344756484434,0.00024868627912360793
KEN,807.2163548095489,0.0,1475.061579253769,531.969488,Kenya,0.2671140358747066,0.3,14552042100.22281,2445523763.25,Africa,0.0,0.0,0.0,0.0,242.16490644286466,0.0,0.09902373883336858,0.01664130056627288,0.0,0.0,0.0008776723565850282
KGZ,76.86156368520902,0.0,124.35029208082733,35.23143,Kyrgyzstan,0.0845295770765936,0.1,1525298752.7244475,254133990.03000003,Asia,0.0,0.0,0.0,0.0,7.686156368520902,0.0,0.030244503569213887,0.005039115356773286,0.0,0.0,2.7856748825133204e-05
