iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
ABW,Aruba,0.2412635366861388,0.0603158841715347,2.613901362507375e-07,,,0.0,0.0,0.0,0.0,0.1976465173688915,0.25,Caribbean/American isl.,0.0,0.0,1.0,1.0
AFG,Afghanistan,15.081101102587617,3.0162202205175235,1.3071353014756679e-05,0.032099094002297546,,3.8378834689159933,0.2511613609238503,1.016316001891463,4.404394992415392e-06,0.0654426750989369,0.2,Asia,0.0,0.0,0.0,0.0
AGO,Angola,64.5810274762769,19.37430824288307,8.396217913292234e-05,0.02040281037953243,0.0027082245937621865,0.0,0.0,0.0,0.0,0.3622905390853133,0.3,Africa,0.0,0.0,0.0,0.0
AIA,Anguilla,3.131752598226921,0.0,0.0,,,6.858662584057636,0.0,1.8162533052940393,7.871072528531607e-06,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
ALB,Albania,46.23302473693396,6.9349537105400945,3.005391565073212e-05,0.015373928081007923,0.0024815857393564802,27.77752220246769,2.1094463017557072,7.355809663297842,3.1877773434536245e-05,0.075940765572255,0.15,Europe,0.0,0.0,0.0,0.0
AND,Andorra,-0.0,-0.0,-0.0,-0.0,,8.132276619381598,-0.23091860561721522,2.153521055817716,9.332685244207734e-06,-0.0283953210675186,0.0,Europe,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,3584.5083914058187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585233927555475,0.0,Asia,0.0,0.0,0.0,0.0
ARG,Argentina,3521.730882028797,1056.519264608639,0.004578623331495702,0.03836089297215368,0.0222720923681995,0.0,0.0,0.0,0.0,0.2573171205494065,0.3,Latin America,0.0,0.0,0.0,0.0
ARM,Armenia,15.986887323425996,3.1973774646851996,1.3856431728037723e-05,0.01663049166480343,0.0010534731089777932,0.0,0.0,0.0,0.0,0.2371221374734076,0.2,Asia,0.0,0.0,0.0,0.0
ASM,American Samoa,-0.0,-0.0,-0.0,,,0.0,0.0,0.0,0.0,0.199663478301059,0.34,Oceania,0.0,0.0,1.0,0.0
