iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
ABW,Aruba,60.91083523074476,15.22770880768619,6.571841996202873e-05,,,0.0,0.0,0.0,0.0,0.2417390792175607,0.25,Caribbean/American isl.,0.0,0.0,1.0,1.0
AFG,Afghanistan,89.38530215713902,17.877060431427804,7.715226104968149e-05,0.16599290904467146,,0.41357380792523574,0.029675656659324357,0.09948972619826316,4.293690988433203e-07,0.071754197414477,0.2,Asia,0.0,0.0,0.0,0.0
AGO,Angola,269.72682637124313,67.43170659281078,0.0002910158887715161,0.05269038893413668,,0.0,0.0,0.0,0.0,0.364139751479386,0.25,Africa,0.0,0.0,0.0,0.0
AIA,Anguilla,1.9015585913643005,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
ALB,Albania,25.30370291432973,3.795555437149459,1.638052771811908e-05,0.0072085868814268945,0.0011631711827936927,3.6503902833945188,0.30889231204949674,0.8781415139262749,3.7898066956185466e-06,0.0846189826481392,0.15,Europe,0.0,0.0,0.0,0.0
AND,Andorra,2.73343097523818,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,-0.0283953210675186,0.0,Europe,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,2201.472661533394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022827987126435,0.0,Asia,0.0,0.0,0.0,0.0
ARG,Argentina,3876.3611820580822,1162.9083546174247,0.005018778635136788,0.038894072693185816,0.020782848501235053,0.0,0.0,0.0,0.0,0.26137837534356,0.3,Latin America,0.0,0.0,0.0,0.0
ARM,Armenia,50.839082832130444,9.15103490978348,3.9493239783044965e-05,0.030125357115947892,0.0029969008913757686,0.0,0.0,0.0,0.0,0.4476869049163801,0.18,Asia,0.0,0.0,0.0,0.0
ASM,American Samoa,0.3825704032446368,0.13007393710317652,5.613617736337546e-07,,,0.0,0.0,0.0,0.0,0.305905358443103,0.34,Oceania,0.0,0.0,1.0,0.0
ATG,Antigua and Barbuda,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.2601633924412352,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
AUS,Australia,28882.830823744705,8664.849247123411,0.0373950020270088,0.06230880343747342,0.024135868157476283,0.0,0.0,0.0,0.0,0.2152110271870161,0.3,Oceania,0.0,1.0,0.0,0.0
AUT,Austria,1527.0654584197082,381.76636460492705,0.0016475940401368759,0.008396580346294893,0.0030812186388182975,6394.115447314218,639.2381263409146,1538.1747657684768,0.006638320742037341,0.0999728784392562,0.25,Europe,0.0,1.0,0.0,0.0
AZE,Azerbaijan,177.26873963040444,35.45374792608089,0.00015300819872901948,0.04365344397323068,0.004818202066129916,209.13559775360102,31.007609122062494,50.30986721136181,0.00021712294498049022,0.1482655724569424,0.2,Asia,0.0,0.0,0.0,0.0
BEL,Belgium,8787.995589924783,2196.998897481196,0.009481616573066188,0.0431385077402732,0.015804978933941758,5680.989704909392,786.6471780287327,1366.6245285503232,0.0058979591632555275,0.138470093925523,0.25,Europe,0.0,1.0,0.0,0.0
BEN,Benin,37.965884319192725,11.389765295757817,4.915495748104523e-05,0.20260386984798417,,0.0,0.0,0.0,0.0,0.3621428417758588,0.3,Africa,0.0,0.0,0.0,0.0
BFA,Burkina Faso,27.910938190562685,7.675508002404739,3.3125289214181696e-05,0.014242295751904202,0.0024447752005034296,0.0,0.0,0.0,0.0,0.2759987625344705,0.275,Africa,0.0,0.0,0.0,0.0
BGD,Bangladesh,623.5385474124794,202.6500279090558,0.000874579347926721,0.12232690227874847,0.006370040211301921,0.0,0.0,0.0,0.0,0.2833190058659392,0.325,Asia,0.0,0.0,0.0,0.0
BGR,Bulgaria,1152.5273279996584,115.25273279996584,0.0004973977104222367,0.025501533492462224,0.006633240305524285,705.8469729331656,59.55287421600996,169.79924920121735,0.00073280481713771,0.0843708006121163,0.1,Europe,0.0,0.0,0.0,0.0
BHR,Bahrain,346.8932442054823,0.0,0.0,0.0,,891.768790937574,31.247006870692722,214.52478648883442,0.0009258273971998783,0.0350393590673214,0.0,Asia,0.0,0.0,0.0,0.0
BHS,Bahamas,358.60384140556755,0.0,0.0,0.0,0.0,189.9779429244891,-0.6251994848426136,45.70128272891863,0.0001972336172902459,-0.003290905645247,0.0,Caribbean/American isl.,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,79.09456858845748,7.909456858845748,3.413494532143968e-05,0.005119515059567384,0.00174947346906394,119.62727657152983,7.484728735006479,28.777656524363227,0.00012419610467180223,0.0625670745796095,0.1,Europe,0.0,0.0,0.0,0.0
BLR,Belarus,69.33641563072548,12.480554813530587,5.38624919187268e-05,0.003754752874165594,0.0013967130220792362,0.0,0.0,0.0,0.0,0.2102804317151451,0.18,Europe,0.0,0.0,0.0,0.0
BLZ,Belize,488.2144369507147,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0869804655754959,0.0,Caribbean/American isl.,0.0,0.0,0.0,0.0
BMU,Bermuda,25602.27511960405,0.0,0.0,,,25960.44062236298,367.89589347641373,6245.069392721479,0.02695192679516726,0.0141714040538857,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
BOL,Bolivia,268.506257134298,67.1265642835745,0.00028969898215872015,0.028241207204539258,,221.42704791292368,-6.2874921185202925,53.26671067556802,0.0002298838325832661,-0.0283953210675186,0.25,Latin America,0.0,0.0,0.0,0.0
BRA,Brazil,21960.726336789055,7466.646954508279,0.03222390488691896,0.10048387918463234,0.03161502578991403,23101.260647898274,3205.5367137339695,5557.262216928387,0.023983548465733234,0.1387602504725475,0.34,Latin America,0.0,0.0,0.0,0.0
BRB,Barbados,197.31199869004683,10.852159927952576,4.683480703809529e-05,0.05090659481430624,,5743.508437459009,103.29251096199795,1381.6640969766397,0.005962865623338968,0.0179842185463378,0.055,Caribbean/American isl.,0.0,0.0,0.0,0.0
BRN,Brunei Darussalam,251.89430770487533,46.60044692540193,0.0002011141518490289,0.16181396860115624,,25.506304876861915,0.9854381863399404,6.13582204651402,2.6480446609377587e-05,0.0386350822315263,0.185,Asia,0.0,0.0,0.0,0.0
BTN,Bhutan,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.2700652444507476,0.25,Asia,0.0,0.0,0.0,0.0
BWA,Botswana,130.59460725057764,28.73081359512708,0.00012399394403590677,0.03173572128844103,0.006892785428137705,0.0,0.0,0.0,0.0,0.1863780148284791,0.22,Africa,0.0,0.0,0.0,0.0
CAF,Central African Republic,5.02775230541674,1.508325691625022,6.509500706481686e-06,0.04618676807255659,0.0073038439528705515,0.0,0.0,0.0,0.0,0.26929527463635,0.3,Africa,0.0,0.0,0.0,0.0
CAN,Canada,21540.839533722265,5637.237705975116,0.02432869971876932,0.031315803266810265,0.021241678415738215,78164.34255838103,5569.3189319560215,18803.291916896225,0.08114961025781338,0.0712514012101655,0.2617,Northern America,0.0,1.0,0.0,0.0
CHE,Switzerland,7988.873810483148,1573.6895857778325,0.0067915925103464786,0.045992773887726025,0.019167293663100604,57661.009987260375,3982.538102372152,13870.98985965017,0.0598632104407862,0.0690681294561447,0.19698516,Europe,0.0,1.0,0.0,0.0
CHL,Chile,23501.003884584887,6345.27104883792,0.027384368379171495,0.38549405052716307,0.10227025593536285,0.0,0.0,0.0,0.0,0.2023474872974232,0.27,Latin America,0.0,1.0,0.0,0.0
CHN,China (People’s Republic of),110120.08526264982,27530.021315662456,0.11881166925605374,0.053256054009330894,0.019395227919043558,0.0,0.0,0.0,0.0,0.1733499799777347,0.25,Asia,0.0,0.0,0.0,0.0
CIV,Côte d’Ivoire,154.86443259401244,38.71610814850311,0.00016708760895889886,0.05237746608462103,0.004292809250176033,0.0,0.0,0.0,0.0,0.2413558739819136,0.25,Africa,0.0,0.0,0.0,0.0
CMR,Cameroon,50.21646279792999,16.5714327233169,7.151754665375187e-05,0.07537790064742209,0.0032460952038374257,0.0,0.0,0.0,0.0,0.3098248596681862,0.33,Africa,0.0,0.0,0.0,0.0
COD,Democratic Republic of the Congo,17.185740438729226,4.812007322844184,2.0767242275043417e-05,0.013410289823598414,0.0010354953643816301,0.0,0.0,0.0,0.0,0.4476869049163801,0.28,Africa,0.0,0.0,0.0,0.0
