iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
ABW,Aruba,54.27086878239228,13.56771719559807,5.6428751395961614e-05,,,0.0,0.0,0.0,0.0,0.2417390792175607,0.25,Caribbean/American isl.,0.0,0.0,1.0,1.0
AFG,Afghanistan,86.67906770128843,17.335813540257686,7.210043505530372e-05,0.1609672983565312,,0.11374503627373861,0.008161683787702687,0.02752402380160184,1.1447366378044978e-07,0.071754197414477,0.2,Asia,0.0,0.0,0.0,0.0
AGO,Angola,268.8114689292991,67.20286723232478,0.00027949977387345664,0.0525115763915407,,0.0,0.0,0.0,0.0,0.364139751479386,0.25,Africa,0.0,0.0,0.0,0.0
AIA,Anguilla,1.9349077200115805,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
ALB,Albania,33.20335761781981,4.980503642672971,2.0714140619783597e-05,0.009459061741022727,0.001526305809224858,4.4893811036476015,0.3798868617104404,1.0863404364642761,4.518139163492559e-06,0.0846189826481392,0.15,Europe,0.0,0.0,0.0,0.0
AND,Andorra,2.841671370613586,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,-0.0283953210675186,0.0,Europe,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,2637.909946377812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022827987126435,0.0,Asia,0.0,0.0,0.0,0.0
ARG,Argentina,4387.639769977965,1316.2919309933895,0.005474517862344204,0.044024065908747675,0.023524034096593514,0.0,0.0,0.0,0.0,0.26137837534356,0.3,Latin America,0.0,0.0,0.0,0.0
ARM,Armenia,56.72210747395992,10.209979345312785,4.246376733305443e-05,0.033611419577818775,0.0033436978989319637,0.0,0.0,0.0,0.0,0.4476869049163801,0.18,Asia,0.0,0.0,0.0,0.0
ASM,American Samoa,0.2860212844462214,0.09724723671171527,4.04455669678168e-07,,,0.0,0.0,0.0,0.0,0.305905358443103,0.34,Oceania,0.0,0.0,1.0,0.0
