iso_partner,negative_misalignment,positive_misalignment,theoretical_profit,reported_profit,partner_jurisdiction,etr_average_corrected,cit,tax_revenue_current_usd,gvt_health_expenditure,region_tjn,ukt,oecd,oecd_oct,nld_oct,tax_revenue_loss,tax_revenue_gain,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,tax_revenue_loss_caused_pct_of_total,tax_revenue_loss_caused_usd,tax_revenue_loss_suffered_pct_of_total
CAF,-0.0,0.0,0.06596486769978682,2.121576957,Central African Republic,0.2754995545341471,0.3,202649126.53871545,29133481.43,Africa,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
CAN,30263.05201363642,28778.125026693284,134858.17128973355,123144.296584672,Canada,0.0822493720394735,0.2625,223572607455.34552,158275411397.29,Northern America,0.0,1.0,0.0,0.0,7944.051153579561,2366.982711918979,0.050191315779549946,0.03553230981199805,0.03518491341087401,7050.572998711408,0.03964369307591527
CHE,1149.8530934893643,160433.15613355383,36637.170007447574,195065.41191131,Switzerland,0.0756045436573586,0.21148581,69338888424.9912,31168079083.5,Europe,0.0,1.0,0.0,0.0,243.17761285760392,12129.475556987098,0.007802136673425574,0.003507088422980222,0.19614991253100875,39305.74621119641,0.0012135443819135832
CHL,3954.9566289676973,0.0,6687.71599420607,8975.5437829,Chile,0.193978248146879,0.27,41145098291.32436,13912681930.98,Latin America,0.0,1.0,0.0,0.0,1067.8382898212783,0.0,0.07675287159720617,0.02595298915706897,0.0,0.0,0.00532889990232627
CHN,612.9766945806348,0.0,1018644.2405391089,1172222.398476221,China (People’s Republic of),0.1758880598008596,0.25,1188330479774.5874,454947261759.62,Asia,0.0,0.0,0.0,0.0,153.2441736451587,0.0,0.0003368394240959915,0.00012895753854115342,0.0,0.0,0.0007647439408699537
CIV,101.24041033717661,0.0,590.9019077449076,726.3354727029999,Côte d’Ivoire,0.2386650817182417,0.25,7428896508.238211,839424314.0099998,Africa,0.0,0.0,0.0,0.0,25.310102584294153,0.0,0.03015173871171981,0.003406980102122399,0.0,0.0,0.00012630658075754776
CMR,92.10311981310969,0.0,258.1555896466064,120.610483243,Cameroon,0.3300137900286871,0.33,4432288946.472293,247582837.48,Africa,0.0,0.0,0.0,0.0,30.394029538326198,0.0,0.1227630713327674,0.00685741157794262,0.0,0.0,0.00015167721796639848
COD,106.20222167437618,0.0,435.1677300296336,523.2688497559999,Democratic Republic of the Congo,0.431035641931007,0.28,3132443209.3341475,316979629.94,Africa,0.0,0.0,0.0,0.0,29.736622068825334,0.0,0.09381240704474947,0.0094931081209119,0.0,0.0,0.0001483965165405318
COG,424.2794525666122,0.0,363.2590334404598,-123.198687791,Congo,0.4257875774438857,0.3,954709155.3884684,198918624.61,Africa,0.0,0.0,0.0,0.0,127.28383576998365,0.0,0.6398789254627938,0.1333221065824934,0.0,0.0,0.0006351924504560531
COK,345.31240814966185,0.0,1095.334189173611,-1.253846,Cook Islands,0.0011598168605636,0.2,,9463542.8,Oceania,0.0,0.0,0.0,0.0,69.06248162993238,0.0,7.297740718194076,,0.0,0.0,0.0003446468019738759
COL,4320.977645214834,0.0,419.3468198565288,1532.972325351,Colombia,0.2432691572348286,0.32,37971069652.95473,16782277415.390003,Latin America,0.0,1.0,0.0,0.0,1382.712846468747,0.0,0.08239125192870102,0.0364149037439916,0.0,0.0,0.006900238006754569
COM,2.867277824774867,0.0,6.009077774504699,0.787577,Comoros,0.5,0.5,,15756212.839999998,Africa,0.0,0.0,0.0,0.0,1.4336389123874336,0.0,0.0909888008587877,,0.0,0.0,7.154377524214061e-06
CPV,12.163562772479978,0.0,11.092972976082773,-12.285664659,Cabo Verde,0.1265359263773637,0.2244,334907648.9649995,74788092.5,Africa,0.0,0.0,0.0,0.0,2.7295034861445067,0.0,0.03649649823793148,0.00815001835455171,0.0,0.0,1.362121118839921e-05
CRI,1623.8552867534902,1113.0899816411604,2067.5821233734055,1333.7593067290002,Costa Rica,0.1192248748384001,0.3,7660131954.476912,3506121298.8800006,Latin America,0.0,0.0,0.0,0.0,487.156586026047,132.7080137450444,0.13894458990385325,0.0635963700000405,0.0013608938937553728,272.7044295768389,0.002431087842079805
CUB,2.7099201946781166,0.0,0.5633874363639688,-6.408511649,Cuba,0.35,0.35,,12201264475.990002,Latin America,0.0,0.0,0.0,0.0,0.9484720681373408,0.0,7.773555519624801e-05,,0.0,0.0,4.7332192144020225e-06
CUW,41.05315105658255,266.0876103940655,1100.8175090275595,270.710118063,Curaçao,0.0180339931481566,0.22,,,Caribbean/American isl.,0.0,0.0,1.0,1.0,9.031693232448161,4.79862214265594,,,0.0003253259037111541,65.19083920150746,4.5071421059727194e-05
CYM,19103.3116424601,39022.12135015677,1953.6855469830837,-13600.706841739002,Cayman Islands,0.0058382919864975,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,0.0,227.82253837475326,,,0.04770950016863018,9560.328023061222,0.0
CYP,2046.752186671134,2201.4753566722925,-24.500455284879774,-535.2071275210002,Cyprus,0.023248287725963,0.125,5607726016.822072,1575472592.5900002,Europe,0.0,0.0,0.0,0.0,255.84402333389176,51.18053251353448,0.1623919226124376,0.04562348848114372,0.0026915832678063765,539.3562885936815,0.0012767543587362084
CZE,2971.584829528694,0.0,8702.640339260262,5964.881436879,Czechia,0.1533502584624728,0.19,35338955837.243866,19816951051.73,Europe,0.0,1.0,0.0,0.0,564.6011176104519,0.0,0.028490816581048312,0.015976734576164713,0.0,0.0,0.0028175641098159153
DEU,47843.27725205832,10572.482926029255,162955.9597867172,101964.569245808,Germany,0.1460102165441681,0.29830331,410207168446.3531,387564457298.17,Europe,0.0,1.0,0.0,0.0,14271.8079655367,1543.6905214390515,0.0368243467551948,0.034791707857253516,0.01292620335568215,2590.233469986575,0.07122149186680375
DJI,0.4271682109609325,0.0,3.7829122989616475,3.005011,Djibouti,0.25,0.25,,34254484.25,Africa,0.0,0.0,0.0,0.0,0.10679205274023312,0.0,0.003117607959320921,,0.0,0.0,5.329310297647188e-07
DMA,-0.0,0.0,-1.772916408292474,0.06944509,Dominica,0.2700000676793708,0.25,,19131532.33,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,,0.0,0.0,-0.0
DNK,1920.2203133759047,19198.69155949114,17891.92595926347,33983.916992753,Denmark,0.0961531286703941,0.22,122503875626.08498,31793957435.65,Europe,0.0,1.0,0.0,0.0,422.44846894269904,1846.0142598229609,0.013287067827203387,0.0034484498289027708,0.02347283916155782,4703.634312325122,0.002108170896609642
DOM,329.02203597783637,0.0,810.9077937635778,470.31278062399997,Dominican Republic,0.1711708533506119,0.27,9768758222.911991,2557190173.01,Latin America,0.0,0.0,0.0,0.0,88.83594971401583,0.0,0.034739672728152794,0.0090938835506909,0.0,0.0,0.0004433235708688737
DZA,1568.9201665705987,0.0,800.2447970447073,-1265.653560106,Algeria,0.3506345432163714,0.26,,5460409628.180001,Africa,0.0,0.0,0.0,0.0,407.91924330835565,0.0,0.07470487950266076,,0.0,0.0,0.0020356647973231224
ECU,178.5739691994788,0.0,-1502.3245031625756,773.9471640940001,Ecuador,0.3405667459073158,0.25,12406367487.486423,5040454000.0,Latin America,0.0,0.0,0.0,0.0,44.6434922998697,0.0,0.008857037937429783,0.00359843381593355,0.0,0.0,0.00022278719917048125
EGY,561.6792185435663,0.0,3216.8029521291437,3007.0840927189997,Egypt,0.2853012334498356,0.225,,5177555191.55,Africa,0.0,0.0,0.0,0.0,126.37782417230243,0.0,0.02440878358545683,,0.0,0.0,0.0006306711243709976
ESP,21007.188669391624,39194.06692240269,1639.1428683242425,2527.302543434,Spain,0.1207426471499023,0.25,173433341518.29977,100367700515.31,Europe,0.0,1.0,0.0,0.0,5251.797167347906,4732.395392781325,0.052325570281913564,0.030281358367265063,0.047919725472232985,9602.454284164078,0.02620837038612058
EST,816.2247109711661,42.423734382775876,683.5162926541304,-816.7053458890001,Estonia,0.0281543742356921,0.2,6490872047.309742,1831280238.6599996,Europe,0.0,1.0,0.0,0.0,163.24494219423323,1.1944136942882702,0.08914252376451363,0.02514992454086243,5.18684041937878e-05,10.393715221761738,0.0008146513988177956
ETH,186.89590031751763,0.0,371.12339249963463,126.637798808,Ethiopia,0.2304335477446849,0.3,6670795625.573139,949478689.61,Africa,0.0,0.0,0.0,0.0,56.06877009525529,0.0,0.059052162738150164,0.008405109861305037,0.0,0.0,0.0002798034743014946
FIN,1052.809286663321,1673.388138726016,3466.1293296865465,3674.17806337,Finland,0.1086280347329504,0.2,54015596199.62493,21300722583.3,Europe,0.0,1.0,0.0,0.0,210.5618573326642,181.77686485523688,0.009885197861679445,0.003898167791289255,0.002045929563140264,409.9761612795128,0.0010507799464294068
FJI,26.806621540749905,0.0,106.26458611444801,48.057209,Fiji,0.1867001844371014,0.2,862213755.1374873,138829501.34000003,Oceania,0.0,0.0,0.0,0.0,5.361324308149982,0.0,0.038618047723299416,0.006218091831874189,0.0,0.0,2.6754950496129505e-05
FRA,14973.9662451012,0.0,84055.30093990301,69617.095326449,France,0.1946270795260329,0.32023,652835892461.6407,245782444569.94003,Europe,0.0,1.0,0.0,0.0,4795.113210668757,0.0,0.019509583847858003,0.007345051437946954,0.0,0.0,0.02392935200352559
FRO,88.2669105360861,0.58506891051808,330.20277921917426,12.280673387,Faroe Islands,0.0205051292104203,0.18,,,Europe,0.0,0.0,1.0,0.0,15.888043896495498,0.011996913607173062,,,7.153210619829737e-07,0.14334050807889834,7.928709466145915e-05
FSM,22.083404628653593,0.0,2.0327302988451823,-68.21505916,Micronesia,0.2009254021806346,0.3,26219365.00056,11022934.000000002,Oceania,0.0,0.0,0.0,0.0,6.625021388596077,0.0,0.6010215963005926,0.25267665286533747,0.0,0.0,3.3061256715666046e-05
GAB,57.21162821634429,35.36263709197264,118.16360595677273,53.85003033,Gabon,0.0222694868092423,0.3,1906545607.3756945,291009739.1,Africa,0.0,0.0,0.0,0.0,17.163488464903285,0.7875077802597071,0.058979086122631016,0.009002401200634448,4.323531581390817e-05,8.663762980132601,8.565202510158073e-05
GBR,40568.9610245873,4455.728794202314,101456.12534826463,30013.718315369,United Kingdom,0.1009966289890074,0.19,668300362805.7556,275254043354.53,Europe,0.0,1.0,0.0,0.0,7708.102594671586,450.0135879036884,0.028003594427651955,0.011533889585680175,0.005447694443641815,1091.6430829612505,0.038466224292014316
GEO,383.724387369312,68.60090685370761,1273.3428873050098,111.88325772900001,Georgia,-0.0246110948979129,0.15,3391227448.976114,586233515.6,Asia,0.0,0.0,0.0,0.0,57.5586581053968,-1.6883434286594816,0.09818384069441423,0.016972809689534397,8.387332271703876e-05,16.807060956932798,0.00028723855520035335
GGY,1242.7892255957088,269.93067766380517,3719.7652522900653,579.145434296,Bailiwick of Guernsey,0.0226819199636872,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,6.122546026514278,,,0.0003300245416172905,66.1323816508201,0.0
GHA,846.3670579178439,0.0,545.8269660788179,821.250892473,Ghana,0.2301514409546222,0.25,7943189588.271232,1478765994.33,Africa,0.0,0.0,0.0,0.0,211.59176447946098,0.0,0.1430867123606863,0.026638135994121744,0.0,0.0,0.0010559195561870686
GIB,373.87496084596177,90.49160691374347,1101.5692831831946,54.345614519,Gibraltar,0.0306489472085151,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,2.7734724831130237,,,0.00011063748422517567,22.170231025275275,0.0
GIN,1.7426561090474475,239.47507187715735,98.22197525973877,329.322610374,Guinea,0.0386003816827898,0.35,,109505946.13,Africa,0.0,0.0,0.0,0.0,0.6099296381666066,9.243829177971795,0.0055698312258087666,,0.0002927886948939557,58.670829808246445,3.043769848144249e-06
GLP,8.555452650575427,0.0,13.799657726728702,-8.883394,Guadeloupe,-0.0283953210675186,0.15,,,Caribbean/American isl.,0.0,0.0,0.0,0.0,1.283317897586314,-0.0,,,0.0,0.0,6.404221204922176e-06
GMB,-0.0,2.12075629510934,0.06775095089065973,2.188507246,Gambia,0.0818537894370136,0.31,,43949610.18,Africa,0.0,0.0,0.0,0.0,-0.0,0.173591939227101,-0.0,,2.5928939616384056e-06,0.5195803082124305,-0.0
GNQ,347.65769881363474,1.0114919499165749,1103.177636467102,5.52147416,Equatorial Guinea,0.0922110458991044,0.35,792622305.7041711,85541732.61,Africa,0.0,0.0,0.0,0.0,121.68019458477215,0.0932707306203319,1.4224658639956926,0.15351598574641506,1.2366773943959105e-06,0.24781315057463987,0.0006072282509614435
GRC,2973.015439387517,0.0,301.79159572031443,-3214.026786158,Greece,0.202798217776106,0.24,47824893273.66503,9690624843.02,Europe,0.0,1.0,0.0,0.0,713.523705453004,0.0,0.07363030939815439,0.014919504396383227,0.0,0.0,0.0035607417719890648
GRD,-0.0,0.15009374384068142,0.06097944615931858,0.21107319,Grenada,0.0213487538146365,0.28,,23872077.039999995,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,0.003204314386371821,-0.0,,1.835086676303557e-07,0.036772614498582976,-0.0
GRL,9.138644926885858,0.0,13.911370786723667,4.450335097,Greenland,0.3164976807129854,0.265,,,Northern America,0.0,0.0,1.0,0.0,2.4217409056247523,0.0,,,0.0,0.0,1.2085364421239465e-05
GTM,373.20589247675593,1484.0654122576811,-73.10965140636706,1003.7236717410001,Guatemala,0.0726589764250572,0.25,7737042585.133368,1921415548.64,Latin America,0.0,0.0,0.0,0.0,93.30147311918898,107.83067380247364,0.04855871661142164,0.012059061597834115,0.0018144584811528091,363.5925382310363,0.0004656081503454587
GUF,-0.0,0.0,-0.03748271241168464,0.0,French Guiana,0.28,0.28,,,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,0.0,,,0.0,0.0,-0.0
GUM,48.71764263914959,0.0,135.40348523486114,35.123390240999996,Guam,0.0429504688572452,0.21,,,Oceania,0.0,0.0,1.0,0.0,10.230704954221412,0.0,,,0.0,0.0,5.105492390650647e-05
GUY,0.016599791613204327,0.0,11.68946010704979,62.76681227,Guyana,0.3807518181605365,0.25,,217445949.88000005,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.004149947903301082,0.0,1.9084962978575945e-05,,0.0,0.0,2.070974340156085e-08
HKG,12125.815148314952,95533.97421518805,32858.44548938993,114627.51538919701,Hong Kong (China),0.0685854473172448,0.165,,,Asia,0.0,0.0,0.0,0.0,2000.7594994719673,6552.240355542803,,,0.11680241876217513,23405.599163824067,0.009984514699411062
HND,1520.4955098674557,0.0,1486.1929752074943,78.980015479,Honduras,0.1865898691115363,0.3,3518278065.864361,819004593.0999999,Latin America,0.0,0.0,0.0,0.0,456.1486529602367,0.0,0.5569549387185687,0.12965110898594404,0.0,0.0,0.002276347023117983
HRV,201.21117178690403,306.4622633944665,754.2481181787521,746.528779717,Croatia,0.1313987781892129,0.18,12099224101.98952,3632378429.21,Europe,0.0,0.0,0.0,0.0,36.21801092164272,40.268766971133644,0.009970880410034733,0.0029934159923269183,0.00037468904562868794,75.08253430023011,0.0001807409948702027
HTI,-0.0,0.0076989047444342125,-0.007640904744434213,5.8e-05,Haiti,0.0034540811142789,0.3,,62840764.53,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,2.6592641478382435e-05,-0.0,,9.412889009976289e-09,0.0018862135688273566,-0.0
HUN,1140.2662875525505,1716.1221988810203,6293.777977812289,5545.850699512,Hungary,0.1298870113594291,0.09,35949996214.0336,8074891202.860001,Europe,0.0,1.0,0.0,0.0,102.62396587972954,222.90198354022752,0.012709021496584589,0.002854630784068589,0.0020981773800099954,420.4459055861592,0.0005121307663956816
IDN,4267.171508867204,6087.814308369913,32739.927930563736,30806.027061549,Indonesia,-0.0283953210675186,0.22,88008571998.74124,19987074461.5,Asia,0.0,0.0,0.0,0.0,938.7777319507848,-172.86544188559736,0.046969241734657094,0.010666889720290108,0.007443126301758496,1491.5001982911965,0.004684840964951628
IMN,2158.905720533507,267.6764558023766,331.14939724659143,-2710.6128917069996,Isle of Man,0.0189961696655759,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,5.084827369901975,,,0.00032726846904725007,65.58010259252318,0.0
IND,31000.486016341685,0.0,83885.76001490233,64904.645715962,India,0.2622467718798392,0.2517,,32457854011.840004,Asia,0.0,0.0,0.0,0.0,7802.822330313202,0.0,0.24039858973630485,,0.0,0.0,0.03893891008612782
IRL,1634.1813816101142,66102.62930724325,10141.347180606685,73132.90049286699,Ireland,0.1085680873062011,0.125,69435020950.16074,23624509902.07999,Europe,0.0,1.0,0.0,0.0,204.27267270126427,7176.636029798232,0.008646641710153714,0.002941925701266623,0.08081886107066166,16194.988829368876,0.0010193946367926937
IRN,75.13136766839587,7.036498189125439,240.30973409843313,12.899405830000003,Iran,0.1077588979927305,0.25,,15182732522.4,Asia,0.0,0.0,0.0,0.0,18.782841917098967,0.758245290588001,0.001237118673426375,,8.603012853356765e-06,1.723925519529584,9.37331854565644e-05
IRQ,143.11830841789066,0.0,434.8324759018048,1075.151698661,Iraq,0.3115811350049051,0.15,,4704692848.6,Asia,0.0,0.0,0.0,0.0,21.467746262683598,0.0,0.004563049481343264,,0.0,0.0,0.0001071318307770426
ISL,257.9110323374416,0.0,193.54556136306428,-131.33617162000002,Iceland,0.1592053245750519,0.2,4845458568.84043,1726757141.9800005,Europe,0.0,1.0,0.0,0.0,51.58220646748833,0.0,0.029872299475965192,0.010645474671725962,0.0,0.0,0.00025741389649211536
ISR,934.7892820979317,0.0,4169.807398230403,5010.328266139,Israel,0.1859283259473498,0.23,90527571761.71815,21720564425.94,Asia,0.0,1.0,0.0,0.0,215.0015348825243,0.0,0.009898524304725553,0.0023749840043035715,0.0,0.0,0.0010729355457250356
ITA,7532.873649218149,0.0,26925.489897297495,21183.752509273,Italy,0.1776892167696661,0.2781,469803534669.6261,138651251702.47,Europe,0.0,1.0,0.0,0.0,2094.8921618475674,0.0,0.015109075007436431,0.004459081312193046,0.0,0.0,0.010454270785253425
JAM,449.92773750785057,0.0,345.40942370675486,-45.149044397,Jamaica,0.2049579192841435,0.25,3551099854.1980886,624686561.8899999,Caribbean/American isl.,0.0,0.0,0.0,0.0,112.48193437696264,0.0,0.18006139596895862,0.031675238375509826,0.0,0.0,0.0005613256003539517
JEY,9737.693858713053,833.1924361946528,153.73870149642087,-20676.123849587002,Jersey,0.0015065742681422,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,1.2552662847815756,,,0.0010186835902238945,204.13018874286257,0.0
JOR,14.846635768726594,382.234682974171,497.55072159424435,482.218666032,Jordan,0.0756952890583757,0.2,6983802814.856837,1214137568.95,Asia,0.0,0.0,0.0,0.0,2.969327153745319,28.933364815866472,0.002445626615699922,0.0004251733951348951,0.0004673304536207449,93.64659902092197,1.4818018168477993e-05
JPN,819.4439345349034,0.0,293814.02663835,361328.515271677,Japan,0.2241232067016763,0.2974,,471485698743.66,Asia,0.0,1.0,0.0,0.0,243.70262613068027,0.0,0.0005168823291566642,,0.0,0.0,0.0012161643883380436
KAZ,737.0072145611308,3250.9470851540354,832.0108685900666,3122.998328448,Kazakhstan,0.0550776078977236,0.2,14232015785.891611,4225058790.2800007,Asia,0.0,0.0,0.0,0.0,147.40144291222617,179.0543888523614,0.034887430028508,0.010357031999525127,0.003974695765911792,796.4743956587192,0.0007355865979194083
KEN,400.7790878811822,0.0,726.6238626266816,206.533089313,Kenya,0.2806959728132985,0.25,14393844786.109983,2224453139.95,Africa,0.0,0.0,0.0,0.0,100.19477197029555,0.0,0.04504242870791501,0.0069609456999969324,0.0,0.0,0.0005000082087855017
