iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
ABW,Aruba,798.6828299412324,199.6707074853081,0.0010622798389986342,,,0.0,0.0,0.0,0.0,0.1518484464085109,0.25,Caribbean/American isl.,0.0,0.0,1.0,1.0
AFG,Afghanistan,15.916749024996177,3.1833498049992355,1.6935925959894456e-05,0.026194195207976386,0.00171488817484694,0.0,0.0,0.0,0.0,0.1632246056133859,0.2,Asia,0.0,0.0,0.0,0.0
AGO,Angola,247.75976936304963,74.32793080891489,0.0003954363830688858,0.04711216632706345,0.010935376861757301,0.0,0.0,0.0,0.0,0.4151783578975761,0.3,Africa,0.0,0.0,0.0,0.0
AIA,Anguilla,0.04046778360541821,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
ALB,Albania,66.78337696168661,10.017506544252992,5.329472396335268e-05,0.0277316749631595,0.004073649191452693,2.2255319357553964,0.1517750478140128,0.6008809800282137,3.196782135750579e-06,0.0681972005773518,0.15,Europe,0.0,0.0,0.0,0.0
AND,Andorra,30.692387098752143,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,-0.0283953210675186,0.0,Europe,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,2798.4565122316094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4091427688417129,0.0,Asia,0.0,0.0,0.0,0.0
ARG,Argentina,1253.1730128861655,438.6105545101579,0.0023334777298890247,0.010332023923006176,0.00622933223064061,0.0,0.0,0.0,0.0,0.2594726820747657,0.35,Latin America,0.0,0.0,0.0,0.0
ARM,Armenia,8.425145554261752,1.6850291108523505,8.964622177822223e-06,0.010650245326181213,0.0007034198748269964,0.0,0.0,0.0,0.0,0.2432396860217108,0.2,Asia,0.0,0.0,0.0,0.0
ASM,American Samoa,0.5410257649717463,0.18394876009039374,9.78636584773958e-07,,,0.0,0.0,0.0,0.0,0.1544002408409665,0.34,Oceania,0.0,0.0,1.0,0.0
ATG,Antigua and Barbuda,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.1554332616136257,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
AUS,Australia,12253.476619033085,3676.0429857099252,0.019557131840679882,0.03608711980078728,0.012542317308471308,0.0,0.0,0.0,0.0,0.258792834755894,0.3,Oceania,0.0,1.0,0.0,0.0
AUT,Austria,2167.836793529875,541.9591983824688,0.0028833089102161826,0.01694745066580609,0.005109107736979958,4528.330380546061,425.0813223085713,1222.6234785664783,0.006504550859384884,0.093871534668659,0.25,Europe,0.0,1.0,0.0,0.0
AZE,Azerbaijan,47.09662709046771,9.419325418093543,5.0112305478480846e-05,0.02294682922283483,0.0017509011518358787,361.19616344960474,32.75457057145151,97.5209122768047,0.0005188267237447765,0.0906836059902434,0.2,Asia,0.0,0.0,0.0,0.0
BDI,Burundi,0.028938895491047133,0.00868166864731414,4.61878544382227e-08,0.00013591004083012334,2.2184726608241704e-05,0.0,0.0,0.0,0.0,0.234837038635873,0.3,Africa,0.0,0.0,0.0,0.0
BEL,Belgium,58637.93389400062,19931.03373057081,0.10603626124750913,0.4784525092658772,0.16906527954441963,0.0,0.0,0.0,0.0,0.1657823939071513,0.3399,Europe,0.0,1.0,0.0,0.0
BEN,Benin,22.124557077491602,6.63736712324748,3.5311846028175964e-05,0.11470621885941905,,0.0,-0.0,0.0,0.0,-0.0130287172593203,0.3,Africa,0.0,0.0,0.0,0.0
BFA,Burkina Faso,0.325550634107493,0.08952642437956058,4.7629477990926987e-07,0.00024199358935357871,4.158559123965177e-05,93.00585898318722,12.018474686655829,25.111053585135178,0.00013359478861698447,0.129222769598079,0.275,Africa,0.0,0.0,0.0,0.0
BGD,Bangladesh,28.50507771738734,7.126269429346835,3.791288385465583e-05,0.004907803432273756,0.0003467285376895096,0.0,0.0,0.0,0.0,0.376106203392882,0.25,Asia,0.0,0.0,0.0,0.0
BGR,Bulgaria,501.2684775964042,50.12684775964042,0.0002666827820577435,0.020572338087280526,0.00411811732536393,139.33564457259936,8.42119822754777,37.619832507695946,0.0002001434768410951,0.0604382191892039,0.1,Europe,0.0,0.0,0.0,0.0
BHR,Bahrain,48.65376454537194,0.0,0.0,0.0,0.0,160.03754206452874,2.041901082508197,43.20922722881548,0.0002298799434426749,0.0127588880469364,0.0,Asia,0.0,0.0,0.0,0.0
BHS,Bahamas,1087.002367612753,0.0,0.0,0.0,0.0,442.8443117984747,1.0996381719677109,119.56544851065817,0.0006361071535896024,0.0024831258811971,0.0,Caribbean/American isl.,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,94.921373943523,9.4921373943523,5.04996767428563e-05,0.008376104693983547,0.002591348077337546,0.039263638684059056,0.0023972424314920517,0.010600959398923727,5.6398785707454665e-08,0.0610550247464794,0.1,Europe,0.0,0.0,0.0,0.0
BLR,Belarus,29.597575686231373,5.327563623521647,2.8343483626239844e-05,0.0024456688070790115,0.0007477593301000897,0.0,0.0,0.0,0.0,0.2022096693087341,0.18,Europe,0.0,0.0,0.0,0.0
BLZ,Belize,0.015275232030621992,0.003818808007655498,2.031666440525568e-08,5.2392458072297205e-05,7.894631821652097e-06,0.0,0.0,0.0,0.0,0.4210436954613511,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
BMU,Bermuda,466.5367184127479,0.0,0.0,,,29024.131660755244,427.6362380380141,7836.350670413077,0.04169062870233861,0.0147338167782721,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
BOL,Bolivia,149.496295056466,37.3740737641165,0.00019883600133880448,0.02240343931643905,,459.80653339741644,-13.056354144762354,124.145151984726,0.0006604719025824021,-0.0283953210675186,0.25,Latin America,0.0,0.0,0.0,0.0
BRA,Brazil,20092.031517320167,6831.290715888857,0.0363435503044994,0.08374372248186891,0.0243326439654024,0.0,0.0,0.0,0.0,0.1843847700248519,0.34,Latin America,0.0,0.0,0.0,0.0
BRB,Barbados,73.30154868659713,18.325387171649282,9.749396683897465e-05,0.12282322263099345,,4069.167470136829,63.96707384763373,1098.6521011323193,0.005845003464978586,0.0157199413189752,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
BRN,Brunei Darussalam,25.777817113594853,4.768896166015048,2.537128412693395e-05,0.0183107478860283,,3.4597153123007214,0.25751617657541004,0.9341034806441707,4.9695787004699526e-06,0.0744327649329508,0.185,Asia,0.0,0.0,0.0,0.0
BTN,Bhutan,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1837106713569214,0.3,Asia,0.0,0.0,0.0,0.0
BWA,Botswana,9.358065004260133,2.0587743009372295,1.0953005878917148e-05,0.002548438457591945,0.0005341185477723574,0.0,0.0,0.0,0.0,0.1767265241737242,0.22,Africa,0.0,0.0,0.0,0.0
CAF,Central African Republic,0.12401576138047114,0.03720472841414134,1.9793505721248579e-07,0.0024632856601951793,0.00025352772796416185,0.0,0.0,0.0,0.0,0.3115804831835181,0.3,Africa,0.0,0.0,0.0,0.0
CAN,Canada,6841.228432197856,1823.187377180728,0.009699646071712307,0.014559812249051793,0.008765085495269068,44208.39589625569,4419.070520100258,11936.015756431261,0.0635014973188289,0.0999599834038434,0.2664999999999999,Northern America,0.0,1.0,0.0,0.0
CHE,Switzerland,4679.905509269111,989.7336073512404,0.005265539799552089,0.038083629766920916,0.014149446857654723,69064.86632082028,5555.294064576659,18647.121568393082,0.09920564486865496,0.0804358910762412,0.21148581,Europe,0.0,1.0,0.0,0.0
CHL,Chile,1669.2306209907406,425.65380835263886,0.0022645457849107247,0.03361699428787603,0.00880486995290987,0.0,0.0,0.0,0.0,0.1802343313143409,0.255,Latin America,0.0,1.0,0.0,0.0
CHN,China (People’s Republic of),32912.51629880049,8228.129074700122,0.0437749519637254,0.02336603084843186,0.00709588005817663,0.0,0.0,0.0,0.0,0.1716362229536316,0.25,Asia,0.0,0.0,0.0,0.0
CIV,Côte d’Ivoire,542.4841891434149,135.62104728585373,0.0007215254860868535,0.2769093462458118,0.021968096014569425,0.0,0.0,0.0,0.0,0.2472331488553145,0.25,Africa,0.0,0.0,0.0,0.0
CMR,Cameroon,586.5012794500612,193.54542221852023,0.0010296923496819908,3.7969392725659072,0.04514660978941438,0.0,0.0,0.0,0.0,0.3680050932543548,0.33,Africa,0.0,0.0,0.0,0.0
COD,Democratic Republic of the Congo,593.2384899948721,166.1067771985642,0.0008837144053894647,1.0565246995150248,0.06629056822192779,0.0,0.0,0.0,0.0,0.2754865064566445,0.28,Africa,0.0,0.0,0.0,0.0
COG,Congo,485.6278337593787,145.6883501278136,0.0007750851342535458,1.3567466365603513,0.12146212476330857,8.616386037618824,1.2812592499562088,2.326375282872982,1.237668555425212e-05,0.14870030710814,0.3,Africa,0.0,0.0,0.0,0.0
COL,Colombia,2006.651017251987,802.6604069007949,0.00427028069641058,0.047181231219536435,0.017330544364632834,0.0,0.0,0.0,0.0,0.2500776831837115,0.4,Latin America,0.0,1.0,0.0,0.0
CPV,Cabo Verde,0.015152328284875866,0.003863843712643346,2.0556261500123493e-08,6.653990462804367e-05,1.0868983618085661e-05,15.853068909190858,1.7338816734422997,4.280238548621918,2.27715480831879e-05,0.109371988690283,0.255,Africa,0.0,0.0,0.0,0.0
CRI,Costa Rica,227.4062710247875,68.22188130743625,0.0003629512310751929,0.021767866926512766,0.008511980536975631,355.3799979783508,44.429963542653844,95.95058063957876,0.0005104723103219184,0.1250210022944523,0.3,Latin America,0.0,0.0,0.0,0.0
CUB,Cuba,0.038654663426797846,0.013529132199379245,7.197712952264319e-08,1.3647605009979009e-06,,0.0,0.0,0.0,0.0,0.35,0.35,Latin America,0.0,0.0,0.0,0.0
CUW,Curaçao,179.80859294729325,39.557890448404514,0.0002104542525335056,,,1082.4865187357502,12.711843558467997,292.26521075487994,0.0015548972853138218,0.0117431887958423,0.22,Caribbean/American isl.,0.0,0.0,1.0,1.0
CYM,Cayman Islands,2320.148890462622,0.0,0.0,,,122723.83464443826,711.9422162511278,33134.73819414802,0.1762820635907817,0.0058011731650482,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
CYP,Cyprus,299.3197042369007,37.414963029612586,0.00019905353871779708,0.05951003287751336,0.006845223909974339,1327.6357613727816,54.07432877742139,358.4541136424563,0.0019070327486896122,0.0407297922748844,0.125,Europe,0.0,0.0,0.0,0.0
CZE,Czechia,755.4918506416168,143.5434516219072,0.0007636739339417006,0.010584414567591174,0.004375467239291364,954.6671192967334,136.59074785277218,257.754699012677,0.001371295888198698,0.1430768328476562,0.19,Europe,0.0,1.0,0.0,0.0
DEU,Germany,26283.272005698727,7855.876294788667,0.04179450812150467,0.024195386688448832,0.018639558078171383,20571.922818053583,2812.4580241457998,5554.30229752291,0.029549769341086364,0.1367134248470752,0.29889263,Europe,0.0,1.0,0.0,0.0
