iso_partner,negative_misalignment,positive_misalignment,theoretical_profit,reported_profit,partner_jurisdiction,etr_average_corrected,cit,tax_revenue_current_usd,gvt_health_expenditure,region_tjn,ukt,oecd,oecd_oct,nld_oct,tax_revenue_loss,tax_revenue_gain,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,tax_revenue_loss_caused_pct_of_total,tax_revenue_loss_caused_usd,tax_revenue_loss_suffered_pct_of_total
ABW,3.6921179303852805,0.0,57.49577964975945,85.94544553,Aruba,0.1518484464085109,0.25,,,Caribbean/American isl.,0.0,0.0,1.0,1.0,0.9230294825963201,0.0,,,0.0,0.0,4.916103725042431e-06
AFG,-0.0,5.769866871195944,2.1646741288040565,7.934541,Afghanistan,0.1439139428676382,0.2,,101744864.14,Asia,0.0,0.0,0.0,0.0,-0.0,0.8303642912551715,-0.0,,8.187330046405228e-06,1.537222857622577,-0.0
AGO,73.92343941024744,0.0,329.55063474891494,3889.09914094,Angola,0.4071720075431295,0.3,7662842901.724915,1118847264.51,Africa,0.0,0.0,0.0,0.0,22.17703182307423,0.0,0.019821321932432554,0.0028940997626458135,0.0,0.0,0.0001181160415907114
AIA,-0.0,34.27940958737395,1.3111594126260537,35.590569,Anguilla,0.0,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,-0.0,0.0,,,4.864182248100384e-05,9.1328089780684,-0.0
ALB,78.47957560838908,4.659478284523704,70.7903958713871,-51.178949075000006,Albania,0.0770914382055611,0.15,2810905467.4738336,435678213.18999994,Europe,0.0,0.0,0.0,0.0,11.771936341258362,0.35920588224151295,0.027019795768682613,0.004187951703633002,6.611710011871794e-06,1.2413902579490952,6.269795406257083e-05
AND,52.3086223633409,0.0,10.919740122192412,-134.5109187,Andorra,-0.0283953210675186,0.0,,167931730.72000003,Europe,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0
ARE,1340.0320961726518,0.0,12498.823869658312,21075.51760374244,United Arab Emirates,0.3793396882233914,0.0,250416931.4653671,9027675092.69,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,2254.2945242217334,0.0,20802.765895068016,18029.181683347,Argentina,0.2594293401007262,0.3,52442050883.0577,31650422105.55,Latin America,0.0,0.0,0.0,0.0,676.2883572665199,0.0,0.021367435638336423,0.01289591741510259,0.0,0.0,0.0036019474730199915
ARM,14.094447159056777,0.0,30.455280260876098,12.324820800000001,Armenia,0.2331402568673518,0.2,2599985166.792516,153815829.79000002,Asia,0.0,0.0,0.0,0.0,2.8188894318113555,0.0,0.01832639355559111,0.0010841944284201018,0.0,0.0,1.5013553843622153e-05
ASM,8.307030336664761,0.0,26.38590286666476,18.07887253,American Samoa,0.1544002408409665,0.34,,,Oceania,0.0,0.0,1.0,0.0,2.824390314466019,0.0,,,0.0,0.0,1.5042851834877585e-05
ATG,-0.0,0.0,0.1264237531629342,2.367163863,Antigua and Barbuda,0.1574408279950119,0.25,,46777779.28,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,,0.0,0.0,-0.0
AUS,20156.319212323975,0.0,118048.99898357288,88039.845720624,Australia,0.2387483073369061,0.3,331372275492.63495,104571458393.55,Oceania,0.0,1.0,0.0,0.0,6046.895763697193,0.0,0.057825489446077835,0.01824804369860927,0.0,0.0,0.03220608588280166
AUT,3319.4981237310008,1616.1428971778982,17280.902515397,12537.202479427,Austria,0.0991802123937654,0.25,115647391321.68962,35066488827.63,Europe,0.0,1.0,0.0,0.0,829.8745309327502,160.2893958007793,0.023665743525450023,0.00717590359322794,0.00229327566765962,430.5769713905537,0.004419955537455548
AZE,0.001687062289617659,453.1160897036493,69.41870593937533,521.7357057710001,Azerbaijan,0.1349895825067648,0.2,6111086537.397453,418667330.44,Asia,0.0,0.0,0.0,0.0,0.0003374124579235318,61.16595177619341,8.059201981891612e-07,5.5213169680825155e-08,0.0006429630108556364,120.72036076365086,1.7970765534030522e-09
BEL,51520.899669564016,0.0,81054.99351132485,32765.824406273998,Belgium,0.1561072963993858,0.2958,130438315132.1455,45202100969.130005,Europe,0.0,1.0,0.0,0.0,15239.882122257037,0.0,0.33714986240716666,0.11683593204050279,0.0,0.0,0.0811684162673723
BEN,13.927178187823099,0.0,35.52519149655707,-2.941674098,Benin,0.006597411465998,0.3,,64017792.36,Africa,0.0,0.0,0.0,0.0,4.178153456346929,0.0,0.06526550357830754,,0.0,0.0,2.2253065755570414e-05
BFA,32.42980046202547,123.09701624718421,97.40060637806,174.931291,Burkina Faso,0.1318793221122536,0.275,2429974406.3442764,338092878.1699999,Africa,0.0,0.0,0.0,0.0,8.918195127057004,16.23395105671972,0.026377944354606477,0.003670077801549274,0.00017467229699435084,32.79582550248466,4.749877778709535e-05
BGD,367.99850276165336,0.0,964.5597274537264,287.41117570999995,Bangladesh,0.3658483959857276,0.25,24847035744.34679,1535760676.9499998,Asia,0.0,0.0,0.0,0.0,91.99962569041334,0.0,0.05990492338501814,0.003702639889804366,0.0,0.0,0.0004899948604967275
BGR,753.7058531828816,272.6742801677934,2588.340081254135,1351.676781503,Bulgaria,0.0679766788802215,0.1,13216078134.348845,2803357474.8,Europe,0.0,0.0,0.0,0.0,75.37058531828816,18.535491981861647,0.026885827439351213,0.005702946407557817,0.0003869195558123784,72.64658709063652,0.0004014277140960113
BHR,88.3780128917846,278.98869561783863,974.7580448615429,686.7526469860001,Bahrain,0.0073117163864146,0.0,432320694.5895735,917967258.46,Asia,0.0,0.0,0.0,0.0,0.0,2.039886217373386,0.0,0.0,0.0003958795898120753,74.32888998930335,0.0
BHS,3409.5390642815855,2094.5900738143478,4133.476214237869,2190.169920011543,Bahamas,0.0025719981467528,0.0,1835674000.59582,378523469.27,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0,5.3872817880573125,0.0,0.0,0.002972183003364129,558.0461058626443,0.0
BIH,176.08808531916895,28.294265421028847,917.0581954793096,187.87838283699998,Bosnia and Herzegovina,0.0518110228801418,0.1,4125697906.8458457,1253846828.15,Europe,0.0,0.0,0.0,0.0,17.608808531916896,1.4659548331057304,0.014043827472848477,0.004268079953866297,4.01490180958955e-05,7.538231386581424,9.378544331413833e-05
BLR,64.3459862592605,0.0,263.81103892687935,120.775604323,Belarus,0.1841244143344963,0.18,8808093775.218779,2341224970.5499997,Europe,0.0,0.0,0.0,0.0,11.58227752666689,0.0,0.004947101484205503,0.001314958471406511,0.0,0.0,6.168782120930852e-05
BLZ,-0.0,0.0,10.583858798108402,15.328673028999999,Belize,0.4210436954613511,0.25,,75151616.33,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,,0.0,0.0,-0.0
