iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
ABW,Aruba,0.1722050268059449,0.043051256701486226,1.980785023565995e-07,,,0.0,0.0,0.0,0.0,0.1976465173688915,0.25,Caribbean/American isl.,0.0,0.0,1.0,1.0
AFG,Afghanistan,23.86443489250625,4.77288697850125,2.1960016432835175e-05,0.05079382027316511,,4.672327652697294,0.3057696205312475,1.2397412859142751,5.7040401613889925e-06,0.0654426750989369,0.2,Asia,0.0,0.0,0.0,0.0
AGO,Angola,46.137174107172534,13.84115223215176,6.368303541159294e-05,0.014575921931590522,0.0019347761174848368,0.0,0.0,0.0,0.0,0.3622905390853133,0.3,Africa,0.0,0.0,0.0,0.0
AIA,Anguilla,5.130490978653569,0.0,0.0,,,6.711379514718136,0.0,1.7807771389988258,8.193341977670544e-06,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
ALB,Albania,31.0357450548135,4.655361758222025,2.1419283794448922e-05,0.010320356825627037,0.0016658625036229066,24.501386038620964,1.8606540133542362,6.5011236565711705,2.9911620152175996e-05,0.075940765572255,0.15,Europe,0.0,0.0,0.0,0.0
AND,Andorra,-0.0,-0.0,-0.0,-0.0,,8.904935086277261,-0.25285849086025425,2.362808539009744,1.087126399137793e-05,-0.0283953210675186,0.0,Europe,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,2596.675207645399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585233927555475,0.0,Asia,0.0,0.0,0.0,0.0
ARG,Argentina,3027.5352089050834,908.260562671525,0.004178899892539659,0.03297780495122034,0.019146705435329973,0.0,0.0,0.0,0.0,0.2573171205494065,0.3,Latin America,0.0,0.0,0.0,0.0
ARM,Armenia,10.251983570890035,2.050396714178007,9.433859578070143e-06,0.010664710639047097,0.0006755654673182683,0.0,0.0,0.0,0.0,0.2371221374734076,0.2,Asia,0.0,0.0,0.0,0.0
ASM,American Samoa,-0.0,-0.0,-0.0,,,0.0,0.0,0.0,0.0,0.199663478301059,0.34,Oceania,0.0,0.0,1.0,0.0
ATG,Antigua and Barbuda,0.3203696507393861,0.08009241268484653,3.68504577340095e-07,0.0018561721100742643,,0.0,0.0,0.0,0.0,0.1574408279950119,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
AUS,Australia,11153.758916185494,3346.127674855648,0.01539550780422389,0.03226804801584568,0.01026372547781946,0.0,0.0,0.0,0.0,0.2281105531244122,0.3,Oceania,0.0,1.0,0.0,0.0
