iso_partner,negative_misalignment,positive_misalignment,theoretical_profit,reported_profit,partner_jurisdiction,etr_average_corrected,cit,tax_revenue_current_usd,gvt_health_expenditure,region_tjn,ukt,oecd,oecd_oct,nld_oct,tax_revenue_loss,tax_revenue_gain,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,tax_revenue_loss_caused_pct_of_total,tax_revenue_loss_caused_usd,tax_revenue_loss_suffered_pct_of_total
AUT,324.53622018178027,741.0952490490314,2508.6955531862636,1766.7684713,Austria,0.0919569459857132,0.25,100618566642.62927,29651637133.19,Europe,0.0,1.0,0.0,0.0,81.13405504544507,68.14885578707046,0.0027362420051548924,0.0008063527214973348,0.0018931199324773377,204.02722416282802,0.0007528235383267519
AZE,117.72866186137067,70.58093219915064,25.03665460509564,-48.53171373000001,Azerbaijan,0.0895349904718129,0.2,5511737005.854178,441323699.57000005,Asia,0.0,0.0,0.0,0.0,23.545732372274134,6.319463091942625,0.053352521958860845,0.004271925954969462,0.00018029824070590328,19.43128321750276,0.0002184752327128422
BEL,15214.74077132168,0.0,35659.50974270074,22425.324725659,Belgium,0.1678086003050051,0.3399,108743822138.85394,39449770139.27999,Europe,0.0,1.0,0.0,0.0,5171.490388172238,0.0,0.13109050749634163,0.04755663619739991,0.0,0.0,0.0479850254035242
BEN,0.41418250744312524,0.0,2.4989881381165016,0.030223733,Benin,-0.0177786872300447,0.3,,55641378.51000002,Africa,0.0,0.0,0.0,0.0,0.12425475223293757,-0.0,0.002233135762634029,,0.0,0.0,1.1529301990085292e-06
BFA,-0.0,44.75300663998702,44.76789888301298,89.520905523,Burkina Faso,0.1273850139569208,0.275,1814528874.5257049,306310739.14,Africa,0.0,0.0,0.0,0.0,-0.0,5.700862375448916,-0.0,-0.0,0.00011432107953352262,12.32072628911572,-0.0
BGD,17.596194781662867,0.0,200.67356856282217,424.64491943899986,Bangladesh,0.389694331925544,0.25,19406243936.44527,1258074342.65,Asia,0.0,0.0,0.0,0.0,4.399048695415717,0.0,0.003496652420515617,0.00022668212920658106,0.0,0.0,4.081772323963812e-05
BGR,9.53569176973119,229.44480208273475,493.4835633111858,671.12059115,Bulgaria,0.044504449014362,0.1,10972567773.253689,2217940161.7599993,Europe,0.0,0.0,0.0,0.0,0.9535691769731192,10.21131449590145,0.0004299345822821634,8.690483364317902e-05,0.0005861143068769085,63.16730019197931,8.847940873239196e-06
BHR,0.005302383368117481,137.73653108639994,69.89461762121582,207.59954347299998,Bahrain,0.0192371511921062,0.0,273963457.10088956,961441514.93,Asia,0.0,0.0,0.0,0.0,0.0,2.649658473185311,0.0,0.0,0.0003518465038934511,37.919555063179196,0.0
BHS,0.5546467337132073,18404.785550679237,82.40022297576022,18485.6189185019,Bahamas,0.0045603658218451,0.0,1679252103.16411,326223012.3000001,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0,83.93255498370614,0.0,0.0,0.047014828962500275,5066.929402172935,0.0
BIH,9.05725718234716,74.69517359320912,148.74532063575816,94.402813029,Bosnia and Herzegovina,0.0299089164043789,0.1,3374387305.632278,1109106111.01,Europe,0.0,0.0,0.0,0.0,0.905725718234716,2.234051702809862,0.0008166267494549489,0.00026841190302101525,0.00019080802659389803,20.563954425748516,8.40401283496895e-06
BLR,8.356753851879764,0.0,66.16907984821631,104.750904728,Belarus,0.2038111494822799,0.18,6580234870.3403225,2001042570.72,Europe,0.0,0.0,0.0,0.0,1.5042156933383575,0.0,0.0007517159881296888,0.00022859604907393848,0.0,0.0,1.3957258515321614e-05
BLZ,2.289003827371148e-05,0.0,0.0,-0.000345584,Belize,0.4386444782223862,0.25,462336344.5087375,75049784.00000001,Caribbean/American isl.,0.0,0.0,0.0,0.0,5.72250956842787e-06,0.0,7.62495141681936e-08,1.2377373391461166e-08,0.0,0.0,5.309780090492864e-11
BMU,455.15454045187295,25518.256444994433,1876.945676343097,26770.184468732277,Bermuda,0.0111965795462508,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,0.0,285.71718816800734,,,0.0651861147134288,7025.303474321625,0.0
BOL,92.0885439152003,229.0728790423069,454.18110200074824,426.98490792200005,Bolivia,-0.0283953210675186,0.25,,1503402986.11,Latin America,0.0,0.0,0.0,0.0,23.022135978800076,-6.504597948267158,0.015313349907844078,,0.0005851642334253717,63.06490792102889,0.00021361690670695626
BRA,11193.516879474375,0.0,42611.85452388276,47244.68874812,Brazil,0.2161958625087746,0.34,246197315551.432,70901817239.64,Latin America,0.0,0.0,0.0,0.0,3805.795739021288,0.0,0.05367698441576095,0.015458315337423879,0.0,0.0,0.035313070606344976
BRB,1.274630160964407,1075.4383942423842,47.282600723104196,1119.8734190634902,Barbados,0.0107643925240991,0.25,1327982253.0674796,152040215.69000003,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.31865754024110177,11.57644101111186,0.0020958766652293065,0.00023995617374030496,0.002747195941283089,296.0735622269329,2.956747284779936e-06
BRN,21.632727607368572,0.0,20.82535707410159,-3.571068982,Brunei Darussalam,0.0957844430240283,0.185,,276049428.34,Asia,0.0,0.0,0.0,0.0,4.002054607363186,0.0,0.014497601503575663,,0.0,0.0,3.7134109818675665e-05
BWA,5.406128238022235,0.0,96.49604249985609,204.121700032,Botswana,0.186843735564463,0.22,3262382766.624819,578760158.8800001,Africa,0.0,0.0,0.0,0.0,1.1893482123648915,0.0,0.002054993237037055,0.0003645642763112564,0.0,0.0,1.103567828618473e-05
CAF,4.884086040434823,0.0,5.566178505426098,-1.38945853,Central African Republic,0.3596602863227537,0.3,124239733.31384112,10941609.750000002,Africa,0.0,0.0,0.0,0.0,1.465225812130447,0.0,0.13391318513534506,0.011793536359492582,0.0,0.0,1.3595480710509098e-05
CAN,5987.982478521361,7511.712922166478,77191.49724980953,73018.774674207,Canada,0.1069641170993803,0.267,190946819905.5688,117728819690.8,Northern America,0.0,1.0,0.0,0.0,1598.7913217652035,803.4837406235433,0.013580288377682105,0.008372966475984638,0.019188590775947756,2068.012091811797,0.014834803205919098
CHE,9073.770074982483,8193.53340006135,9400.024049022177,4941.7911465536,Switzerland,0.0879305001908253,0.21148581,64693838122.85298,25394432074.89,Europe,0.0,1.0,0.0,0.0,1918.9736140614311,720.4614901976279,0.07556670723732827,0.029662386244843266,0.02093029393587262,2255.7206753720993,0.017805698301215443
CHL,724.5849318095653,0.0,9982.332016630438,19013.67086644,Chile,0.1567827891839702,0.24,43557965538.699234,10593022184.2,Latin America,0.0,1.0,0.0,0.0,173.90038363429568,0.0,0.01641650329909404,0.003992389944837834,0.0,0.0,0.0016135801674231713
CHN,21796.98666958833,0.0,470585.05459396355,487739.785473963,China (People’s Republic of),0.1752069595428447,0.25,1024805726321.9308,324820989361.07996,Asia,0.0,0.0,0.0,0.0,5449.246667397082,0.0,0.016776153160901648,0.005317346036848027,0.0,0.0,0.05056225964630175
CIV,56.454890203251374,0.0,207.21576738288877,547.409354117,Côte d’Ivoire,0.2777989527513236,0.25,5547708964.04647,412928267.3899999,Africa,0.0,0.0,0.0,0.0,14.113722550812843,0.0,0.03417959889261542,0.0025440632596772646,0.0,0.0,0.00013095786404011985
CMR,150.92602377619102,0.0,342.35015395364104,61.88910637,Cameroon,0.3926815595888604,0.33,3940057166.3122807,123737043.10999998,Africa,0.0,0.0,0.0,0.0,49.80558784614304,0.0,0.40251154055674965,0.01264082873517261,0.0,0.0,0.0004621341661004809
COD,140.30191266181433,0.0,82.93186515033601,-13.059070329999999,Democratic Republic of the Congo,0.2885254831814473,0.28,2953088277.4414134,204696205.43000004,Africa,0.0,0.0,0.0,0.0,39.28453554530802,0.0,0.1919162861997564,0.013302865290347686,0.0,0.0,0.00036451183210523094
COG,364.84803949610244,0.0,66.17804907226098,-358.11620904299997,Congo,0.2154724035317379,0.3,1430852288.0170305,122384970.17000002,Africa,0.0,0.0,0.0,0.0,109.45441184883073,0.0,0.8943452100106086,0.07649595472955484,0.0,0.0,0.001015601371919057
COL,1757.9315044136292,0.0,3269.0929681978823,-10159.52359,Colombia,0.3457262067227979,0.4,40669888422.08344,14974648899.42,Latin America,0.0,1.0,0.0,0.0,703.1726017654518,0.0,0.04695753513076938,0.01728975979643048,0.0,0.0,0.00652457079606074
CRI,271.7120736551824,106.91776138252182,1106.7431682808844,881.0270301310001,Costa Rica,0.1154116510865836,0.3,7950735102.89171,3157312042.2999997,Latin America,0.0,0.0,0.0,0.0,81.51362209655471,12.33955537163821,0.025817410824295554,0.01025233780797299,0.0002731202844288054,29.434993810271074,0.000756345450429981
CUW,-0.0,146.3132064796274,4.790719320472566,151.10392580009997,Curaçao,0.0126221256597251,0.22,,,Caribbean/American isl.,0.0,0.0,1.0,1.0,-0.0,1.8467836778631619,,,0.0003737555299763219,40.28075664323421,-0.0
CYM,317.0793908367584,21037.374384867486,938.3801838651933,20872.439162591894,Cayman Islands,0.0035551776977262,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,0.0,74.79160423179732,,,0.053739749143022604,5791.694259174396,0.0
CYP,8.219116576058228,1941.9384458984398,58.62804398418488,1980.9070846758998,Cyprus,0.0342052495917536,0.125,4949295888.735005,588050884.96,Europe,0.0,0.0,0.0,0.0,1.0273895720072785,66.42448923377822,0.0017471099836490558,0.00020758297646857198,0.004960661108395761,534.6253550001121,9.532902705347382e-06
CZE,782.0925375212132,1518.3634573009822,3974.101785347655,4530.88289066,Czechia,0.139250955117997,0.19,29269616979.57274,12262235420.27,Europe,0.0,1.0,0.0,0.0,148.5975821290305,211.43356164542584,0.01211831097969236,0.005076854344651546,0.0038786433045551977,418.0130446942027,0.0013788015094588473
DEU,6026.090614293719,4027.299874479814,70883.36302019871,28174.394433229998,Germany,0.1396065356531662,0.29818844,391958819786.07745,301571477784.36993,Europe,0.0,1.0,0.0,0.0,1796.9105595748858,562.2373835125579,0.0059584897510092626,0.00458443711141798,0.010287694700815437,1108.7357735942785,0.016673104342660536
DNK,267.5654822913108,10533.477057372338,6533.884539469671,16650.365545153,Denmark,0.1106398142550387,0.22,104252134906.56392,27021853615.780003,Europe,0.0,1.0,0.0,0.0,58.864406104088374,1165.421945087387,0.002178400006937837,0.0005646350183317172,0.026907655124213305,2899.9188532867315,0.0005461887792981761
DOM,56.879582199923966,0.0,528.1557837171277,805.6456239529999,Dominican Republic,0.1663562981006439,0.27,9774127573.724518,2017275935.4900005,Latin America,0.0,0.0,0.0,0.0,15.357487193979471,0.0,0.0076129828962883585,0.001571238668427505,0.0,0.0,0.00014249845940405117
DZA,-0.0,0.0,821.2006128984555,3096.83260951,Algeria,0.2862677390554765,0.26,,7127911290.789998,Africa,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,,0.0,0.0,-0.0
ECU,166.17093821590174,0.0,624.0533814149525,708.180949589,Ecuador,0.4273883260838671,0.22,14203155777.428411,4498681000.0,Latin America,0.0,0.0,0.0,0.0,36.55760640749838,0.0,0.00812629444219281,0.0025739073048537254,0.0,0.0,0.00033920930727589395
EGY,910.139356712062,0.0,1051.0050561408957,-97.95299547000009,Egypt,0.3306372805195423,0.225,,4474543624.5,Africa,0.0,0.0,0.0,0.0,204.78135526021396,0.0,0.04576586406241528,,0.0,0.0,0.0019001173349956553
ESP,2752.6561143745575,7323.858322704467,12103.61745707053,14451.285906170999,Spain,0.1103110451626615,0.25,170092266805.80533,78972636876.33,Europe,0.0,1.0,0.0,0.0,688.1640285936394,807.9024662007869,0.00871395531177836,0.004045827841070033,0.018708718199372174,2016.2947821628204,0.006385309826618118
EST,16.937752496920517,4.405569232743257,106.73245366175429,90.925147494,Estonia,0.0598366136756778,0.2,5241783966.097848,1200576391.31,Europe,0.0,1.0,0.0,0.0,3.3875504993841035,0.2636143442011106,0.0028216034597247103,0.0006462590830323564,1.125397975377299e-05,1.2128752175475055,3.143227282031515e-05
ETH,32.2778442875885,0.0,351.1603768585204,309.23128293999997,Ethiopia,0.260222246005237,0.3,6008426473.846654,649440030.0399998,Africa,0.0,0.0,0.0,0.0,9.68335328627655,0.0,0.014910311712199413,0.001611628823024803,0.0,0.0,8.984952471264348e-05
FIN,416.6953202061331,1365.79360248944,1482.4745332044513,2278.9081117690002,Finland,0.0859998923934121,0.2,50112824624.28988,17574343814.170002,Europe,0.0,1.0,0.0,0.0,83.33906404122662,117.4581028457025,0.004742086812597307,0.0016630286691289768,0.0034889052329516723,376.0098015104576,0.0007732832906874196
FJI,15.53341332517786,0.0,54.4729758840598,35.89651111,Fiji,0.1686266504316739,0.2,1160307220.919377,103327640.8,Oceania,0.0,0.0,0.0,0.0,3.106682665035572,0.0,0.030066327276830385,0.002677465596201299,0.0,0.0,2.8826167199956366e-05
FRA,14290.849122821606,0.0,110934.94049258983,94537.19355996998,France,0.1909206948918544,0.34433333,570384960215.5363,212992618347.20996,Europe,0.0,1.0,0.0,0.0,4920.815666988742,0.0,0.02310322162886919,0.00862718341158447,0.0,0.0,0.045659074476201156
FRO,-0.0,3.707467472129413,2.668278723870587,6.375746196000001,Faroe Islands,0.0119541384399745,0.18,,,Europe,0.0,0.0,1.0,0.0,-0.0,0.04431957942353731,,,9.470686230286709e-06,1.0206843155224379,-0.0
GAB,148.4489161284987,0.0,224.80167853421403,-37.39356999300001,Gabon,0.0812179497715509,0.3,1608268670.2527184,281956822.86999995,Africa,0.0,0.0,0.0,0.0,44.534674838549606,0.0,0.15794856242610922,0.027691066587494713,0.0,0.0,0.000413226621933406
GBR,3336.2590514980916,19749.31056279791,56034.70974150325,63221.19574056,United Kingdom,0.0909556218197238,0.2,684083748180.8215,213480270651.85,Europe,0.0,1.0,0.0,0.0,667.2518102996183,1796.3108227501234,0.0031255900522432468,0.0009753949163008707,0.05044940380753182,5437.083854508273,0.006191270342685653
GEO,15.219497236391344,22.849434450085404,11.617054448070457,11.680728030000001,Georgia,-0.0029115371402685,0.15,3558799607.396807,443655723.15999985,Asia,0.0,0.0,0.0,0.0,2.2829245854587015,-0.0665269770355542,0.00514571201561033,0.0006414872533743525,5.836863730916879e-05,6.290563447173016,2.1182712526762074e-05
GGY,501.0332923458396,169.4886238702954,728.8648971820545,328.2213647142,Bailiwick of Guernsey,0.0138808837686595,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,2.352651888053619,,,0.00043295688724052537,46.66106482237906,0.0
GHA,81.54301520679417,0.0,196.4958110349347,272.526587631,Ghana,0.1727885161629032,0.25,6210902771.8639,730364846.74,Africa,0.0,0.0,0.0,0.0,20.38575380169854,0.0,0.027911740129184497,0.0032822529269091664,0.0,0.0,0.0001891545455216874
GIB,2.2219787107358737,1.5121957696343054,3.233410967974779,1.97513019936,Gibraltar,0.0344846222525517,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,0.05214749988774571,,,3.8628880120012875e-06,0.41631504946922976,0.0
GIN,-0.0,0.0,18.05740234181324,105.4431195,Guinea,0.2642746112855506,0.35,,57107436.989999995,Africa,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,,0.0,0.0,-0.0
GLP,-0.0,0.0,0.0,0.0,Guadeloupe,-0.0283953210675186,0.15,,,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,-0.0,,,0.0,0.0,-0.0
GNB,0.5712641461079808,0.0,3.4055932598205736,0.000532533,Guinea-Bissau,-0.0283953210675186,0.25,,6034164.820000001,Africa,0.0,0.0,0.0,0.0,0.1428160365269952,-0.0,0.023667904471823025,,0.0,0.0,1.3251559272839669e-06
GNQ,-0.0,384.9620087449373,23.901018775062692,408.86302752,Equatorial Guinea,-0.0283953210675186,0.35,717658985.7046791,78066634.17000002,Africa,0.0,0.0,0.0,0.0,-0.0,-10.931119837109398,-0.0,-0.0,0.0009833813574391696,105.98196406354162,-0.0
GRC,1199.3249777167196,0.0,1648.6230789153078,559.845004133,Greece,0.287692327409995,0.29,52203764605.59289,8387562573.539999,Europe,0.0,1.0,0.0,0.0,347.80424353784866,0.0,0.04146666453911851,0.006662436055437014,0.0,0.0,0.0032271925903193496
GRL,3.3429080331899925,0.0,12.24773665458248,8.442914339,Greenland,0.2182674484861097,0.318,,,Northern America,0.0,0.0,1.0,0.0,1.0630447545544177,0.0,,,0.0,0.0,9.863738636939717e-06
GTM,232.3079307286082,751.7302883649661,312.0987808152966,777.92551613,Guatemala,0.0760600498706354,0.25,6883765271.268522,1511053567.63,Latin America,0.0,0.0,0.0,0.0,58.07698268215205,57.17664322230645,0.03843476096829739,0.008436804625595517,0.0019202870273109791,206.9551036132455,0.0005388824652438443
GUM,-0.0,47.61670720066131,21.760651099338688,69.3773583,Guam,0.0453276666521896,0.35,,,Oceania,0.0,0.0,1.0,0.0,-0.0,2.158354231066492,,,0.0001216363721615831,13.109117358924417,-0.0
HKG,372.36022281897306,38447.612567884156,17287.370629656543,53578.93590263001,Hong Kong (China),0.0791583230832665,0.165,,,Asia,0.0,0.0,0.0,0.0,61.43943676513056,3043.4485374288315,,,0.09821401743139783,10584.819802824395,0.0005700818744042919
HND,452.19885633581015,0.0,708.0989152053447,113.08996421599998,Honduras,0.1672971920015087,0.3,,671749066.71,Latin America,0.0,0.0,0.0,0.0,135.65965690074304,0.0,0.2019499000797399,,0.0,0.0,0.0012587535882313094
HRV,11.371975045434695,261.45382887081195,556.9242752036316,796.6617591820001,Croatia,0.0809907229277303,0.2,11532537325.631346,2919490383.87,Europe,0.0,0.0,0.0,0.0,2.274395009086939,21.17533461247014,0.0007790383628775857,0.0001972154908210911,0.000667881025405286,71.97954516602975,2.1103568622750107e-05
HTI,0.06762836581488502,0.0,0.4864892494140964,-0.53453487,Haiti,0.0034540811142789,0.3,,70636530.27999999,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.020288509744465503,0.0,0.0002872240420649595,,0.0,0.0,1.8825224111687957e-07
HUN,312.11076864540354,4486.484588904429,2499.425701681997,6623.93489731883,Hungary,0.0895096765468724,0.19,29667015161.95101,6085173129.14,Europe,0.0,1.0,0.0,0.0,59.30104604262667,401.58378438536323,0.009745169904641237,0.001998888183354635,0.011460677170587874,1235.1516193067864,0.0005502402571063671
IDN,9366.187656225282,3616.3069107402744,46015.26273737682,31581.428734351,Indonesia,-0.0283953210675186,0.25,96322093803.30489,12818747403.79,Asia,0.0,0.0,0.0,0.0,2341.5469140563205,-102.68619580915642,0.18266581283628514,0.024309551646976138,0.009237817545670185,995.5873575845512,0.02172665512663698
IMN,18.151981609825945,25.156422281141094,6.626221038569538,-76.41353897999998,Isle of Man,0.0474526896591964,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,1.1937398994426818,,,6.426181318981087e-05,6.925688721490588,0.0
IND,6611.352216033784,0.0,21090.78866132722,12992.018767029,India,0.2882699831023917,0.4792,255817954084.0924,21542961051.04,Asia,0.0,0.0,0.0,0.0,3168.1599819233898,0.0,0.14706241980465562,0.012384431707564798,0.0,0.0,0.02939660055498094
IRL,1398.0794344976568,28994.525910026656,4113.73920003136,31473.4150203632,Ireland,0.1141547108518117,0.125,56960707298.21381,16188018282.349998,Europe,0.0,1.0,0.0,0.0,174.7599293122071,3309.861721544455,0.010795634540563256,0.0030680786387932944,0.07406620809327373,7982.3378235535665,0.0016215556866824553
IRN,32.119849206037394,0.007614839527907548,114.19886173097987,-18.473476473999998,Iran,0.1062321571176392,0.25,,16735790072.939997,Asia,0.0,0.0,0.0,0.0,8.029962301509348,0.0008089408291542841,0.0004798077811989856,,1.9452026593607727e-08,0.0020964033615354714,7.450810426111046e-05
IRQ,297.31155954977646,0.0,347.3342699321688,501.853038227,Iraq,0.3994102332953833,0.15,3464606373.5737915,4264289472.15,Asia,0.0,0.0,0.0,0.0,44.59673393246647,0.0,0.010458186345867692,0.012872092562268277,0.0,0.0,0.0004138024534586722
ISL,315.03084673439275,0.0,94.6178074897465,-288.845504435,Iceland,0.22224636188525,0.2,7820903058.064426,1372324955.99,Europe,0.0,1.0,0.0,0.0,63.00616934687855,0.0,0.04591198977462716,0.008056124577827431,0.0,0.0,0.0005846192122107491
ISR,204.9579485095706,0.0,1202.9562240870853,2326.7312804519997,Israel,0.1798429871221275,0.25,74219774796.93668,14471039929.310003,Asia,0.0,1.0,0.0,0.0,51.23948712739265,0.0,0.0035408296416632036,0.0006903751361087058,0.0,0.0,0.0004754389754054008
ITA,6857.938525765978,0.0,51407.20437358179,29963.008150174,Italy,0.1593766196999299,0.3129275,470587682565.19775,121854597620.7,Europe,0.0,1.0,0.0,0.0,2146.0375580216332,0.0,0.017611461528121087,0.004560335167132875,0.0,0.0,0.019912570460172613
JAM,45.88497617394026,0.0,111.90962171464007,55.5052792,Jamaica,0.2447481354882777,0.25,3663801503.591469,510371944.8000001,Caribbean/American isl.,0.0,0.0,0.0,0.0,11.471244043485065,0.0,0.022476243375760617,0.003130967666299687,0.0,0.0,0.00010643893646125513
JEY,55.60460694371649,88.48582771085444,31.536666801156656,-107.35802551789999,Jersey,0.0033235547183202,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,0.29408749019287855,,,0.00022603610587994908,24.36059039477319,0.0
JOR,4.452757788835039,193.98656494114485,59.601797185575435,243.235996225,Jordan,0.0364345196514386,0.2,5992112677.838765,1274008251.5099998,Asia,0.0,0.0,0.0,0.0,0.8905515577670079,7.067807312463213,0.0006990155336211477,0.00014862062942518162,0.0004955366171813011,53.40547037727051,8.263215420516542e-06
JPN,839.9360530586299,0.0,293513.63466981007,398843.567560939,Japan,0.2043756113419482,0.2996999999999999,,448202189294.17,Asia,0.0,1.0,0.0,0.0,251.7288351016713,0.0,0.0005616412438727588,,0.0,0.0,0.0023357317988600985
KAZ,122.67664154182036,5053.9016081239015,-318.47812407533735,4602.010837907001,Kazakhstan,0.0231630124770331,0.2,13623843951.39163,2800823210.670001,Asia,0.0,0.0,0.0,0.0,24.535328308364072,117.06358600667158,0.008760041767325555,0.0018009108439514877,0.012910137911956344,1391.3643591977093,0.0002276574572880063
KEN,129.5184060168576,0.0,191.37424239727173,8.534855581999999,Kenya,0.3381876813585207,0.3,11197188149.199247,1522705599.43,Africa,0.0,0.0,0.0,0.0,38.85552180505728,0.0,0.02551742229069244,0.003470114218616214,0.0,0.0,0.0003605311159713529
KGZ,24.894731981593434,0.0,30.16810422596181,3.381827783,Kyrgyzstan,0.0822477059279671,0.1,1154763334.725406,170138784.59,Asia,0.0,0.0,0.0,0.0,2.4894731981593434,0.0,0.014632014705867738,0.002155829790656907,0.0,0.0,2.309922782188301e-05
KHM,0.8223949583281076,46.53408803023339,42.44360828168853,87.97073967,Cambodia,0.1242853554730357,0.2,2967661129.042687,266986320.01,Asia,0.0,0.0,0.0,0.0,0.16447899166562152,5.783505672451092,0.0006160577502976967,5.54237780236989e-05,0.00011887083300389842,12.811066893142444,1.5261613192730602e-06
KNA,-0.0,0.0,16.516826722598065,61.53404799,Saint Kitts and Nevis,0.2166038838973851,0.33,184792592.58540064,21953523.840000004,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
KOR,392.93587664992964,0.0,11502.063696813484,10746.786129218,Korea,0.2124860492886513,0.242,209684527829.5885,58058654438.85999,Asia,0.0,1.0,0.0,0.0,95.09048214928298,0.0,0.0016378347563914043,0.00045349307902471187,0.0,0.0,0.0008823218954448028
KWT,83.8365855743671,119.77693746684811,63.03521081966802,57.296806929999995,Kuwait,0.0725681791542293,0.15,,4415977807.35,Asia,0.0,0.0,0.0,0.0,12.575487836155066,8.691994256639154,0.002847724419091122,,0.00030596891298459764,32.9751892235769,0.00011668495114285278
LAO,107.05402032869455,0.0,87.2109589939706,-27.97720953,Lao People’s Democratic Republic,0.1607528837288904,0.24,2059572814.9373868,121722546.14,Asia,0.0,0.0,0.0,0.0,25.69296487888669,0.0,0.21107810913958172,0.012474899985348557,0.0,0.0,0.0002383988908158774
LBN,0.4931451026161488,65.07834803325638,56.818264940721626,118.95718638299999,Lebanon,0.1467636204164701,0.15,6917856051.3312845,1905210876.29,Asia,0.0,0.0,0.0,0.0,0.07397176539242231,9.551133968083771,3.882602514660575e-05,1.0692874330362375e-05,0.00016624194797166202,17.916394308782394,6.863663615458117e-07
LBR,6.427401380778226,0.0,0.1608276050009883,-14.202982067,Liberia,0.000518740925207,0.25,,45361272.059999995,Africa,0.0,0.0,0.0,0.0,1.6068503451945566,0.0,0.035423396924785376,,0.0,0.0,1.4909580961451537e-05
LBY,137.43804435944207,0.0,21.35512794756405,1425.075558,Libya,0.4476869049163801,0.2,,,Africa,0.0,0.0,0.0,0.0,27.487608871888416,0.0,,,0.0,0.0,0.0002550509642281043
