year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2021,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,344873.8657224436,80555.93155131055,17766.27000150291,62789.66154980764,441799.1069365538,14.212265385775163
2022,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,344092.9097687291,84106.4042474872,21885.79070237311,62220.6135451141,514942.5483789336,12.083020473058186
2016,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,250049.4725067652,73146.25028645441,11366.392081605016,61779.85820484938,262653.8835363273,23.521395295228785
2017,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,352088.9791800763,102131.04395774424,17521.54364693982,84609.50031080439,322277.8007568122,26.25359243240273
2018,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,208583.14130098652,53063.27109357906,10538.35749912672,42524.91359445233,261200.56660557532,16.28055947469167
2019,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,290047.08180234383,56313.0146387938,17841.25875481977,38471.75588397403,328586.7126665174,11.708250638551842
2020,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,419549.1896561461,73117.00241287905,21060.87988505666,52056.1225278224,309946.0534237217,16.795220314245263
2021,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,344873.8657224436,45281.81821301901,17766.27000150291,27515.5482115161,441799.1069365538,6.228067866028433
2022,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,344092.9097687291,57020.16871479559,21885.79070237311,35134.37801242248,514942.5483789336,6.822970469817918
2016,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,270510.5524556471,100078.65572688254,44439.9978667845,55638.65786009807,262653.8835363273,21.18326107003964
2017,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,402637.1658814009,147173.5440199617,69049.94195726418,78123.60206269754,322277.8007568122,24.24107458820872
2018,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,246876.645001649,65405.41536865649,38536.27944297945,26869.13592567704,261200.56660557532,10.286783170057454
2019,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,318583.9563614707,84511.32685771576,52011.09624012912,32500.23061758662,328586.7126665174,9.890914441988134
2020,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,475719.08281517006,116730.40600167598,66423.73025066238,50306.6757510136,309946.0534237217,16.2307844204876
2021,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,398461.46999048535,97351.26805006314,42136.49139121033,55214.77665885282,441799.1069365538,12.497711242947837
2022,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,409999.89068765845,101093.0193209954,59176.57462998798,41916.44469100741,514942.5483789336,8.14002354689132
2016,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,270510.5524556471,100078.65572688254,12926.795736065036,87151.8599908175,262653.8835363273,33.18125695208449
2017,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,402637.1658814009,147173.5440199617,21042.164723056994,126131.37929690468,322277.8007568122,39.13747053030259
2018,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,246876.645001649,65405.41536865649,13276.848139484107,52128.56722917239,261200.56660557532,19.95729485069949
2019,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,318583.9563614707,84511.32685771576,19924.68836166894,64586.638496046784,328586.7126665174,19.655888691273937
2020,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,475719.08281517006,116730.40600167598,25578.99456918798,91151.411432488,309946.0534237217,29.40879886212861
2021,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,398461.46999048535,97351.26805006314,23008.064247095383,74343.20380296776,441799.1069365538,16.827377564989984
2022,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,409999.89068765845,101093.0193209954,27592.9802220154,73500.03909897999,514942.5483789336,14.27344454839904
