year,hq_iso3,commodity,revenue_usd,share
2021,DEU,oil_gas,61418566886,0.011390
2021,PHL,oil_gas,20549214771,0.003811
2021,MLT,oil_gas,14390396995,0.002669
2021,LBY,oil_gas,8238035160,0.001528
2021,IRN,oil_gas,19942744327,0.003698
2021,VNM,oil_gas,25441455432,0.004718
2021,DNK,oil_gas,16462619159,0.003053
2021,CYM,oil_gas,19612876965,0.003637
2021,ISR,oil_gas,10871360075,0.002016
2021,UKR,oil_gas,14269362839,0.002646
2021,SVN,oil_gas,5625453572,0.001043
2021,QAT,oil_gas,5469974993,0.001014
2021,VGB,oil_gas,10524495228,0.001952
2021,NZL,oil_gas,5390949782,0.001000
2021,LUX,oil_gas,8185167529,0.001518
2021,PAK,oil_gas,10602619308,0.001966
2021,TUR,oil_gas,12239904802,0.002270
2021,AZE,oil_gas,5558293365,0.001031
2021,COL,oil_gas,8425480142,0.001563
2021,HRV,oil_gas,4301130796,0.000798
2021,HKG,oil_gas,12499759027,0.002318
2021,SWE,oil_gas,8356796758,0.001550
2021,BMU,oil_gas,16339177839,0.003030
2021,CZE,oil_gas,5360392600,0.000994
2021,SGP,oil_gas,13007468632,0.002412
2021,CRI,oil_gas,2508227794,0.000465
2021,NGA,oil_gas,4059553571,0.000753
2021,BGD,oil_gas,2137827447,0.000396
2021,BGR,oil_gas,6025718611,0.001117
2021,JOR,oil_gas,1760290164,0.000326
2021,BEL,oil_gas,11205063210,0.002078
2021,LBR,oil_gas,1714960734,0.000318
2021,OMN,oil_gas,3151615102,0.000584
2021,ROU,oil_gas,2725577051,0.000505
2021,BHS,oil_gas,2139378361,0.000397
2021,PER,oil_gas,2023821501,0.000375
2021,LTU,oil_gas,1747117317,0.000324
2021,MNG,oil_gas,3345438990,0.000620
2021,MAR,oil_gas,2311665371,0.000429
2021,BLR,oil_gas,2285389483,0.000424
2021,LI,oil_gas,835710619,0.000155
2021,HND,oil_gas,668581143,0.000124
2021,EGY,oil_gas,1372559255,0.000255
2021,EST,oil_gas,1177059429,0.000218
2021,SRB,oil_gas,894061567,0.000166
2021,SYC,oil_gas,480000000,0.000089
2021,MKD,oil_gas,513447928,0.000095
2021,MH,oil_gas,490657339,0.000091
2021,SVK,oil_gas,1324638239,0.000246
2021,GEO,oil_gas,559850545,0.000104
2021,ALB,oil_gas,338694950,0.000063
2021,KN,oil_gas,328483076,0.000061
2021,BIH,oil_gas,1050809424,0.000195
2021,MDA,oil_gas,256783327,0.000048
2021,CIV,oil_gas,241199185,0.000045
2021,ISL,oil_gas,234266443,0.000043
2021,MUS,oil_gas,213965889,0.000040
2021,ECU,oil_gas,196037000,0.000036
2021,BOL,oil_gas,194508680,0.000036
2021,SLE,oil_gas,184231000,0.000034
2021,WS,oil_gas,150441391,0.000028
2021,LAO,oil_gas,148145786,0.000027
2021,KV,oil_gas,248804542,0.000046
2021,LKA,oil_gas,117373701,0.000022
2021,IRQ,oil_gas,102572870,0.000019
2021,LVA,oil_gas,190884128,0.000035
2021,ARM,oil_gas,96653365,0.000018
2021,JAM,oil_gas,82652522,0.000015
2021,UZB,oil_gas,71697409,0.000013
2021,MOZ,oil_gas,65430000,0.000012
2021,BWA,oil_gas,51298646,0.000010
2021,GBR,minerals,252813874384,0.169642
2021,JPN,minerals,25758850178,0.017285
2021,LUX,minerals,5791101103,0.003886
2021,CHN,minerals,246469388461,0.165385
2021,AUS,minerals,116007442091,0.077843
2021,BRA,minerals,83612991993,0.056106
2021,IRL,minerals,31856755944,0.021376
2021,CHE,minerals,30359428056,0.020372
2021,CAN,minerals,76549245154,0.051366
2021,BEL,minerals,36004198432,0.024159
2021,USA,minerals,150081039836,0.100707
2021,CHL,minerals,32772026505,0.021991
2021,BHS,minerals,20539844785,0.013783
2021,DEU,minerals,29005079228,0.019463
2021,RUS,minerals,46378055974,0.031120
2021,NOR,minerals,19359344587,0.012990
2021,NLD,minerals,18023727355,0.012094
2021,IRN,minerals,48993824047,0.032876
2021,MEX,minerals,45888324923,0.030792
2021,ZAF,minerals,45150599668,0.030297
2021,IND,minerals,23106522286,0.015505
2021,SWE,minerals,14011465286,0.009402
2021,POL,minerals,7606740464,0.005104
2021,FRA,minerals,8207760877,0.005508
2021,NZL,minerals,2760671789,0.001852
2021,KAZ,minerals,3866487787,0.002594
2021,UKR,minerals,3783123674,0.002539
2021,CYP,minerals,3765840822,0.002527
2021,MYS,minerals,3189071540,0.002140
2021,ESP,minerals,8671559813,0.005819
2021,BMU,minerals,4948224845,0.003320
2021,SGP,minerals,1915374391,0.001285
2021,JOR,minerals,2440953553,0.001638
2021,TUR,minerals,2520665148,0.001691
2021,LI,minerals,1493083403,0.001002
2021,PHL,minerals,2355899227,0.001581
2021,ARE,minerals,1389476518,0.000932
2021,MAR,minerals,982371459,0.000659
2021,PER,minerals,2561273038,0.001719
2021,IDN,minerals,2484901869,0.001667
2021,BGD,minerals,954664564,0.000641
2021,ZMB,minerals,878593528,0.000590
2021,PRT,minerals,1563735588,0.001049
2021,KOR,minerals,769741000,0.000517
2021,AUT,minerals,1351026928,0.000907
2021,PAK,minerals,784106479,0.000526
2021,CYM,minerals,2688203648,0.001804
2021,FIN,minerals,1807448956,0.001213
2021,EGY,minerals,832741810,0.000559
2021,ITA,minerals,1736460300,0.001165
2021,DNK,minerals,800844106,0.000537
2021,VNM,minerals,6318910103,0.004240
2021,VGB,minerals,822267531,0.000552
2021,ISR,minerals,429671129,0.000288
2021,PAN,minerals,358376701,0.000240
2021,COL,minerals,692812108,0.000465
2021,CZE,minerals,907795710,0.000609
2021,THA,minerals,869876639,0.000584
2021,MNG,minerals,227043828,0.000152
2021,HUN,minerals,529657223,0.000355
2021,HKG,minerals,306205478,0.000205
2021,SAU,minerals,312717245,0.000210
2021,URY,minerals,145518000,0.000098
2021,GEO,minerals,236639986,0.000159
2021,GRC,minerals,133330841,0.000089
2021,ARM,minerals,193553633,0.000130
2021,BRB,minerals,79472000,0.000053
2021,BGR,minerals,69627653,0.000047
2021,GBR,coal,52479638129,0.130426
2021,JPN,coal,8717478281,0.021665
2021,LUX,coal,7037852723,0.017491
2021,AUS,coal,27673700416,0.068776
2021,CHN,coal,156757529021,0.389584
2021,DEU,coal,9343499496,0.023221
2021,CAN,coal,3057366840,0.007598
2021,IND,coal,14078746211,0.034989
2021,USA,coal,34159672321,0.084896
2021,MNG,coal,14119060013,0.035090
2021,RUS,coal,13788826928,0.034269
2021,COL,coal,7987056691,0.019850
2021,THA,coal,4571121431,0.011360
2021,IDN,coal,21629449141,0.053755
2021,VNM,coal,6628953545,0.016475
2021,CHL,coal,3129041000,0.007776
2021,ZAF,coal,4104354839,0.010200
2021,CZE,coal,2257001071,0.005609
2021,VGB,coal,2662310018,0.006617
2021,ESP,coal,1412996480,0.003512
2021,MEX,coal,1038804000,0.002582
2021,HKG,coal,1465172975,0.003641
2021,SGP,coal,644627995,0.001602
2021,CYM,coal,1059208316,0.002632
2021,POL,coal,896365904,0.002228
2021,KV,coal,256700462,0.000638
2021,KAZ,coal,425885861,0.001058
2021,PAK,coal,230317292,0.000572
2021,BMU,coal,224617937,0.000558
2021,TUR,coal,157692262,0.000392
2021,SVN,coal,106618142,0.000265
2021,CHE,coal,100669358,0.000250
2021,UZB,coal,91384519,0.000227
2021,BIH,coal,77812697,0.000193
2022,SAU,oil_gas,563961336346,0.080080
2022,CHN,oil_gas,913915771603,0.129773
2022,USA,oil_gas,1483530944239,0.210656
2022,GBR,oil_gas,341349749656,0.048470
2022,FRA,oil_gas,165186972185,0.023456
2022,JPN,oil_gas,167449257954,0.023777
2022,NOR,oil_gas,172068253219,0.024433
2022,ITA,oil_gas,135785561832,0.019281
2022,BRA,oil_gas,212293523532,0.030145
2022,MEX,oil_gas,106273569354,0.015090
2022,THA,oil_gas,91569949915,0.013003
2022,IDN,oil_gas,58889341605,0.008362
2022,ESP,oil_gas,64891076470,0.009214
2022,DZA,oil_gas,77192055170,0.010961
2022,MYS,oil_gas,66518362161,0.009445
2022,POL,oil_gas,19640945363,0.002789
2022,AUT,oil_gas,72419641673,0.010283
2022,CAN,oil_gas,442018667630,0.062765
2022,NLD,oil_gas,142944704645,0.020298
2022,KOR,oil_gas,149352078179,0.021207
2022,TWN,oil_gas,69377263216,0.009851
2022,CHE,oil_gas,81388383571,0.011557
2022,ARE,oil_gas,76737577388,0.010896
2022,CHL,oil_gas,32584996990,0.004627
2022,PRT,oil_gas,30771342967,0.004369
2022,CUW,oil_gas,30110854621,0.004276
2022,COL,oil_gas,33802054439,0.004800
2022,IRL,oil_gas,34651384338,0.004920
2022,FIN,oil_gas,49364309909,0.007010
2022,HUN,oil_gas,30664306903,0.004354
2022,AUS,oil_gas,123179778623,0.017491
2022,KAZ,oil_gas,45937137189,0.006523
2022,CYP,oil_gas,40194361496,0.005707
2022,PAN,oil_gas,24653419564,0.003501
2022,KWT,oil_gas,32670417951,0.004639
2022,RUS,oil_gas,150926245621,0.021431
2022,DEU,oil_gas,91274672270,0.012961
2022,GRC,oil_gas,40057750560,0.005688
2022,IND,oil_gas,66978275979,0.009511
2022,ZAF,oil_gas,17503093467,0.002485
2022,PHL,oil_gas,32228345212,0.004576
2022,ARG,oil_gas,17987709670,0.002554
2022,VNM,oil_gas,41059758167,0.005830
2022,LBY,oil_gas,12356644666,0.001755
2022,MLT,oil_gas,21911052661,0.003111
2022,IRN,oil_gas,29578137213,0.004200
2022,ISR,oil_gas,16725308602,0.002375
2022,SVN,oil_gas,10192773488,0.001447
2022,TUR,oil_gas,26640371528,0.003783
2022,AZE,oil_gas,11737114397,0.001667
2022,QAT,oil_gas,8456200688,0.001201
2022,CYM,oil_gas,23263879423,0.003303
2022,PAK,oil_gas,13191812782,0.001873
2022,NZL,oil_gas,5880370062,0.000835
2022,HKG,oil_gas,17800294472,0.002528
2022,LUX,oil_gas,8965948779,0.001273
2022,HRV,oil_gas,5696640603,0.000809
2022,UKR,oil_gas,11824899680,0.001679
2022,VGB,oil_gas,10578051687,0.001502
2022,NGA,oil_gas,6271527207,0.000891
2022,SWE,oil_gas,10625950658,0.001509
2022,LBR,oil_gas,4035222113,0.000573
2022,CZE,oil_gas,8218160407,0.001167
2022,BGR,oil_gas,11627766999,0.001651
2022,CRI,oil_gas,3954602635,0.000562
2022,OMN,oil_gas,5428140471,0.000771
2022,DNK,oil_gas,11965004448,0.001699
2022,BMU,oil_gas,20824022046,0.002957
2022,SGP,oil_gas,17281452302,0.002454
2022,ROU,oil_gas,5165160934,0.000733
2022,BGD,oil_gas,2706895734,0.000384
2022,JOR,oil_gas,2411988764,0.000342
2022,COG,oil_gas,2394167100,0.000340
2022,BEL,oil_gas,15066185073,0.002139
2022,MAR,oil_gas,4835705765,0.000687
2022,BHS,oil_gas,3824585724,0.000543
2022,LTU,oil_gas,2445134255,0.000347
2022,MNG,oil_gas,4145005673,0.000589
2022,PER,oil_gas,2071948355,0.000294
2022,EST,oil_gas,2112822375,0.000300
2022,EGY,oil_gas,1798989061,0.000255
2022,SVK,oil_gas,2368483831,0.000336
2022,LI,oil_gas,978202628,0.000139
2022,BLR,oil_gas,2352218135,0.000334
2022,MKD,oil_gas,802615265,0.000114
2022,HND,oil_gas,634236072,0.000090
2022,SRB,oil_gas,973025131,0.000138
2022,GEO,oil_gas,754963384,0.000107
2022,SYC,oil_gas,480000000,0.000068
2022,MH,oil_gas,683927612,0.000097
2022,BIH,oil_gas,1672587316,0.000238
2022,KN,oil_gas,455919481,0.000065
2022,CIV,oil_gas,455432286,0.000065
2022,ALB,oil_gas,413684985,0.000059
2022,MDA,oil_gas,305100408,0.000043
2022,ISL,oil_gas,296125949,0.000042
2022,ECU,oil_gas,537110000,0.000076
2022,SLE,oil_gas,254484000,0.000036
2022,MUS,oil_gas,243623509,0.000035
2022,LAO,oil_gas,230992145,0.000033
2022,KV,oil_gas,433297642,0.000062
2022,BOL,oil_gas,222326624,0.000032
2022,BWA,oil_gas,201742621,0.000029
2022,JAM,oil_gas,174728474,0.000025
2022,LVA,oil_gas,299495663,0.000043
2022,ARM,oil_gas,274133768,0.000039
2022,WS,oil_gas,145826900,0.000021
2022,IRQ,oil_gas,140660153,0.000020
2022,LKA,oil_gas,100204634,0.000014
2022,MOZ,oil_gas,98561000,0.000014
2022,UZB,oil_gas,90060778,0.000013
2022,GBR,minerals,277853898783,0.177246
2022,JPN,minerals,28434202454,0.018138
2022,LUX,minerals,5045871924,0.003219
2022,AUS,minerals,120578328156,0.076918
2022,CHN,minerals,232872943002,0.148552
2022,BRA,minerals,77782756529,0.049618
2022,CAN,minerals,91297815647,0.058240
2022,IRL,minerals,34323645197,0.021895
2022,CHE,minerals,32505863740,0.020736
2022,BEL,minerals,37351598322,0.023827
2022,NOR,minerals,26644539322,0.016997
2022,USA,minerals,171880309364,0.109644
2022,DEU,minerals,29217442640,0.018638
2022,IRN,minerals,54487537908,0.034758
2022,CHL,minerals,38674523107,0.024671
2022,RUS,minerals,47564424875,0.030342
2022,NLD,minerals,24431705216,0.015585
2022,MEX,minerals,46504928605,0.029666
2022,ZAF,minerals,35310458279,0.022525
2022,IND,minerals,29095281933,0.018560
2022,SWE,minerals,13744863058,0.008768
2022,POL,minerals,7996520478,0.005101
2022,FRA,minerals,10930529296,0.006973
2022,VNM,minerals,12372981692,0.007893
2022,KAZ,minerals,4644280034,0.002963
2022,ESP,minerals,10269755126,0.006551
2022,VGB,minerals,3469421408,0.002213
2022,JOR,minerals,4260797239,0.002718
2022,SGP,minerals,2699648332,0.001722
2022,NZL,minerals,2290436894,0.001461
2022,BMU,minerals,5372414590,0.003427
2022,LI,minerals,2298604724,0.001466
2022,MYS,minerals,3112574833,0.001986
2022,ARE,minerals,1744832852,0.001113
2022,PHL,minerals,2905698701,0.001854
2022,TUR,minerals,3618437101,0.002308
2022,IDN,minerals,3718104374,0.002372
2022,PAN,minerals,1521100445,0.000970
2022,MAR,minerals,1092228149,0.000697
2022,PRT,minerals,1847432029,0.001178
2022,BGD,minerals,1036105078,0.000661
2022,PER,minerals,2646535508,0.001688
2022,PNG,minerals,1001052500,0.000639
2022,ARM,minerals,1123632161,0.000717
2022,ISR,minerals,845476138,0.000539
2022,AUT,minerals,1483899514,0.000947
2022,PAK,minerals,885001828,0.000565
2022,CYP,minerals,2278489333,0.001453
2022,ZMB,minerals,996810003,0.000636
2022,FIN,minerals,1720850328,0.001098
2022,ITA,minerals,1907991279,0.001217
2022,DNK,minerals,816997361,0.000521
2022,CYM,minerals,1914789768,0.001221
2022,COL,minerals,735383020,0.000469
2022,CZE,minerals,1311374423,0.000837
2022,UKR,minerals,568242954,0.000362
2022,EGY,minerals,433322918,0.000276
2022,HKG,minerals,721334393,0.000460
2022,THA,minerals,1049221426,0.000669
2022,BGR,minerals,206294926,0.000132
2022,HUN,minerals,928554613,0.000592
2022,KOR,minerals,200954813,0.000128
2022,URY,minerals,179679000,0.000115
2022,GEO,minerals,298839758,0.000191
2022,SAU,minerals,324393592,0.000207
2022,GRC,minerals,146786488,0.000094
2022,BRB,minerals,89858000,0.000057
2022,GBR,coal,63471246984,0.121441
2022,JPN,coal,10583019402,0.020249
2022,LUX,coal,7892144166,0.015100
2022,AUS,coal,47302250239,0.090505
2022,DEU,coal,11882558259,0.022735
2022,CHN,coal,159700132831,0.305559
2022,BHS,coal,18235302622,0.034890
2022,IND,coal,22600465837,0.043242
2022,CAN,coal,3764703610,0.007203
2022,MNG,coal,15608314115,0.029864
2022,IDN,coal,40125753060,0.076774
2022,THA,coal,8729183786,0.016702
2022,USA,coal,48749113288,0.093273
2022,RUS,coal,19660534372,0.037617
2022,COL,coal,9218391222,0.017638
2022,CHL,coal,3996116000,0.007646
2022,VNM,coal,7034343179,0.013459
2022,ZAF,coal,6009696997,0.011499
2022,CZE,coal,2655398098,0.005081
2022,VGB,coal,4260854139,0.008152
2022,ESP,coal,1580278470,0.003024
2022,UKR,coal,1233956905,0.002361
2022,MEX,coal,1168407000,0.002236
2022,HKG,coal,1426927776,0.002730
2022,SGP,coal,739607306,0.001415
2022,CYM,coal,1692744270,0.003239
2022,POL,coal,1152037496,0.002204
2022,BMU,coal,372038862,0.000712
2022,KV,coal,331446858,0.000634
2022,PAK,coal,274703702,0.000526
2022,TUR,coal,273774950,0.000524
2022,KAZ,coal,441345125,0.000844
2022,CHE,coal,177832065,0.000340
2022,SVN,coal,120583540,0.000231
2022,UZB,coal,94086721,0.000180
2022,BIH,coal,89745080,0.000172
