,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_pct_total,tax_revenue_pct_total,etr_average_corrected
48,Indonesia,17492.952502328226,0.0,17492.952502328226,3848.4495505122095,0.010127027233733318,0.010127027233733318,0.1695091432096857
49,Ireland,25449.30094608123,233502.68349084398,-208053.38254476275,-26006.672818095343,0.010127027233733318,0.010127027233733318,0.0887880585787558
51,Israel,3855.806524403255,0.0,3855.806524403255,886.8355006127487,0.010127027233733318,0.010127027233733318,0.2294966153555132
52,Italy,30098.783706287733,17440.439270520426,12658.344435767307,3520.285587586888,0.010127027233733318,0.010127027233733318,0.1389591100580519
53,Kazakhstan,1611.9043248147875,0.0,1611.9043248147875,322.3808649629575,0.010127027233733318,0.010127027233733318,0.2050384313174182
54,Kenya,1111.9835592854465,0.0,1111.9835592854465,333.59506778563394,0.010127027233733318,0.010127027233733318,0.3157779380814055
57,Korea,7686.567808421257,0.0,7686.567808421257,2113.806147315846,0.010127027233733318,0.010127027233733318,0.1520725912656522
55,Kyrgyzstan,73.28945308569523,0.0,73.28945308569523,7.328945308569523,0.010127027233733318,0.010127027233733318,0.0309384852753739
58,Lao People’s Democratic Republic,6187.132209910526,727.3922998055436,5459.739910104983,1091.9479820209967,0.010127027233733318,0.010127027233733318,0.1252317859871781
64,Latvia,1098.597269506261,63.228074040731606,1035.3691954655294,207.0738390931059,0.010127027233733318,0.010127027233733318,0.0554330464335672
59,Lebanon,402.6902010383601,11.872692516644571,390.8175085217155,66.43897644869165,0.010127027233733318,0.010127027233733318,0.1182448897085682
61,Lesotho,69.43299214297056,0.0,69.43299214297056,17.35824803574264,0.010127027233733318,0.010127027233733318,0.2389496012043556
62,Lithuania,1503.8039466091393,1618.9424569303446,-115.13851032120533,-17.270776548180798,0.010127027233733318,0.010127027233733318,0.0602724827125947
63,Luxembourg,108827.75936815128,70067.01893506531,38760.74043308597,9666.928664011642,0.010127027233733318,0.010127027233733318,0.0330093037908433
65,Macau (China),3952.766008771369,0.0,3952.766008771369,474.33192105256427,0.010127027233733318,0.010127027233733318,0.2015191122681172
68,Madagascar,115.84770602910058,55.98653140512547,59.86117462397511,11.972234924795023,0.010127027233733318,0.010127027233733318,0.0451741374291919
76,Malawi,777.0698986424792,0.0,777.0698986424792,233.12096959274373,0.010127027233733318,0.010127027233733318,0.4928809041432749
77,Malaysia,7751.162991955948,13200.503221157504,-5449.340229201555,-1307.8416550083732,0.010127027233733318,0.010127027233733318,0.133363285131033
69,Maldives,108.42457011169999,0.0,108.42457011169999,16.263685516754997,0.010127027233733318,0.010127027233733318,0.2275119024156099
72,Malta,801.139415343166,13207.102697983255,-12405.963282640088,-620.2981641320032,0.010127027233733318,0.010127027233733318,0.0434813047133648
75,Mauritius,4520.448147341343,12988.606708746798,-8468.158561405455,-1270.2237842108182,0.010127027233733318,0.010127027233733318,0.1168799722804918
70,Mexico,72712.15692710629,0.0,72712.15692710629,21813.647078131886,0.010127027233733318,0.010127027233733318,0.1871579593002329
67,Moldova,433.4815838816264,3.6879532136103474,429.7936306680161,51.575235680161924,0.010127027233733318,0.010127027233733318,0.1198448763668879
73,Mongolia,5119.717233682534,490.1606200780581,4629.556613604476,1157.389153401119,0.010127027233733318,0.010127027233733318,0.0456549742981924
66,Morocco,5291.34021491406,0.0,5291.34021491406,1640.3154666233586,0.010127027233733318,0.010127027233733318,0.2655585499168342
74,Mozambique,633.8223884167691,0.0,633.8223884167691,202.8231642933661,0.010127027233733318,0.010127027233733318,0.2441649953570892
78,Namibia,689.2400688244128,0.0,689.2400688244128,220.5568220238121,0.010127027233733318,0.010127027233733318,0.2470038248442407
82,Nepal,1147.0159572850039,0.0,1147.0159572850039,286.75398932125097,0.010127027233733318,0.010127027233733318,0.3064215955101668
80,Netherlands,55998.08161533269,53990.31291777396,2007.7686975587276,501.9421743896819,0.010127027233733318,0.010127027233733318,0.0854777598839772
83,New Zealand,4988.148276704856,0.0,4988.148276704856,1396.6815174773596,0.010127027233733318,0.010127027233733318,0.2155842410834117
79,Nicaragua,838.0382260888656,0.0,838.0382260888656,251.41146782665967,0.010127027233733318,0.010127027233733318,0.2373094897198674
71,North Macedonia,633.1312713758637,108.20551882451912,524.9257525513445,52.492575255134454,0.010127027233733318,0.010127027233733318,0.0898382175920062
81,Norway,4511.594801410718,0.0,4511.594801410718,992.550856310358,0.010127027233733318,0.010127027233733318,0.1566455794040094
91,Palestinian Authority or West Bank and Gaza Strip,0.699525561208439,0.0,0.699525561208439,0.10492883418126585,0.010127027233733318,0.010127027233733318,0.0
84,Panama,12593.782880836352,68966.15478969784,-56372.37190886149,-14093.092977215372,0.010127027233733318,0.010127027233733318,0.0600988529941079
87,Papua New Guinea,1463.1367557630313,187.93042264592867,1275.2063331171025,382.5618999351307,0.010127027233733318,0.010127027233733318,0.0997516365321715
90,Paraguay,244.79693925238186,418.4782914066596,-173.68135215427773,-17.368135215427774,0.010127027233733318,0.010127027233733318,0.0331845782841678
85,Peru,12297.053170991887,0.0,12297.053170991887,3627.6306854426066,0.010127027233733318,0.010127027233733318,0.158870068565547
86,Philippines,28505.534277345447,6285.940363358908,22219.593913986537,6665.878174195961,0.010127027233733318,0.010127027233733318,0.1488309095211877
88,Poland,33263.03578333858,0.0,33263.03578333858,6319.97679883433,0.010127027233733318,0.010127027233733318,0.1685292732553882
89,Portugal,12496.320010586935,529.7185969677643,11966.60141361917,3769.4794452900387,0.010127027233733318,0.010127027233733318,0.0911701186635236
92,Romania,28053.21530060483,319.3809159030218,27733.834384701808,4437.41350155229,0.010127027233733318,0.010127027233733318,0.1393464873599064
93,Russia,8386.411442668936,0.0,8386.411442668936,1677.2822885337873,0.010127027233733318,0.010127027233733318,0.2843385333373322
114,Samoa,16467.019383119903,9.684118219609003,16457.335264900295,4443.48052152308,0.010127027233733318,0.010127027233733318,0.0166337853844099
94,Saudi Arabia,5878.324187403144,0.0,5878.324187403144,1175.6648374806289,0.010127027233733318,0.010127027233733318,0.3515712332741833
95,Senegal,217.08739074067856,0.0,217.08739074067856,65.12621722220356,0.010127027233733318,0.010127027233733318,0.2707129008803263
99,Serbia,2600.022525337733,715.6257511608072,1884.3967741769256,282.65951612653885,0.010127027233733318,0.010127027233733318,0.0660616550779099
96,Singapore,15963.531074704213,174919.0057487245,-158955.47467402028,-27022.43069458345,0.010127027233733318,0.010127027233733318,0.0589763780871534
100,Slovak Republic,3848.889180186971,1776.1591333099393,2072.730046877032,435.27330984417665,0.010127027233733318,0.010127027233733318,0.1384362006014441
101,Slovenia,977.0784609876256,0.0,977.0784609876256,185.64490758764887,0.010127027233733318,0.010127027233733318,0.1514622443527711
97,Solomon Islands,1114.664218842207,0.0,1114.664218842207,334.3992656526621,0.010127027233733318,0.010127027233733318,0.0
115,South Africa,7753.814562593014,25669.77979824073,-17915.965235647716,-5016.470265981361,0.010127027233733318,0.010127027233733318,0.1060242472608541
33,Spain,46933.87986320676,25988.99723751191,20944.882625694852,5236.220656423713,0.010127027233733318,0.010127027233733318,0.1154727814956208
60,Sri Lanka,1227.5994510042624,24.57243496148236,1203.0270160427801,288.72648385026724,0.010127027233733318,0.010127027233733318,0.0987704049579322
102,Sweden,31718.156341396796,16505.499931419403,15212.656409977393,3133.8072204553428,0.010127027233733318,0.010127027233733318,0.1178081725086343
18,Switzerland,19408.540260267866,140122.19204786813,-120713.65178760026,-23778.798011564722,0.010127027233733318,0.010127027233733318,0.0763575373924804
106,Tajikistan,1.2816317049816255,0.0,1.2816317049816255,0.29477529214577386,0.010127027233733318,0.010127027233733318,0.6862094707586731
109,Tanzania,555.7595624604126,0.0,555.7595624604126,166.72786873812376,0.010127027233733318,0.010127027233733318,0.3349410370234276
105,Thailand,10693.825637749169,0.0,10693.825637749169,2138.765127549834,0.010127027233733318,0.010127027233733318,0.1711155628626863
107,Timor-Leste,3.514292144283645,0.0,3.514292144283645,0.3514292144283645,0.010127027233733318,0.010127027233733318,0.1790088737715651
104,Togo,11.283400970529659,0.0,11.283400970529659,3.046518262043008,0.010127027233733318,0.010127027233733318,0.3402823457628453
108,Türkiye,9320.196650981761,0.0,9320.196650981761,2330.0491627454403,0.010127027233733318,0.010127027233733318,0.3331798878779641
110,Uganda,100.9264815805255,543.0629763366524,-442.13649475612687,-132.64094842683807,0.010127027233733318,0.010127027233733318,0.1289926618958017
111,Ukraine,2905.768783715912,0.0,2905.768783715912,523.0383810688642,0.010127027233733318,0.010127027233733318,0.1817258899931084
1,United Arab Emirates,13335.518760709587,39194.97298194938,-25859.454221239794,-0.0,0.010127027233733318,0.010127027233733318,0.1225955379269535
40,United Kingdom,164677.32970612703,19974.487939627845,144702.8417664992,27493.539935634846,0.010127027233733318,0.010127027233733318,0.0950178444138981
112,United States,181959.4423480474,0.0,181959.4423480474,49129.049433972796,0.010127027233733318,0.010127027233733318,0.15410089452722
113,Vanuatu,265.34686772092545,1.1008084516650103,264.24605926926046,0.0,0.010127027233733318,0.010127027233733318,0.0
116,Zambia,189.63769815819327,0.0,189.63769815819327,66.37319435536764,0.010127027233733318,0.010127027233733318,0.191093761287035
