partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,eu27,oecd,oecd_oct
Hungary,199.9325695620785,37.98718821679491,0.00020968999264604014,0.00624258133838232,0.0012804519770332277,0.0,0.0,0.0,0.0,0.2156440230791788,0.19,Europe,0.0,1.0,1.0,0.0
Iceland,274.9559960444033,54.991199208880666,0.0003035524527874632,0.0400715581020749,0.007031310681210551,0.0,0.0,0.0,0.0,0.0221906909382805,0.2,Europe,0.0,0.0,1.0,0.0
India,1844.2965244746558,883.7868945282551,0.004878520262059358,0.041024392720869246,0.0034547492872128,0.0,0.0,0.0,0.0,0.3207021709871555,0.4792,Asia,0.0,0.0,0.0,0.0
Indonesia,9364.98696851926,2341.246742129815,0.012923726003039981,0.18264239620148848,0.024306435311827548,0.0,0.0,0.0,0.0,0.2789979124423963,0.25,Asia,0.0,0.0,0.0,0.0
Iran,14.462469382665391,3.615617345666348,1.995827567696822e-05,0.00021604103122161046,,0.10302621322496719,0.0,0.026138232645337482,1.4428353527777226e-07,0.0,0.25,Asia,0.0,0.0,0.0,0.0
Iraq,341.44908374758984,51.217362562138476,0.00028272080359599024,0.012010761205738536,0.014783024978767509,602.072573681222,0.07169746289498603,152.74863073821265,0.0008431753114600742,0.0001190844194357,0.15,Asia,0.0,0.0,0.0,0.0
Ireland,1307.7727696339182,163.47159620423977,0.0009023662822916786,0.010098308103745776,0.002869901094247226,22036.95177279081,1950.993556521394,5590.877837793808,0.030861750703980034,0.0885328232614413,0.125,Europe,0.0,1.0,1.0,0.0
Isle of Man,82.32694963970951,0.0,0.0,,,6.639305467761658,0.0,1.684422881202821,9.298045950557652e-06,0.0,0.0,Europe,1.0,0.0,0.0,1.0
Israel,84.94724253878712,21.23681063469678,0.00011722759369292008,0.0014675386660832313,0.00028613412925059564,0.0,0.0,0.0,0.0,0.2614304305004246,0.25,Asia,0.0,0.0,1.0,0.0
Italy,22027.44555727563,6892.993469624371,0.038049453455354716,0.05656736474630504,0.014647628327308329,0.0,0.0,0.0,0.0,0.311605449644257,0.3129275,Europe,0.0,1.0,1.0,0.0
Jamaica,9.325647019875321,2.3314117549688302,1.286943668913522e-05,0.004568064092712703,0.0006363368082805377,0.0,0.0,0.0,0.0,0.0,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
Japan,21972.731841087247,6585.227732773846,0.03635058080575025,0.01469253807783554,,0.0,0.0,0.0,0.0,0.3463144540787065,0.2996999999999999,Asia,0.0,0.0,1.0,0.0
Jersey,174.5661230016494,0.0,0.0,,,72.67578159572399,1.0775605644973727,18.43818604574724,0.00010177913338238831,0.0148269552915379,0.0,Europe,1.0,0.0,0.0,1.0
Jordan,1.6603554748788587,0.33207109497577175,1.8330386830959592e-06,0.00026065066264852624,5.541803247524096e-05,0.0,0.0,0.0,0.0,0.5363881608615889,0.2,Asia,0.0,0.0,0.0,0.0
Kazakhstan,70.04630085604742,14.009260171209485,7.733137934590817e-05,0.005001836644969194,0.001028289829301699,0.0,0.0,0.0,0.0,0.2756278652154201,0.2,Asia,0.0,0.0,0.0,0.0
Kenya,120.04035434131399,36.012106302394194,0.00019878750337143502,0.023650078068849775,0.003216174080719502,0.0,0.0,0.0,0.0,0.5065243155525029,0.3,Africa,0.0,0.0,0.0,0.0
Korea,982.5623034552391,237.78007743616786,0.0013125504947723592,0.004095514781290146,0.0011339896171519758,0.0,0.0,0.0,0.0,0.2977603163854259,0.242,Asia,0.0,0.0,1.0,0.0
Kuwait,94.49236439187597,14.173854658781394,7.823994400964585e-05,0.0032096752468253535,,78.6793664401641,2.800127182102555,19.961323628483992,0.00011018688145524434,0.03558909163601438,0.15,Asia,0.0,0.0,0.0,0.0
Kyrgyzstan,6.087210850244126,0.6087210850244126,3.360151825762803e-06,0.0035777914276942033,0.0005271392559144267,0.0,0.0,0.0,0.0,0.06027568594669402,0.1,Asia,0.0,0.0,0.0,0.0
Lao People’s Democratic Republic,86.35238629256493,20.724572710215583,0.00011440003072604599,0.17026075585355466,0.010062558876242321,0.0,0.0,0.0,0.0,0.1544200411118542,0.24,Asia,0.0,0.0,0.0,0.0
Latvia,83.40513146480335,12.510769719720502,6.905968390060106e-05,0.013006319724661746,0.0018953586423129719,40.95189841397759,2.112004625797334,10.389688357034284,5.7351274928475975e-05,0.051572813656826,0.15,Europe,0.0,1.0,1.0,0.0
Lebanon,11.63669663008088,1.745504494512132,9.635217603603954e-06,0.000916173908219093,0.00025231870706188286,38.157015725214094,2.2636416504283745,9.68061353375792,5.3437168582153246e-05,0.0593243891694749,0.15,Asia,0.0,0.0,0.0,0.0
Lesotho,55.74738326875788,13.93684581718947,7.693165075122341e-05,0.11819310064291892,0.022506493823066125,0.0,0.0,0.0,0.0,0.3306747057302254,0.25,Africa,0.0,0.0,0.0,0.0
Liberia,10.78295651780173,2.6957391294504327,1.4880530641122492e-05,0.05942820840396054,,0.0,0.0,0.0,0.0,0.0009519112034579836,0.25,Africa,0.0,0.0,0.0,0.0
Libya,128.71772632729838,25.743545265459677,0.00014210485352560533,,,0.0,0.0,0.0,0.0,0.24150516032319466,0.2,Africa,0.0,0.0,0.0,0.0
Lithuania,83.99414363909402,12.599121545864103,6.954738764083538e-05,0.006710030562884854,0.0017286071801013,39.71938479469603,4.337966350238881,10.076993881415907,5.562519554827364e-05,0.1092153459239418,0.15,Europe,0.0,1.0,1.0,0.0
Luxembourg,32458.419491106808,9484.35017530141,0.05235379115614946,3.560189254917735,0.6413803265960418,6702.281504525196,119.46967890055997,1700.4001965721855,0.009386241031572474,0.0178252254579127,0.2922,Europe,0.0,1.0,1.0,0.0
Macau (China),3321.1238742075143,398.5348649049017,0.0021999199418016413,,0.031835555501250216,1165.0421103490805,113.07391825409414,295.5766379127627,0.0016315885944637011,0.0970556491045752,0.12,Asia,0.0,0.0,0.0,0.0
Madagascar,1.601682574896712,0.32033651497934246,1.7682635810506928e-06,0.0011398141778629245,0.0002924414598714962,0.0,0.0,0.0,0.0,0.3827860500773001,0.2,Africa,0.0,0.0,0.0,0.0
Malawi,2.356097194689453,0.7068291584068359,3.9017102340522085e-06,0.0047832430246708664,0.0008399353930187276,0.0,0.0,0.0,0.0,0.3602464245256521,0.3,Africa,0.0,0.0,0.0,0.0
Malaysia,958.0442936903622,229.93063048568692,0.0012692214001331797,0.040410875773433344,0.005632465481253045,0.0,0.0,0.0,0.0,0.1607452417367875,0.24,Asia,0.0,0.0,0.0,0.0
Mali,17.23645205769014,5.170935617307042,2.8543661757172973e-05,0.030499319697049686,0.0023945655094215544,6.237553550806515,0.10120008149709565,1.5824965389412282,8.735410626318999e-06,0.0162243226727906,0.3,Africa,0.0,0.0,0.0,0.0
Malta,26.570297702641493,1.328514885132072,7.333427125578481e-06,0.002016111494514152,0.00045099807192813606,196.16820499951217,3.4960459949583655,49.76879203255931,0.0002747246670575025,0.0178216750006305,0.0499999999999999,Europe,0.0,1.0,0.0,0.0
Mauritania,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.4605263687124402,0.25,Africa,0.0,0.0,0.0,0.0
Mauritius,422.75055890007604,63.412583835011404,0.00035003865414158443,0.20592470262589693,0.02859575113738554,2603.029744153377,101.23175731947524,660.4008330078652,0.0036454250055715748,0.0388899733269857,0.15,Africa,0.0,0.0,0.0,0.0
Mexico,4995.609434517457,1498.682830355237,0.008272757380263172,0.04879588777004256,0.010267261751895473,0.0,0.0,0.0,0.0,0.2859513388059708,0.3,Latin America,0.0,0.0,1.0,0.0
Moldova,2.9450117621726384,0.3534014114607166,1.950782430839002e-06,0.0011908169293156558,0.00026950994186164344,0.0,0.0,0.0,0.0,0.13574863049138655,0.12,Europe,0.0,0.0,0.0,0.0
Monaco,7.269172663556871,0.0,0.0,0.0,,153.5144810154657,1.330957535717816,38.94734256075793,0.00021499006266374298,0.0086699152217681,0.0,Europe,0.0,0.0,0.0,0.0
Mongolia,43.633328364009685,10.908332091002421,6.021419808406797e-05,0.0380500775713233,0.008594689879152188,0.0,0.0,0.0,0.0,0.0,0.25,Asia,0.0,0.0,0.0,0.0
Montenegro,25.829586251600002,2.324662762644,1.283218212470457e-05,0.010240705313700313,,0.0,0.0,0.0,0.0,0.3132456559863689,0.09,Europe,0.0,0.0,0.0,0.0
Morocco,160.8426453743949,49.861220066062415,0.00027523487153894357,0.022286855023001963,0.0022493967866029085,0.0,0.0,0.0,0.0,0.209863236062385,0.31,Africa,0.0,0.0,0.0,0.0
Mozambique,3281.040074562594,1049.93282386003,0.00579564891345942,5.048588232789379,0.4333060041889038,0.0,0.0,0.0,0.0,0.3905504873346378,0.32,Africa,0.0,0.0,0.0,0.0
Myanmar,13.479046105560224,3.369761526390056,1.8601146935514307e-05,0.007840337594061761,0.0007418784375378539,152.4394512924012,2.338899011508305,38.674602486921046,0.00021348453233202308,0.0153431345473814,0.25,Asia,0.0,0.0,0.0,0.0
Namibia,10.70184579588864,3.424590654684365,1.8903804753808407e-05,0.007305914728460144,0.0010763756395257306,0.0,0.0,0.0,0.0,0.203084122068218,0.32,Africa,0.0,0.0,0.0,0.0
Netherlands,5966.071101773989,1491.5177754434972,0.008233206142535948,0.02863663982612596,0.008684272765155121,83400.01426328678,5156.422430145784,21158.974082432585,0.11679793446205718,0.0618275965021708,0.25,Europe,0.0,1.0,1.0,0.0
New Caledonia,113.52662537000514,0.0,0.0,,,0.0,0.0,0.0,0.0,0.35831245390994665,0.0,Oceania,0.0,0.0,0.0,1.0
New Zealand,216.04574368870186,60.49280823283652,0.0003339214379619081,0.004648307785129453,0.0011740231341335495,0.0,0.0,0.0,0.0,0.2005694119147485,0.28,Oceania,0.0,0.0,1.0,0.0
Nicaragua,34.789222852389905,10.436766855716971,5.761114912569794e-05,0.016888892617278464,0.004859084351284893,0.0,0.0,0.0,0.0,0.2965424662509637,0.3,Latin America,0.0,0.0,0.0,0.0
Niger,-0.0,-0.0,-0.0,-0.0,,14.23487865208997,0.4868588706750521,3.611455359171716,1.9935301433323978e-05,0.0342018279589318,0.3,Africa,0.0,0.0,0.0,0.0
Nigeria,1367.5725879628976,410.2717763888693,0.0022647079137019218,0.21346517481981175,,0.0,0.0,0.0,0.0,0.6735854210643522,0.3,Africa,0.0,0.0,0.0,0.0
North Macedonia,18.458128318448395,1.8458128318448397,1.0188921510236678e-05,0.004255464817154487,0.0010202896237220746,0.0,0.0,0.0,0.0,0.0610293392785373,0.1,Europe,0.0,0.0,0.0,0.0
Norway,1318.280693678881,329.5701734197203,0.00181923354912016,0.009881493478665262,0.0040456200140570045,0.0,0.0,0.0,0.0,0.3338562200647091,0.25,Europe,0.0,0.0,1.0,0.0
Oman,381.0468490514888,45.72562188617865,0.00025240629188788636,0.01621873238207888,,1.133728026495419,0.11669723649646518,0.2876321082321915,1.587734641368044e-06,0.1029323027827051,0.12,Asia,0.0,0.0,0.0,0.0
Other Africa,1612.3155306406813,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3805973323613571,0.0,Nodata,0.0,0.0,0.0,0.0
Other America,1052.895932763987,0.0,0.0,,,3744.9631702746965,382.5632661452316,950.1146895413499,0.005244650936673879,0.102154079693438,0.0,Nodata,0.0,0.0,0.0,0.0
Other Asia,3991.5007203112164,0.0,0.0,,,0.0,0.0,0.0,0.0,0.1688744670574506,0.0,Nodata,0.0,0.0,0.0,0.0
Other Europe,3438.8045273593893,0.0,0.0,,,26696.61673036753,1922.1389706289535,6773.0566532426055,0.03738739997559854,0.0719993469600405,0.0,Nodata,0.0,0.0,0.0,0.0
