,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_pct_total,tax_revenue_pct_total,etr_average_corrected
0,Afghanistan,40.59265666203532,10.93628489019512,29.6563717718402,5.93127435436804,0.027170545341094008,0.027170545341094008,0.0768438679311686
2,Albania,124.81444938531999,5.720051873504,119.09439751181598,17.8641596267724,0.027170545341094008,0.027170545341094008,0.0982215695218241
1,Angola,373.6324017401856,0.0,373.6324017401856,112.08972052205569,0.027170545341094008,0.027170545341094008,0.5710385162783265
4,Argentina,3605.0945215090874,0.0,3605.0945215090874,1261.7830825281806,0.027170545341094008,0.027170545341094008,0.3222667947227481
5,Armenia,36.16476232754456,2.9882681741346393,33.17649415340992,6.635298830681984,0.027170545341094008,0.027170545341094008,0.002976284584266
6,Australia,21785.450633523265,0.0,21785.450633523265,6535.63519005698,0.027170545341094008,0.027170545341094008,0.1992900572892399
7,Austria,8247.355772723236,13306.461906235292,-5059.106133512056,-1264.776533378014,0.027170545341094008,0.027170545341094008,0.1147251237431185
8,Azerbaijan,1.8111038434360456,0.0,1.8111038434360456,0.36222076868720915,0.027170545341094008,0.027170545341094008,0.2903741055617981
15,Bahamas,1931.8824301072282,1705.1096114525744,226.77281865465375,0.0,0.027170545341094008,0.027170545341094008,4.835611225816631e-05
14,Bahrain,224.9547971473889,175.33876766204384,49.61602948534505,0.0,0.027170545341094008,0.027170545341094008,0.0138321456294781
12,Bangladesh,163.89595417631338,0.0,163.89595417631338,40.973988544078345,0.027170545341094008,0.027170545341094008,0.3515491378531374
17,Belarus,274.57764917300676,0.0,274.57764917300676,49.42397685114121,0.027170545341094008,0.027170545341094008,0.1889774928365876
10,Belgium,81020.79596300774,0.0,81020.79596300774,27538.968547826327,0.027170545341094008,0.027170545341094008,0.2214723377303303
18,Belize,0.17101816812069395,2.93042678326594,-2.759408615145246,-0.6898521537863115,0.027170545341094008,0.027170545341094008,0.0
20,Bhutan,-0.0,0.0,-0.0,-0.0,0.027170545341094008,0.027170545341094008,0.168924760969896
16,Bosnia and Herzegovina,221.78336822723395,0.09068186192307662,221.69268636531086,22.169268636531086,0.027170545341094008,0.027170545341094008,0.1335242154840509
21,Botswana,17.749936078051963,73.82310540344324,-56.07316932539128,-12.33609725158608,0.027170545341094008,0.027170545341094008,0.146169343550127
19,Brazil,38349.98664294893,0.0,38349.98664294893,13038.995458602636,0.027170545341094008,0.027170545341094008,0.2288621558412077
13,Bulgaria,1537.2401832969422,98.276985419796,1438.9631978771463,143.89631978771465,0.027170545341094008,0.027170545341094008,0.1083835194259089
11,Burkina Faso,-0.0,319.3913214877742,-319.3913214877742,-87.8326134091379,0.027170545341094008,0.027170545341094008,0.0392496470171364
9,Burundi,1337.4284476511887,0.0,1337.4284476511887,401.2285342953566,0.027170545341094008,0.027170545341094008,0.0
32,Cabo Verde,0.07138404819080472,44.508801105090114,-44.43741705689931,-11.331541349509324,0.027170545341094008,0.027170545341094008,0.0711703865617013
69,Cambodia,486.9808009227277,0.0,486.9808009227277,97.39616018454555,0.027170545341094008,0.027170545341094008,0.1717121160075756
28,Cameroon,1179.850101530755,0.0,1179.850101530755,389.35053350514914,0.027170545341094008,0.027170545341094008,0.7441429788439835
