partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,eu27,oecd,oecd_oct
Bhutan,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.168924760969896,0.3,58255591.96,58255591.96,58255591.96,58255591.96,58255591.96
Bolivia,345.2047210455565,86.30118026138912,0.0003167462725843466,0.051732205248105206,,0.0,0.0,0.0,0.0,0.175013725854151,0.25,1668229294.4499998,1668229294.4499998,1668229294.4499998,1668229294.4499998,1668229294.4499998
Bosnia and Herzegovina,65.28039620810587,6.5280396208105875,2.3959489440491254e-05,0.005760509044350302,0.0017821510811923027,0.06386720953854255,0.008527819048789388,0.015120576935256699,5.5496186368034634e-08,0.1335242154840509,0.1,1133240061.0,1133240061.0,1133240061.0,1133240061.0,1133240061.0
Botswana,7.2330745867897654,1.5912764090937483,5.840370545399719e-06,0.0019697496688914433,0.00041283313296782716,140.31038724378044,20.5090771966875,33.218517302762635,0.00012192001899116698,0.146169343550127,0.22,807857178.1099999,807857178.1099999,807857178.1099999,807857178.1099999,807857178.1099999
Brazil,17861.102924197192,6072.774994227046,0.02228855779073771,0.07444519710287452,0.02163085688519092,0.0,0.0,0.0,0.0,0.2288621558412077,0.34,81573764736.43,81573764736.43,81573764736.43,81573764736.43,81573764736.43
British Indian Ocean Territory,-0.0,-0.0,-0.0,,,7.814803622688381,0.2851466761311335,1.8501566024968208,6.790523672598887e-06,0.0364880155533633,0.1,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1330.6994430327923,0.0,0.0,,,9121.834470735907,39.30228760479565,2159.5964643202783,0.007926243051229987,0.0043085946945083,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,59.2855465445458,10.967826110740972,4.0254583174973554e-05,0.042112281706353796,,8.435660537336929,0.5790538625845789,1.9971446236043373,7.3300053767811526e-06,0.0686435709476026,0.185,260442456.84000003,260442456.84000003,260442456.84000003,260442456.84000003,260442456.84000003
Bulgaria,478.1888675578884,47.81888675578884,0.000175506917670807,0.01962513801016491,0.003928509268583667,191.61687031959528,20.768110786615722,45.36533928278251,0.00016650180309033823,0.1083835194259089,0.1,2436614037.11,2436614037.11,2436614037.11,2436614037.11,2436614037.11
Burkina Faso,-0.0,-0.0,-0.0,-0.0,-0.0,134.6661042721944,5.285597057856514,31.882231976804835,0.00011701552759459153,0.0392496470171364,0.275,369953702.57,369953702.57,369953702.57,369953702.57,369953702.57
Burundi,0.13158368255067107,0.03947510476520132,1.4488321314242983e-07,0.0006179760272320121,0.00010087282095460081,0.011109924530866226,0.0,0.0026302772553806484,9.653755765353604e-09,0.0,0.3,63878051.94,63878051.94,63878051.94,63878051.94,63878051.94
Cabo Verde,-0.0,-0.0,-0.0,-0.0,-0.0,14.95464855923159,1.0643281188549016,3.5405165767126,1.299455494467366e-05,0.0711703865617013,0.255,58068068.09,58068068.09,58068068.09,58068068.09,58068068.09
Cambodia,109.24362475006653,21.848724950013306,8.019012217071081e-05,0.0657476940128498,0.006239825999329709,0.0,0.0,0.0,0.0,0.1717121160075756,0.2,332311654.09,332311654.09,332311654.09,332311654.09,332311654.09
Cameroon,715.3422970229066,236.06295801755917,0.0008664083367206248,4.631040640594286,0.05506429513647184,0.0,0.0,0.0,0.0,0.7441429788439835,0.33,50974063.14,50974063.14,50974063.14,50974063.14,50974063.14
Canada,19010.482662872964,5066.293629655644,0.01859452695954839,0.04045897035576132,0.024356518350152474,2965.9277146333216,389.8226268122713,702.1840866001708,0.0025771859831464614,0.1314336235805616,0.2664999999999999,125220527984.45,125220527984.45,125220527984.45,125220527984.45,125220527984.45
Cayman Islands,5650.5027679607265,0.0,0.0,,,121096.44482203526,188.28885964758183,28669.6118986168,0.10522443236375426,0.0015548669486069,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.28206554629517466,0.0846196638885524,3.105746994752373e-07,0.005602578314964369,0.0005766318433492819,0.0,0.0,0.0,0.0,0.9010814976965824,0.3,15103700.319999998,15103700.319999998,15103700.319999998,15103700.319999998,15103700.319999998
Chad,589.3880295107778,206.28581032877221,0.0007571189792628263,2.9389449392977993,,0.0,0.0,0.0,0.0,1.4544067029876286,0.35,70190430.44,70190430.44,70190430.44,70190430.44,70190430.44
Chile,3246.178064779454,827.7754065187607,0.0030381366020449992,0.06537547783322428,0.01712296392418641,0.0,0.0,0.0,0.0,0.1561373062286944,0.255,12661863958.080002,12661863958.080002,12661863958.080002,12661863958.080002,12661863958.080002
China (People’s Republic of),14027.59160798532,3506.89790199633,0.012871166250876523,0.00995879911659427,0.0030243238363083344,0.0,0.0,0.0,0.0,0.1793069372173931,0.25,352140640747.81995,352140640747.81995,352140640747.81995,352140640747.81995,352140640747.81995
Chinese Taipei,464.9747853089174,79.04571350251597,0.0002901169490366027,,,1566.8974597033607,210.57487086297795,370.9633434791773,0.0013615254850115391,0.1343896944621017,0.17,0.0,0.0,0.0,0.0,0.0
Colombia,3046.47227816434,1218.588911265736,0.0044725169955610305,0.07162995046184945,0.02631101398221907,0.0,0.0,0.0,0.0,0.9474683388589578,0.4,17012281921.3,17012281921.3,17012281921.3,17012281921.3,17012281921.3
Congo,631.7040675311887,189.5112202593566,0.0006955521633453047,1.7648542965292529,0.1579977771660847,0.0,0.0,0.0,0.0,0.3595916630147334,0.3,107380660.62000003,107380660.62000003,107380660.62000003,107380660.62000003,107380660.62000003
Costa Rica,225.00364455760186,67.50109336728056,0.0002477453918323727,0.021537881829900747,0.00842204849757256,126.10920142454125,15.539428692722309,29.856383207611703,0.00010958017103842404,0.1232220053508188,0.3,3134063688.36,3134063688.36,3134063688.36,3134063688.36,3134063688.36
Croatia,265.22111886701583,47.739801396062845,0.00017521665521051004,0.015366760682312871,0.0038515045335619515,0.0,0.0,0.0,0.0,0.1856680735535859,0.18,3106692580.3700004,3106692580.3700004,3106692580.3700004,3106692580.3700004,3106692580.3700004
Cuba,0.2361913111854062,0.08266695891489216,3.034077983970546e-07,8.33908624751539e-06,,15.848821329629397,0.0,3.752212191189891,1.3771529217853265e-05,0.0,0.35,9913191500.99,9913191500.99,9913191500.99,9913191500.99,9913191500.99
Curaçao,483.5562118516465,106.38236660736223,0.00039044909918409346,,,1071.0527230412808,4.205881222563175,253.5719850213365,0.0009306707143987476,0.0039268666537913,0.22,0.0,0.0,0.0,0.0,0.0
Cyprus,259.8499911692795,32.48124889615994,0.00011921406504038328,0.051662758244163026,0.005942580282488758,1328.390313544757,39.69221387604275,314.4967203222142,0.00115427927637081,0.029879933232971,0.125,628716893.95,628716893.95,628716893.95,628716893.95,628716893.95
Czechia,1239.3377205736438,235.47416690899232,0.0008642473304817241,0.017363078387496136,0.007177683770093205,0.0,0.0,0.0,0.0,0.1723651713292031,0.19,13561775259.770002,13561775259.770002,13561775259.770002,13561775259.770002,13561775259.770002
Côte d’Ivoire,442.56843637832753,110.64210909458188,0.000406083387740859,0.22590766484837643,0.01792197099555777,0.0,0.0,0.0,0.0,0.3843650585999899,0.25,489766954.87000006,489766954.87000006,489766954.87000006,489766954.87000006,489766954.87000006
Democratic People’s Republic of Korea,1.098805616280741,0.3571118252912408,1.3106870521839167e-06,,,0.0,0.0,0.0,0.0,0.3114625007554636,0.325,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,1620.2178544941191,453.6609992583534,0.0016650459483491253,2.88551773146593,0.1810488766813769,0.0,0.0,0.0,0.0,0.166939440202066,0.28,157219965.87,157219965.87,157219965.87,157219965.87,157219965.87
Denmark,1041.1573428846323,229.0546154346191,0.0008406860188633617,0.008134687638382081,0.0020648938265987915,0.0,0.0,0.0,0.0,0.1739417841425584,0.22,28157764085.970005,28157764085.970005,28157764085.970005,28157764085.970005,28157764085.970005
Djibouti,1.0252523275950811,0.2563130818987703,9.407312050674735e-07,0.008094192305483694,,0.0,0.0,0.0,0.0,0.0,0.25,31666295.070000008,31666295.070000008,31666295.070000008,31666295.070000008,31666295.070000008
Dominica,0.26668811545295046,0.06667202886323761,2.447025239296138e-07,0.0033916539986278043,,0.0,0.0,0.0,0.0,0.2596974230500252,0.25,19657674.070000004,19657674.070000004,19657674.070000004,19657674.070000004,19657674.070000004
Dominican Republic,228.48161412769414,61.690035814477426,0.00022641740055753034,0.028750407007308767,0.005917880530306152,0.0,0.0,0.0,0.0,0.1702466161436089,0.27,2145709999.82,2145709999.82,2145709999.82,2145709999.82,2145709999.82
Ecuador,501.13150404549015,110.24893089000783,0.000404640328325182,0.02275975394248339,0.007709245310363672,0.0,0.0,0.0,0.0,0.1938271468609431,0.22,4844030000.000001,4844030000.000001,4844030000.000001,4844030000.000001,4844030000.000001
Egypt,500.9577383826317,112.71549113609214,0.00041369320294040295,0.03310814360761887,,0.0,0.0,0.0,0.0,0.2859427343658399,0.225,3404464245.17,3404464245.17,3404464245.17,3404464245.17,3404464245.17
El Salvador,164.19741703590225,49.25922511077067,0.0001807933089324208,0.04302990172511799,0.011107571010269653,0.0,0.0,0.0,0.0,0.230868917243608,0.3,1144767316.12,1144767316.12,1144767316.12,1144767316.12,1144767316.12
Equatorial Guinea,42.92843769314073,15.024953192599254,5.514522402933228e-05,0.20843303369113642,0.020586640218074992,452.72972119593527,14.406703998427048,107.18386836815401,0.000393390805131007,0.0318218648432671,0.35,72085278.07000002,72085278.07000002,72085278.07000002,72085278.07000002,72085278.07000002
Estonia,146.83961037146966,29.367922074293933,0.00010778740015380673,0.022496931794753938,0.0052085066657213165,0.2135487986858268,0.024169402409546757,0.05055772850091508,1.855591314567553e-07,0.1131797629313982,0.2,1305418994.12,1305418994.12,1305418994.12,1305418994.12,1305418994.12
Eswatini,1.8711881659775405,0.5145767456438237,1.888621518820478e-06,0.003297658139757709,0.000437730257109945,0.0,0.0,0.0,0.0,0.2057949670855482,0.275,156043083.85999995,156043083.85999995,156043083.85999995,156043083.85999995,156043083.85999995
Ethiopia,145.2008467136468,43.560254014094035,0.0001598767021493979,0.06585996615220777,0.007005733774485092,0.0,0.0,0.0,0.0,0.2890151245007341,0.3,661407172.8100001,661407172.8100001,661407172.8100001,661407172.8100001,661407172.8100001
Faroe Islands,-0.0,-0.0,-0.0,,,3.1670460292084672,0.024506287075697405,0.7497988950534421,2.751943883927326e-06,0.0077379005071872,0.18,0.0,0.0,0.0,0.0,0.0
Fiji,10.021268838108979,2.0042537676217957,7.3560976603626175e-06,0.0177372830103632,0.0015175718869871258,0.0,0.0,0.0,0.0,0.1872365130880612,0.2,112996661.69000004,112996661.69000004,112996661.69000004,112996661.69000004,112996661.69000004
Finland,472.68922001069734,94.53784400213948,0.0003469768271435239,0.00519380531990851,0.0017835387192904272,8800.72513235082,1289.6455652103332,2083.5737526539583,0.007647221252465148,0.1465385574274659,0.2,18202038424.460003,18202038424.460003,18202038424.460003,18202038424.460003,18202038424.460003
France,45093.69035829359,20036.62959888948,0.07353929252623272,0.08972850745428787,0.032674619335116985,0.0,0.0,0.0,0.0,0.251901602844204,0.4443333299999999,223302829472.53,223302829472.53,223302829472.53,223302829472.53,223302829472.53
French Guiana,0.017355063549051516,0.004859417793734425,1.7835242443191274e-08,,,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0
French Polynesia,-0.0,-0.0,-0.0,,,0.0,0.0,0.0,0.0,0.3364813646833393,0.27,0.0,0.0,0.0,0.0,0.0
Gabon,637.0832841080583,191.12498523241746,0.0007014750723773252,0.727461893253718,0.11548831154461225,0.0,0.0,0.0,0.0,0.2858429506343234,0.3,262728518.16,262728518.16,262728518.16,262728518.16,262728518.16
Gambia,5.846578702438519,1.7539736107315556,6.437508753968755e-06,0.10985178629314359,,0.0,0.0,0.0,0.0,0.2100024474373218,0.3,15966728.17,15966728.17,15966728.17,15966728.17,15966728.17
Georgia,81.297559795801,12.19463396937015,4.475726570169015e-05,0.02858170724409079,0.0032166900842692226,0.0,0.0,0.0,0.0,0.1515177080738872,0.15,426658696.9499999,426658696.9499999,426658696.9499999,426658696.9499999,426658696.9499999
Germany,59140.153146842924,17676.555912662658,0.06487724942470639,0.054442189461483236,0.04194098509095513,0.0,0.0,0.0,0.0,0.184121862815802,0.29889263,324684882946.67993,324684882946.67993,324684882946.67993,324684882946.67993,324684882946.67993
Ghana,288.92426742816986,72.23106685704246,0.000265105542270259,0.07908026168233795,0.010328738691583596,224.76693177012675,24.43544082279976,53.213624156865755,0.00019530691296851873,0.1087145721586409,0.25,913389325.2299998,913389325.2299998,913389325.2299998,913389325.2299998,913389325.2299998
Gibraltar,55.96671608345625,0.0,0.0,,,4257.564870352792,0.6779736478956989,1007.9794881310027,0.003699529308173492,0.0001592397693378,0.0,0.0,0.0,0.0,0.0,0.0
Greece,3684.2540936689093,1068.4336871639837,0.0039214108878665105,0.12598860902780318,0.019938093114412202,0.0,0.0,0.0,0.0,0.242395357809711,0.29,8480399104.4,8480399104.4,8480399104.4,8480399104.4,8480399104.4
Greenland,-0.0,-0.0,-0.0,,,10.457143210663517,0.6407942591395183,2.4757311237218524,9.086533961468795e-06,0.0612781374635931,0.318,0.0,0.0,0.0,0.0,0.0
Guadeloupe,-0.0,-0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Guam,67.83033098606211,23.740615845121738,8.713382082404152e-05,,,0.03564119122360114,0.0019444303129845224,0.008438060435933599,3.096972929950974e-08,0.0545557049646799,0.35,0.0,0.0,0.0,0.0,0.0
Guatemala,185.86540461491597,46.46635115372899,0.0001705427838177993,0.02948590138243472,0.006097315796761133,0.0,0.0,0.0,0.0,0.2557343034352324,0.25,1575883692.7200005,1575883692.7200005,1575883692.7200005,1575883692.7200005,1575883692.7200005
Guinea,24.54101830889465,8.589356408113126,3.152502222945279e-05,0.1385013924660521,,0.0,0.0,0.0,0.0,0.2998268876114452,0.35,62016390.27000001,62016390.27000001,62016390.27000001,62016390.27000001,62016390.27000001
Guinea-Bissau,3.124934651402561,0.7812336628506402,2.867317109405351e-06,0.10663550109315381,0.005605202787617382,0.0,0.0,0.0,0.0,7.951153483992467,0.25,7326206.140000001,7326206.140000001,7326206.140000001,7326206.140000001,7326206.140000001
Guyana,117.2215184793697,32.23591758182667,0.00011831363958701264,0.24318121615036822,,0.0,0.0,0.0,0.0,0.454751742463891,0.275,132559241.59,132559241.59,132559241.59,132559241.59,132559241.59
Haiti,0.16128956412253476,0.04838686923676042,1.7759155119720905e-07,0.0006827523289036383,,0.0,0.0,0.0,0.0,0.0060654902519166,0.3,70870310.05,70870310.05,70870310.05,70870310.05,70870310.05
Honduras,336.16335079619216,100.84900523885764,0.00037014032028874635,0.152729605288996,0.02866430775251453,0.0,0.0,0.0,0.0,0.1850494106030901,0.3,660310782.89,660310782.89,660310782.89,660310782.89,660310782.89
Hong Kong (China),2512.82048851414,414.6153806048331,0.0015217390534515872,,,21649.748909603317,1706.7290989026776,5125.5831651623,0.018812133941493604,0.0788336671260706,0.165,0.0,0.0,0.0,0.0,0.0
Hungary,10406.796579671874,936.6116921704687,0.0034375921795665393,0.14175226728534537,0.028602387154181695,0.0,0.0,0.0,0.0,0.2484976676740505,0.09,6607384207.019999,6607384207.019999,6607384207.019999,6607384207.019999,6607384207.019999
Iceland,78.66250656396487,15.732501312792975,5.774209731735254e-05,0.009407376904137264,0.002659403680374416,0.0,0.0,0.0,0.0,0.1531164569978468,0.2,1672357924.33,1672357924.33,1672357924.33,1672357924.33,1672357924.33
India,6817.333887922339,3266.866399092385,0.011990192391453438,0.1286858878102497,0.010819761922249736,0.0,0.0,0.0,0.0,0.4228473273961055,0.4792,25386360965.31,25386360965.31,25386360965.31,25386360965.31,25386360965.31
Indonesia,7179.258514992433,1794.8146287481084,0.006587405200183185,0.1309197123444451,0.017891673022191645,0.0,0.0,0.0,0.0,0.2925497204374955,0.25,13709277209.729998,13709277209.729998,13709277209.729998,13709277209.729998,13709277209.729998
Iran,49.11558491918646,12.278896229796615,4.5066528643735393e-05,0.000675707153112853,,284.9670268605418,31.769339332784998,67.46601088083976,0.0002476166305943519,0.1114842642771172,0.25,18171919852.01,18171919852.01,18171919852.01,18171919852.01,18171919852.01
Iraq,237.01878530169165,35.552817795253745,0.00013048746821780474,0.011021058233897615,0.007067318526173208,496.63719223151554,39.14582911427987,117.57897250097811,0.00043154335967574795,0.0788217832385606,0.15,3225898733.2,3225898733.2,3225898733.2,3225898733.2,3225898733.2
Ireland,733.7554063399116,91.71942579248895,0.0003366325484235021,0.005242962827450885,0.0014941286406307025,20262.6535077938,1935.0346943744948,4797.188001335008,0.01760684400499481,0.0954975957926836,0.125,17493815770.020004,17493815770.020004,17493815770.020004,17493815770.020004,17493815770.020004
Isle of Man,902.095381150387,0.0,0.0,,,6379.570305364316,39.43850834109528,1510.3647758076372,0.0055434052179909425,0.0061820007388167,0.0,0.0,0.0,0.0,0.0,0.0
Israel,246.25069866176878,59.100167678824505,0.00021691195606687082,0.003598652819018748,0.0006805257559531799,0.0,0.0,0.0,0.0,0.1968955401821966,0.24,16422858956.129995,16422858956.129995,16422858956.129995,16422858956.129995,16422858956.129995
Italy,16849.21602399439,4685.160404495976,0.017195675541042513,0.037324009893347894,0.009675216194518966,0.0,0.0,0.0,0.0,0.2450799230537643,0.278064,125526716392.04,125526716392.04,125526716392.04,125526716392.04,125526716392.04
Jamaica,109.00596554911623,27.251491387279057,0.00010001958597948526,0.045266645468593054,0.00701803718352613,0.0,0.0,0.0,0.0,0.3258218729972202,0.25,602021446.59,602021446.59,602021446.59,602021446.59,602021446.59
Japan,29882.287991640547,8955.72171109467,0.03286967179012116,0.02023889504096519,,0.0,0.0,0.0,0.0,0.2756303172115757,0.2996999999999999,442500526484.65,442500526484.65,442500526484.65,442500526484.65,442500526484.65
Jersey,373.79804450829414,0.0,0.0,,,9831.525651692507,94.21679198939377,2327.616018947157,0.00854291558674056,0.0095831303632081,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,33.58618802464562,6.7172376049291245,2.4653891951192843e-05,0.005068300672411176,0.0010980679898498168,0.0,0.0,0.0,0.0,0.1612319325500757,0.2,1325343155.25,1325343155.25,1325343155.25,1325343155.25,1325343155.25
Kazakhstan,395.1128390882491,79.02256781764981,0.00029003199875683174,0.025030236041852807,0.004598072767971196,0.0,0.0,0.0,0.0,0.2557157421044929,0.2,3157084403.26,3157084403.26,3157084403.26,3157084403.26,3157084403.26
Kenya,311.6915341641043,93.5074602492313,0.000343195068747212,0.06659564224963349,0.007572363952271219,0.0,0.0,0.0,0.0,0.3768661285295688,0.3,1404107792.8,1404107792.8,1404107792.8,1404107792.8,1404107792.8
Kiribati,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.35,18547499.770000003,18547499.770000003,18547499.770000003,18547499.770000003,18547499.770000003
Korea,1178.0097516141916,285.0783598906344,0.0010463067552068713,0.00437787614334193,0.0012118338018811867,0.0,0.0,0.0,0.0,0.230934709766353,0.242,65117959155.65001,65117959155.65001,65117959155.65001,65117959155.65001,65117959155.65001
Kosovo,1.323366253459486,0.13233662534594862,4.857075265687182e-07,,,0.0,0.0,0.0,0.0,0.10110571506299054,0.1,0.0,0.0,0.0,0.0,0.0
Kuwait,285.0269393824939,42.75404090737408,0.0001569177044197175,0.0088822607290552,,176.58475846078633,2.4140658183364114,41.80648325160836,0.0001534399378977128,0.0136708617401569,0.15,4813418814.369999,4813418814.369999,4813418814.369999,4813418814.369999,4813418814.369999
Kyrgyzstan,35.532944401115515,3.553294440111552,1.3041452803902832e-05,0.01964883648181817,0.0027061073815185643,0.0,0.0,0.0,0.0,0.06027568594669402,0.1,180839941.51,180839941.51,180839941.51,180839941.51,180839941.51
Lao People’s Democratic Republic,116.54850534936517,27.97164128384764,0.00010266271084462867,0.1844043023054285,0.013387445788089852,1.7873199247328437,0.11258881855472425,0.4231484141096059,1.553057356959e-06,0.0629930976523709,0.24,151686489.60000002,151686489.60000002,151686489.60000002,151686489.60000002,151686489.60000002
Latvia,69.7072144117062,10.45608216175593,3.837635870727034e-05,0.01005830718394865,0.0014608671278338802,173.90084158437313,23.635841456310615,41.171065297530546,0.0001511077998217592,0.1359156243349345,0.15,1039546910.8799998,1039546910.8799998,1039546910.8799998,1039546910.8799998,1039546910.8799998
Lebanon,2.6274827807974046,0.39412241711961066,1.4465249048328642e-06,0.00020213779530309657,4.8388329871833514e-05,62.584612341573276,8.240291320793567,14.816921746094021,5.4381698141722343e-05,0.131666411478589,0.15,1949771028.86,1949771028.86,1949771028.86,1949771028.86,1949771028.86
Lesotho,0.5930415802955119,0.14826039507387798,5.441516253809989e-07,0.001038126975121173,0.0001947224662192466,0.0,0.0,0.0,0.0,0.2940364795593622,0.25,142815280.43000004,142815280.43000004,142815280.43000004,142815280.43000004,142815280.43000004
Liberia,217.4324647189671,54.35811617974178,0.00019950747640404206,1.1797119278790564,,48.02081099320636,0.02184863353316928,11.368938338820167,4.172676238210925e-05,0.0004549826019444,0.25,46077448.99,46077448.99,46077448.99,46077448.99,46077448.99
Libya,78.93626865748179,15.787253731496358,5.794305197969605e-05,,,792.4725504434573,0.0,187.61806339492745,0.0006886038182773789,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Liechtenstein,186.88715401224263,23.36089425153033,8.574015043592427e-05,,,38.36844316283083,2.536171076540093,9.083737976363238,3.333952254686834e-05,0.066100442641806,0.125,0.0,0.0,0.0,0.0,0.0
Lithuania,120.92330250558285,18.138495375837426,6.657267934440221e-05,0.009023788054662753,0.0022809581182915307,0.0,0.0,0.0,0.0,0.1576824189477474,0.15,2010075509.97,2010075509.97,2010075509.97,2010075509.97,2010075509.97
