partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,eu27,oecd,oecd_oct
Côte d’Ivoire,95.58329747265579,23.895824368163947,9.214624341173003e-05,0.041081948176748005,0.003392383156782244,67.35655624921887,6.568590225198891,15.57012983639163,6.004099091755342e-05,0.0975196861445105,0.25,Africa,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,1285.671865750227,359.98812241006357,0.0013881736257286587,1.2747153201820962,0.10902471126997557,0.0,0.0,0.0,0.0,0.2920674908798368,0.28,Africa,0.0,0.0,0.0,0.0
Denmark,5346.107576504761,1176.1436668310473,0.0045354041334254094,0.039940548110101136,0.009744393964963474,14260.677715774356,2076.488992737551,3296.495782355538,0.01271183191199586,0.1456094187193261,0.22,Europe,0.0,1.0,1.0,0.0
Djibouti,3.820861680166059,0.9552154200415147,3.683468343659675e-06,0.029579383663722685,,0.0,0.0,0.0,0.0,0.0,0.25,Africa,0.0,0.0,0.0,0.0
Dominican Republic,175.12715748584375,47.28433252117782,0.00018233619175166428,0.020508983074826452,0.00399641952777231,0.0,0.0,0.0,0.0,0.1621096739074673,0.27,Latin America,0.0,0.0,0.0,0.0
Ecuador,163.82085783965326,40.955214459913314,0.00015793006771637675,0.007776970538797265,0.002840404130046517,0.0,0.0,0.0,0.0,0.2920390066362101,0.25,Latin America,0.0,0.0,0.0,0.0
Egypt,733.2951051289962,164.99139865402415,0.0006362340694749446,0.03811671857971223,,0.0,0.0,0.0,0.0,0.2955918676573093,0.225,Africa,0.0,0.0,0.0,0.0
El Salvador,141.8845232947222,42.56535698841665,0.00016413904310358775,0.033584662176562335,0.008757402941966376,0.0,0.0,0.0,0.0,0.2033021147077683,0.3,Latin America,0.0,0.0,0.0,0.0
Equatorial Guinea,52.745829408353416,18.461040292923695,7.118881886041452e-05,0.2513027796101825,0.017464097154641964,0.0,0.0,0.0,0.0,0.1912459664116653,0.35,Africa,0.0,0.0,0.0,0.0
Estonia,209.34865309598254,41.86973061919651,0.00016145659299204542,0.026570950427546695,0.006326400390297369,2.7254468178639373,0.2141717496404695,0.630013812750619,2.4294372626798484e-06,0.0785822523619544,0.2,Europe,0.0,1.0,1.0,0.0
Eswatini,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2551774622839661,0.275,Africa,0.0,0.0,0.0,0.0
Ethiopia,251.44715219402056,75.43414565820616,0.0002908865180913215,0.11150302945942465,0.011806047118903873,0.0,0.0,0.0,0.0,0.3568636947905252,0.3,Africa,0.0,0.0,0.0,0.0
Faroe Islands,0.04230618896162062,0.007615114013091711,2.9365136713730418e-08,,,0.0,0.0,0.0,0.0,0.0873408340714805,0.18,Europe,0.0,0.0,0.0,1.0
Fiji,6.993104654403286,1.3986209308806572,5.393313189452936e-06,0.009721850806434635,0.0011221465574381025,0.0,0.0,0.0,0.0,0.1673011276885848,0.2,Oceania,0.0,0.0,0.0,0.0
Finland,4746.592804419241,949.3185608838481,0.0036607290813126113,0.048069761398434496,0.017105471121136907,0.0,0.0,0.0,0.0,0.2050151954123298,0.2,Europe,0.0,1.0,1.0,0.0
France,55345.784020270505,19057.39811316053,0.07348847306013503,0.08379364036121104,0.028487530087011617,0.0,0.0,0.0,0.0,0.2384424491782516,0.34433333,Europe,0.0,1.0,1.0,0.0
French Guiana,-0.0,-0.0,-0.0,,,1.4788071761633725,0.0,0.34184080983383713,1.3181945927330208e-06,0.0,0.28,Caribbean/American isl.,0.0,0.0,0.0,0.0
French Polynesia,0.013615400245671757,0.0036761580663313745,1.4175872352471315e-08,,,38.6683103267096,0.13285818297071272,8.93855989479471,3.446856250389186e-05,0.00343584143833,0.27,Oceania,0.0,0.0,0.0,1.0
Gabon,15.575547827036237,4.672664348110871,1.8018565075159203e-05,0.016585013787766348,0.0024121930647315456,0.0,0.0,0.0,0.0,0.320956623087165,0.3,Africa,0.0,0.0,0.0,0.0
Gambia,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.4170096659070711,0.31,Africa,0.0,0.0,0.0,0.0
Georgia,83.40872185513363,12.511308278270045,4.824567004872266e-05,0.026344664180218687,0.0030978561462526584,4.397177299474914,0.26253535405710354,1.0164507403427756,3.919601847276851e-06,0.0597054283184019,0.15,Asia,0.0,0.0,0.0,0.0
Germany,30690.10349531678,9187.935973101283,0.03543019782806652,0.026139179362678303,0.020703971995135375,0.0,0.0,0.0,0.0,0.2159961061652394,0.29937781,Europe,0.0,1.0,1.0,0.0
Ghana,217.2726863462609,54.31817158656523,0.00020945983631199313,0.03447774782550886,0.006625376498357315,0.0,0.0,0.0,0.0,0.198697832828766,0.25,Africa,0.0,0.0,0.0,0.0
Gibraltar,6.914561526434805,0.0,0.0,,,4317.701658615395,0.0,998.0791650140935,0.003848758020087149,0.0,0.0,Europe,1.0,0.0,0.0,1.0
Greece,3497.223032854567,839.333527885096,0.003236608638083522,0.10229438694408588,0.015612775651718796,0.0,0.0,0.0,0.0,0.2079706798367046,0.24,Europe,0.0,1.0,1.0,0.0
Greenland,0.44331712758306485,0.14097484657141462,5.436222800669582e-07,,,0.0,0.0,0.0,0.0,0.0029838228522925,0.318,Northern America,0.0,0.0,0.0,1.0
Grenada,0.14513155901794994,0.04063683652502599,1.5670234984261564e-07,0.0016406815943151114,,0.0,0.0,0.0,0.0,0.0101132605078625,0.28,Caribbean/American isl.,0.0,0.0,0.0,0.0
Guadeloupe,0.7342019047870554,0.1101302857180583,4.2468056169259966e-07,,,0.0,0.0,0.0,0.0,0.0,0.15,Caribbean/American isl.,0.0,0.0,0.0,0.0
Guam,68.07114976428483,14.294941450499813,5.512365399743666e-05,,,23.623470887216314,1.1326191788540823,5.460797424667051,2.1057736320907755e-05,0.0479446557307966,0.21,Oceania,0.0,0.0,0.0,1.0
Guatemala,229.08242589532804,57.27060647383201,0.00022084491261602828,0.03127938952186452,0.0071115046974687375,0.0,0.0,0.0,0.0,0.2793942031726066,0.25,Latin America,0.0,0.0,0.0,0.0
Guinea,8.492851293104806,2.972497952586682,1.1462442795856857e-05,0.024010030332713136,,0.0,0.0,0.0,0.0,0.3463440848547772,0.35,Africa,0.0,0.0,0.0,0.0
Haiti,0.1549964641672742,0.04649893925018226,1.7930758564843602e-07,0.0008147457152449029,,0.0,0.0,0.0,0.0,0.0060654902519166,0.3,Caribbean/American isl.,0.0,0.0,0.0,0.0
Honduras,252.44368003744242,75.73310401123273,0.00029203935085170355,0.10507203303506633,0.02152561639343501,0.0,0.0,0.0,0.0,0.1825259753122263,0.3,Latin America,0.0,0.0,0.0,0.0
Hong Kong (China),2546.6787644353185,420.20199613182757,0.001620368262718082,,,54207.14447988811,2402.2393167561554,12530.514097084435,0.048319730856507564,0.0443159170217393,0.165,Asia,0.0,0.0,0.0,0.0
Hungary,1085.5646800879167,97.7008212079125,0.0003767504947242778,0.013878497777699275,0.0026634810520780317,2373.3127184490518,239.09264448380296,548.614555528733,0.002115548289696982,0.1007421578392117,0.09,Europe,0.0,1.0,1.0,0.0
Iceland,223.65538608626997,44.731077217254,0.00017249041781631908,0.02553142095526241,0.008263462395978997,15.553499785576808,2.1559179846190353,3.595344307326114,1.3864241157263975e-05,0.1386130462173072,0.2,Europe,0.0,0.0,1.0,0.0
India,8689.131023157144,3523.4426298902213,0.01358697641976672,0.11919031797164242,0.011736406899996523,0.0,0.0,0.0,0.0,0.4293284887460034,0.4054999999999999,Asia,0.0,0.0,0.0,0.0
Indonesia,3426.5748492096427,856.6437123024107,0.003303359566707893,0.05475831955219723,0.007849453010381612,0.0,0.0,0.0,0.0,0.273935797400764,0.25,Asia,0.0,0.0,0.0,0.0
Iran,241.55630960581348,60.38907740145337,0.00023287025130038188,0.004145036587022519,,375.9873272130425,13.717717494152117,86.91316521415575,0.00033515151241977675,0.0364845208901931,0.25,Asia,0.0,0.0,0.0,0.0
Iraq,66.70183363669011,10.005275045503517,3.8581992215032076e-05,0.002035171291994401,0.0031849164378676027,0.0,0.0,0.0,0.0,0.3227643139718577,0.15,Asia,0.0,0.0,0.0,0.0
Ireland,3011.8677686161122,376.48347107701403,0.0014517824131890832,0.01892670629067992,0.0053278491989194494,0.0,0.0,0.0,0.0,0.1582935151308138,0.125,Europe,0.0,1.0,1.0,0.0
Isle of Man,1.6574323464348713,0.0,0.0,,,3650.493842788541,7.728459448308381,843.8475222643965,0.0032540153455662053,0.0021170997079137,0.0,Europe,1.0,0.0,0.0,1.0
Israel,611.3734492874593,140.61589333611565,0.0005422380971367659,0.007513440851497279,0.0015798410290180248,0.0,0.0,0.0,0.0,0.2026478967973183,0.23,Asia,0.0,0.0,1.0,0.0
Italy,25164.030478957466,6997.210971100828,0.02698240058230834,0.05449809041229673,0.014155459945357066,0.0,0.0,0.0,0.0,0.2738276745932855,0.278064,Europe,0.0,1.0,1.0,0.0
Jamaica,229.30416095585082,57.326040238962705,0.0002210586743652051,0.09101605676076324,0.013190015085067485,0.0,0.0,0.0,0.0,0.2189500652867373,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
Japan,21762.215800244263,6472.082978992644,0.024957420358249566,0.013729206373803904,,0.0,0.0,0.0,0.0,0.3473657777800563,0.2974,Asia,0.0,0.0,1.0,0.0
Jersey,368.9343432743347,0.0,0.0,,,1815.2785501987175,24.648520598430267,419.6194741790792,0.0016181219619073788,0.0135783682320997,0.0,Europe,1.0,0.0,0.0,1.0
Jordan,222.24450467044497,44.448900934089,0.0001714022994876549,0.03288234187516054,0.0067421636590988005,205.9826598724689,24.474596810601543,47.61491585753139,0.00018361097566830883,0.1188187239923721,0.2,Asia,0.0,0.0,0.0,0.0
Kazakhstan,53.87068720022242,10.774137440044484,4.154685252978594e-05,0.0035497186193219174,0.0005031585433929049,0.0,0.0,0.0,0.0,0.2746895289023787,0.2,Asia,0.0,0.0,0.0,0.0
Kenya,216.35396419408534,64.9061892582256,0.0002502889802908196,0.032190602169936966,0.004282186657146662,0.0,0.0,0.0,0.0,0.3109856567928871,0.3,Africa,0.0,0.0,0.0,0.0
Korea,4850.0250215044625,1333.7568809137274,0.005143186705225575,0.017068108619102514,0.00531357921208749,0.0,0.0,0.0,0.0,0.4436673720315804,0.275,Asia,0.0,0.0,1.0,0.0
Kosovo,0.9208329267550686,0.09208329267550686,3.5508837737924807e-07,,,0.018408556756091012,0.0018612102941022275,0.0042553187804378785,1.6409211672108682e-08,0.10110571506299054,0.1,Nodata,0.0,0.0,0.0,0.0
Kuwait,404.05058812174144,60.60758821826121,0.00023371286508107642,0.009419662156868711,,39.41193283486228,1.2988885751517552,9.110455544542013,3.513142050531471e-05,0.0329567337028142,0.15,Asia,0.0,0.0,0.0,0.0
Kyrgyzstan,70.83038996266673,7.083038996266673,2.73133676155703e-05,0.034547273288370955,0.004734604849262861,0.8281739559429012,0.012395096699582692,0.19144054772394326,7.382263544315135e-07,0.0149667791538681,0.1,Asia,0.0,0.0,0.0,0.0
Lao People’s Democratic Republic,5.791833098983536,1.3900399437560484,5.360223486577877e-06,0.007694865348117158,0.0006469184803096877,636.7318514904402,34.10642691880054,147.18682413023691,0.0005675766909876401,0.0535648198515048,0.24,Asia,0.0,0.0,0.0,0.0
Latvia,700.9063993155248,140.18127986310498,0.0005405621558402013,0.10309877013766837,0.019193798895224896,4.803113547587197,0.22749436792148298,1.1102868929070515,4.281449541743831e-06,0.0473639370936302,0.2,Europe,0.0,1.0,1.0,0.0
Lebanon,159.5426733029095,27.122254461494617,0.00010458789046062077,0.012166034082819374,0.003411561619056033,0.0,0.0,0.0,0.0,0.3929613835709272,0.17,Asia,0.0,0.0,0.0,0.0
Lesotho,1.0541885714065733,0.2635471428516433,1.0162812883755496e-06,0.0018789147662686208,0.0003387554503276836,0.0,0.0,0.0,0.0,0.3646838431961393,0.25,Africa,0.0,0.0,0.0,0.0
Liberia,1954.0382206560307,488.5095551640077,0.0018837734863447742,11.694233493405571,,179.98064122638038,0.13982199424191155,41.60429374630122,0.0001604330245926708,0.00077687240855,0.25,Africa,0.0,0.0,0.0,0.0
Libya,7.353015208148759,1.4706030416297518,5.670888091083576e-06,,,3676.1687728663314,452.41805308869095,849.782534639025,0.003276901733016088,0.123067813542178,0.2,Africa,0.0,0.0,0.0,0.0
Liechtenstein,63.208570133267614,7.901071266658452,3.04678350884145e-05,,,16.063218702502738,1.1676175564208697,3.7131708435765285,1.431859973148235e-05,0.0726888911895938,0.125,Europe,0.0,0.0,0.0,0.0
Lithuania,167.53489582444817,25.130234373667225,9.690633216550084e-05,0.010086056424629836,0.0022955489139051145,172.85488672828853,21.363534034762253,39.957105574937,0.0001540811950912092,0.1235923058880233,0.15,Europe,0.0,1.0,1.0,0.0
Luxembourg,20260.55011514116,5052.981198716206,0.019485129632611817,1.540597845481734,0.2731729114076232,22670.748001546708,802.3557807329607,5240.566167993363,0.020208488240085667,0.0353916765639237,0.2494,Europe,0.0,1.0,1.0,0.0
Macau (China),251.0033542560908,30.120402510730894,0.00011614924426339635,,0.0018363241417647545,0.0,0.0,0.0,0.0,0.2843716012723531,0.12,Asia,0.0,0.0,0.0,0.0
Madagascar,6.393138128778225,1.278627625755645,4.930599196770668e-06,0.013278775876639292,0.0008607480545299181,0.0,0.0,0.0,0.0,0.2037815631685531,0.2,Africa,0.0,0.0,0.0,0.0
Malawi,96.9135435537532,29.07406306612596,0.00011211438663855062,0.15751581206621726,0.021967816849836973,9.249405336277892,0.8978175411959856,2.138090930041135,8.244831575614755e-06,0.0970675960836723,0.3,Africa,0.0,0.0,0.0,0.0
Malaysia,2347.004201381878,563.2810083316507,0.0021721045527972765,0.07675582452323608,0.012922583068147845,0.0,0.0,0.0,0.0,0.215595585358181,0.24,Asia,0.0,0.0,0.0,0.0
Maldives,32.7568095303841,4.9135214295576155,1.894734974115296e-05,0.014599890322850398,0.004303075881205685,0.0,0.0,0.0,0.0,0.0,0.15,Asia,0.0,0.0,0.0,0.0
Mali,29.142506842945778,8.742752052883732,3.371349514213585e-05,0.045202401655484475,0.00348896026651167,0.0,0.0,0.0,0.0,0.2455507442036822,0.3,Africa,0.0,0.0,0.0,0.0
Malta,244.7842577182873,12.239212885914341,4.719642529914111e-05,0.013476557930541136,0.0031263622630913913,6644.542988840031,650.5361276126541,1535.9514025173276,0.005922882158169483,0.0979053230154842,0.0499999999999999,Europe,0.0,1.0,0.0,0.0
Marshall Islands,69.63789822179211,0.0,0.0,0.0,0.0,502.5402879241127,0.488347173771269,116.16712561795808,0.00044795961288929834,0.0009717572610716,0.0,Oceania,0.0,0.0,0.0,0.0
Martinique,2.399139052163813,0.8261035389646095,3.1855916168408557e-06,,,0.0,0.0,0.0,0.0,0.0,0.34433333,Caribbean/American isl.,0.0,0.0,0.0,0.0
Mauritania,6.645117271461696,1.661279317865424,6.406167288492765e-06,0.016546176292324043,,0.0,0.0,0.0,0.0,0.558469033845318,0.25,Africa,0.0,0.0,0.0,0.0
Mauritius,1428.5487624946313,214.2823143741947,0.0008263079772824152,0.5230247552102757,0.07648227668413318,910.3028482391142,59.90778304758325,210.42544819361194,0.0008114352646106592,0.0658108267632784,0.15,Africa,0.0,0.0,0.0,0.0
Mexico,18234.67613326283,5470.4028399788485,0.02109477638798202,0.16093255599795195,0.0328029013500716,0.0,0.0,0.0,0.0,0.259931924420454,0.3,Latin America,0.0,0.0,1.0,0.0
Micronesia,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1845793776268058,0.21,Oceania,0.0,0.0,0.0,0.0
Moldova,85.69916226392796,10.283899471671354,3.9656413996785734e-05,0.02260044066416005,0.004962594283547404,0.03857140557948139,0.0045342979221793065,0.008916159410266916,3.4382182537750634e-08,0.1175559421301305,0.12,Europe,0.0,0.0,0.0,0.0
Monaco,24.269698972926566,0.0,0.0,0.0,,190.45965444110016,22.276316837231647,44.02662061982427,0.0001697739168871341,0.1169608172534022,0.0,Europe,0.0,0.0,0.0,0.0
Mongolia,83.47654675452358,20.869136688630896,8.047483608329701e-05,0.06930021299170175,0.008717829410535758,0.0,0.0,0.0,0.0,0.203261807540703,0.25,Asia,0.0,0.0,0.0,0.0
Montenegro,12.492603293817673,1.1243342964435905,4.335618648682248e-06,0.004003219845440196,,8.459289643202297,0.3450719843911438,1.955447923747293,7.5405299932083895e-06,0.0407920758060857,0.09,Europe,0.0,0.0,0.0,0.0
Morocco,846.1462753648514,262.3053453631039,0.001011492712267689,0.10055407722224462,0.01021687573448096,0.0,0.0,0.0,0.0,0.2536680004847924,0.31,Africa,0.0,0.0,0.0,0.0
Mozambique,6132.632401854566,1962.442368593461,0.007567501727156333,6.92780013933768,0.47410604040917925,0.0,0.0,0.0,0.0,0.4349796638187226,0.32,Africa,0.0,0.0,0.0,0.0
