partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,eu27,oecd,oecd_oct
Benin,35.74290272740343,10.722870818221029,3.919862159497575e-05,0.23922972388897343,,0.0,0.0,0.0,0.0,0.21235491677341725,0.3,44822485.45,44822485.45,44822485.45,44822485.45,44822485.45
Bermuda,1479.3960841461057,0.0,0.0,,,22223.02055430734,305.00012604242124,5316.593316836663,0.019435385647556678,0.013724512619564,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,242.0324121168365,60.508103029209124,0.00022119395768914726,0.03021643220758828,,0.0,0.0,0.0,0.0,0.1680265206253144,0.25,2002489989.9999995,2002489989.9999995,2002489989.9999995,2002489989.9999995,2002489989.9999995
Bosnia and Herzegovina,66.01438969309204,6.601438969309204,2.4132278801733136e-05,0.005254341918011403,0.001625568068815017,82.30697210698814,8.834381874275616,19.690964005712495,7.198246253126703e-05,0.1073345507448882,0.1,1256377881.8200004,1256377881.8200004,1256377881.8200004,1256377881.8200004,1256377881.8200004
Botswana,59.26583694327957,13.038484127521505,4.766359813067347e-05,0.01785833387068594,0.003694747510412275,0.0,0.0,0.0,0.0,0.3320142588842545,0.22,730106415.4100002,730106415.4100002,730106415.4100002,730106415.4100002,730106415.4100002
Brazil,13395.73044491718,4554.548351271842,0.016649647317782835,0.062070473898814836,0.0176981084987902,0.0,0.0,0.0,0.0,0.2313356048458066,0.34,73377051360.95,73377051360.95,73377051360.95,73377051360.95,73377051360.95
British Virgin Islands,1054.4492205273523,0.0,0.0,,,11350.227739572209,68.3236035559458,2715.4069716723334,0.009926465791052186,0.0060195799699893,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,84.31355401929306,15.598007493569217,5.7020214431479374e-05,0.05590638935885699,,35.95420091079704,2.3301865730889673,8.601614879823172,3.1444139586849884e-05,0.0648098557069923,0.185,279002233.4199999,279002233.4199999,279002233.4199999,279002233.4199999,279002233.4199999
Bulgaria,532.3765591917157,53.23765591917157,0.00019461604679905519,0.018421768400930044,0.0037733733037954393,670.1865554244686,70.50431068383081,160.33416127642016,0.0005861189809302297,0.1052010221828104,0.1,2889931887.1300006,2889931887.1300006,2889931887.1300006,2889931887.1300006,2889931887.1300006
Burkina Faso,17.046226419744922,4.687712265429854,1.7136442502549573e-05,0.013028459130155502,0.00186937993970744,0.0,0.0,0.0,0.0,0.157967385223003,0.275,359805577.81999993,359805577.81999993,359805577.81999993,359805577.81999993,359805577.81999993
Cabo Verde,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.16338210378586407,0.2244,62929582.33999999,62929582.33999999,62929582.33999999,62929582.33999999,62929582.33999999
Cambodia,355.0685598278453,71.01371196556907,0.0002595983548232992,0.15744380294950486,0.01328527858342505,0.0,0.0,0.0,0.0,0.2546729413363211,0.2,451041645.5600001,451041645.5600001,451041645.5600001,451041645.5600001,451041645.5600001
Cameroon,30.631422533378377,10.108369436014865,3.6952244896138926e-05,0.06262534823301384,0.002118557170436184,0.0,0.0,0.0,0.0,0.3687217348354439,0.33,161410191.26,161410191.26,161410191.26,161410191.26,161410191.26
Canada,34284.68608088471,9126.58343473151,0.03336321928872838,0.06839680586243199,0.0410774231101862,1437.797398967355,210.93670186061112,343.97592458840415,0.0012574414384262554,0.146708223294957,0.2662,133435813553.74998,133435813553.74998,133435813553.74998,133435813553.74998,133435813553.74998
Cayman Islands,8873.176694614973,0.0,0.0,,,40992.85893380478,113.09075007616018,9807.05387518765,0.03585075306155732,0.0027587914826526,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2049404563384232,0.3,18658234.44,18658234.44,18658234.44,18658234.44,18658234.44
Chad,1.8623838076133044,0.6518343326646565,2.382851363397702e-06,0.00848392293298346,,0.0,0.0,0.0,0.0,0.5206222911726136,0.35,76831713.09,76831713.09,76831713.09,76831713.09,76831713.09
Chile,5840.69210027969,1576.9868670755163,0.0057648471673927126,0.1187822268689119,0.03198177677262835,0.0,0.0,0.0,0.0,0.3640091146960906,0.27,13276286433.119995,13276286433.119995,13276286433.119995,13276286433.119995,13276286433.119995
China (People’s Republic of),7173.721409060397,1793.4303522650991,0.006556079890091108,0.004175547151105954,0.0014787784331302299,0.0,0.0,0.0,0.0,0.1749407133954811,0.25,429507867439.62,429507867439.62,429507867439.62,429507867439.62,429507867439.62
Chinese Taipei,1073.4003271539336,214.68006543078673,0.0007847863497997596,,,0.0,0.0,0.0,0.0,0.21162819317897,0.2,0.0,0.0,0.0,0.0,0.0
Colombia,3333.5434965862814,1100.069353873473,0.0040214232794301,0.06264556473746259,0.022854586185109358,3398.4322440528317,491.52909327733306,813.0344888220649,0.0029721360828897873,0.144634071824588,0.33,17560211301.209995,17560211301.209995,17560211301.209995,17560211301.209995,17560211301.209995
Congo,785.6102062605993,235.68306187817979,0.000861565089752776,1.6383389992855335,0.23745020582685508,0.0,0.0,0.0,0.0,0.0197041046109603,0.3,143854881.05999997,143854881.05999997,143854881.05999997,143854881.05999997,143854881.05999997
Cook Islands,10.466796121464144,2.0933592242928287,7.652502532807733e-06,0.2303387994544269,,4.9559766778493675,0.02472061444374044,1.185658467059523,4.334303600130087e-06,0.0049880409151699,0.2,9088174.590000002,9088174.590000002,9088174.590000002,9088174.590000002,9088174.590000002
Costa Rica,634.8926231558095,190.46778694674285,0.0006962757299911674,0.05644835559249678,0.02210794927391351,0.0,0.0,0.0,0.0,0.1708568605582438,0.3,3374195491.57,3374195491.57,3374195491.57,3374195491.57,3374195491.57
Croatia,122.96237763358879,22.13322797404598,8.091042433857254e-05,0.006402180364034486,0.0016387355975570168,0.0,0.0,0.0,0.0,0.2246164728845083,0.18,3457139086.299999,3457139086.299999,3457139086.299999,3457139086.299999,3457139086.299999
Cuba,1.0914629998040115,0.38201204993140403,1.3964866353268626e-06,3.7430766975973664e-05,,2.392585609431231,0.0,0.5723976463944793,2.0924619090575183e-06,0.0,0.35,10205830144.4,10205830144.4,10205830144.4,10205830144.4,10205830144.4
Curaçao,5.079392604973616,1.1174663730941956,4.085019977075177e-06,,,1437.26675543879,22.03107749310356,343.8489744363896,0.0012569773583254499,0.0153284541020206,0.22,0.0,0.0,0.0,0.0,0.0
Cyprus,1449.3703711430023,181.1712963928753,0.0006622913967319164,0.18244909362101455,0.029967967986117363,651.7849196950488,56.03614185648129,155.931788822198,0.0005700256291703668,0.0859733635486672,0.125,992996417.78,992996417.78,992996417.78,992996417.78,992996417.78
Czechia,2021.0202280757599,383.9938433343944,0.0014037312968545603,0.023618261742052584,0.010295221642518284,0.0,0.0,0.0,0.0,0.150468069523409,0.19,16258344815.05,16258344815.05,16258344815.05,16258344815.05,16258344815.05
Côte d’Ivoire,128.45817157881913,32.11454289470478,0.00011739820762234994,0.055211653994156985,0.004559157814572113,49.58731453122932,4.835739349834608,11.863175142746858,4.336712818970669e-05,0.0975196861445105,0.25,581662395.01,581662395.01,581662395.01,581662395.01,581662395.01
Democratic Republic of the Congo,1700.872245260726,476.2442286730033,0.0017409626230712417,1.6863773459343776,0.14423361853567337,0.0,0.0,0.0,0.0,0.2920674908798368,0.28,282406680.70000005,282406680.70000005,282406680.70000005,282406680.70000005,282406680.70000005
Denmark,5326.654773065734,1171.8640500744614,0.004283876607145904,0.03979521702191889,0.009708937181178212,12055.848593856226,1755.44510591961,2884.2183674472362,0.010543574225544913,0.1456094187193261,0.22,29447359199.700005,29447359199.700005,29447359199.700005,29447359199.700005,29447359199.700005
Djibouti,2.2972768520407643,0.5743192130101911,2.099486405007878e-06,0.017784478758034912,,0.0,0.0,0.0,0.0,0.0,0.25,32293283.42,32293283.42,32293283.42,32293283.42,32293283.42
Dominican Republic,207.81848490174127,56.11099092347015,0.0002051198357058196,0.024337434871175907,0.004742438941033512,0.0,0.0,0.0,0.0,0.1621096739074673,0.27,2305542520.0099998,2305542520.0099998,2305542520.0099998,2305542520.0099998,2305542520.0099998
Ecuador,117.66331711625669,29.415829279064173,0.00010753276621155288,0.005585760951184536,0.0020401026847210895,0.0,0.0,0.0,0.0,0.2920390066362101,0.25,5266217000.0,5266217000.0,5266217000.0,5266217000.0,5266217000.0
Egypt,757.3107368994254,170.39491580237072,0.0006228971643391484,0.039365052396895445,,0.0,0.0,0.0,0.0,0.2955918676573093,0.225,4328583487.82,4328583487.82,4328583487.82,4328583487.82,4328583487.82
El Salvador,131.49385098572813,39.448155295718436,0.00014420702610993925,0.03112514642966123,0.008116069397371256,0.0,0.0,0.0,0.0,0.2033021147077683,0.3,1267404649.32,1267404649.32,1267404649.32,1267404649.32,1267404649.32
Equatorial Guinea,49.76862811007924,17.419019838527735,6.36771232985071e-05,0.2371181707016182,0.016478348455546677,0.0,0.0,0.0,0.0,0.1912459664116653,0.35,73461345.4,73461345.4,73461345.4,73461345.4,73461345.4
Estonia,193.60160433875947,38.720320867751894,0.00014154634812460197,0.02457230345408611,0.005850533295236324,1.6386406309320722,0.12876807159045628,0.3920252787338525,1.4330910832797483e-06,0.0785822523619544,0.2,1575770905.65,1575770905.65,1575770905.65,1575770905.65,1575770905.65
Eswatini,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2551774622839661,0.275,172159392.67000002,172159392.67000002,172159392.67000002,172159392.67000002,172159392.67000002
Ethiopia,250.1659396967965,75.04978190903894,0.00027435264787848475,0.11093488194383248,0.011745891118012344,0.0,0.0,0.0,0.0,0.3568636947905252,0.3,676521041.8399998,676521041.8399998,676521041.8399998,676521041.8399998,676521041.8399998
Faroe Islands,0.9233001819809777,0.166194032756576,6.075403790464411e-07,,,0.00015419643527199447,1.346764526750505e-05,3.688966291705231e-05,1.3485417869574265e-10,0.0873408340714805,0.18,0.0,0.0,0.0,0.0,0.0
Fiji,7.717162260434196,1.5434324520868392,5.642185350582712e-06,0.010728439491856987,0.0012383322560866794,0.0,0.0,0.0,0.0,0.1673011276885848,0.2,143863648.88,143863648.88,143863648.88,143863648.88,143863648.88
Finland,4825.816582966745,965.163316593349,0.0035282595739385336,0.048872077562634494,0.01739097276660984,0.0,0.0,0.0,0.0,0.2050151954123298,0.2,19748767900.37,19748767900.37,19748767900.37,19748767900.37,19748767900.37
France,60038.91441482707,20673.399330042408,0.07557386180976124,0.09089905023860498,0.030903173765818893,0.0,0.0,0.0,0.0,0.2384424491782516,0.34433333,227432511954.48,227432511954.48,227432511954.48,227432511954.48,227432511954.48
French Guiana,-0.0,-0.0,-0.0,,,1.628157315079098,0.0,0.38951727011882165,1.4239227847593114e-06,0.0,0.28,0.0,0.0,0.0,0.0,0.0
French Polynesia,0.01403157598541346,0.0037885255160616345,1.3849367452479283e-08,,,53.1118663167057,0.1824839511579808,12.706382231617434,4.6449563496739736e-05,0.00343584143833,0.27,0.0,0.0,0.0,0.0,0.0
Gabon,29.12016915869947,8.73605074760984,3.1935584536574273e-05,0.031007474816442317,0.004509855503540927,0.0,0.0,0.0,0.0,0.320956623087165,0.3,281740154.56999993,281740154.56999993,281740154.56999993,281740154.56999993,281740154.56999993
Gambia,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.4170096659070711,0.31,23590076.4,23590076.4,23590076.4,23590076.4,23590076.4
Georgia,80.24064241874615,12.036096362811922,4.399926053429802e-05,0.02534402555404667,0.002980191540734841,5.959852735670304,0.3558355602977948,1.4258238724282661,5.212254384471921e-06,0.0597054283184019,0.15,474908626.38,474908626.38,474908626.38,474908626.38,474908626.38
Germany,38985.634447453565,11671.433862339209,0.04266619706573345,0.03320459611826669,0.026300252911686448,0.0,0.0,0.0,0.0,0.2159961061652394,0.29937781,351500551934.69006,351500551934.69006,351500551934.69006,351500551934.69006,351500551934.69006
Ghana,201.29041394128515,50.32260348532129,0.00018395975528709912,0.03194161331673227,0.0061380231463878015,0.0,0.0,0.0,0.0,0.198697832828766,0.25,1575455910.33,1575455910.33,1575455910.33,1575455910.33,1575455910.33
Gibraltar,6.49010914582717,0.0,0.0,,,4326.810995974912,0.0,1035.1380618219746,0.003784059872750376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,3970.484511688509,952.9162828052421,0.0034834892086828854,0.11613736818570657,0.017725573498530378,0.0,0.0,0.0,0.0,0.2079706798367046,0.24,8205079017.129999,8205079017.129999,8205079017.129999,8205079017.129999,8205079017.129999
Greenland,-0.0,-0.0,-0.0,,,0.9755332810702482,0.0029108184972292893,0.23338473317861175,8.531632989896017e-07,0.0029838228522925,0.318,0.0,0.0,0.0,0.0,0.0
Grenada,0.15516673661961947,0.043446686253493454,1.588240913163279e-07,0.0017541271556950873,,0.0,0.0,0.0,0.0,0.0101132605078625,0.28,24768265.01,24768265.01,24768265.01,24768265.01,24768265.01
Guadeloupe,0.8877087078230619,0.13315630617345928,4.867673729509788e-07,,,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Guam,80.75569393950713,16.958695727296497,6.199435839784867e-05,,,32.40139370696483,1.5534736664784283,7.751648018219276,2.8336993194704154e-05,0.0479446557307966,0.21,0.0,0.0,0.0,0.0,0.0
Guatemala,188.92012860431385,47.23003215107846,0.00017265452410959945,0.0257955461578495,0.005864729154866941,0.0,0.0,0.0,0.0,0.2793942031726066,0.25,1830937475.1,1830937475.1,1830937475.1,1830937475.1,1830937475.1
Guinea,8.529379668636688,2.9852828840228405,1.0913026568027157e-05,0.024113299231962232,,0.0,0.0,0.0,0.0,0.3463440848547772,0.35,123802340.58,123802340.58,123802340.58,123802340.58,123802340.58
Haiti,0.07883381717839989,0.02365014515351997,8.645568022359901e-08,0.0004143934192794489,,0.0,0.0,0.0,0.0,0.0060654902519166,0.3,57071719.900000006,57071719.900000006,57071719.900000006,57071719.900000006,57071719.900000006
Honduras,229.43569421849506,68.83070826554851,0.00025161814715054327,0.09549565605593097,0.019563748793300213,0.0,0.0,0.0,0.0,0.1825259753122263,0.3,720773186.0099999,720773186.0099999,720773186.0099999,720773186.0099999,720773186.0099999
Hong Kong (China),2482.1824346372023,409.5601017151384,0.0014971915375732324,,,53575.23562619252,2374.235696430479,12817.237826968416,0.04685480819356709,0.0443159170217393,0.165,0.0,0.0,0.0,0.0,0.0
Hungary,1275.466239663438,114.79196156970941,0.0004196345120627458,0.016306311081589243,0.003129412944453625,2179.5841822081516,219.57601370786276,521.4395886595507,0.0019061791815838153,0.1007421578392117,0.09,7039725968.39,7039725968.39,7039725968.39,7039725968.39,7039725968.39
Iceland,350.0582136003711,70.01164272007422,0.000255935181608588,0.039960958538377465,0.012933705443491799,2.5989454669582024,0.3602477481277383,0.6217667875834619,2.2729361791240225e-06,0.1386130462173072,0.2,1752001085.0800002,1752001085.0800002,1752001085.0800002,1752001085.0800002,1752001085.0800002
India,7918.0826713597835,3210.7825232363916,0.011737365047636112,0.10861371393870584,0.010694952101795371,0.0,0.0,0.0,0.0,0.4293284887460034,0.4054999999999999,29561483599.1,29561483599.1,29561483599.1,29561483599.1,29561483599.1
Indonesia,3860.14994703182,965.037486757955,0.003527799589277095,0.06168705883302693,0.008842668540931539,0.0,0.0,0.0,0.0,0.273935797400764,0.25,15644083297.439997,15644083297.439997,15644083297.439997,15644083297.439997,15644083297.439997
Iran,250.50642280656598,62.626605701641495,0.00022893837483380875,0.004298617947557675,,381.9057398801236,13.93364794474102,91.3664053608896,0.0003339998411758215,0.0364845208901931,0.25,14569009496.929996,14569009496.929996,14569009496.929996,14569009496.929996,14569009496.929996
Iraq,87.15821168646619,13.073731752969929,4.779244966264627e-05,0.0026593255479605876,0.00416167901181472,0.0,0.0,0.0,0.0,0.3227643139718577,0.15,4916183264.21,4916183264.21,4916183264.21,4916183264.21,4916183264.21
Ireland,3721.472572529227,465.18407156615336,0.0017005310147303403,0.023385893326068944,0.006583105962006036,0.0,0.0,0.0,0.0,0.1582935151308138,0.125,19891652847.3,19891652847.3,19891652847.3,19891652847.3,19891652847.3
Isle of Man,44.979518462250425,0.0,0.0,,,3900.639892237654,8.258043576532865,933.1816947106076,0.003411347273545535,0.0021170997079137,0.0,0.0,0.0,0.0,0.0,0.0
Israel,615.2834848466425,141.51520151472778,0.0005173242248415762,0.007561493021468697,0.0015899448936992871,0.0,0.0,0.0,0.0,0.2026478967973183,0.23,18715245932.64,18715245932.64,18715245932.64,18715245932.64,18715245932.64
Italy,24962.62340496218,6941.206914477403,0.0253743375132975,0.05406190031399552,0.014042162921216364,0.0,0.0,0.0,0.0,0.2738276745932855,0.278064,128393690827.78,128393690827.78,128393690827.78,128393690827.78,128393690827.78
Jamaica,242.49799787318486,60.624499468296214,0.00022161945754344228,0.09625299186370512,0.013948949886966098,0.0,0.0,0.0,0.0,0.2189500652867373,0.25,629845351.24,629845351.24,629845351.24,629845351.24,629845351.24
Japan,27763.37823397016,8256.828686782726,0.03018373612388931,0.017515181032432985,,0.0,0.0,0.0,0.0,0.3473657777800563,0.2974,471409839926.49,471409839926.49,471409839926.49,471409839926.49,471409839926.49
Jersey,469.5180224310811,0.0,0.0,,,1837.3231868570283,24.947850792519652,439.5577168388026,0.0016068510852744063,0.0135783682320997,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,253.41596810968232,50.68319362193647,0.0001852779317862546,0.03749433765466463,0.0076878028249022165,166.24923961386497,19.753522515621558,39.77315298342443,0.00014539509053742276,0.1188187239923721,0.2,1351755939.49,1351755939.49,1351755939.49,1351755939.49,1351755939.49
Kazakhstan,114.98988830455203,22.997977660910408,8.407161095775408e-05,0.007577065910284706,0.0010740190576962298,0.0,0.0,0.0,0.0,0.2746895289023787,0.2,3035208870.19,3035208870.19,3035208870.19,3035208870.19,3035208870.19
Kenya,185.01323837968553,55.50397151390566,0.000202900810172481,0.027527517579985193,0.003661875222560137,0.0,0.0,0.0,0.0,0.3109856567928871,0.3,2016308639.2599995,2016308639.2599995,2016308639.2599995,2016308639.2599995,2016308639.2599995
Korea,3835.090031898612,1054.6497587721183,0.0038553870050445443,0.013496370212163985,0.0042016390801339005,0.0,0.0,0.0,0.0,0.4436673720315804,0.275,78143214967.65,78143214967.65,78143214967.65,78143214967.65,78143214967.65
Kosovo,0.695539736178191,0.0695539736178191,2.542621223822728e-07,,,0.11410159193197854,0.011536323042108243,0.02729744859046183,9.978879499206153e-08,0.10110571506299054,0.1,0.0,0.0,0.0,0.0,0.0
Kuwait,258.9665543688888,38.84498315533332,0.0001420020646879093,0.006037307019952449,,112.7058693105055,3.714417321610509,26.96353855589441,9.856815051040535e-05,0.0329567337028142,0.15,6434157319.969999,6434157319.969999,6434157319.969999,6434157319.969999,6434157319.969999
Kyrgyzstan,83.15193494355341,8.315193494355341,3.0397095031712287e-05,0.040557063464791175,0.005558229378898589,0.9399557597134596,0.014068110270037659,0.22487323440134704,8.220485886259222e-07,0.0149667791538681,0.1,205024545.27,205024545.27,205024545.27,205024545.27,205024545.27
Lao People’s Democratic Republic,5.235175796761173,1.2564421912226815,4.593061209504618e-06,0.006955306228846443,0.0005847426734705403,571.7030534644666,30.62317106737937,136.77315492898504,0.0004999891573161507,0.0535648198515048,0.24,180645129.04,180645129.04,180645129.04,180645129.04,180645129.04
Latvia,710.868433986993,142.1736867973986,0.0005197313894767608,0.10456412060914383,0.01946660178339676,5.671825826252632,0.2686400016406568,1.3569168605332376,4.960357301097206e-06,0.0473639370936302,0.2,1359679457.63,1359679457.63,1359679457.63,1359679457.63,1359679457.63
Lebanon,158.17034033673858,26.88895785724556,9.829551264745008e-05,0.012061385907545833,0.0033822165016712626,0.0,0.0,0.0,0.0,0.3929613835709272,0.17,2229342304.7200003,2229342304.7200003,2229342304.7200003,2229342304.7200003,2229342304.7200003
Lesotho,1.0974206518348293,0.2743551629587073,1.0029351651958507e-06,0.0019559687170478263,0.00035264774936345853,0.0,0.0,0.0,0.0,0.3646838431961393,0.25,140265619.06,140265619.06,140265619.06,140265619.06,140265619.06
Liberia,2015.1031983737316,503.7757995934329,0.0018416072777276522,12.059685970307816,,198.32743342302876,0.15407511088488812,47.44747927067324,0.00017344942572712423,0.00077687240855,0.25,41773542.1,41773542.1,41773542.1,41773542.1,41773542.1
Libya,9.408387149053679,1.881677429810736,6.8786766888603195e-06,,,3580.418270987271,440.6342481768688,856.5724809772206,0.0031312939528694342,0.123067813542178,0.2,0.0,0.0,0.0,0.0,0.0
Liechtenstein,60.49137757207756,7.561422196509695,2.764160199497838e-05,,,16.471577850477257,1.1973007300942646,3.9406290654142673,1.4405398535516776e-05,0.0726888911895938,0.125,0.0,0.0,0.0,0.0,0.0
Lithuania,148.1115096191607,22.216726442874105,8.121566208122928e-05,0.008916715743335676,0.002029411325741821,137.04970238328778,16.938288738817857,32.78751103995242,0.00011985831593832528,0.1235923058880233,0.15,2491581775.44,2491581775.44,2491581775.44,2491581775.44,2491581775.44
Luxembourg,21777.77529010111,5431.377157351218,0.01985499047221823,1.6559665705346205,0.29362965201680397,22924.12674225855,811.3232791724087,5484.324632395014,0.020048545731237523,0.0353916765639237,0.2494,3279883334.6,3279883334.6,3279883334.6,3279883334.6,3279883334.6
Macau (China),285.6960141337581,34.283521696050975,0.0001253271457512156,,0.0020901333749688486,0.0,0.0,0.0,0.0,0.2843716012723531,0.12,0.0,0.0,0.0,0.0,0.0
Madagascar,5.481440821999697,1.0962881643999394,4.007600729679702e-06,0.011385148058783693,0.0007380005606822051,0.0,0.0,0.0,0.0,0.2037815631685531,0.2,96291076.65,96291076.65,96291076.65,96291076.65,96291076.65
Malawi,104.91193459405343,31.473580378216027,0.00011505509936651678,0.17051578104616957,0.023780847134600384,8.563343725830737,0.8312231899045874,2.0486781223672366,7.489165900620421e-06,0.0970675960836723,0.3,184578695.21,184578695.21,184578695.21,184578695.21,184578695.21
Malaysia,3418.9207718137673,820.5409852353041,0.00299957689770466,0.11181150961113513,0.018824545627641538,0.0,0.0,0.0,0.0,0.215595585358181,0.24,7338609308.55,7338609308.55,7338609308.55,7338609308.55,7338609308.55
Maldives,36.090906632624545,5.413635994893681,1.979013572150667e-05,0.016085915754395927,0.004741057266814711,0.0,0.0,0.0,0.0,0.0,0.15,336545091.84000003,336545091.84000003,336545091.84000003,336545091.84000003,336545091.84000003
