,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_pct_total,tax_revenue_pct_total,etr_average_corrected
64,Kyrgyzstan,17.305839528940837,0.0,17.305839528940837,1.7305839528940838,0.015498259235525726,0.015498259235525726,0.1657857016520884
68,Lao People’s Democratic Republic,165.5582552453456,0.0,165.5582552453456,39.73398125888294,0.015498259235525726,0.015498259235525726,0.1544200411118542
75,Latvia,148.66632207645506,83.72704720570181,64.93927487075325,9.740891230612988,0.015498259235525726,0.015498259235525726,0.051572813656826
69,Lebanon,24.680793475411726,78.31068106443306,-53.62988758902133,-8.044483138353199,0.015498259235525726,0.015498259235525726,0.0593243891694749
72,Lesotho,202.4721421537467,0.0,202.4721421537467,50.61803553843667,0.015498259235525726,0.015498259235525726,0.3306747057302254
73,Lithuania,154.53228757019713,83.00240905375708,71.52987851644005,10.729481777466008,0.015498259235525726,0.015498259235525726,0.1092153459239418
74,Luxembourg,56351.80503104545,14018.626960375546,42333.17807066991,12369.754632249747,0.015498259235525726,0.015498259235525726,0.0178252254579127
76,Macau (China),2542.562055701655,1732.503627754044,810.0584279476111,97.20701135371333,0.015498259235525726,0.015498259235525726,0.0970556491045752
79,Madagascar,4.268588051625031,0.0,4.268588051625031,0.8537176103250061,0.015498259235525726,0.015498259235525726,0.3827860500773001
88,Malawi,7.3566142281669045,0.0,7.3566142281669045,2.2069842684500713,0.015498259235525726,0.015498259235525726,0.3602464245256521
89,Malaysia,2065.4785167817286,0.0,2065.4785167817286,495.71484402761484,0.015498259235525726,0.015498259235525726,0.1607452417367875
82,Mali,42.993795547971324,8.900259400870967,34.09353614710036,10.228060844130107,0.015498259235525726,0.015498259235525726,0.0162243226727906
83,Malta,30.46830645511933,427.7739494501093,-397.30564299498997,-19.865282149749458,0.015498259235525726,0.015498259235525726,0.0178216750006305
87,Mauritius,746.8405865373453,5213.786183902603,-4466.9455973652575,-670.0418396047886,0.015498259235525726,0.015498259235525726,0.0388899733269857
80,Mexico,12467.254591757244,0.0,12467.254591757244,3740.176377527173,0.015498259235525726,0.015498259235525726,0.2859513388059708
78,Moldova,6.874692516330514,0.0,6.874692516330514,0.8249631019596616,0.015498259235525726,0.015498259235525726,0.1657857016520884
85,Mongolia,79.78621877361617,0.0,79.78621877361617,19.946554693404043,0.015498259235525726,0.015498259235525726,0.0
77,Morocco,530.1515974920268,0.0,530.1515974920268,164.3469952225283,0.015498259235525726,0.015498259235525726,0.209863236062385
86,Mozambique,5870.199416410324,0.0,5870.199416410324,1878.463813251304,0.015498259235525726,0.015498259235525726,0.3905504873346378
84,Myanmar,29.087959680351453,278.4054932437847,-249.31753356343324,-62.32938339085831,0.015498259235525726,0.015498259235525726,0.0153431345473814
90,Namibia,24.18129030189276,0.0,24.18129030189276,7.7380128966056825,0.015498259235525726,0.015498259235525726,0.203084122068218
92,Netherlands,10509.81242452366,174248.55884011704,-163738.74641559337,-40934.68660389834,0.015498259235525726,0.015498259235525726,0.0618275965021708
94,New Zealand,215.49309618013478,0.0,215.49309618013478,60.33806693043775,0.015498259235525726,0.015498259235525726,0.2005694119147485
91,Nicaragua,80.44804827683559,0.0,80.44804827683559,24.134414483050676,0.015498259235525726,0.015498259235525726,0.2965424662509637
81,North Macedonia,41.93688447430647,0.0,41.93688447430647,4.193688447430647,0.015498259235525726,0.015498259235525726,0.0610293392785373
93,Norway,1369.0875447656242,0.0,1369.0875447656242,342.27188619140605,0.015498259235525726,0.015498259235525726,0.3338562200647091
95,Panama,585.6283492061021,1990.5483867963367,-1404.9200375902346,-351.23000939755866,0.015498259235525726,0.015498259235525726,0.0814330072908654
98,Papua New Guinea,109.69770736677803,205.27381498596026,-95.57610761918222,-28.672832285754666,0.015498259235525726,0.015498259235525726,0.0550148256762391
101,Paraguay,970.4109689338757,429.5375030633862,540.8734658704894,54.08734658704895,0.015498259235525726,0.015498259235525726,0.0696494519657625
96,Peru,1708.27103416368,0.0,1708.27103416368,478.31588956583045,0.015498259235525726,0.015498259235525726,0.3141581368674935
97,Philippines,1449.558351779174,0.0,1449.558351779174,434.8675055337522,0.015498259235525726,0.015498259235525726,0.2096174301750331
99,Poland,5179.232045784411,0.0,5179.232045784411,984.0540886990381,0.015498259235525726,0.015498259235525726,0.1710853009288432
100,Portugal,3019.349415142276,974.5390891973732,2044.8103259449028,603.2190461537463,0.015498259235525726,0.015498259235525726,0.1418709149704368
102,Romania,1850.6988913138262,96.37355623215032,1754.3253350816758,280.69205361306814,0.015498259235525726,0.015498259235525726,0.1137907476766065
103,Russia,3150.9438585841453,0.0,3150.9438585841453,630.1887717168291,0.015498259235525726,0.015498259235525726,0.2054219744415022
104,Rwanda,23.778355669298723,0.0,23.778355669298723,7.133506700789616,0.015498259235525726,0.015498259235525726,0.1657857016520884
66,Saint Kitts and Nevis,-0.0,0.0,-0.0,-0.0,0.015498259235525726,0.015498259235525726,0.1657857016520884
70,Saint Lucia,0.6560804377995093,0.0,0.6560804377995093,0.1968241313398528,0.015498259235525726,0.015498259235525726,0.1657857016520884
105,Saudi Arabia,1156.888396251951,0.0,1156.888396251951,231.3776792503902,0.015498259235525726,0.015498259235525726,0.1987459109220301
107,Senegal,0.4075438890458255,0.0,0.4075438890458255,0.12226316671374765,0.015498259235525726,0.015498259235525726,0.1657857016520884
111,Serbia,199.25554931712983,72.21577551051962,127.03977380661021,19.05596607099153,0.015498259235525726,0.015498259235525726,0.0638757465085882
116,Seychelles,282.75982437771273,0.0,282.75982437771273,84.82794731331381,0.015498259235525726,0.015498259235525726,0.0612003511048998
108,Singapore,16740.753524286545,40822.302250438675,-24081.54872615213,-4093.8632834458626,0.015498259235525726,0.015498259235525726,0.0717860755418099
112,Slovak Republic,478.057559136354,0.0,478.057559136354,105.17266300999788,0.015498259235525726,0.015498259235525726,0.168831210739526
113,Slovenia,33.855421707982,351.5292435103412,-317.67382180235916,-54.00454970640106,0.015498259235525726,0.015498259235525726,0.100390708551637
109,Solomon Islands,3.8782093885297964,0.0,3.8782093885297964,1.163462816558939,0.015498259235525726,0.015498259235525726,0.1657857016520884
128,South Africa,10424.755788706845,0.0,10424.755788706845,2918.931620837917,0.015498259235525726,0.015498259235525726,0.2269106136574907
38,Spain,5607.727959208619,13390.839850592629,-7783.11189138401,-1945.7779728460025,0.015498259235525726,0.015498259235525726,0.1281112312490931
71,Sri Lanka,57.8923651386984,0.0,57.8923651386984,16.209862238835555,0.015498259235525726,0.015498259235525726,0.1657857016520884
106,Sudan,0.6752141381210915,0.0,0.6752141381210915,0.23632494834238202,0.015498259235525726,0.015498259235525726,0.1657857016520884
114,Sweden,211.34890921673917,0.0,211.34890921673917,46.49676002768262,0.015498259235525726,0.015498259235525726,0.2368363406773226
23,Switzerland,21728.254517063004,18281.851064486345,3446.4034525766583,728.8654257549712,0.015498259235525726,0.015498259235525726,0.079892540864638
122,Tanzania,136.5582523539352,0.0,136.5582523539352,40.96747570618056,0.015498259235525726,0.015498259235525726,0.5120020137487701
118,Thailand,859.0822153116277,0.0,859.0822153116277,171.81644306232556,0.015498259235525726,0.015498259235525726,0.1619625746026372
119,Timor-Leste,0.23930270415084698,0.0,0.23930270415084698,0.0239302704150847,0.015498259235525726,0.015498259235525726,0.3796725424916436
117,Togo,25.71079870536392,0.0,25.71079870536392,7.456131624555536,0.015498259235525726,0.015498259235525726,0.1657857016520884
120,Trinidad and Tobago,871.5517365900199,0.0,871.5517365900199,217.88793414750498,0.015498259235525726,0.015498259235525726,0.305435855005445
121,Türkiye,1599.1450798091569,0.0,1599.1450798091569,319.8290159618314,0.015498259235525726,0.015498259235525726,0.2254832576082253
123,Uganda,142.87375915421907,0.0,142.87375915421907,42.86212774626572,0.015498259235525726,0.015498259235525726,0.3125240947254806
124,Ukraine,762.6038885308049,399.3674747684908,363.23641376231404,65.38255447721653,0.015498259235525726,0.015498259235525726,0.1054388901886648
3,United Arab Emirates,238.54023703483008,0.0,238.54023703483008,0.0,0.015498259235525726,0.015498259235525726,0.3671281424901484
45,United Kingdom,7367.017296144495,29355.055450503358,-21988.038154358863,-4397.607630871773,0.015498259235525726,0.015498259235525726,0.0960504418482003
126,United States,388931.39957212535,0.0,388931.39957212535,105011.47788447385,0.015498259235525726,0.015498259235525726,0.5446354771747166
125,Uruguay,461.7450695466765,2168.273014794645,-1706.5279452479685,-426.63198631199214,0.015498259235525726,0.015498259235525726,0.0632215711102
127,Uzbekistan,228.7006260768984,0.0,228.7006260768984,17.15254695576738,0.015498259235525726,0.015498259235525726,0.1657857016520884
129,Zambia,200.53139301689617,0.0,200.53139301689617,70.18598755591366,0.015498259235525726,0.015498259235525726,0.3016598111374221
130,Zimbabwe,-0.0,0.0,-0.0,-0.0,0.015498259235525726,0.015498259235525726,0.3617837307800743
