,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_pct_total,tax_revenue_pct_total,etr_average_corrected
110,Serbia,1361.1439217705363,765.5586063855444,595.5853153849919,89.33779730774877,0.012238087940915805,0.012238087940915805,0.1131554004148475
115,Seychelles,2528.1333285925048,19.12668015755915,2509.0066484349454,752.7019945304836,0.012238087940915805,0.012238087940915805,0.0019352666940893
106,Singapore,8770.544190066095,139335.1455333274,-130564.6013432613,-22195.982228354424,0.012238087940915805,0.012238087940915805,0.0607503724034508
111,Slovak Republic,3116.9465952858404,0.0,3116.9465952858404,654.5587850100264,0.012238087940915805,0.012238087940915805,0.2077124411242859
112,Slovenia,1001.2187954076473,0.0,1001.2187954076473,190.231571127453,0.012238087940915805,0.012238087940915805,0.156411877233164
107,Solomon Islands,358.9478957071611,0.0,358.9478957071611,107.68436871214833,0.012238087940915805,0.012238087940915805,0.0
128,South Africa,6283.334120316365,0.0,6283.334120316365,1759.3335536885825,0.012238087940915805,0.012238087940915805,0.1525416556124483
35,Spain,36531.84570014397,0.0,36531.84570014397,9132.961425035992,0.012238087940915805,0.012238087940915805,0.1687697760497217
67,Sri Lanka,1064.9082548789213,0.0,1064.9082548789213,298.174311366098,0.012238087940915805,0.012238087940915805,0.1718585869839777
113,Sweden,11953.966922264708,32798.140481379894,-20844.17355911519,-4460.6531416506505,0.012238087940915805,0.012238087940915805,0.1080087180262138
19,Switzerland,1903.8646393825154,325147.87746051187,-323244.01282112935,-68361.52187912693,0.012238087940915805,0.012238087940915805,0.0631300858797679
120,Tanzania,396.47529770062266,0.0,396.47529770062266,118.94258931018679,0.012238087940915805,0.012238087940915805,0.3533346840656243
117,Thailand,36255.46271624709,0.0,36255.46271624709,7251.092543249419,0.012238087940915805,0.012238087940915805,0.194628875329412
118,Timor-Leste,145.9691369321416,18.54338474064657,127.42575219149502,12.742575219149503,0.012238087940915805,0.012238087940915805,0.1035963554389347
116,Togo,55.33464353800306,14.344975983296402,40.98966755470666,11.067210239770798,0.012238087940915805,0.012238087940915805,0.0443981963232743
119,Türkiye,3528.9007816935737,0.0,3528.9007816935737,776.3581719725862,0.012238087940915805,0.012238087940915805,0.240085224639951
121,Uganda,187.3870278073539,0.0,187.3870278073539,56.21610834220616,0.012238087940915805,0.012238087940915805,0.1991257823455985
122,Ukraine,1797.8308390819911,1248.439092580344,549.391746501647,98.89051437029647,0.012238087940915805,0.012238087940915805,0.1490181650861528
1,United Arab Emirates,5044.576217175987,0.0,5044.576217175987,0.0,0.012238087940915805,0.012238087940915805,0.3217689378080699
43,United Kingdom,165848.87075781345,0.0,165848.87075781345,31511.285443984554,0.012238087940915805,0.012238087940915805,0.1600572223335213
124,United States,405279.03224296746,101918.48243536254,303360.5498076049,81907.34844805334,0.012238087940915805,0.012238087940915805,0.1485607455304884
123,Uruguay,4282.246622125433,3166.8788067886676,1115.367815336765,278.84195383419126,0.012238087940915805,0.012238087940915805,0.1369766926033997
125,Uzbekistan,47.1490107258394,196.12452845942272,-148.97551773358333,-22.3463276600375,0.012238087940915805,0.012238087940915805,0.0386961549474201
126,Vanuatu,78.7315552836677,0.0,78.7315552836677,0.0,0.012238087940915805,0.012238087940915805,0.0
129,Zambia,1734.540508653566,0.0,1734.540508653566,607.089178028748,0.012238087940915805,0.012238087940915805,0.2060076548519372
