,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_pct_total,tax_revenue_pct_total,etr_average_corrected
1,Albania,155.71198694399007,0.0,155.71198694399007,23.35679804159851,0.026930086414485674,0.026930086414485674,0.2530394628482435
0,Angola,199.53663874987745,0.0,199.53663874987745,59.86099162496323,0.026930086414485674,0.026930086414485674,0.2228140731528627
3,Argentina,7369.558355304758,0.0,7369.558355304758,2210.867506591427,0.026930086414485674,0.026930086414485674,0.1632288327706152
4,Armenia,29.454120965691228,1.4884252795596173,27.96569568613161,5.593139137226323,0.026930086414485674,0.026930086414485674,0.1114066068991914
5,Australia,42157.6965819103,0.0,42157.6965819103,12647.308974573089,0.026930086414485674,0.026930086414485674,0.3152666394867726
6,Austria,10342.511125903085,3446.3995832804403,6896.111542622645,1724.0278856556613,0.026930086414485674,0.026930086414485674,0.1084197523201838
7,Azerbaijan,0.6595050037027482,0.0,0.6595050037027482,0.13190100074054964,0.026930086414485674,0.026930086414485674,0.1500041516767618
13,Bahamas,5458.893916032588,4179.596148325534,1279.297767707054,0.0,0.026930086414485674,0.026930086414485674,0.0149287750486641
12,Bahrain,439.10356908197423,585.1114137225537,-146.0078446405795,-0.0,0.026930086414485674,0.026930086414485674,0.0056605531107073
10,Bangladesh,1138.364158634433,0.0,1138.364158634433,284.5910396586082,0.026930086414485674,0.026930086414485674,0.4564751095662389
15,Belarus,164.19654898717934,0.0,164.19654898717934,29.55537881769228,0.026930086414485674,0.026930086414485674,0.2065573607785748
8,Belgium,76017.36310907597,0.0,76017.36310907597,22485.936007664674,0.026930086414485674,0.026930086414485674,0.2143580460637765
17,Bhutan,-0.0,0.0,-0.0,-0.0,0.026930086414485674,0.026930086414485674,0.2362929226742388
14,Bosnia and Herzegovina,1855.003678760252,90.62960655954971,1764.3740722007021,176.4374072200702,0.026930086414485674,0.026930086414485674,0.1063725003347371
18,Botswana,547.5424218909043,0.0,547.5424218909043,120.45933281599895,0.026930086414485674,0.026930086414485674,0.1872147666644821
16,Brazil,40067.39676778653,0.0,40067.39676778653,13622.914901047421,0.026930086414485674,0.026930086414485674,0.3082545460432817
11,Bulgaria,1943.876202719074,599.8251843517701,1344.0510183673039,134.40510183673038,0.026930086414485674,0.026930086414485674,0.0667978432063934
9,Burkina Faso,43.096930589822435,256.54938282381335,-213.45245223399093,-58.69942436434751,0.026930086414485674,0.026930086414485674,0.107637874399176
29,Cabo Verde,36.95686655512858,0.0,36.95686655512858,9.424000971557787,0.026930086414485674,0.026930086414485674,0.0
65,Cambodia,1873.953751356789,464.3496178250347,1409.6041335317543,281.92082670635085,0.026930086414485674,0.026930086414485674,0.0702713322692747
25,Cameroon,81.63176175281149,0.0,81.63176175281149,26.93848137842779,0.026930086414485674,0.026930086414485674,0.3110815806458167
20,Canada,19852.683074337376,0.0,19852.683074337376,5316.548527307549,0.026930086414485674,0.026930086414485674,0.189118720748389
19,Central African Republic,-0.0,3.2540406845183933,-3.2540406845183933,-0.976212205355518,0.026930086414485674,0.026930086414485674,0.084590052134194
22,Chile,10421.211912163646,0.0,10421.211912163646,2813.7272162841846,0.026930086414485674,0.026930086414485674,0.1875214071676717
