iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,5025.366184255163,1256.3415460637907,0.001558968624167239,,,15109.005148309572,1658.1224699649047,3317.347453938721,0.004116428858342436,0.1097439873564686,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,2351.362731501546,470.2725463003092,0.0005835516200084273,5.004715029661658,,8595.461003681377,541.9822405127638,1887.2275438454137,0.002341822203314938,0.0630544702931741,0.2,Asia,0.0,0.0,0.0
AGO,Angola,3935.352903008914,1180.605870902674,0.0014649897681179237,1.243279368482141,0.16503019437058636,0.0,0.0,0.0,0.0,0.3606524057008044,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,359.2485069034183,0.0,0.0,,,50207.30157676721,0.0,11023.562598590866,0.013678914202582654,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,3701.721831460922,555.2582747191383,0.0006890086786578475,1.230938393855804,0.19869217210613274,0.0,0.0,0.0,0.0,0.1556556596133954,0.15,Europe,0.0,0.0,0.0
AND,Andorra,1567.0935685619002,0.0,0.0,0.0,,9821.93655303236,366.5604995557774,2156.5136749321305,0.002675973876164466,0.0373205933042408,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,40924.38689065942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200448157696003,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,15804.894095830046,4741.468228749014,0.005883591308641008,0.1721567806160955,0.09995314036294366,0.0,0.0,0.0,0.0,0.2192394775039004,0.3,Latin America,0.0,0.0,0.0
ARM,Armenia,6040.436358427615,1208.087271685523,0.0014990908783636652,6.283613844166281,0.3980410408454391,0.0,0.0,0.0,0.0,0.2740124588819755,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,5937.429019730624,2018.7258667084122,0.0025049957926277437,,,10084.877220812708,1321.1911500327699,2214.24517652578,0.002747611720103116,0.1310071626163337,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,3249.2995557750705,812.3248889437676,0.0010079974020290577,18.825938096154694,,10668.273852729293,148.78247479479495,2342.33629255412,0.0029065573758830995,0.0139462556781603,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,25468.794096836158,7640.638229050847,0.009481112285924676,0.07368173160259192,0.023436467725844814,0.0,0.0,0.0,0.0,0.2352799147437294,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,14676.82853769992,3669.20713442498,0.0045530443660490765,0.10508547511510553,0.03225951676519842,58630.67062245754,6066.166694337467,12873.005469449468,0.015973850175122678,0.1034640509810904,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,6286.773808145738,1257.3547616291478,0.0015602259027161004,2.440981527793424,0.1835601684925004,8964.42324654447,1009.1907888176029,1968.2372426936754,0.0024423454878893898,0.1125773249502267,0.2,Asia,0.0,0.0,0.0
BDI,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
BEL,Belgium,88334.03143638112,26129.206498881536,0.03242319991229099,0.600442333709165,0.21543027984021623,0.0,0.0,0.0,0.0,0.1757175677122987,0.2958,Europe,0.0,1.0,0.0
BEN,Benin,4363.563191809902,1309.0689575429703,0.0016243969946506767,29.20563070968592,,0.0,0.0,0.0,0.0,0.1700432177819298,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,4843.1914352755975,1331.8776447007895,0.0016526998297745265,3.7016592482262416,0.5311301569231747,0.0,0.0,0.0,0.0,0.1714533287691917,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,4805.752200893111,1201.4380502232777,0.0014908399949416715,0.7694418874821722,0.04478078975997556,0.0,0.0,0.0,0.0,0.3184675926448489,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,3435.265317150756,343.52653171507563,0.0004262750732002,0.11887011359850172,0.024348439493413268,66909.52313824216,6335.102270058813,14690.718154380615,0.01822941280650808,0.0946816233762393,0.1,Europe,0.0,0.0,0.0
