partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,eu27,oecd,oecd_oct
Aruba,0.5451970637525613,0.13629926593814032,5.200122913111959e-07,,,37.31904784613748,0.266826406626284,8.880860120831311,3.3882474630081086e-05,0.0071498717686041,0.25,0.0,0.0,0.0,0.0,0.0
Australia,25950.679399900346,7785.203819970104,0.02970229992716691,0.07444864917797013,0.023493829736951355,0.0,0.0,0.0,0.0,0.3152666394867726,0.3,104571458393.55,104571458393.55,104571458393.55,104571458393.55,104571458393.55
Austria,3387.059779720064,846.764944930016,0.003230598317491306,0.02414741176661015,0.007321954565966985,1792.8390967187677,194.37917081619085,426.6441443726399,0.001627743169140858,0.1084197523201838,0.25,35066488827.63,35066488827.63,35066488827.63,35066488827.63,35066488827.63
Azerbaijan,2.121233091959944,0.4242466183919888,1.6185960694107514e-06,0.001013326303597955,6.942245307700453e-05,0.0,0.0,0.0,0.0,0.1500041516767618,0.2,418667330.44,418667330.44,418667330.44,418667330.44,418667330.44
Bahamas,611.4525529503421,0.0,0.0,0.0,0.0,1725.5772936609844,25.76075524614743,410.6377696415948,0.0015666752569831065,0.0149287750486641,0.0,378523469.27,378523469.27,378523469.27,378523469.27,378523469.27
Bahrain,110.00992985348904,0.0,0.0,0.0,0.0,321.3175318954915,1.8188349546958165,76.46433175089591,0.0002917285877050068,0.0056605531107073,0.0,917967258.46,917967258.46,917967258.46,917967258.46,917967258.46
Bailiwick of Guernsey,725.9906727229419,0.0,0.0,,,468.5363046668823,33.336598221517185,111.4981657740351,0.0004253905276897535,0.0711505125418588,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,413.7537463250923,103.43843658127308,0.00039464085184940024,0.06735322640679955,0.004163009126946156,0.0,0.0,0.0,0.0,0.4564751095662389,0.25,1535760676.9499998,1535760676.9499998,1535760676.9499998,1535760676.9499998,1535760676.9499998
Barbados,216.91924834092814,54.229812085232034,0.00020689890474256693,0.36318124809438584,0.040836247592893414,3394.843722452009,64.73598078256582,807.8751729004523,0.003082225108564108,0.0190689133506884,0.25,149318865.90999997,149318865.90999997,149318865.90999997,149318865.90999997,149318865.90999997
Belarus,40.02832669325161,7.205098804785289,2.748906909227539e-05,0.0030774910123620744,0.0008180088664651309,0.0,0.0,0.0,0.0,0.2065573607785748,0.18,2341224970.55,2341224970.55,2341224970.55,2341224970.55,2341224970.55
Belgium,50065.713200617,14809.437964742508,0.05650132974723371,0.32762720420575936,0.11353594953859412,0.0,0.0,0.0,0.0,0.2143580460637765,0.2958,45202100969.130005,45202100969.130005,45202100969.130005,45202100969.130005,45202100969.130005
Belize,1.1931654191269114,0.29829135478172786,1.1380484686452123e-06,0.003969194135118715,0.0006258820964486697,0.0,0.0,0.0,0.0,0.5221095519082428,0.25,75151616.33,75151616.33,75151616.33,75151616.33,75151616.33
Benin,15.125430469853821,4.537629140956146,1.7312073623198957e-05,0.07088075008021326,,0.0,0.0,0.0,0.0,0.5317301823123611,0.3,64017792.36,64017792.36,64017792.36,64017792.36,64017792.36
Bermuda,1277.2109543603053,0.0,0.0,,,36216.206600887315,444.4842093278175,8618.415621311107,0.03288118995992401,0.0122730747100644,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2362929226742388,0.3,61654613.19,61654613.19,61654613.19,61654613.19,61654613.19
Bolivia,282.1949064379798,70.54872660949495,0.00026915922635959544,0.03649695822785252,,0.0,0.0,0.0,0.0,0.1840876338845484,0.25,1933002914.08,1933002914.08,1933002914.08,1933002914.08,1933002914.08
Bosnia and Herzegovina,69.41638129890585,6.941638129890585,2.648390748498861e-05,0.005536272831772194,0.0016825366972148391,78.63330324477053,8.364421075725836,18.712464740120513,7.139225291210543e-05,0.1063725003347371,0.1,1253846828.15,1253846828.15,1253846828.15,1253846828.15,1253846828.15
Botswana,251.57459307232415,55.34641047591131,0.00021115897821849492,0.07844408274559315,0.014947062153275384,0.0,0.0,0.0,0.0,0.1872147666644821,0.22,705552395.2699999,705552395.2699999,705552395.2699999,705552395.2699999,705552395.2699999
Brazil,17773.711072472,6043.061764640481,0.023055636970135917,0.0810560420290336,0.022614331684217674,0.0,0.0,0.0,0.0,0.3082545460432817,0.34,74554118525.5,74554118525.5,74554118525.5,74554118525.5,74554118525.5
British Virgin Islands,2203.4104716135075,0.0,0.0,,,17656.29330484564,82.1994109752423,4201.690025404377,0.016030390497345462,0.0046555304420936,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,97.83888518135994,18.10019375855159,6.905630169595206e-05,0.058114600958467766,,6.5110075599996655,0.6204583076293384,1.54943254780861,5.911432933056138e-06,0.0952937470755095,0.185,311456905.15,311456905.15,311456905.15,311456905.15,311456905.15
Bulgaria,579.6765325249519,57.96765325249519,0.00022115960773731375,0.02067793842689676,0.004386146378919789,444.95181056576286,29.721821276572683,105.88573444952341,0.00040397784250177426,0.0667978432063934,0.1,2803357474.8,2803357474.8,2803357474.8,2803357474.8,2803357474.8
Burkina Faso,12.497754496961678,3.436882486664462,1.3112478079440583e-05,0.010165498029024818,0.0014143698294481245,100.1966739022079,10.78495700070105,23.8439268109611,9.096993244594369e-05,0.107637874399176,0.275,338092878.1699999,338092878.1699999,338092878.1699999,338092878.1699999,338092878.1699999
Cabo Verde,6.8179767627774,1.738584074508237,6.6330884616246136e-06,0.0275490537774978,0.004164664680205916,0.0,0.0,0.0,0.0,0.16338210378586407,0.255,63108667.49,63108667.49,63108667.49,63108667.49,63108667.49
Cambodia,312.1546073003551,62.430921460071026,0.00023818797770968977,0.15575374159836217,0.0148999947811046,203.34089522028134,14.289035611956162,48.38928513774607,0.00018461598355790424,0.0702713322692747,0.2,400830958.02,400830958.02,400830958.02,400830958.02,400830958.02
Cameroon,54.89573938218178,18.115593996119987,6.911505705878954e-05,0.12898876735349732,0.0036721118682666158,0.0,0.0,0.0,0.0,0.3110815806458167,0.33,140443190.27,140443190.27,140443190.27,140443190.27,140443190.27
Canada,11610.646983224598,3109.3312621075474,0.011862796640356868,0.02371487308507333,0.013801581238038905,0.0,0.0,0.0,0.0,0.189118720748389,0.2678,131113131027.66002,131113131027.66002,131113131027.66002,131113131027.66002,131113131027.66002
Cayman Islands,10851.444985847118,0.0,0.0,,,23412.0733692003,658.541204912088,5571.400148999979,0.021256142044139222,0.0281282735846211,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,-0.0,-0.0,-0.0,-0.0,-0.0,1.5163039483183833,0.12826423003953624,0.3608367319873498,1.3766731207132562e-06,0.084590052134194,0.3,15689574.85,15689574.85,15689574.85,15689574.85,15689574.85
Chad,0.9154966055796951,0.32042381195289327,1.2224887602836729e-06,0.004465723767477143,,0.0,0.0,0.0,0.0,0.5206222911726136,0.35,71751820.9,71751820.9,71751820.9,71751820.9,71751820.9
Chile,6443.678532373614,1739.793203740876,0.006637701561030749,0.12561221955971708,0.031967066116836765,0.0,0.0,0.0,0.0,0.1875214071676717,0.27,13850509208.73,13850509208.73,13850509208.73,13850509208.73,13850509208.73
China (People’s Republic of),1682.0381810260596,420.5095452565149,0.0016043382966296619,0.0010419816261737606,0.000334304900868925,0.0,0.0,0.0,0.0,0.1776947704703964,0.25,403567140430.93,403567140430.93,403567140430.93,403567140430.93,403567140430.93
Chinese Taipei,9171.930658352281,1834.3861316704563,0.00699859481203931,,,0.0,0.0,0.0,0.0,0.1873305622860013,0.2,0.0,0.0,0.0,0.0,0.0
Colombia,3971.550882430826,1469.4738264994055,0.005606372464886164,0.0805181113196265,0.030096236605742316,0.0,0.0,0.0,0.0,0.4017668989380718,0.37,18250227214.92,18250227214.92,18250227214.92,18250227214.92,18250227214.92
Comoros,1.358609180935249,0.6793045904676245,2.5916994794939295e-06,0.07529337432976375,,0.0,0.0,0.0,0.0,0.0,0.5,9022103.16,9022103.16,9022103.16,9022103.16,9022103.16
Congo,785.5909923168506,235.67729769505516,0.0008991617874160696,2.5718949827750244,0.2336147745281351,0.01711469491898398,0.0009783492381245126,0.004072805185514142,1.5538665905541606e-08,0.0571642814993627,0.3,91635661.36,91635661.36,91635661.36,91635661.36,91635661.36
Cook Islands,37.55591760419021,0.0,0.0,0.0,,18.8411798259134,0.0,4.483658941011378,1.710616519704104e-05,0.0,0.0,8449278.410000002,8449278.410000002,8449278.410000002,8449278.410000002,8449278.410000002
Costa Rica,726.182724010571,217.85481720317128,0.0008311650241639484,0.06616953785516615,0.02647622414936453,1220.3195132451224,123.52038010259753,290.4009487201471,0.0011079447985541308,0.1012197041528306,0.3,3292373262.15,3292373262.15,3292373262.15,3292373262.15,3292373262.15
Croatia,276.8981362392315,49.841664523061674,0.00019015713689290377,0.014370392047723519,0.0037061929889715024,311.8627799156529,38.62407075570094,74.21437269094658,0.00028314448889810894,0.1238495686024068,0.18,3468358020.9600005,3468358020.9600005,3468358020.9600005,3468358020.9600005,3468358020.9600005
Cuba,2.4421174178962706,0.8547410962636947,3.261029125040582e-06,8.737511447711101e-05,,3.5192626074498947,0.0,0.8374832893403894,3.1951867181910307e-06,0.0,0.35,9782431775.67,9782431775.67,9782431775.67,9782431775.67,9782431775.67
Curaçao,8.197123668588139,1.8033672070893907,6.88025065270444e-06,,,259.81136635641275,4.8393753603218865,61.8276332216812,0.00023588629767490096,0.0186264959389158,0.22,0.0,0.0,0.0,0.0,0.0
Cyprus,780.3417846257909,97.54272307822386,0.0003721473815688895,0.13290163213573744,0.01589143494017745,431.40194448272894,18.764551955808315,102.66125600528369,0.0003916757335173161,0.043496679131356,0.125,733946765.8199999,733946765.8199999,733946765.8199999,733946765.8199999,733946765.8199999
Czechia,1672.958135483839,317.8620457419294,0.001212715047211942,0.020213139581297796,0.0086059254471095,0.0,0.0,0.0,0.0,0.1691234142636666,0.19,15725515794.489998,15725515794.489998,15725515794.489998,15725515794.489998,15725515794.489998
Côte d’Ivoire,173.72202804547464,43.43050701136866,0.00016569713203032764,0.08258349240408172,0.006361367587459605,11.17946481385017,1.6720048682598576,2.6603911130555447,1.0149989209126274e-05,0.1495603677010031,0.25,525898163.7500001,525898163.7500001,525898163.7500001,525898163.7500001,525898163.7500001
Democratic People’s Republic of Korea,0.6688911466163189,0.21738962265030365,8.293902025339334e-07,,,0.0,0.0,0.0,0.0,0.2225282195646538,0.325,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,466.4135740323692,130.59580072906337,0.0004982522914214543,0.5562728593250436,0.03763381497748827,0.0,0.0,0.0,0.0,0.1518645191554564,0.28,234769319.66,234769319.66,234769319.66,234769319.66,234769319.66
Denmark,1074.5127334819417,236.3928013660272,0.0009018915945124086,0.007833495257348977,0.0020550778050065946,0.0,0.0,0.0,0.0,0.1614846888137958,0.22,30177180632.65,30177180632.65,30177180632.65,30177180632.65,30177180632.65
Djibouti,4.591959833662081,1.1479899584155202,4.3798393525379265e-06,0.034086212549325354,,0.0,0.0,0.0,0.0,0.0,0.25,33679011.910000004,33679011.910000004,33679011.910000004,33679011.910000004,33679011.910000004
Dominica,0.5528281284393056,0.1382070321098264,5.272908474457147e-07,0.006065837057681229,,0.0,0.0,0.0,0.0,0.1298487115250126,0.25,22784494.669999994,22784494.669999994,22784494.669999994,22784494.669999994,22784494.669999994
Dominican Republic,280.2947315946605,75.67957753055835,0.0002887345742198639,0.035026601473472266,0.006791344460103657,0.0,0.0,0.0,0.0,0.2054356211618871,0.27,2160631472.85,2160631472.85,2160631472.85,2160631472.85,2160631472.85
Ecuador,139.7183374119986,34.92958435299965,0.0001332642040947948,0.006524305306940117,0.0022738419880716796,0.0,0.0,0.0,0.0,0.4726163839416312,0.25,5353763000.000001,5353763000.000001,5353763000.000001,5353763000.000001,5353763000.000001
Egypt,1530.8579580032801,344.44304055073803,0.0013141275083922753,0.0970182442152927,,0.0,0.0,0.0,0.0,0.342796032857416,0.225,3550291425.460001,3550291425.460001,3550291425.460001,3550291425.460001,3550291425.460001
El Salvador,332.5752562825792,99.77257688477376,0.0003806547743215348,0.0843841063086242,0.02115035653117457,0.0,0.0,0.0,0.0,0.2933302426164287,0.3,1182362191.76,1182362191.76,1182362191.76,1182362191.76,1182362191.76
Equatorial Guinea,32.76559592625307,11.467958574188573,4.3752835892250596e-05,0.14024515131768722,0.014194023769611987,0.0,0.0,0.0,0.0,0.2229164815710097,0.35,81770802.53000002,81770802.53000002,81770802.53000002,81770802.53000002,81770802.53000002
Estonia,151.12406178821342,30.224812357642687,0.00011531444296759483,0.020043123881872175,0.004708867961915169,0.0,0.0,0.0,0.0,0.1479966850656194,0.2,1507989100.6900003,1507989100.6900003,1507989100.6900003,1507989100.6900003,1507989100.6900003
Eswatini,97.74830210167136,26.880783077959624,0.00010255622071327295,0.19999451093526666,0.023792716552356295,437.26066510265974,35.95429100832398,104.05546302061677,0.00039699494620430546,0.0822262185414795,0.275,134407604.25000003,134407604.25000003,134407604.25000003,134407604.25000003,134407604.25000003
Ethiopia,180.13436529776058,54.040309589328174,0.00020617591018771086,0.0879057082639309,0.00852777493429945,0.0,0.0,0.0,0.0,0.4582836975191589,0.3,614753133.2900001,614753133.2900001,614753133.2900001,614753133.2900001,614753133.2900001
Faroe Islands,-0.0,-0.0,-0.0,,,2.235765762822867,0.02681785634069003,0.5320479526818539,2.0298823552511972e-06,0.0119949311267876,0.18,0.0,0.0,0.0,0.0,0.0
Fiji,1170.018844216833,234.00376884336663,0.0008927768992308543,1.700014688873772,0.17473776728333407,0.0,0.0,0.0,0.0,0.1602889753051275,0.2,137648086.44,137648086.44,137648086.44,137648086.44,137648086.44
Finland,14011.1094825361,2802.22189650722,0.010691105481275833,0.14303883973522413,0.04880689694783398,0.0,0.0,0.0,0.0,0.1530654918355858,0.2,19590636373.27,19590636373.27,19590636373.27,19590636373.27,19590636373.27
France,51114.27624420655,17600.348949707535,0.06714928156229284,0.07424243582128773,0.026090135908533353,0.0,0.0,0.0,0.0,0.2433054842122465,0.34433333,237065887655.87,237065887655.87,237065887655.87,237065887655.87,237065887655.87
French Guiana,-0.0,-0.0,-0.0,,,2.989731081579098,0.0,0.7114700150945502,2.7144177938305347e-06,0.0,0.28,0.0,0.0,0.0,0.0,0.0
French Polynesia,0.10979409425678037,0.029644405449330703,1.131000603426646e-07,,,15.735659662320503,2.1503416338644255,3.744634454400738,1.4286620909899422e-05,0.1366540507363337,0.27,0.0,0.0,0.0,0.0,0.0
Gabon,272.9395853296324,81.88187559888972,0.0003123977334284527,0.30179395797364966,0.04752136001938379,0.0,0.0,0.0,0.0,0.4073694214924015,0.3,271317146.79999995,271317146.79999995,271317146.79999995,271317146.79999995,271317146.79999995
Gambia,4.100779281340921,1.2712415772156855,4.850071941532033e-06,0.0711536474693465,,0.0,0.0,0.0,0.0,0.8273304826892338,0.31,17866147.73,17866147.73,17866147.73,17866147.73,17866147.73
Georgia,70.54107297738861,10.581160946608291,4.0369503905292966e-05,0.021418420649683443,0.002680722953169054,77.21336700094771,2.1960818299742004,18.374560750343502,7.010307335007545e-05,0.0284417312088883,0.15,494021530.33000016,494021530.33000016,494021530.33000016,494021530.33000016,494021530.33000016
Germany,77579.10413969302,23193.870536315462,0.08848982185596356,0.06578972696335832,0.0509362169938126,0.0,0.0,0.0,0.0,0.1975096823757806,0.29897059,352545474907.24994,352545474907.24994,352545474907.24994,352545474907.24994,352545474907.24994
Ghana,626.0293989715791,156.50734974289477,0.0005971106666398518,0.13281951557547209,0.01899305342928949,0.0,0.0,0.0,0.0,0.252217066715898,0.25,1178346036.46,1178346036.46,1178346036.46,1178346036.46,1178346036.46
Gibraltar,26.118099232340835,0.0,0.0,,,4569.792877065461,45.37080965284016,1087.4792810821953,0.00414897753716193,0.0099284170800265,0.0,0.0,0.0,0.0,0.0,0.0
Greece,339.9820713009237,98.59480067726786,0.0003761612937433274,0.010976665235110209,0.0017051464879712485,0.0,0.0,0.0,0.0,0.2665573424314211,0.29,8982218056.710003,8982218056.710003,8982218056.710003,8982218056.710003,8982218056.710003
Greenland,-0.0,-0.0,-0.0,,,0.0,0.0,0.0,0.0,0.4344644734243744,0.318,0.0,0.0,0.0,0.0,0.0
Grenada,1.3591446062654318,0.4077433818796295,1.555632518038894e-06,0.018737193357240823,,0.0,0.0,0.0,0.0,0.020226521015725,0.3,21761177.04,21761177.04,21761177.04,21761177.04,21761177.04
Guadeloupe,12.853395023833636,1.9280092535750453,7.355788035393929e-06,,,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Guam,65.06608351999498,13.663877539198944,5.2130759607900015e-05,,,0.0,0.0,0.0,0.0,0.050049550419568,0.21,0.0,0.0,0.0,0.0,0.0
Guatemala,298.64539603551395,74.66134900887849,0.00028484980387284334,0.046303484477963404,0.009640972460044351,0.0,0.0,0.0,0.0,0.2182283191777063,0.25,1612434784.35,1612434784.35,1612434784.35,1612434784.35,1612434784.35
Guinea,35.189950537059865,12.316482687970952,4.6990145833751205e-05,0.16824543275979337,,144.20448836835038,14.281131076609142,34.31652102367113,0.00013092522989409966,0.0990338874898954,0.35,73205450.42999999,73205450.42999999,73205450.42999999,73205450.42999999,73205450.42999999
Guyana,1.3892630111562094,0.3820473280679576,1.4575963053836639e-06,0.002703674856085239,,0.0,0.0,0.0,0.0,0.4455445955212602,0.275,141306683.82999998,141306683.82999998,141306683.82999998,141306683.82999998,141306683.82999998
Haiti,3.4666207113774408,1.0399862134132323,3.9677808243994136e-06,0.012483466740954303,,0.0,0.0,0.0,0.0,0.0060654902519166,0.3,83309086.72999997,83309086.72999997,83309086.72999997,83309086.72999997,83309086.72999997
Honduras,236.9782018863455,71.09346056590364,0.000271237508666381,0.10368437367496927,0.02020689076729857,10.791159097121339,1.3879931755194894,2.5679855198419754,9.797441130996734e-06,0.1286231778280196,0.3,685671891.01,685671891.01,685671891.01,685671891.01,685671891.01
Hong Kong (China),4830.7844341847585,797.0794316404852,0.0030410369326017645,,,26156.96047598255,2074.897935340458,6224.604339613581,0.023748262640072702,0.0793248870504522,0.165,0.0,0.0,0.0,0.0,0.0
Hungary,2391.155647229214,215.20400825062927,0.0008210515930478541,0.02942659667954342,0.005947700060063043,0.0,0.0,0.0,0.0,0.1720810883465882,0.09,7313248303.710001,7313248303.710001,7313248303.710001,7313248303.710001,7313248303.710001
Iceland,262.4118788051633,52.48237576103267,0.00020023204296152304,0.02895447682708116,0.008697323983698432,0.0,0.0,0.0,0.0,0.1548521248320022,0.2,1812582422.9,1812582422.9,1812582422.9,1812582422.9,1812582422.9
India,8595.7221083647,4153.452922761823,0.015846355124163394,0.15332332035790303,0.012786834129484042,0.0,0.0,0.0,0.0,0.4525486716597567,0.4832,27089505452.050003,27089505452.050003,27089505452.050003,27089505452.050003,27089505452.050003
Indonesia,5824.103360675261,1456.0258401688152,0.005555065378694917,0.10008020942400848,0.01365546523470211,0.0,0.0,0.0,0.0,0.4677729996941457,0.25,14548589062.2,14548589062.2,14548589062.2,14548589062.2,14548589062.2
Iran,277.2643494983229,69.31608737458072,0.0002644564310180655,0.003809816348553997,,214.38230571018562,17.760555504439985,51.01682329203658,0.00019464063135564308,0.0828452490311851,0.25,18194075785.540005,18194075785.540005,18194075785.540005,18194075785.540005,18194075785.540005
Iraq,120.91265551839263,18.136898327758892,6.919633786565338e-05,0.003939450041311047,0.004020605433473681,0.0,0.0,0.0,0.0,0.4493698757616629,0.15,4603916317.649999,4603916317.649999,4603916317.649999,4603916317.649999,4603916317.649999
Ireland,16560.868762456543,2070.108595307068,0.007897928917659709,0.11318463479776396,0.029674302497881447,11282.076403050356,1583.239010218441,2684.8097202563545,0.01024315167624392,0.1403322361644686,0.125,18289660950.94,18289660950.94,18289660950.94,18289660950.94,18289660950.94
Isle of Man,622.0491938269455,0.0,0.0,,,7043.604838379057,540.3210034621496,1676.1753829828567,0.0063949852961051774,0.0767108626704978,0.0,0.0,0.0,0.0,0.0,0.0
Israel,927.3554527067123,213.29175412254384,0.0008137559143523702,0.01211440632683116,0.0024948615624833027,0.0,0.0,0.0,0.0,0.2357628730813048,0.23,17606455353.089996,17606455353.089996,17606455353.089996,17606455353.089996,17606455353.089996
Italy,24999.028505642123,6951.329862392871,0.026520883619750604,0.05181923435930687,0.013709456153971985,0.0,0.0,0.0,0.0,0.250107349565807,0.278064,134145746233.79,134145746233.79,134145746233.79,134145746233.79,134145746233.79
Jamaica,152.34189994659715,38.08547498664929,0.00014530463518762625,0.0622576634517155,0.009040259445808099,0.0,0.0,0.0,0.0,0.3371062301141941,0.25,611739549.4,611739549.4,611739549.4,611739549.4,611739549.4
Japan,8292.278721115155,2466.123691659647,0.009408815394051973,0.0054377026820223206,,0.0,0.0,0.0,0.0,0.2908782594712034,0.2974,453523084263.67993,453523084263.67993,453523084263.67993,453523084263.67993,453523084263.67993
Jersey,1020.6249155969152,0.0,0.0,,,8083.612854194454,64.49835704045002,1923.6673809319896,0.007339222816746886,0.0079789022809254,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,168.47607048421008,33.695214096842015,0.0001285548045187014,0.025895708152087388,0.005274744129850403,122.64228710273154,12.6975047335585,29.18533723445256,0.00011134861206710847,0.1035328436342875,0.2,1301189135.2400002,1301189135.2400002,1301189135.2400002,1301189135.2400002,1301189135.2400002
Kazakhstan,75.0400341125177,15.00800682250354,5.725891450747904e-05,0.004881574491211271,0.0007141671027846996,0.0,0.0,0.0,0.0,0.2452042023816559,0.2,3074419298.4300003,3074419298.4300003,3074419298.4300003,3074419298.4300003,3074419298.4300003
Kenya,385.8792767181604,115.76378301544811,0.00044166481486434796,0.07105153434061519,0.00874247976795452,0.0,0.0,0.0,0.0,0.318299020024915,0.3,1629293217.8,1629293217.8,1629293217.8,1629293217.8,1629293217.8
Korea,4295.404935810711,1181.2363573479456,0.004506681826469834,0.015928465221165675,0.004406601153504135,0.0,0.0,0.0,0.0,0.3072025584238929,0.275,74158830806.77,74158830806.77,74158830806.77,74158830806.77,74158830806.77
Kosovo,1.3042637654862232,0.13042637654862232,4.976059001465764e-07,,,0.0,0.0,0.0,0.0,0.078449053201082,0.1,0.0,0.0,0.0,0.0,0.0
Kuwait,301.0849110180365,45.162736652705476,0.00017230597690317935,0.007138387065520823,,128.95349860474974,4.991753215048595,30.687224066439523,0.00011707864742288296,0.0387097152776647,0.15,6326742475.32,6326742475.32,6326742475.32,6326742475.32,6326742475.32
Kyrgyzstan,27.75223231410304,2.7752232314103042,1.0588099514202152e-05,0.013837973449330446,0.0018641866629445338,0.0,0.0,0.0,0.0,0.06027568594669402,0.1,200551275.92,200551275.92,200551275.92,200551275.92,200551275.92
Lao People’s Democratic Republic,75.65676979068786,18.157624749765088,6.92754138175592e-05,0.11514590138048339,0.008539469818395911,0.0,0.0,0.0,0.0,0.3671348169524511,0.24,157692323.67000002,157692323.67000002,157692323.67000002,157692323.67000002,157692323.67000002
Latvia,126.27417873601502,25.254835747203003,9.635286670987127e-05,0.019848647424111316,0.003213482990602142,19.784448807158242,1.1770983733116314,4.7081298308714885,1.796257202333896e-05,0.0594961418832019,0.2,1272370615.87,1272370615.87,1272370615.87,1272370615.87,1272370615.87
Lebanon,270.4379072951583,40.565686094273744,0.00015476719723544113,0.01959138839818134,0.004821281513032327,0.0,0.0,0.0,0.0,0.3746112303431499,0.15,2070587610.73,2070587610.73,2070587610.73,2070587610.73,2070587610.73
Lesotho,74.8979150231666,18.72447875579165,7.14380890783826e-05,0.1302253844104801,0.02302356815485125,0.0,0.0,0.0,0.0,0.2151767386148722,0.25,143785167.85,143785167.85,143785167.85,143785167.85,143785167.85
Liberia,1232.919979045142,308.2299947612855,0.001175966610850266,5.596854521462118,,139.0097523526869,0.012101426401062846,33.08032324847717,0.00012620885792270425,8.70545137751189e-05,0.25,55072004.03,55072004.03,55072004.03,55072004.03,55072004.03
Libya,9.42693766430469,1.8853875328609382,7.193176604616101e-06,,,0.0,0.0,0.0,0.0,0.5896440805032732,0.2,0.0,0.0,0.0,0.0,0.0
Liechtenstein,162.12240138092875,20.265300172616094,7.731666861400451e-05,,,59.433901932204115,4.5792368213463615,14.143559387454745,5.396085352142922e-05,0.0770475548882836,0.125,0.0,0.0,0.0,0.0,0.0
Lithuania,221.31657427249752,33.197486140874624,0.00012665586065388476,0.014338543789950326,0.003679783544848333,0.0,0.0,0.0,0.0,0.1619850119560527,0.15,2315262039.6600003,2315262039.6600003,2315262039.6600003,2315262039.6600003,2315262039.6600003
Luxembourg,6001.880331768391,1561.0890742929587,0.005955905197848868,0.4903734774630371,0.08251977389947843,13497.641795271773,556.3604122685525,3212.05056568188,0.012254693838378622,0.0412190826151162,0.2601,3183469632.92,3183469632.92,3183469632.92,3183469632.92,3183469632.92
Macau (China),703.9207831056584,84.47049397267901,0.0003222738935282097,,0.005199397881480676,0.0,0.0,0.0,0.0,0.3291107544056876,0.12,0.0,0.0,0.0,0.0,0.0
