partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,eu27,oecd,oecd_oct
Bangladesh,232.41290499439918,58.103226248599796,0.0002455331177371611,0.03795702156334192,0.002219009417533861,0.0,0.0,0.0,0.0,0.3185790880624918,0.25,1530763580.9,1530763580.9,1530763580.9,1530763580.9,1530763580.9
Barbados,124.6479860360477,6.855639231982623,2.8970619764000712e-05,0.03992768270013827,0.005162447928913899,7811.23571230757,102.46113797363904,1573.173391947219,0.006647929772664802,0.0131171483933328,0.055,171701405.35,171701405.35,171701405.35,171701405.35,171701405.35
Belarus,27.303521424989224,4.91463385649806,2.076830240302975e-05,0.001763544951483166,0.0006660596552066215,150.11991183507493,18.88354555349435,30.233968042763788,0.00012776296454423443,0.1257897458282565,0.18,2786792506.9700003,2786792506.9700003,2786792506.9700003,2786792506.9700003,2786792506.9700003
Belgium,3585.7231154115866,896.4307788528967,0.0037881449650587597,0.01956587063846895,0.0077412320906730695,4217.676516942142,553.8719756411182,849.4349315101992,0.003589549505498883,0.1313215874703167,0.25,45816043426.68001,45816043426.68001,45816043426.68001,45816043426.68001,45816043426.68001
Belize,0.6568533805197898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.74423900058,0.0,77951133.0,77951133.0,77951133.0,77951133.0,77951133.0
Benin,26.28916257387074,7.886748772161222,3.332789140749543e-05,0.18217107065352367,,0.0,0.0,0.0,0.0,0.1911551973877369,0.3,43293091.18,43293091.18,43293091.18,43293091.18,43293091.18
Bermuda,504.583390846321,0.0,0.0,,,65031.68789147617,436.31420066072076,13097.303012260976,0.05534669673572981,0.0067092553616144,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,193.08778016477748,48.27194504119437,0.0002039880042889524,0.022711900700677246,,0.0,0.0,0.0,0.0,0.1571211747927152,0.25,2125403138.9700005,2125403138.9700005,2125403138.9700005,2125403138.9700005,2125403138.9700005
Bosnia and Herzegovina,38.964626570659576,3.8964626570659577,1.6465705712148518e-05,0.002852570360813897,0.0010274093769010555,93.71491784408339,13.923515976754,18.87407071182575,7.975821181492297e-05,0.1485731012422058,0.1,1365947957.1799998,1365947957.1799998,1365947957.1799998,1365947957.1799998,1365947957.1799998
Botswana,16.210456252177675,3.5663003754790883,1.5070503077265706e-05,0.005320053374682846,0.0010702052075995201,0.0,0.0,0.0,0.0,0.1740332514890426,0.22,670350487.92,670350487.92,670350487.92,670350487.92,670350487.92
Brazil,7004.0428786766715,2381.3745787500684,0.01006323336192736,0.03562076000761053,0.012683630881080148,0.0,0.0,0.0,0.0,0.2029880353380588,0.34,66853558942.63001,66853558942.63001,66853558942.63001,66853558942.63001,66853558942.63001
British Virgin Islands,266.94653259535465,0.0,0.0,,,28008.153972744858,151.90139477976487,5640.808216561481,0.023836976315977157,0.0054234704267758,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,121.2565082428739,22.432454024931673,9.479525890130299e-05,0.08297622812048801,,98.42046444825392,5.534880358035517,19.8217620867749,8.376297425183653e-05,0.0562370883846577,0.185,270347960.29,270347960.29,270347960.29,270347960.29,270347960.29
Bulgaria,400.31277301159344,40.03127730115935,0.0001691645190354876,0.011233106295665802,0.0028053682112661638,975.9298588290263,102.11547873359929,196.55108908025443,0.0008305872980275746,0.104634034720613,0.1,3563687215.94,3563687215.94,3563687215.94,3563687215.94,3563687215.94
Burkina Faso,4.815864986175145,1.3243628711981648,5.596504114751458e-06,0.002613472287606612,0.0005562796707951056,112.34043175368528,13.775953786660365,22.625226607398186,9.560987895328999e-05,0.1226268545670642,0.275,506744562.5800001,506744562.5800001,506744562.5800001,506744562.5800001,506744562.5800001
Cabo Verde,15.793991754813518,3.5441717497801535,1.497699173874121e-05,0.04738951925776357,0.010582534500878323,0.0,0.0,0.0,0.0,0.2860860171036161,0.2244,74788092.5,74788092.5,74788092.5,74788092.5,74788092.5
Cambodia,302.2825398364756,60.456507967295124,0.0002554776360472619,0.1223189451069791,0.013064913005126908,816.5357868934574,93.68279037283767,164.44931644931677,0.0006949313486446685,0.114732007924916,0.2,494253019.55,494253019.55,494253019.55,494253019.55,494253019.55
Cameroon,95.887061568882,31.64273031773106,0.00013371612439190374,0.1278066389407432,0.007139139776281024,0.0,0.0,0.0,0.0,0.6396399704516,0.33,247582837.48,247582837.48,247582837.48,247582837.48,247582837.48
Canada,24814.13758116452,6513.711115055687,0.027525696960026626,0.04115428326833093,0.029134656473318987,20265.099952274028,2236.717673175183,4081.3665345979325,0.017247074122533648,0.1103728912486411,0.2625,158275411397.29,158275411397.29,158275411397.29,158275411397.29,158275411397.29
Cayman Islands,35459.9761813704,0.0,0.0,,,36041.84111025448,343.5984331071823,7258.783055554677,0.030674228432383592,0.0095333207883607,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2548756971628439,0.3,29133481.43,29133481.43,29133481.43,29133481.43,29133481.43
Chad,4.566874925576346,1.598406223951721,6.75455889313559e-06,0.016043865489824293,,1.6487924299317318,0.11950054686571092,0.33206479424576696,1.4032422893879648e-06,0.0724776173739825,0.35,99627251.61,99627251.61,99627251.61,99627251.61,99627251.61
Chile,3214.738514537044,867.979398925002,0.0036679148768407445,0.06238764051611307,0.02109557237606647,0.0,0.0,0.0,0.0,0.1998733620309618,0.27,13912681930.98,13912681930.98,13912681930.98,13912681930.98,13912681930.98
China (People’s Republic of),690.7404006526862,172.68510016317154,0.0007297341949379141,0.00037957168814528,0.00014531740378815152,0.0,0.0,0.0,0.0,0.1721540276918187,0.25,454947261759.62,454947261759.62,454947261759.62,454947261759.62,454947261759.62
Chinese Taipei,444.5926788818156,88.91853577636311,0.00037575272017394845,,,0.0,0.0,0.0,0.0,0.1785740484711683,0.2,0.0,0.0,0.0,0.0,0.0
Colombia,3211.1463325611803,1027.5668264195776,0.004342300812945981,0.06122928378464646,0.02706183512372076,0.0,0.0,0.0,0.0,0.691897423197905,0.32,16782277415.390003,16782277415.390003,16782277415.390003,16782277415.390003,16782277415.390003
Comoros,1.4113409457205264,0.7056704728602632,2.9820284084588607e-06,0.0447868075930525,,0.0,0.0,0.0,0.0,0.0,0.5,15756212.839999998,15756212.839999998,15756212.839999998,15756212.839999998,15756212.839999998
Congo,255.95240613904824,76.78572184171446,0.0003244817697528271,0.386015748863439,0.08042839162935499,0.0,0.0,0.0,0.0,0.2833776618712972,0.3,198918624.61,198918624.61,198918624.61,198918624.61,198918624.61
Cook Islands,0.8412975186806159,0.1682595037361232,7.11032471148423e-07,0.017779758309554344,,0.0,0.0,0.0,0.0,0.0,0.2,9463542.8,9463542.8,9463542.8,9463542.8,9463542.8
Costa Rica,459.7225526871223,137.91676580613668,0.0005828098658707903,0.039335993837461634,0.018004489560461447,0.0,0.0,0.0,0.0,0.1565429119086864,0.3,3506121298.8800006,3506121298.8800006,3506121298.8800006,3506121298.8800006,3506121298.8800006
Croatia,138.0051266784492,24.840922802120854,0.00010497298716213461,0.006838748573761206,0.00205310047923124,0.0,0.0,0.0,0.0,0.2914993418230818,0.18,3632378429.21,3632378429.21,3632378429.21,3632378429.21,3632378429.21
Cuba,4.773019288123563,1.6705567508432468,7.059453215840813e-06,0.00013691669040783572,,0.30405522914088406,0.0,0.06123635411656863,2.587731166728503e-07,0.0,0.35,12201264475.990002,12201264475.990002,12201264475.990002,12201264475.990002,12201264475.990002
Curaçao,32.82843643799606,7.222256016359133,3.0519872153146764e-05,,,292.1699306203401,16.093424479518898,58.84266941974031,0.00024865786310711307,0.055082411955772,0.22,0.0,0.0,0.0,0.0,0.0
Cyprus,1622.475381206376,202.809422650797,0.0008570338183436729,0.12872926105137011,0.03616607195900954,1683.319787562577,63.61534740787594,339.01856216670006,0.001432627582217354,0.0377915995985469,0.125,1575472592.5900002,1575472592.5900002,1575472592.5900002,1575472592.5900002,1575472592.5900002
Czechia,2768.167464172419,525.9518181927596,0.0022225717578549923,0.026540501453519234,0.014883060513023334,0.0,0.0,0.0,0.0,0.1974208089317916,0.19,19816951051.73,19816951051.73,19816951051.73,19816951051.73,19816951051.73
Côte d’Ivoire,76.17578762561617,19.04394690640404,8.047607611226289e-05,0.022686913624683475,0.0025634960569561605,0.0,0.0,0.0,0.0,0.225416672688476,0.25,839424314.0099998,839424314.0099998,839424314.0099998,839424314.0099998,839424314.0099998
Democratic Republic of the Congo,123.03142529396192,34.44879908230934,0.00014557403413006348,0.10867827402293971,0.010997421750427202,193.7392871438229,24.659363010993406,39.018857289027494,0.00016488622576181212,0.1272811693205388,0.28,316979629.94,316979629.94,316979629.94,316979629.94,316979629.94
Denmark,1729.0530872842521,380.39167920253544,0.001607462459248953,0.011964275915397967,0.003105139957886671,13718.064886180622,1681.5785536103597,2762.8016184355356,0.011675071056490587,0.1225813237918387,0.22,31793957435.65,31793957435.65,31793957435.65,31793957435.65,31793957435.65
Djibouti,0.7573979311561831,0.1893494827890458,8.001546876621798e-07,0.00552772832330838,,0.0,0.0,0.0,0.0,0.0,0.25,34254484.25,34254484.25,34254484.25,34254484.25,34254484.25
Dominica,-0.0,-0.0,-0.0,-0.0,,1.0727095691694355,0.0,0.21604240528109578,9.129538711868187e-07,0.0,0.25,19131532.33,19131532.33,19131532.33,19131532.33,19131532.33
Dominican Republic,198.71252582704858,53.65238197330312,0.00022672470137142576,0.020980990205413753,0.00549224177208777,148.97264423969926,17.828023681544742,30.002909741495976,0.0001267865563694697,0.1196731371221362,0.27,2557190173.01,2557190173.01,2557190173.01,2557190173.01,2557190173.01
Ecuador,178.04821195983308,44.51205298995827,0.0001880994198281641,0.008830961058261472,0.0035878393119384037,0.0,0.0,0.0,0.0,0.4251018547738781,0.25,5040454000.0,5040454000.0,5040454000.0,5040454000.0,5040454000.0
Egypt,769.6729927699513,173.17642337323903,0.0007318104328230249,0.033447528218698785,,0.0,0.0,0.0,0.0,0.1598337764648578,0.225,5177555191.55,5177555191.55,5177555191.55,5177555191.55,5177555191.55
El Salvador,191.69853729345976,57.50956118803793,0.0002430244027720452,0.039811176678311695,0.012547905652390718,0.0,0.0,0.0,0.0,0.1633703275450014,0.3,1444558186.58,1444558186.58,1444558186.58,1444558186.58,1444558186.58
Equatorial Guinea,1657.9745177356297,580.2910812074704,0.0024521990870923784,6.7837190515315005,0.7321155070092759,0.0,0.0,0.0,0.0,0.904658159728538,0.35,85541732.61,85541732.61,85541732.61,85541732.61,85541732.61
Estonia,735.1375766046892,147.02751532093785,0.0006213101502391711,0.08028673723281264,0.022651427150204885,38.46773774610586,1.537342839497746,7.74735569369982,3.273884292679366e-05,0.0399644722973961,0.2,1831280238.66,1831280238.66,1831280238.66,1831280238.66,1831280238.66
Eswatini,57.73134425988915,15.876119671469517,6.708944429050741e-05,0.1127181406553716,0.014174070922820163,0.0,0.0,0.0,0.0,0.2922978904097612,0.275,140847955.61,140847955.61,140847955.61,140847955.61,140847955.61
Ethiopia,75.75439691518956,22.726319074556866,9.603707637835227e-05,0.02393557572512948,0.003406837857156548,0.0,0.0,0.0,0.0,0.3442346968211514,0.3,949478689.61,949478689.61,949478689.61,949478689.61,949478689.61
Faroe Islands,-0.0,-0.0,-0.0,,,0.7989648731496022,0.06037971123042145,0.16091055574715551,6.799772229579156e-07,0.0755724228430699,0.18,0.0,0.0,0.0,0.0,0.0
Fiji,23.854257312954207,4.770851462590842,2.0160705515023847e-05,0.03436482459810037,0.005533258352889637,0.0,0.0,0.0,0.0,0.3174325650953426,0.2,138829501.34000003,138829501.34000003,138829501.34000003,138829501.34000003,138829501.34000003
Finland,1952.951413295505,390.59028265910104,0.001650559806245513,0.01833694989133036,0.007231064917169482,0.0,0.0,0.0,0.0,0.1567576030747513,0.2,21300722583.3,21300722583.3,21300722583.3,21300722583.3,21300722583.3
France,23072.351392741068,7388.4590864974725,0.031222214529350666,0.030060971602042175,0.011317482956762525,0.0,0.0,0.0,0.0,0.2059219751719802,0.32023,245782444569.94003,245782444569.94003,245782444569.94003,245782444569.94003,245782444569.94003
French Guiana,-0.0,-0.0,-0.0,,,0.024274657183940104,0.0,0.004888886494648302,2.0659498977873465e-08,0.0,0.28,0.0,0.0,0.0,0.0,0.0
French Polynesia,9.159625265744422,2.473098821750994,1.0450842464040532e-05,,,0.0,0.0,0.0,0.0,0.1366540507363337,0.27,0.0,0.0,0.0,0.0,0.0
Gabon,184.2073765655335,55.26221296966005,0.0002335275391669425,0.18989815646915592,0.028985518497890488,0.0,0.0,0.0,0.0,1.740919601087571,0.3,291009739.1,291009739.1,291009739.1,291009739.1,291009739.1
Gambia,-0.0,-0.0,-0.0,-0.0,,1.6832790227098466,0.02963002221824301,0.3390103521748365,1.4325928883624857e-06,0.0176025613213802,0.31,43949610.18,43949610.18,43949610.18,43949610.18,43949610.18
Georgia,1704.764182197188,255.71462732957818,0.00108060109141944,0.43619926279352794,0.07540474096091197,0.0,0.0,0.0,0.0,0.2853558378532963,0.15,586233515.6,586233515.6,586233515.6,586233515.6,586233515.6
Germany,28304.825475915353,8443.423128437875,0.035680290733414576,0.021785855151165184,0.02058331442723704,0.0,0.0,0.0,0.0,0.1652098672920548,0.29830331,387564457298.17,387564457298.17,387564457298.17,387564457298.17,387564457298.17
Ghana,794.4967333678704,198.6241833419676,0.0008393477977503196,0.13431752157105853,0.025005595187511633,0.0,0.0,0.0,0.0,0.2121664985186463,0.25,1478765994.33,1478765994.33,1478765994.33,1478765994.33,1478765994.33
Gibraltar,1689.850537253684,0.0,0.0,,,88.9524589196885,0.6852066067532682,17.914917264657998,7.57050128537531e-05,0.0077030653798105,0.0,0.0,0.0,0.0,0.0,0.0
Greece,3294.0314867962784,790.5675568311068,0.0033407872426923922,0.0815806585888566,0.01653046149642818,514.8093838226233,75.81331412257603,103.68198507675562,0.0004381402323539152,0.1472648255935781,0.24,9690624843.02,9690624843.02,9690624843.02,9690624843.02,9690624843.02
Greenland,3.56663991735933,0.9451595781002226,3.994063547816847e-06,,,0.0,0.0,0.0,0.0,0.5405581484550852,0.265,0.0,0.0,0.0,0.0,0.0
Grenada,-0.0,-0.0,-0.0,-0.0,,0.1785171634026974,0.0,0.035953140042685135,1.519310912160232e-07,0.0,0.28,23872077.039999995,23872077.039999995,23872077.039999995,23872077.039999995,23872077.039999995
Guadeloupe,8.166156033482023,1.2249234050223035,5.176291955588152e-06,,,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Guam,53.95034848984614,11.329573182867689,4.7876608681224e-05,,,0.0,0.0,0.0,0.0,0.0826992343963385,0.21,0.0,0.0,0.0,0.0,0.0
Guatemala,125.03638929559088,31.25909732389772,0.0001320949647571578,0.0162687854514466,0.0040401868000522175,0.0,0.0,0.0,0.0,0.2320449773638035,0.25,1921415548.64,1921415548.64,1921415548.64,1921415548.64,1921415548.64
Guinea,5.305935184955013,1.8570773147342543,7.84765343347255e-06,0.01695868928002891,,229.56220432228062,2.5147508082171837,46.2335493304267,0.00019537413400392835,0.010954550709431,0.35,109505946.13,109505946.13,109505946.13,109505946.13,109505946.13
Guyana,24.86251753497629,6.215629383744073,2.62660605929119e-05,0.02858470984248838,,0.00556231838819597,0.0,0.0011202441723863433,4.733937545843818e-09,0.0,0.25,217445949.88000005,217445949.88000005,217445949.88000005,217445949.88000005,217445949.88000005
Haiti,-0.0,-0.0,-0.0,-0.0,,0.013686951345375148,8.301806996382976e-05,0.0027565353890798765,1.1648591170097218e-08,0.0060654902519166,0.3,62840764.53,62840764.53,62840764.53,62840764.53,62840764.53
Honduras,481.40909147469927,144.42272744240978,0.0006103028150161227,0.17633933760463769,0.041049264651265814,0.0,0.0,0.0,0.0,0.2176412549430094,0.3,819004593.0999999,819004593.0999999,819004593.0999999,819004593.0999999,819004593.0999999
Hong Kong (China),9426.329917462552,1555.3444363813212,0.006572588017503699,,,52483.816860226914,4596.5637775651185,10570.177015942128,0.04466754576851912,0.0875805925054294,0.165,0.0,0.0,0.0,0.0,0.0
Hungary,936.9224356575885,84.32301920918296,0.00035633294638161603,0.010442619855895651,0.0023455640636831625,2457.702785777213,230.1453486762705,494.9783581370214,0.0020916838415445606,0.0936424656423581,0.09,8074891202.860001,8074891202.860001,8074891202.860001,8074891202.860001,8074891202.860001
Iceland,213.93824193023903,42.787648386047806,0.00018081241588750678,0.024779192942549516,0.008830464192017091,0.0,0.0,0.0,0.0,0.2968656069200548,0.2,1726757141.9800005,1726757141.9800005,1726757141.9800005,1726757141.9800005,1726757141.9800005
India,9284.728776884498,2336.966233141828,0.009875572189652897,0.07200002293094754,0.007784314803660983,0.0,0.0,0.0,0.0,0.2993280579867716,0.2517,32457854011.840004,32457854011.840004,32457854011.840004,32457854011.840004,32457854011.840004
Indonesia,3047.093548773872,670.3605807302519,0.0028328155598547184,0.033539704973908534,0.007616991907786435,0.0,0.0,0.0,0.0,0.2059345946040845,0.22,19987074461.5,19987074461.5,19987074461.5,19987074461.5,19987074461.5
Iran,94.28211310470677,23.57052827617669,9.960454294912829e-05,0.001552456268422148,,0.0,0.0,0.0,0.0,0.150980368144856,0.25,15182732522.4,15182732522.4,15182732522.4,15182732522.4,15182732522.4
Iraq,171.11585890324454,25.66737883548668,0.00010846543224042988,0.005455697037294295,0.006356836699459939,0.0,0.0,0.0,0.0,0.3199282213935789,0.15,4704692848.6,4704692848.6,4704692848.6,4704692848.6,4704692848.6
Ireland,10455.600201016816,1306.950025127102,0.005522920758704885,0.05532178362828314,0.018822634561674698,46598.90074248341,4710.183788373884,9384.962052362385,0.039659054089393415,0.1010792897112204,0.125,23624509902.079994,23624509902.079994,23624509902.079994,23624509902.079994,23624509902.079994
Isle of Man,2058.173010140519,0.0,0.0,,,362.9663521766356,0.027831913340532897,73.10098279542778,0.0003089107675125784,7.667904524380995e-05,0.0,0.0,0.0,0.0,0.0,0.0
Israel,427.20944794343774,98.25817302699069,0.00041522024032281417,0.00452373939738163,0.0010853949919878622,0.0,0.0,0.0,0.0,0.1669877434736626,0.23,21720564425.94,21720564425.94,21720564425.94,21720564425.94,21720564425.94
Italy,8969.26192734947,2494.3517419958876,0.010540653238857424,0.017990113405888943,0.005309350734770351,0.0,0.0,0.0,0.0,0.2360258488431147,0.2781,138651251702.47,138651251702.47,138651251702.47,138651251702.47,138651251702.47
Jamaica,218.42419450796203,54.60604862699051,0.0002307547141930885,0.0874135157666574,0.015377221387462696,85.15031751013082,0.003793388527362196,17.149170599439287,7.246911395024746e-05,4.454931746920233e-05,0.25,624686561.8899999,624686561.8899999,624686561.8899999,624686561.8899999,624686561.8899999
Japan,757.7903855259456,225.36686065541622,0.000952357235631028,0.0004779929937555645,,0.0,0.0,0.0,0.0,0.2658933412453408,0.2974,471485698743.66,471485698743.66,471485698743.66,471485698743.66,471485698743.66
Jersey,13681.51816304443,0.0,0.0,,,786.1739044686036,15.495580166721789,158.3344701792252,0.0006690911782080877,0.0197101176707152,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,131.86040004094076,26.372080008188153,0.00011144336457186553,0.02172083352218071,0.0037761776366431903,290.17171796565833,11.039568094224533,58.44023181632187,0.00024695723878998433,0.038044948596717,0.2,1214137568.95,1214137568.95,1214137568.95,1214137568.95,1214137568.95
Kazakhstan,560.1903718240621,112.03807436481243,0.0004734514669867102,0.02651751843608962,0.007872256189869975,0.0,0.0,0.0,0.0,0.3183211064886756,0.2,4225058790.2800007,4225058790.2800007,4225058790.2800007,4225058790.2800007,4225058790.2800007
Kenya,212.82633206454597,53.20658301613649,0.0002248408402693112,0.023918949813135845,0.003696481642450437,0.0,0.0,0.0,0.0,0.4451294073458052,0.25,2224453139.95,2224453139.95,2224453139.95,2224453139.95,2224453139.95
Korea,3158.2319989848556,868.5137997208353,0.0036701731523616386,0.010572615319158103,0.0035541578583056263,0.0,0.0,0.0,0.0,0.1994822913378385,0.275,82147488913.84,82147488913.84,82147488913.84,82147488913.84,82147488913.84
Kosovo,5.845941808264017,0.5845941808264018,2.4703831628070257e-06,,,0.0,0.0,0.0,0.0,0.1119445610084424,0.1,0.0,0.0,0.0,0.0,0.0
Kuwait,219.7375084852365,32.960626272785476,0.00013928530055629104,0.0054863290608268625,,238.37248023097152,11.597615788785347,48.007928205388545,0.0002028723196529023,0.0486533335456669,0.15,6007774216.12,6007774216.12,6007774216.12,6007774216.12,6007774216.12
Kyrgyzstan,108.09659895026206,10.809659895026208,4.567955459733355e-05,0.058915074351570625,0.009311687614011016,1.6966491691594292,0.2442896125051159,0.34170308344241046,1.4439718555221915e-06,0.1439835747694052,0.1,183478676.96,183478676.96,183478676.96,183478676.96,183478676.96
Lao People’s Democratic Republic,172.60539909904043,41.4252957837697,0.00017505537443745925,0.2821588503154443,0.023212051083154325,0.0,0.0,0.0,0.0,0.1512547463108048,0.24,146815510.97,146815510.97,146815510.97,146815510.97,146815510.97
Latvia,76.10408473417213,15.220816946834427,6.432026034962105e-05,0.009575981179518021,0.0020210199862757505,141.3385835854794,5.553361084065506,28.465419191209914,0.00012028941545877444,0.0392911895901866,0.2,1589478577.86,1589478577.86,1589478577.86,1589478577.86,1589478577.86
Lebanon,860.640783307986,146.30893316235762,0.0006182735595171412,0.11130339312932704,0.05182879581393024,0.0,0.0,0.0,0.0,0.1814979137350936,0.17,1314505596.3600004,1314505596.3600004,1314505596.3600004,1314505596.3600004,1314505596.3600004
Lesotho,0.33503525453547617,0.08375881363386904,3.539487215649286e-07,0.0008264389985499637,0.00011330762259946433,0.0,0.0,0.0,0.0,0.2441707032782445,0.25,101349057.56000002,101349057.56000002,101349057.56000002,101349057.56000002,101349057.56000002
Liberia,55.77153817076204,13.94288454269051,5.891996250549981e-05,0.4938595789547075,,422.65866792382093,0.616826907582446,85.12294273823463,0.00035971327017291497,0.0014593972734841,0.25,28232487.81,28232487.81,28232487.81,28232487.81,28232487.81
Libya,10.722617637003744,2.144523527400749,9.062346133595106e-06,,,0.0,0.0,0.0,0.0,0.1620186866083708,0.2,0.0,0.0,0.0,0.0,0.0
Liechtenstein,95.60902874218887,11.951128592773609,5.050318292664772e-05,,,50.19884116970649,2.366382725220528,10.109985685150622,4.2722865249034634e-05,0.0471401863086945,0.125,0.0,0.0,0.0,0.0,0.0
Lithuania,187.25258421964415,28.08788763294662,0.00011869403932341243,0.009624877022050431,0.002466891378942055,575.8641191070576,37.99194656353919,115.97833466079325,0.0004901022531414882,0.0659738040676158,0.15,2918259378.13,2918259378.13,2918259378.13,2918259378.13,2918259378.13
Luxembourg,52960.36667377923,13208.31544844054,0.055815814051972175,3.5586011610194275,0.7096352406238174,12459.72187103241,362.04831721636566,2509.3728624379783,0.010604129619984208,0.0290574959027048,0.2494,3711659399.519999,3711659399.519999,3711659399.519999,3711659399.519999,3711659399.519999
Macau (China),3362.967496111313,403.5560995333575,0.0017053508677181452,,0.07295166954419223,0.0,0.0,0.0,0.0,0.2421821637406255,0.12,0.0,0.0,0.0,0.0,0.0
Madagascar,4.021008642747454,0.8042017285494908,3.398402643865736e-06,0.008931607543047757,0.0006471967683667572,39.37645974132082,1.5790614628727075,7.930371200618513,3.3512231444252734e-05,0.0401016615827368,0.2,90039975.97,90039975.97,90039975.97,90039975.97,90039975.97
Malawi,136.9767085455265,41.09301256365794,0.00017365120912215116,0.22364907819156393,0.028782989390861363,0.0,0.0,0.0,0.0,0.2086174914557855,0.3,183738796.94,183738796.94,183738796.94,183738796.94,183738796.94
