iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct,nld_oct
ABW,Aruba,-0.0,-0.0,-0.0,,,0.0,0.0,0.0,0.0,0.152084467209993,0.25,Caribbean/American isl.,0.0,0.0,1.0,1.0
AFG,Afghanistan,0.0017246668150881377,0.0003449333630176276,3.2005542910877334e-09,3.1896710624075944e-06,2.003615155200679e-07,0.0,0.0,0.0,0.0,0.0413022426444994,0.2,Asia,0.0,0.0,0.0,0.0
AGO,Angola,853.8716392975888,256.1614917892766,0.0023768613003541388,0.211529722774071,0.04988509175965654,0.0,0.0,0.0,0.0,0.4476869049163801,0.3,Africa,0.0,0.0,0.0,0.0
ALB,Albania,19.23425968258511,2.885138952387767,2.6770515248700764e-05,0.008441474057571606,0.001382823011864912,0.0,0.0,0.0,0.0,0.0832404803517497,0.15,Europe,0.0,0.0,0.0,0.0
AND,Andorra,0.008656775592162094,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,-0.0283953210675186,0.0,Europe,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,175.70993631905662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886867918141067,0.0,Asia,0.0,0.0,0.0,0.0
ARG,Argentina,135.16816958631478,47.30885935521017,0.00043896760664478265,0.0013166117184714567,0.0007014303683499965,0.0,0.0,0.0,0.0,0.2599237005905737,0.35,Latin America,0.0,0.0,0.0,0.0
ARM,Armenia,3.84434246982006,0.768868493964012,7.134147117896867e-06,0.004452653867044183,0.0003426420299458859,0.0,0.0,0.0,0.0,0.0971246744754968,0.2,Asia,0.0,0.0,0.0,0.0
ASM,American Samoa,0.0006727430326679787,0.0002960069343739106,2.7465776453573416e-09,,,20.294960630317558,1.8461853172952205,5.5873040190007845,5.1843259513028984e-05,0.0909676717745046,0.44,Oceania,0.0,0.0,1.0,0.0
AUS,Australia,11371.837404316775,3411.5512212950325,0.03165496896287012,0.03635912152715897,0.012690402611315817,0.0,0.0,0.0,0.0,0.2581802837052981,0.3,Oceania,0.0,1.0,0.0,0.0
AUT,Austria,324.53621988155857,81.13405497038964,0.0007528235179023785,0.002736242002623652,0.0008063527207513947,741.0952271041348,68.14885376908478,204.02721721350002,0.0018931198183864443,0.0919569459857132,0.25,Europe,0.0,1.0,0.0,0.0
AZE,Azerbaijan,117.72866316927824,23.54573263385565,0.00021847522941478986,0.05335252255158115,0.00427192600242846,70.58093219802014,6.319463091841405,19.43128313073497,0.00018029823517603968,0.0895349904718129,0.2,Asia,0.0,0.0,0.0,0.0
BEL,Belgium,15214.740838546806,5171.490411022059,0.04798502435808118,0.13109050807555464,0.04755663640752513,0.0,0.0,0.0,0.0,0.1678086003050051,0.3399,Europe,0.0,1.0,0.0,0.0
BEN,Benin,0.4141824843141762,0.12425474529425286,1.1529301044132718e-06,0.002233135637930348,,0.0,-0.0,0.0,0.0,-0.0177786872300447,0.3,Africa,0.0,0.0,0.0,0.0
BFA,Burkina Faso,-0.0,-0.0,-0.0,-0.0,-0.0,44.753006657899746,5.700862377730729,12.32072623922797,0.00011432107607481015,0.1273850139569208,0.275,Africa,0.0,0.0,0.0,0.0
BGD,Bangladesh,17.59619532519877,4.399048831299693,4.0817723430833195e-05,0.0034966525285251133,0.00022668213620865608,0.0,0.0,0.0,0.0,0.389694331925544,0.25,Asia,0.0,0.0,0.0,0.0
BGR,Bulgaria,9.535691998571078,0.9535691998571079,8.84794085371149e-06,0.0004299345925998396,8.690483572874269e-05,229.4448021985005,10.21131450105354,63.16729994279683,0.000586114289205514,0.044504449014362,0.1,Europe,0.0,0.0,0.0,0.0
BHR,Bahrain,0.005302381508256207,0.0,0.0,0.0,0.0,137.73653134903222,2.6496584782376083,37.919554966765844,0.0003518464937786183,0.0192371511921062,0.0,Asia,0.0,0.0,0.0,0.0
BHS,Bahamas,0.5546468844512382,0.0,0.0,0.0,0.0,18404.785551104058,83.93255498564348,5066.929379745352,0.047014827522363314,0.0045603658218451,0.0,Caribbean/American isl.,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,9.057257201680876,0.9057257201680877,8.404012632678731e-06,0.0008166267511981291,0.00026841190359397013,74.6951735323298,2.2340517009890273,20.563954317491923,0.0001908080205892331,0.0299089164043789,0.1,Europe,0.0,0.0,0.0,0.0
BLR,Belarus,8.356754262470547,1.5042157672446985,1.3957258835327026e-05,0.0007517160250636062,0.0002285960603055043,0.0,0.0,0.0,0.0,0.2038111494822799,0.18,Europe,0.0,0.0,0.0,0.0
BLZ,Belize,2.289003818718753e-05,5.722509546796882e-06,5.3097799312777106e-11,7.624951387997173e-08,1.2377373344674907e-08,0.0,0.0,0.0,0.0,0.4386444782223862,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
BMU,Bermuda,455.1545317744232,0.0,0.0,,,25518.262628804758,285.71725740553154,7025.305145497463,0.06518612851164984,0.0111965795462508,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
BOL,Bolivia,92.0885473956224,23.0221368489056,0.00021361690918256666,0.015313350486601424,,229.07284266512607,-6.504596915325428,63.06489762561154,0.0005851641225622603,-0.0283953210675186,0.25,Latin America,0.0,0.0,0.0,0.0
BRA,Brazil,11193.517269011025,3805.795871463749,0.035313070909858024,0.05367698628373086,0.015458315875376378,0.0,0.0,0.0,0.0,0.2161958625087746,0.34,Latin America,0.0,0.0,0.0,0.0
BRB,Barbados,1.274632927821026,0.3186582319552565,2.956753625547976e-06,0.0020958812147766196,0.00023995669461635818,1075.4383942603038,11.576441011304755,296.0735609145316,0.0027471958571145903,0.0107643925240991,0.25,Caribbean/American isl.,0.0,0.0,0.0,0.0
BRN,Brunei Darussalam,21.63265084625516,4.002040406557205,3.7133977079678944e-05,0.01449755006059291,,0.0,0.0,0.0,0.0,0.0957844430240283,0.185,Asia,0.0,0.0,0.0,0.0
BWA,Botswana,5.40612827251108,1.1893482199524377,1.1035678067394715e-05,0.0020549932501470556,0.0003645642786370246,0.0,0.0,0.0,0.0,0.186843735564463,0.22,Africa,0.0,0.0,0.0,0.0
CAF,Central African Republic,4.884084711424354,1.4652254134273062,1.3595476654764496e-05,0.13391314869617846,0.011793533150349016,0.0,0.0,0.0,0.0,0.3596602863227537,0.3,Africa,0.0,0.0,0.0,0.0
CAN,Canada,5987.982786261054,1598.7914039317013,0.014834803579572228,0.013580289075612298,0.008372966906295538,7511.712916218361,803.4837399873082,2068.012080972943,0.019188590172534215,0.1069641170993803,0.267,Northern America,0.0,1.0,0.0,0.0
CHE,Switzerland,9073.770443870251,1918.9736920759597,0.0178056985584903,0.07556671030943983,0.029662387450746806,8193.533373837867,720.4614878917839,2255.720658116155,0.02093029322727461,0.0879305001908253,0.21148581,Europe,0.0,1.0,0.0,0.0
CHL,Chile,724.584969354523,173.9003926450855,0.0016135802087478173,0.016416504149728513,0.003992390151706766,0.0,0.0,0.0,0.0,0.1567827891839702,0.24,Latin America,0.0,1.0,0.0,0.0
CHN,China (People’s Republic of),21796.986852112175,5449.246713028044,0.050562258744702354,0.016776153301381984,0.005317346081374477,0.0,0.0,0.0,0.0,0.1752069595428447,0.25,Asia,0.0,0.0,0.0,0.0
CIV,Côte d’Ivoire,56.45489075803893,14.113722689509732,0.0001309578618952676,0.03417959922850157,0.002544063284678015,0.0,0.0,0.0,0.0,0.2777989527513236,0.25,Africa,0.0,0.0,0.0,0.0
CMR,Cameroon,150.92589398912514,49.8055450164113,0.0004621337565832742,0.4025111944216662,0.01264081786484004,0.0,0.0,0.0,0.0,0.3926815595888604,0.33,Africa,0.0,0.0,0.0,0.0
COD,Democratic Republic of the Congo,140.30187521645698,39.284525060607955,0.00036451172526806846,0.1919162349789727,0.01330286173992891,0.0,0.0,0.0,0.0,0.2885254831814473,0.28,Africa,0.0,0.0,0.0,0.0
COG,Congo,364.84795192468266,109.45438557740479,0.0010156011015386517,0.8943449953484168,0.07649593636887138,0.0,0.0,0.0,0.0,0.2154724035317379,0.3,Africa,0.0,0.0,0.0,0.0
COL,Colombia,1757.931529044636,703.1726116178544,0.006524570716500623,0.04695753578870819,0.01728976003868348,0.0,0.0,0.0,0.0,0.3457262067227979,0.4,Latin America,0.0,1.0,0.0,0.0
CRI,Costa Rica,271.7120746246268,81.51362238738803,0.0007563454333083093,0.025817410916409763,0.010252337844552416,106.91776177122294,12.339555416498849,29.434993786315864,0.0002731202770493371,0.1154116510865836,0.3,Latin America,0.0,0.0,0.0,0.0
CUW,Curaçao,-0.0,-0.0,-0.0,,,146.31320649383693,1.8467836780425164,40.28075646792301,0.0003737555185552827,0.0126221256597251,0.22,Caribbean/American isl.,0.0,0.0,1.0,1.0
CYM,Cayman Islands,317.0793809886797,0.0,0.0,,,21037.375623393622,74.79160863497782,5791.694574377558,0.05373975065945225,0.0035551776977262,0.0,Caribbean/American isl.,1.0,0.0,1.0,0.0
