,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,revenue_loss_incurred,revenue_loss_inflicted,revenue_loss_inflicted_pct,etr_average_corrected,cit
0,Afghanistan,19.24751966474344,5.108546691328488,14.138972973414951,3.849503932948688,1.2234785809930697,0.0009753127267551198,0.0768438679311686,0.2
1,Albania,57.08668548518977,3.370489674328402,53.716195810861365,8.563002822778465,0.8072201690940646,0.0006434866261179939,0.0982215695218241,0.15
2,Algeria,231.11679541386442,1364.7835595072224,-1133.666764093358,60.09036680760475,326.86075975050676,0.2605615364371652,0.1491109188669136,0.26
3,American Samoa,0.5125906695400377,20.03687459331684,-19.5242839237768,0.17428082764361283,4.798759486054982,0.003825396923244374,0.0893230459272602,0.34
4,Andorra,90.1214537193836,0.0,90.1214537193836,0.0,0.0,0.0,0.106164469680989,0.0
5,Angola,145.76478836009156,0.0,145.76478836009156,43.72943650802747,0.0,0.0,0.5710385162783265,0.3
6,Anguilla,0.20419282315427417,0.0,0.20419282315427417,0.0,0.0,0.0,0.0,0.0
7,Antigua and Barbuda,0.00017132247645986813,0.0,0.00017132247645986813,4.283061911496703e-05,0.0,0.0,0.0,0.25
8,Argentina,920.9852866370144,0.0,920.9852866370144,322.34485032295504,0.0,0.0,0.3222667947227481,0.35
9,Armenia,10.836477610881847,0.0,10.836477610881847,2.1672955221763694,0.0,0.0,0.002976284584266,0.2
10,Aruba,7.591153598336435,0.0,7.591153598336435,1.8977883995841087,0.0,0.0,0.1530010839899009,0.25
11,Australia,8520.713788873521,0.0,8520.713788873521,2556.2141366620563,0.0,0.0,0.1992900572892399,0.3
12,Austria,579.4461791672384,4560.076678425305,-3980.6304992580663,144.8615447918096,1092.1219831874555,0.8706000136979921,0.1147251237431185,0.25
13,Azerbaijan,0.6460009643674839,0.0,0.6460009643674839,0.1292001928734968,0.0,0.0,0.2903741055617981,0.2
14,Bahamas,1557.39262743159,431.12383184871203,1126.2687955828778,0.0,103.2526089891501,0.08230923301987796,4.835611225816631e-05,0.0
15,Bahrain,87.8008248089683,177.34868215199668,-89.54785734302838,0.0,42.474372280600434,0.03385902825742983,0.0138321456294781,0.0
16,Bangladesh,82.41769451574976,0.0,82.41769451574976,20.60442362893744,0.0,0.0,0.3515491378531374,0.25
17,Barbados,86.6735454608108,2725.4231590655872,-2638.7496136047766,21.6683863652027,652.7290559797293,0.520331916970021,0.0101210855875079,0.25
18,Belarus,43.146927258079884,0.0,43.146927258079884,7.766446906454379,0.0,0.0,0.1889774928365876,0.18
19,Belgium,22121.031001603507,0.0,22121.031001603507,7518.938437445032,0.0,0.0,0.2214723377303303,0.3399
20,Belize,0.07551233869559365,0.42712933379595913,-0.3516169951003655,0.018878084673898413,0.10229594105506674,8.15466120587225e-05,0.0,0.25
21,Benin,35.15430386806375,0.0,35.15430386806375,10.546291160419125,0.0,0.0,0.1744928538768198,0.3
22,Bermuda,1613.063564486091,21548.158798136115,-19935.095233650023,0.0,5160.706624079217,4.113928047214765,0.0182859885334627,0.0
23,Bhutan,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.168924760969896,0.3
24,Bolivia,148.70580280166524,0.0,148.70580280166524,37.17645070041631,0.0,0.0,0.175013725854151,0.25
25,Bosnia and Herzegovina,56.76329345271711,0.039412015799070256,56.723881436918035,5.676329345271711,0.00943903620295252,7.524457133993802e-06,0.1335242154840509,0.1
26,Botswana,3.1226005914229855,157.04189069967885,-153.91929010825586,0.6869721301130568,37.61096867644486,0.029982099389063703,0.146169343550127,0.22
27,Brazil,16237.72232561726,0.0,16237.72232561726,5520.825590709869,0.0,0.0,0.2288621558412077,0.34
28,British Indian Ocean Territory,31.150777652329612,0.0,31.150777652329612,0.0,0.0,0.0,0.0364880155533633,0.0
29,British Virgin Islands,994.7108243399632,4907.370984299315,-3912.6601599593514,0.0,1175.2977218488961,0.9369046942490123,0.0043085946945083,0.0
30,Brunei Darussalam,45.375573259502595,12.366512677768082,33.009060581734516,8.39448105300798,2.961735361744118,0.002360987953908512,0.0686435709476026,0.185
31,Bulgaria,330.8376617603987,189.70601500407773,141.13164675632098,33.08376617603987,45.43390910706947,0.03621826361879824,0.1083835194259089,0.1
32,Burkina Faso,-0.0,137.78120395227384,-137.78120395227384,-0.0,32.9981033911637,0.026304890576883372,0.0392496470171364,0.275
33,Burundi,0.12412645070525297,0.011616882007042481,0.11250956869821048,0.03723793521157589,0.002782201509025287,2.217870081507404e-06,0.0,0.3
34,Cabo Verde,0.005791126677653767,21.174928311206976,-21.169137184529323,0.0014477816694134418,5.071319263226368,0.004042671686862241,0.0711703865617013,0.25
35,Cambodia,161.31256027196545,0.0,161.31256027196545,32.26251205439309,0.0,0.0,0.1717121160075756,0.2
36,Cameroon,587.5409197880906,0.0,587.5409197880906,193.8885035300699,0.0,0.0,0.7441429788439835,0.33
37,Canada,7299.876789742805,13592.24596493613,-6292.369175193325,1949.067102861329,3255.2940807837094,2.59500231196687,0.1314336235805616,0.267
38,Cayman Islands,5277.823043539026,108408.50777938125,-103130.68473584222,0.0,25963.44817414234,20.697118713867734,0.0015548669486069,0.0
39,Central African Republic,0.29903822964731686,0.0,0.29903822964731686,0.08971146889419505,0.0,0.0,0.9010814976965824,0.3
40,Chad,474.5457470585712,0.0,474.5457470585712,166.0910114704999,0.0,0.0,1.4544067029876286,0.35
41,Chile,3223.4579554865645,0.0,3223.4579554865645,805.8644888716411,0.0,0.0,0.1561373062286944,0.25
