,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,2836.943717111509,4888.654058017825,-2051.710340906316,-235.38272274551295,-0.002218978280135781,895.5371455373306,660.1544227918176,0.006223346848164289,0.006137276571556681,0.008766855703918029,0.1147251237431185
1,Belgium,3990.559098987897,5720.146630993343,-1729.587532005446,-383.0557940224786,-0.0032492762680034234,0.0,-383.0557940224786,-0.0032492762680034234,0.006137276571556681,0.008766855703918029,0.2214723377303303
2,Bulgaria,2001.9259685068293,111.15582736805119,1890.7701411387782,204.92832232204327,0.01683566616953943,119.26108395366464,324.18940627570794,0.02663343240170528,0.006137276571556681,0.008766855703918029,0.1083835194259089
12,Croatia,1064.9168999427072,35.40118529067969,1029.5157146520276,191.1481994325852,0.0021410878796759816,0.0,191.1481994325852,0.0021410878796759816,0.006137276571556681,0.008766855703918029,0.1856680735535859
3,Cyprus,342.4886921734358,1387.4540230580064,-1044.9653308845707,-31.223494317600423,-0.005712468823749223,21.874762790360844,-9.348731527239579,-0.0017103895178334984,0.006137276571556681,0.008766855703918029,0.029879933232971
4,Czech Republic,6435.194787917266,869.23208899662,5565.962698920646,959.3781142114109,0.029243601581226797,0.0,959.3781142114109,0.029243601581226797,0.006137276571556681,0.008766855703918029,0.1723651713292031
6,Denmark,890.1883834145427,11940.13230646342,-11049.943923048877,-1922.0469606503427,-0.017326971979801542,0.0,-1922.0469606503427,-0.017326971979801542,0.006137276571556681,0.008766855703918029,0.1739417841425584
8,Estonia,459.8686400699966,9.107324083439899,450.7613159865567,51.01705888200356,0.009048058986951596,21.15378594733852,72.17084482934209,0.012799759050484345,0.006137276571556681,0.008766855703918029,0.1131797629313982
9,Finland,870.0660548740805,2847.4339152316675,-1977.367860357587,-289.76063376023563,-0.005466586583313805,46.637111422389125,-243.1235223378465,-0.004586736880206447,0.006137276571556681,0.008766855703918029,0.1465385574274659
10,France,31351.500073399806,2481.027053422764,28870.473019977042,7285.5089738414335,0.01188080216824688,0.0,7285.5089738414335,0.01188080216824688,0.006137276571556681,0.008766855703918029,0.2523515624008029
5,Germany,31103.215121287056,7454.105824717621,23649.109296569433,4355.360237132338,0.010333919100182254,0.0,4355.360237132338,0.010333919100182254,0.006137276571556681,0.008766855703918029,0.1841659312625415
11,Greece,824.6486330778281,138.74837479898014,685.900258278848,166.25903852727456,0.003144328007191075,0.0,166.25903852727456,0.003144328007191075,0.006137276571556681,0.008766855703918029,0.242395357809711
13,Hungary,17572.99527940357,372.2000357245438,17200.795243679026,4274.357500193139,0.1305309650497647,0.0,4274.357500193139,0.1305309650497647,0.006137276571556681,0.008766855703918029,0.2484976676740505
14,Ireland,421.5363705760155,24729.856538706048,-24308.320168130034,-2321.3861338152205,-0.037815865910701664,1283.7904384762082,-1037.5956953390123,-0.01690265101220968,0.006137276571556681,0.008766855703918029,0.0954975957926836
15,Italy,15698.806019749338,2508.5456440740563,13190.260375675281,3232.667997929614,0.006675707780475954,0.0,3232.667997929614,0.006675707780475954,0.006137276571556681,0.008766855703918029,0.2450799230537643
18,Latvia,261.1730473276781,46.72759652360678,214.4454508040713,29.146487331821834,0.0040721892364830314,8.806919381971639,37.95340671379347,0.00530264427916268,0.006137276571556681,0.008766855703918029,0.1359156243349345
16,Lithuania,681.9420865728116,0.0,681.9420865728116,107.5302777930751,0.013522183346088717,0.0,107.5302777930751,0.013522183346088717,0.006137276571556681,0.008766855703918029,0.1576824189477474
17,Luxembourg,10919.785944552914,45519.63835647691,-34599.852411924,-663.4705344099747,-0.0411801682989012,277.34606924854904,-386.12446516142563,-0.023965902982882592,0.006137276571556681,0.008766855703918029,0.0191755307655973
19,Malta,390.30292807301765,5438.850897488105,-5048.547969415087,-124.30393246839657,-0.03679417501078274,28.81602160837441,-95.48791086002215,-0.028264583700849003,0.006137276571556681,0.008766855703918029,0.0246217195957035
20,Netherlands,3275.989953551671,51046.71439839436,-47770.724444842686,-2973.3963551375473,-0.015445948370949215,4045.372117499038,1071.9757623614905,0.005568609193905654,0.006137276571556681,0.008766855703918029,0.0622430660135939
21,Poland,20635.934716841053,839.9829881717299,19795.951728669323,3341.9926177297743,0.03779528549406594,0.0,3341.9926177297743,0.03779528549406594,0.006137276571556681,0.008766855703918029,0.1688220229841115
22,Portugal,4405.157095949208,347.1521338061516,4058.0049621430567,597.3577369280379,0.01206318859185307,25.144218472628154,622.501955400666,0.012570957104218733,0.006137276571556681,0.008766855703918029,0.1472047822762074
23,Romania,11495.281226523339,244.0180131518692,11251.263213371469,1680.4340257992953,0.051303232323421016,10.112253312228859,1690.5462791115242,0.051611956898754335,0.006137276571556681,0.008766855703918029,0.149355142967609
24,Slovak Republic,4275.6122607033985,99.25082988924876,4176.36143081415,898.4507550774094,0.05059343098726183,0.0,898.4507550774094,0.05059343098726183,0.006137276571556681,0.008766855703918029,0.2151276344160336
25,Slovenia,634.1251705478248,230.02363930984458,404.1015312379802,47.18099875815234,0.0052950907445087556,46.15872623237928,93.33972499053162,0.010475452552961421,0.006137276571556681,0.008766855703918029,0.1167553080375904
7,Spain,12171.321142488026,8186.823787637557,3984.4973548504695,592.0151208663191,0.0032869510838054983,85.39899204989706,677.4141129162161,0.0037610982796804004,0.006137276571556681,0.008766855703918029,0.148579624515408
26,Sweden,2836.306042423068,10355.401884249419,-7519.095841826351,-929.2553418592616,-0.006106514473043693,857.4814557778136,-71.77388608144804,-0.0004716553722102054,0.006137276571556681,0.008766855703918029,0.1235860482972046
