,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,1464.4227456453032,1407.4742785483218,56.9484670969814,4.5268707198142275,4.499041152009607e-05,956.0262470462776,960.5531177660919,0.009546479837838453,0.0010415097715403973,0.004732713865293046,0.0794906509442144
1,Belgium,19212.14764437871,4015.2653112518874,15196.882333126823,1912.1401334120283,0.0175838966830721,910.3814328819999,2822.521566294028,0.02595569578830787,0.0010415097715403973,0.004732713865293046,0.1258245008085548
2,Bulgaria,34.22399084587186,494.8845924807426,-460.6606016348707,-44.925898121358195,-0.004094383288550852,11.047170688755859,-33.87872743260233,-0.003087584249572766,0.0010415097715403973,0.004732713865293046,0.0975249412732878
12,Croatia,24.935907989160597,623.5825171634083,-598.6466091742477,-109.0768725423172,-0.0013143503558533207,0.0,-109.0768725423172,-0.0013143503558533207,0.0010415097715403973,0.004732713865293046,0.1822057802896003
3,Cyprus,108.98849003089094,1407.7794359427328,-1298.7909459118418,-28.143879716027847,-0.005686441131708095,84.7613517106773,56.617471994649456,0.011439500337984862,0.0010415097715403973,0.004732713865293046,0.0216692915858517
4,Czech Republic,74.28287430148744,2553.6452427598388,-2479.3623684583513,-352.3694864006893,-0.012038746070596275,16.164973455920006,-336.2045129447693,-0.011486467799677953,0.0010415097715403973,0.004732713865293046,0.1421210109838805
6,Denmark,435.23409791775657,2870.326896958531,-2435.0927990407745,-563.5737266916612,-0.005405872284502996,0.0,-563.5737266916612,-0.005405872284502996,0.0010415097715403973,0.004732713865293046,0.2314382954578416
8,Estonia,14.71152070305966,15.923465151285418,-1.2119444482257578,-0.09890931667747146,-1.8869399677129437e-05,6.137130765654461,6.038221448976989,0.0011519401577840844,0.0010415097715403973,0.004732713865293046,0.0816120877671176
9,Finland,233.82684001749072,1456.460863318809,-1222.6340233013184,-159.90674487966317,-0.0031909345776959283,158.8245574094649,-1.0821874701982779,-2.15950204026956e-05,0.0010415097715403973,0.004732713865293046,0.130788724861335
10,France,21008.545386985512,7750.136460255721,13258.40892672979,3169.9006154091353,0.005557475804080144,0.0,3169.9006154091353,0.005557475804080144,0.0010415097715403973,0.004732713865293046,0.2390860496856765
