,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,1583.3914705256352,4387.6069978203805,-2804.2155272947452,-296.0597971302746,-0.002560021404259327,934.0105071960184,637.9507100657438,0.0055163432808545115,0.004588667953320712,0.009834098523775477,0.1055766913236824
1,Belgium,40759.45271929233,8617.969892713281,32141.482826579046,6435.5288800387125,0.04933771854933171,0.0,6435.5288800387125,0.04933771854933171,0.004588667953320712,0.009834098523775477,0.2002250149677887
2,Bulgaria,489.5997345458765,598.34685223111,-108.74711768523349,-6.8014605841685105,-0.0005146353188190842,113.5702481913967,106.76878760722819,0.008078704326842809,0.004588667953320712,0.009834098523775477,0.0625438239554561
12,Croatia,78.11850280311477,488.76648774260053,-410.64798493948575,-48.704298418617284,-0.0005029092358291295,33.82330620033787,-14.880992218279417,-0.00015365765790424434,0.004588667953320712,0.009834098523775477,0.1186035246850036
3,Cyprus,1772.1562900182319,127.38132661598642,1644.7749634022455,60.89911973692333,0.009921543798265287,163.62259872965558,224.5217184665789,0.03657855931335159,0.004588667953320712,0.009834098523775477,0.037025806625213
4,Czech Republic,1329.46480539843,4472.851757260278,-3143.3869518618476,-501.71920930199354,-0.013583748574188847,0.0,-501.71920930199354,-0.013583748574188847,0.004588667953320712,0.009834098523775477,0.1596110237095761
6,Denmark,1302.6918397896088,7128.5976698666545,-5825.905830077046,-912.7165705827027,-0.00793468987053432,0.0,-912.7165705827027,-0.00793468987053432,0.004588667953320712,0.009834098523775477,0.1566651774339841
8,Estonia,95.48364822581574,16.680244572755296,78.80340365306044,11.662642512540867,0.0018169788129284384,0.6397790054437564,12.302421517984623,0.001916653041697582,0.004588667953320712,0.009834098523775477,0.1479966850656194
9,Finland,316.1444972900012,2455.623344843629,-2139.478847553628,-318.93168048411604,-0.005554901159751157,12.763132068868345,-306.1685484152477,-0.005332602964025364,0.004588667953320712,0.009834098523775477,0.1490697983991738
10,France,29768.344127401288,4458.616608114001,25309.727519287288,5913.77171682058,0.008766366409255549,0.0,5913.77171682058,0.008766366409255549,0.004588667953320712,0.009834098523775477,0.233656079952421
5,Germany,54920.618700527026,5827.793467170579,49092.825233356445,9307.715285699287,0.02044073690791276,0.0,9307.715285699287,0.02044073690791276,0.004588667953320712,0.009834098523775477,0.1895942073298136
11,Greece,57.51092233264995,893.3544512122771,-835.8435288796272,-212.99378186567844,-0.003727777122151058,0.0,-212.99378186567844,-0.003727777122151058,0.004588667953320712,0.009834098523775477,0.2548249457062584
13,Hungary,1247.721516882238,893.7094711969443,354.01204568529363,55.99098987166945,0.001547450795781095,0.0,55.99098987166945,0.001547450795781095,0.004588667953320712,0.009834098523775477,0.1581612562456245
14,Ireland,1932.4672510570488,16771.78173441693,-14839.314483359882,-1716.2856967715234,-0.024602371609349912,894.2501513650036,-822.0355454065198,-0.01178359989961398,0.004588667953320712,0.009834098523775477,0.115658017672992
15,Italy,17957.910603744636,3361.292015326204,14596.618588418432,3470.517742666974,0.006844576759632785,0.0,3470.517742666974,0.006844576759632785,0.004588667953320712,0.009834098523775477,0.2377617611671122
18,Latvia,88.80050201262486,97.09055130255186,-8.290049289926998,-0.4704804866873357,-5.986501185411351e-05,51.38749675722515,50.917016270537815,0.006478797461025256,0.004588667953320712,0.009834098523775477,0.0567524353876886
16,Lithuania,153.0519335290372,162.0523897565197,-9.000456227482488,-1.2071516148347194,-0.00013380701868677538,10.534133774901534,9.326982160066814,0.0010338516395508085,0.004588667953320712,0.009834098523775477,0.1341211583418112
17,Luxembourg,17379.58989461659,6934.87754189178,10444.712352724811,343.3049451882879,0.01814723254554944,5136.920875333264,5480.225820521552,0.2896868622518227,0.004588667953320712,0.009834098523775477,0.0328687793013971
19,Malta,1068.0974587951946,2444.7579999438262,-1376.6605411486316,-74.79104054326983,-0.01952570793863032,180.55542868141384,105.76438813814401,0.02761192434404725,0.004588667953320712,0.009834098523775477,0.0543278740893286
20,Netherlands,10026.60687860801,101738.09934977918,-91711.49247117116,-5073.844502845547,-0.024075766968418805,9269.657190335814,4195.812687490267,0.019909441144776406,0.004588667953320712,0.009834098523775477,0.0553239770298196
21,Poland,3879.9063138087054,4184.03322079565,-304.1269069869445,-49.69052817187732,-0.00048628568549753144,0.0,-49.69052817187732,-0.00048628568549753144,0.004588667953320712,0.009834098523775477,0.1633874774980381
22,Portugal,801.9650709580899,5667.53691412419,-4865.5718431661,-762.4855461523538,-0.01389064205290917,0.0,-762.4855461523538,-0.01389064205290917,0.004588667953320712,0.009834098523775477,0.1567103663721042
23,Romania,2550.4843907368654,701.5790801690233,1848.9053105678422,272.7884442959911,0.007794621314470471,18.559448448543208,291.3478927445343,0.008324936566039052,0.004588667953320712,0.009834098523775477,0.1475405164000591
24,Slovak Republic,542.5282822890525,1335.486674791827,-792.9583925027745,-182.69098584514708,-0.00928066160014888,0.0,-182.69098584514708,-0.00928066160014888,0.004588667953320712,0.009834098523775477,0.2303916416957626
25,Slovenia,140.58814761936384,67.04365340266739,73.54449421669645,10.703058329365142,0.0010666610389468943,4.920814736896915,15.623873066262057,0.0015570667901070852,0.004588667953320712,0.009834098523775477,0.1455317416124847
7,Spain,5775.603514879788,10932.311356457656,-5156.707841577868,-781.8883609093177,-0.003865989867994338,0.0,-781.8883609093177,-0.003865989867994338,0.004588667953320712,0.009834098523775477,0.151625491482192
26,Sweden,2919.6545229947096,4172.712487163445,-1253.0579641687355,-223.01488919329563,-0.0014385936237497367,0.0,-223.01488919329563,-0.0014385936237497367,0.004588667953320712,0.009834098523775477,0.177976514710747
