,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,revenue_loss_incurred,revenue_loss_inflicted,revenue_loss_inflicted_pct,etr_average_corrected,cit
0,Afghanistan,20.605870121832947,0.0,20.605870121832947,4.1211740243665895,0.0,0.0,0.2063745106538741,0.2
1,Albania,20.739846105881636,23.400739764245856,-2.6608936583642198,3.110976915882245,5.728515222919104,0.0035468339338767577,0.0861303706942517,0.15
2,Algeria,1288.6527315556027,0.0,1288.6527315556027,335.04971020445674,0.0,0.0,0.4978240894778786,0.26
3,American Samoa,-0.0,46.90318800375262,-46.90318800375262,-0.0,11.48192874199046,0.007109083750971422,0.1161426815163184,0.34
4,Andorra,-0.0,9.83530672453386,-9.83530672453386,-0.0,2.4076890244151894,0.0014907306346768896,0.0318948207127207,0.0
5,Angola,23.055388462236014,0.0,23.055388462236014,6.916616538670804,0.0,0.0,0.2499214905647195,0.3
6,Anguilla,3.26433543375909,6.7645998095874855,-3.5002643758283956,0.0,1.6559781176399246,0.0010253057123604304,0.0,0.0
7,Antigua and Barbuda,0.23256173735200183,0.0,0.23256173735200183,0.05814043433800046,0.0,0.0,0.0,0.25
8,Argentina,3122.329530518217,0.0,3122.329530518217,936.698859155465,0.0,0.0,0.2541279525878647,0.3
9,Armenia,30.536087677897655,0.0,30.536087677897655,6.107217535579531,0.0,0.0,1.713032889060857,0.2
10,Aruba,0.11751258976903578,46.48206191285984,-46.364549323090806,0.029378147442258945,11.378836820677202,0.007045253960773868,0.0,0.25
11,Australia,8930.115057857702,0.0,8930.115057857702,2679.0345173573105,0.0,0.0,0.3085691710434611,0.3
12,Austria,1640.9706432975192,6424.321151685352,-4783.350508387833,410.2426608243798,1572.6776967359156,0.9737299116387208,0.1120540402077095,0.25
13,Azerbaijan,36.49057844136841,0.0,36.49057844136841,7.298115688273683,0.0,0.0,0.162543014447504,0.2
14,Bahamas,964.083999124203,36.87411296467526,927.2098861595277,0.0,9.0268051171838,0.005588983786937558,0.0035269961996583,0.0
15,Bahrain,305.8119391159493,125.14547301723051,180.6664660987188,0.0,30.63568735352417,0.0189682127505543,0.0108263939735142,0.0
16,Bangladesh,309.81161931461975,0.0,309.81161931461975,77.45290482865494,0.0,0.0,0.3749218770982083,0.25
17,Barbados,103.04532125809769,5112.65230164872,-5009.606980390622,5.667492669195373,1251.5803703024924,0.7749211716506258,0.0081760584512136,0.055
18,Belarus,49.84847070073056,0.0,49.84847070073056,8.972724726131501,0.0,0.0,0.1657153110604107,0.18
19,Belgium,44791.50753702298,0.0,44791.50753702298,13249.327929451398,0.0,0.0,0.193183972712142,0.2958
20,Belize,-0.0,1.656418641888055,-1.656418641888055,-0.0,0.4054922836277484,0.000251062227388688,0.0439639765509934,0.25
21,Benin,39.63765283334388,0.0,39.63765283334388,11.891295850003162,0.0,0.0,inf,0.3
22,Bermuda,1158.5658187469273,22509.928878565446,-21351.36305981852,0.0,5510.4441802609035,3.4118143443326012,0.013724512619564,0.0
23,Bolivia,226.7938763107323,0.0,226.7938763107323,56.69846907768307,0.0,0.0,0.1680265206253144,0.25
24,Bosnia and Herzegovina,67.52531940351753,74.04474756023453,-6.519428156716998,6.752531940351753,18.12619890863845,0.011222911152289452,0.1112124348996468,0.1
25,Botswana,58.90335133188502,0.0,58.90335133188502,12.958737293014705,0.0,0.0,0.3320142588842545,0.22
26,Brazil,12970.43657588564,0.0,12970.43657588564,4409.948435801118,0.0,0.0,0.2328018584675387,0.34
27,British Virgin Islands,951.0912365983575,11502.120881790062,-10551.029645191706,0.0,2815.726136481546,1.7433685031367294,0.0060195799699893,0.0
28,Brunei Darussalam,53.878851034758874,40.22991994486302,13.648931089895854,9.96758744143039,9.848308692064622,0.006097621128867078,0.0648098557069923,0.185
