,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,2442.491657344751,3709.7021622467614,-1267.2105049020106,-133.7878923181673,-0.0011568604426711161,1002.5248349173494,868.736942599182,0.007511945861214302,0.007450878158142278,0.010698289209391426,0.1055766913236824
1,Belgium,46799.41807759847,8228.65135318531,38570.76672441316,7722.83234471471,0.059206777831275585,0.0,7722.83234471471,0.059206777831275585,0.007450878158142278,0.010698289209391426,0.2002250149677887
2,Bulgaria,957.6332269274504,517.097939733889,440.53528719356143,27.5527614484004,0.002084791052873123,161.79014684474043,189.34290829314082,0.01432670920748792,0.007450878158142278,0.010698289209391426,0.0625438239554561
12,Croatia,287.65961422893855,362.79574614138113,-75.13613191244258,-8.91141007601307,-9.201714380459339e-05,44.3767963638098,35.46538628779673,0.0003662073142514041,0.007450878158142278,0.010698289209391426,0.1186035246850036
3,Cyprus,970.4937077272654,453.5300065695395,516.9637011577258,19.140998031320358,0.003118407148258213,36.44697823734475,55.58797626866511,0.009056264582952663,0.007450878158142278,0.010698289209391426,0.037025806625213
4,Czech Republic,1976.7872145100423,2839.4710637916064,-862.6838492815641,-137.69385232154812,-0.00372797898798723,0.0,-137.69385232154812,-0.00372797898798723,0.007450878158142278,0.010698289209391426,0.1596110237095761
6,Denmark,454.7005089140544,6177.292194277135,-5722.591685363081,-896.5308417696491,-0.007793979443442851,0.0,-896.5308417696491,-0.007793979443442851,0.007450878158142278,0.010698289209391426,0.1566651774339841
8,Estonia,178.54427785657685,0.0,178.54427785657685,26.423961260208245,0.004116715205135804,0.8403676419953641,27.26432890220361,0.004247640096208672,0.007450878158142278,0.010698289209391426,0.1479966850656194
9,Finland,714.4104236823781,2092.8125175481773,-1378.402093865799,-205.47812224557373,-0.003578856317543763,13.472529109693824,-192.0055931358799,-0.003344202402126456,0.007450878158142278,0.010698289209391426,0.1490697983991738
10,France,40626.545767150405,3082.108947450667,37544.43681969974,8772.48593131238,0.013004023434856054,0.0,8772.48593131238,0.013004023434856054,0.007450878158142278,0.010698289209391426,0.233656079952421
5,Germany,63365.26722197883,4281.722710183985,59083.54451179484,11201.897787949501,0.02460056399711874,0.0,11201.897787949501,0.02460056399711874,0.007450878158142278,0.010698289209391426,0.1895942073298136
11,Greece,265.2078555210809,454.3795441170794,-189.1716885959985,-48.20566527563654,-0.0008436864898052041,0.0,-48.20566527563654,-0.0008436864898052041,0.007450878158142278,0.010698289209391426,0.2548249457062584
13,Hungary,2292.697897554273,437.23826756498613,1855.459629989287,293.4618259921472,0.008110550236810473,0.0,293.4618259921472,0.008110550236810473,0.007450878158142278,0.010698289209391426,0.1581612562456245
14,Ireland,1941.5606895251103,15326.577596660272,-13385.016907135163,-1548.0845219987355,-0.022191264988422204,944.3383184613795,-603.746203537356,-0.00865449644258009,0.007450878158142278,0.010698289209391426,0.115658017672992
15,Italy,24616.94187443764,1671.4291366510613,22945.51273778658,5455.565519418544,0.010759500378226225,0.0,5455.565519418544,0.010759500378226225,0.007450878158142278,0.010698289209391426,0.2377617611671122
18,Latvia,152.74423482880502,58.08050000263274,94.66373482617229,5.37239749427963,0.0006835961294475447,61.01859723593859,66.39099473021822,0.008447741827754504,0.007450878158142278,0.010698289209391426,0.0567524353876886
16,Lithuania,254.73971947003236,118.32179520648559,136.41792426354675,18.296530020812362,0.0020280833859740058,12.851987787385198,31.14851780819756,0.003452665144301286,0.007450878158142278,0.010698289209391426,0.1341211583418112
17,Luxembourg,5765.867081022599,18777.06728097635,-13011.20019995375,-427.66226781857364,-0.02260639333582623,2390.966907874296,1963.3046400557223,0.10378104469572007,0.007450878158142278,0.010698289209391426,0.0328687793013971
19,Malta,413.8533813605124,2762.5279615859395,-2348.6745802254272,-127.5984968712937,-0.03331215831762233,87.64670828412912,-39.951788587164586,-0.010430219313870436,0.007450878158142278,0.010698289209391426,0.0543278740893286
20,Netherlands,6131.133806531718,136276.36748496123,-130145.2336784295,-7200.151918565938,-0.03416525272530293,5632.163189318422,-1567.988729247516,-0.007440222346841497,0.007450878158142278,0.010698289209391426,0.0553239770298196
21,Poland,8793.257881807847,3204.6924312138735,5588.565450593974,913.101611805236,0.008935872882850755,0.0,913.101611805236,0.008935872882850755,0.007450878158142278,0.010698289209391426,0.1633874774980381
22,Portugal,1471.3849050629663,4475.483340765234,-3004.098435702268,-470.77336647676754,-0.008576351846629193,0.0,-470.77336647676754,-0.008576351846629193,0.007450878158142278,0.010698289209391426,0.1567103663721042
