year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2016,disaggregated,three_factors,average,loss_cit_gain_etr,226,529719.080522535,171181.91166169613,29856.15404617537,141325.75761552076,746276.0173816935,18.93746473474541
2017,disaggregated,three_factors,average,loss_cit_gain_etr,226,956767.3679158648,295002.0788664407,58816.052740760446,236186.0261256802,1045079.5651875236,22.599812874850368
2018,disaggregated,three_factors,average,loss_cit_gain_etr,226,753504.5151043249,191872.5964124693,50062.55367824407,141810.04273422525,1259479.2582178037,11.259418669180006
2019,disaggregated,three_factors,average,loss_cit_gain_etr,226,935841.9390524057,238369.59987670815,65800.70275871438,172568.89711799382,1323329.4093099632,13.04050948342319
2020,disaggregated,three_factors,average,loss_cit_gain_etr,226,807259.3972750476,185802.71503337516,47629.000445303696,138173.71458807142,1195585.845617697,11.55698815727316
2021,disaggregated,three_factors,average,loss_cit_gain_etr,226,991567.0815724088,229396.1349650369,61943.63188592799,167452.50307910895,1528308.0194238108,10.95672475383859
2022,disaggregated,three_factors,average,loss_cit_gain_etr,226,795734.0019262482,180602.20099581717,49764.31434720856,130837.8866486086,1821733.8969629752,7.182052596525174
2016,disaggregated,three_factors,average,loss_etr_gain_etr,226,529719.080522535,133683.31758763344,29856.15404617537,103827.16354145808,746276.0173816935,13.912702689513628
2017,disaggregated,three_factors,average,loss_etr_gain_etr,226,956767.3679158648,223494.8003614644,58816.052740760446,164678.74762070397,1045079.5651875236,15.757532068015786
2018,disaggregated,three_factors,average,loss_etr_gain_etr,226,753504.5151043249,151728.5963136934,50062.55367824407,101666.04263544932,1259479.2582178037,8.07206962497417
2019,disaggregated,three_factors,average,loss_etr_gain_etr,226,935841.9390524057,165846.22758782574,65800.70275871438,100045.52482911138,1323329.4093099632,7.560137644131941
2020,disaggregated,three_factors,average,loss_etr_gain_etr,226,807259.3972750476,127900.20963586218,47629.000445303696,80271.2091905585,1195585.845617697,6.713964495714361
