iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
FIN,Finland,2021,-2108.466031120791,-2.108466031120791,benefits_from_ut,-15599.012780979856
FIN,Finland,2022,1768.2524262258403,1.7682524262258403,benefits_from_ut,-15599.012780979856
FRA,France,2016,-9360.205819015337,-9.360205819015336,benefits_from_ut,-224722.30529753285
FRA,France,2017,-31355.035625975863,-31.355035625975862,benefits_from_ut,-224722.30529753285
FRA,France,2018,-30906.97902081281,-30.90697902081281,benefits_from_ut,-224722.30529753285
FRA,France,2019,-38936.32422272983,-38.93632422272983,benefits_from_ut,-224722.30529753285
FRA,France,2020,-16745.65277939979,-16.745652779399787,benefits_from_ut,-224722.30529753285
FRA,France,2021,-42173.53880619788,-42.17353880619788,benefits_from_ut,-224722.30529753285
FRA,France,2022,-55244.56902340133,-55.24456902340133,benefits_from_ut,-224722.30529753285
GRC,Greece,2016,-1216.5486838017614,-1.2165486838017614,benefits_from_ut,-3683.667412636282
GRC,Greece,2017,-2830.757307089063,-2.830757307089063,benefits_from_ut,-3683.667412636282
GRC,Greece,2018,-301.01242050782355,-0.30101242050782356,benefits_from_ut,-3683.667412636282
GRC,Greece,2019,-1655.5232619192725,-1.6555232619192726,benefits_from_ut,-3683.667412636282
GRC,Greece,2020,517.2640934026405,0.5172640934026405,benefits_from_ut,-3683.667412636282
GRC,Greece,2021,-661.4752200735231,-0.6614752200735231,benefits_from_ut,-3683.667412636282
GRC,Greece,2022,2464.3853873525213,2.464385387352521,benefits_from_ut,-3683.667412636282
HUN,Hungary,2016,-686.4078133359864,-0.6864078133359863,benefits_from_ut,-22748.078972947696
HUN,Hungary,2017,-10674.817945357703,-10.674817945357702,benefits_from_ut,-22748.078972947696
HUN,Hungary,2018,-4148.364202833447,-4.148364202833447,benefits_from_ut,-22748.078972947696
HUN,Hungary,2019,12.755619803693207,0.012755619803693207,benefits_from_ut,-22748.078972947696
HUN,Hungary,2020,576.8952348801913,0.5768952348801913,benefits_from_ut,-22748.078972947696
