year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2017,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_cit,226,413848.6644072019,148862.90245149573,77455.72526980817,71407.17718168756,322277.80070245423,22.15702633754003
2018,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_cit,226,246588.4263050893,64460.60523279113,43108.65958464091,21351.945648150213,261200.5665078636,8.174540328765863
2019,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_cit,226,320138.63258290256,83645.51965692626,57251.20098814489,26394.318668781365,328586.71265592246,8.032679853497307
2020,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_cit,226,459008.33108173433,110933.36586774429,69942.31256918063,40991.05329856364,309946.0533616958,13.225221890703857
2021,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_cit,226,372255.79312750057,86898.24041548291,44821.16843434196,42077.071981140965,441799.10693065193,9.52402830179231
2022,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_cit,226,390037.78791719134,95306.0762233357,63711.34212982729,31594.73409350841,514942.54741109407,6.135584300103559
2016,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_etr,226,303947.5443478068,111574.78182955092,24187.46489376366,87387.31693578727,262653.883504746,33.27090228772811
2017,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_etr,226,413848.6644072019,148862.90245149573,33404.09980387037,115458.80264762536,322277.80070245423,35.82586277924358
2018,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_etr,226,246588.4263050893,64460.60523279113,19733.771762731005,44726.83347006012,261200.5665078636,17.12355913619873
2019,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_etr,226,320138.63258290256,83645.51965692626,25242.1702056805,58403.34945124576,328586.71265592246,17.774105647541038
2020,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_etr,226,459008.33108173433,110933.36586774429,31467.838042570354,79465.52782517392,309946.0533616958,25.63850288244856
2021,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_etr,226,372255.79312750057,86898.24041548291,23422.11007140689,63476.13034407602,441799.10693065193,14.36764568970478
2022,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_etr,226,390037.78791719134,95306.0762233357,35180.76651423676,60125.30970909893,514942.54741109407,11.676119988799275
2016,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_etr_gain_etr,226,303947.5443478068,88942.84613307158,24187.46489376366,64755.38123930793,262653.883504746,24.654263769200213
2017,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_etr_gain_etr,226,413848.6644072019,120121.48810350406,33404.09980387037,86717.38829963368,322277.80070245423,26.907651755913605
2018,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_etr_gain_etr,226,246588.4263050893,62767.71149094431,19733.771762731005,43033.939728213314,261200.5665078636,16.475438894929713
2019,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_etr_gain_etr,226,320138.63258290256,62165.62850397391,25242.1702056805,36923.4582982934,328586.71265592246,11.237051553255462
2020,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_etr_gain_etr,226,459008.33108173433,80072.15291631845,31467.838042570354,48604.31487374808,309946.0533616958,15.681540173389015
2021,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_etr_gain_etr,226,372255.79312750057,48854.72437087943,23422.11007140689,25432.614299472534,441799.10693065193,5.756601564037256
2022,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_etr_gain_etr,226,390037.78791719134,64660.52777318203,35180.76651423676,29479.76125894527,514942.54741109407,5.724864144001426
2016,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_cit,226,304556.42726535886,111785.0000260516,57587.01792911199,54197.98209693961,262653.883504746,20.63475375796615
2017,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_cit,226,414417.8312912256,149121.06894163054,77586.54129651168,71534.52764511884,322277.80070245423,22.196542079286345
2018,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_cit,226,247339.0290499264,64526.377151916335,43274.48301136964,21251.894140546712,261200.5665078636,8.136235853036295
2019,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_cit,226,320572.394603116,83738.29927329542,57342.7009119914,26395.59836130403,328586.71265592246,8.033069307018515
2020,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_cit,226,459769.63867764943,111130.34114864968,70097.91509263954,41032.42605601016,309946.0533616958,13.238570264395916
