iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
CZE,Czechia,2021,-3534.201710339299,-3.5342017103392993,benefits_from_ut,-11741.851996055238
CZE,Czechia,2022,-2706.804032224841,-2.706804032224841,benefits_from_ut,-11741.851996055238
DEU,Germany,2016,-2992.020579384619,-2.992020579384619,benefits_from_ut,-85065.27364197455
DEU,Germany,2017,-13459.10640836971,-13.45910640836971,benefits_from_ut,-85065.27364197455
DEU,Germany,2018,-5155.511167312307,-5.155511167312308,benefits_from_ut,-85065.27364197455
DEU,Germany,2019,-3897.803838509165,-3.897803838509165,benefits_from_ut,-85065.27364197455
DEU,Germany,2020,-21755.144843973165,-21.755144843973167,benefits_from_ut,-85065.27364197455
DEU,Germany,2021,-21799.63970014666,-21.79963970014666,benefits_from_ut,-85065.27364197455
DEU,Germany,2022,-16006.047104278923,-16.006047104278924,benefits_from_ut,-85065.27364197455
DNK,Denmark,2016,-89.94873133484637,-0.08994873133484638,benefits_from_ut,-10187.260515076185
DNK,Denmark,2017,-507.7148385429702,-0.5077148385429702,benefits_from_ut,-10187.260515076185
DNK,Denmark,2018,156.62909794235455,0.15662909794235455,benefits_from_ut,-10187.260515076185
DNK,Denmark,2019,-5873.99392687434,-5.87399392687434,benefits_from_ut,-10187.260515076185
DNK,Denmark,2020,-1361.259942229548,-1.361259942229548,benefits_from_ut,-10187.260515076185
DNK,Denmark,2021,-862.4821697124981,-0.8624821697124981,benefits_from_ut,-10187.260515076185
DNK,Denmark,2022,-1648.4900043243374,-1.6484900043243373,benefits_from_ut,-10187.260515076185
ESP,Spain,2016,-2416.059171956026,-2.416059171956026,benefits_from_ut,-24333.81734032552
ESP,Spain,2017,-1569.347747008129,-1.5693477470081292,benefits_from_ut,-24333.81734032552
ESP,Spain,2018,-355.63524683379507,-0.35563524683379505,benefits_from_ut,-24333.81734032552
ESP,Spain,2019,-939.7461298654924,-0.9397461298654924,benefits_from_ut,-24333.81734032552
ESP,Spain,2020,-2665.5561372043285,-2.6655561372043284,benefits_from_ut,-24333.81734032552
ESP,Spain,2021,-8951.108625834153,-8.951108625834152,benefits_from_ut,-24333.81734032552
ESP,Spain,2022,-7436.364281623596,-7.436364281623596,benefits_from_ut,-24333.81734032552
EST,Estonia,2016,-24.324898396703496,-0.024324898396703497,benefits_from_ut,-796.7211590955278
EST,Estonia,2017,-87.3986543327692,-0.0873986543327692,benefits_from_ut,-796.7211590955278
EST,Estonia,2018,-59.20904491565287,-0.05920904491565287,benefits_from_ut,-796.7211590955278
EST,Estonia,2019,-53.424042259709765,-0.053424042259709766,benefits_from_ut,-796.7211590955278
