iso_partner,partner_jurisdiction,net_bn,reported_bn,etr,etr_pct,role
IRL,Ireland,254.97237342237491,376.1218504322289,0.11072926892105953,11.072926892105952,winner_haven
NLD,Netherlands,106.8115106961282,178.43623093009703,0.07781289544638086,7.781289544638086,winner_haven
HUN,Hungary,7.049963246195719,14.982222351969083,0.1436894235857327,14.36894235857327,winner_haven
CYP,Cyprus,5.9681422567873845,6.369638696390104,0.027944864062540813,2.794486406254081,winner_haven
BEL,Belgium,3.216765926605788,43.14976671963861,0.17383767193561023,17.383767193561024,winner_haven
LTU,Lithuania,1.7141419356375014,2.7965507238821554,0.08993030731855108,8.993030731855107,winner_haven
HRV,Croatia,0.10429186531204973,0.7695097360527235,0.15187483919900657,15.187483919900657,winner_haven
LVA,Latvia,-0.0786267392261859,0.15313630929229685,0.05290399066988495,5.2903990669884955,loser_victim
EST,Estonia,-0.24822663919296406,0.26668790171684764,0.07875545615669886,7.875545615669886,loser_victim
SVN,Slovenia,-0.3471947841939495,0.3937002134646347,0.24856614818454428,24.856614818454428,loser_victim
GRC,Greece,-0.3637171177535879,2.136035996187881,0.1549830506178514,15.498305061785139,loser_victim
SVK,Slovak Republic,-1.6300492459216152,3.637915517843844,0.1063003845659948,10.63003845659948,loser_victim
BGR,Bulgaria,-1.681085856247226,0.8172345893346754,0.08557454118348207,8.557454118348208,loser_victim
FIN,Finland,-1.741901946283613,4.1570457952876545,0.12121107254972618,12.121107254972618,loser_victim
PRT,Portugal,-1.9926012557279602,3.5444815769814175,0.10026252284178562,10.026252284178563,loser_victim
AUT,Austria,-2.966904124950734,5.286225115966242,0.10367293820249553,10.367293820249552,loser_victim
CZE,Czechia,-3.2332612106953,7.799494221469007,0.16121997587245832,16.121997587245833,loser_victim
ROU,Romania,-4.164878438542859,3.8771354395845834,0.14280536869128732,14.280536869128731,loser_victim
DNK,Denmark,-8.082429018019393,1.7755067959940463,0.111615583555342,11.1615583555342,loser_victim
SWE,Sweden,-9.870348540751497,5.287990796811456,0.10160741239526835,10.160741239526835,loser_victim
POL,Poland,-11.692029288080033,15.887873338482608,0.18281761681702371,18.28176168170237,loser_victim
ESP,Spain,-14.154026402004314,23.450292508912803,0.13396742262672895,13.396742262672895,loser_victim
ITA,Italy,-14.172492502364616,28.432951708574684,0.17240738270392145,17.240738270392146,loser_victim
MLT,Malta,-20.179259217896757,-18.31318195301661,0.031626360527869574,3.1626360527869575,loser_victim
FRA,France,-38.92823163641633,37.51425489755598,0.1784400198020652,17.84400198020652,loser_victim
DEU,Germany,-49.15028624680737,85.7276720262288,0.15528647277209534,15.528647277209535,loser_victim
LUX,Luxembourg,-109.7046647763695,-71.58374920169916,0.029678447842830972,2.967844784283097,loser_victim
