iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,total_loss_cit,total_loss_etr,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
HKG,2017,142080.35360157612,31734.434607693995,142080.35360157612,31734.434607693995,0.0,0.0,142080.35360157612,31734.434607693995,142080.35360157612,31734.434607693995,341273289534.466,,7393200.0,0.165,0.0744188393530778,61400248.79294857,63172178.80468603,5236.1817102695095,2361.639791030732,14451005.019367702,14193689.922786186,0.002314002897295966,33439.667483655416,32844.23960464779
HKG,2017,142080.35360157612,31734.434607693995,142080.35360157612,31734.434607693995,0.0,0.0,142080.35360157612,31734.434607693995,142080.35360157612,31734.434607693995,341273289534.466,,7393200.0,0.165,0.0744188393530778,61400248.79294857,63172178.80468603,5236.1817102695095,2361.639791030732,14451005.019367702,14193689.922786186,0.002314002897295966,33439.667483655416,32844.23960464779
HKG,2017,142080.35360157612,31734.434607693995,142080.35360157612,31734.434607693995,0.0,0.0,142080.35360157612,31734.434607693995,142080.35360157612,31734.434607693995,341273289534.466,,7393200.0,0.165,0.0744188393530778,61400248.79294857,63172178.80468603,5236.1817102695095,2361.639791030732,14451005.019367702,14193689.922786186,0.002314002897295966,33439.667483655416,32844.23960464779
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
HKG,2018,114382.71606654863,22603.183245411616,114382.71606654864,22603.18324541162,0.0,0.0,114382.71606654863,22603.183245411616,114382.71606654863,22603.183245411616,361731070995.726,,7452600.0,0.165,0.0740215424150569,42984602.483660914,46728414.48989554,3729.5252354929175,1673.1224873155397,11352348.227838391,8196045.6190673625,0.0026610160256809916,30208.780563389166,21809.808739550735
