scenario,iso_partner,partner_jurisdiction,wb_income_group,region_tjn,formula_name,positive_misalignment,negative_misalignment,net_misalignment,tax_revenue_current_usd,gvt_health_expenditure,current_tax_paid_cash_musd,floor_add_on_usd_total,positive_misalignment_usd_bn,negative_misalignment_usd_bn,net_misalignment_usd_bn,floor_add_on_usd_bn,total_recovery_usd_bn
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb,659.2308667964811,701.5017249544483,42.27085815796721,,,74.2543642,0.0,0.6592308667964811,0.7015017249544483,0.04227085815796721,0.0,0.04227085815796721
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destads,409.9763658729397,2053.552168455398,1643.5758025824582,,,74.2543642,0.0,0.40997636587293973,2.053552168455398,1.6435758025824583,0.0,1.6435758025824583
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destads_nexus,759.2895086857263,2041.373317114429,1282.083808428703,,,74.2543642,0.0,0.7592895086857263,2.041373317114429,1.282083808428703,0.0,1.282083808428703
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destcfb,960.7782933966614,1916.9907153769304,956.212421980269,,,74.2543642,0.0,0.9607782933966614,1.9169907153769303,0.956212421980269,0.0,0.956212421980269
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destcfb_nexus,846.2532000572012,1991.149496239935,1144.8962961827335,,,74.2543642,0.0,0.8462532000572012,1.991149496239935,1.1448962961827336,0.0,1.1448962961827336
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destcombined,767.5813253373406,2015.1138457763122,1247.5325204389717,,,74.2543642,0.0,0.7675813253373406,2.015113845776312,1.2475325204389718,0.0,1.2475325204389718
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destcombined_nexus,820.1016270282246,2119.1190262547707,1299.017399226546,,,74.2543642,0.0,0.8201016270282245,2.1191190262547708,1.2990173992265461,0.0,1.2990173992265461
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destcombinedads,439.68027150207814,2000.055051220081,1560.3747797180029,,,74.2543642,0.0,0.43968027150207817,2.0000550512200808,1.5603747797180028,0.0,1.5603747797180028
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_destcombinedads_nexus,801.6286932686139,2099.9695627251454,1298.3408694565317,,,74.2543642,0.0,0.801628693268614,2.0999695627251453,1.2983408694565317,0.0,1.2983408694565317
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_resource_alpha_10pct,462.79692379820045,932.9924165387249,470.1954927405245,,,74.2543642,0.0,0.4627969237982005,0.9329924165387249,0.4701954927405245,0.0,0.4701954927405245
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_resource_alpha_30pct,464.4705805699545,919.569153838458,455.09857326850346,,,74.2543642,0.0,0.4644705805699545,0.9195691538384579,0.45509857326850345,0.0,0.45509857326850345
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,ccctb_resource_alpha_equal,464.04778415742044,922.9199647724727,458.8721806150522,,,74.2543642,0.0,0.46404778415742043,0.9229199647724726,0.4588721806150522,0.0,0.4588721806150522
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales,710.7545688918701,500.10321712618054,-210.65135176568958,,,74.2543642,0.0,0.7107545688918702,0.5001032171261806,-0.21065135176568958,0.0,-0.21065135176568958
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destads,466.40284647491274,1590.3099872444732,1123.9071407695603,,,74.2543642,0.0,0.46640284647491276,1.5903099872444733,1.1239071407695602,0.0,1.1239071407695602
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destads_nexus,960.0535433115675,1283.1541666769433,323.1006233653758,,,74.2543642,0.0,0.9600535433115676,1.2831541666769433,0.32310062336537576,0.0,0.32310062336537576
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcfb,2234.6235475227454,2061.765659322894,-172.85788819985137,,,74.2543642,0.0,2.2346235475227454,2.061765659322894,-0.17285788819985137,0.0,-0.17285788819985137
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcfb_nexus,1314.9971289061202,1076.8645837740758,-238.13254513204453,,,74.2543642,0.0,1.3149971289061202,1.0768645837740758,-0.23813254513204452,0.0,-0.23813254513204452
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombined,1707.896647675977,2313.886548794237,605.9899011182604,,,74.2543642,0.0,1.707896647675977,2.3138865487942373,0.6059899011182603,0.0,0.6059899011182603
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombined_nexus,1024.2749958370434,1232.0222865175288,207.74729068048538,,,74.2543642,0.0,1.0242749958370434,1.2320222865175288,0.2077472906804854,0.0,0.2077472906804854
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombinedads,517.7373319483521,2361.9785046428096,1844.2411726944576,,,74.2543642,0.0,0.5177373319483521,2.3619785046428095,1.8442411726944576,0.0,1.8442411726944576
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombinedads_nexus,1053.4463058254212,1226.231635056672,172.78532923125107,,,74.2543642,0.0,1.053446305825421,1.226231635056672,0.17278532923125106,0.0,0.17278532923125106
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_resource_alpha_10pct,558.1097071175441,607.4582397838973,49.34853266635317,,,74.2543642,0.0,0.558109707117544,0.6074582397838972,0.049348532666353175,0.0,0.049348532666353175
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_resource_alpha_30pct,560.5929502721034,598.5089371750684,37.91598690296499,,,74.2543642,0.0,0.5605929502721034,0.5985089371750684,0.037915986902964986,0.0,0.037915986902964986
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_resource_alpha_equal,559.3472095421776,602.978081112591,43.630871570413504,,,74.2543642,0.0,0.5593472095421775,0.602978081112591,0.0436308715704135,0.0,0.0436308715704135
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,employees_payroll,486.6502289319759,2267.5131655063947,1780.8629365744187,,,74.2543642,0.0,0.4866502289319759,2.2675131655063945,1.7808629365744186,0.0,1.7808629365744186
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,employees_payroll_resource_alpha_10pct,471.64909225623774,3008.0262400720653,2536.3771478158274,,,74.2543642,0.0,0.47164909225623775,3.0080262400720654,2.5363771478158275,0.0,2.5363771478158275
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,employees_payroll_resource_alpha_20pct,472.55967356285,2992.25015358545,2519.6904800226,,,74.2543642,0.0,0.47255967356285,2.99225015358545,2.5196904800225997,0.0,2.5196904800225997
excl_resource,ABW,Aruba,investment_hub,Caribbean/American isl.,employees_payroll_resource_alpha_30pct,473.470320730365,2976.4711186224195,2503.000797892054,,,74.2543642,0.0,0.473470320730365,2.9764711186224195,2.503000797892054,0.0,2.503000797892054
