iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
IRL,Ireland,2022,102682.02081918596,102.68202081918595,loses_under_ut,325569.61298163055
LTU,Lithuania,2016,-13.253729447601904,-0.013253729447601904,loses_under_ut,806.9824845490873
LTU,Lithuania,2017,-18.25726356904684,-0.01825726356904684,loses_under_ut,806.9824845490873
LTU,Lithuania,2018,-1.7493861425223716,-0.0017493861425223716,loses_under_ut,806.9824845490873
LTU,Lithuania,2019,53.831287602254,0.053831287602254,loses_under_ut,806.9824845490873
LTU,Lithuania,2020,248.6003343757537,0.2486003343757537,loses_under_ut,806.9824845490873
LTU,Lithuania,2021,308.6414914569379,0.3086414914569379,loses_under_ut,806.9824845490873
LTU,Lithuania,2022,229.1697502733128,0.2291697502733128,loses_under_ut,806.9824845490873
NLD,Netherlands,2016,28866.063703790864,28.866063703790864,loses_under_ut,124201.30075466927
NLD,Netherlands,2017,27312.024518133047,27.312024518133047,loses_under_ut,124201.30075466927
NLD,Netherlands,2018,16867.708511048342,16.867708511048342,loses_under_ut,124201.30075466927
NLD,Netherlands,2019,44128.83148239412,44.12883148239412,loses_under_ut,124201.30075466927
NLD,Netherlands,2020,9741.908183507252,9.741908183507253,loses_under_ut,124201.30075466927
NLD,Netherlands,2021,-7192.392450679872,-7.192392450679872,loses_under_ut,124201.30075466927
NLD,Netherlands,2022,4477.156806475514,4.477156806475514,loses_under_ut,124201.30075466927
