year,total_positive_misalignment,total_negative_misalignment,total_profits,misaligned_of_total_profits,total_tax_revenue_loss,total_tax_revenue_gain,average_tax_revenue_loss_pct_of_gvt_health_expenditure,average_tax_revenue_loss_pct_of_total_tax_revenues
2021,1420180.0438085557,1420180.0438085552,8934612.877793001,0.15895261084432838,380405.95436632115,118593.46762131003,0.6060089282814941,0.0403247214879461
