year,total_positive_misalignment,total_negative_misalignment,total_profits,misaligned_of_total_profits,total_tax_revenue_loss,total_tax_revenue_gain,average_tax_revenue_loss_pct_of_gvt_health_expenditure,average_tax_revenue_loss_pct_of_total_tax_revenues
2018,994585.760249356,994585.760249356,5989574.849751677,0.16605281429792812,270125.77703681315,86940.77247087922,0.24498778624574047,0.029608652359249973
