year,total_positive_misalignment,total_negative_misalignment,total_profits,misaligned_of_total_profits,total_tax_revenue_loss,total_tax_revenue_gain,average_tax_revenue_loss_pct_of_gvt_health_expenditure,average_tax_revenue_loss_pct_of_total_tax_revenues
2020,1059917.5949892718,1059917.594989272,4430343.970408736,0.23924047479579463,266431.73961564805,91588.62835497994,0.3404376868636599,0.03526773314219525
