iso_partner,negative_misalignment,positive_misalignment,theoretical_profit,reported_profit,partner_jurisdiction,etr_average_corrected,cit,tax_revenue_current_usd,gvt_health_expenditure,region_tjn,ukt,oecd,oecd_oct,nld_oct,tax_revenue_loss,tax_revenue_gain,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,tax_revenue_loss_caused_pct_of_total,tax_revenue_loss_caused_usd,tax_revenue_loss_suffered_pct_of_total
AUS,10668.248823160231,3496.091494612083,108416.53921349668,105867.7299886635,Australia,0.2297548137994101,0.3,300101022270.7877,112703527760.03,Oceania,0.0,1.0,0.0,0.0,3200.474646948069,803.2438503703005,0.0283972889807191,0.01066465759673491,0.0032984559470847063,878.8133560273583,0.012012362534452705
AUT,3213.1012961251163,2280.6410448661677,11154.787294246333,9171.747469407632,Austria,0.0995598149824827,0.25,106285791076.905,38026159604.30001,Europe,0.0,1.0,0.0,0.0,803.2753240312791,227.0602004683317,0.021124282136038907,0.007557692480738604,0.0021517154311314663,573.2852854741907,0.00301493855495624
AZE,2.8863821457295478,165.5614461919057,164.94136509629135,256.649511114402,Azerbaijan,0.144846744550666,0.2,6483176471.694301,993967534.3,Asia,0.0,0.0,0.0,0.0,0.5772764291459096,23.981036503997803,0.0005807799643601596,8.904222053283786e-05,0.00015620218682527057,41.6172203676253,2.166695416914979e-06
BEL,5670.19744398966,7112.794398136867,29947.868004853775,29025.599863828913,Belgium,0.1452920016480477,0.25,115799496559.85,45816043426.68001,Europe,0.0,1.0,0.0,0.0,1417.549360997415,1033.4321354163262,0.03094002133261326,0.0122414121227614,0.006710705088548757,1787.9448307896268,0.005320497336549912
BEN,86.34590976630132,0.061170845211881736,128.2140577096988,15.789747741611748,Benin,0.3659978124692479,0.3,,43293091.18,Africa,0.0,0.0,0.0,0.0,25.903772929890394,0.022388395534443682,0.5983350281501058,,5.771283116825784e-08,0.01537653000630313,9.722480124649914e-05
BFA,23.113947247178803,14.670705076601918,83.17353024586374,194.67353333797928,Burkina Faso,0.2748334412207109,0.275,2380750080.809563,506744562.5800001,Africa,0.0,0.0,0.0,0.0,6.356335492974171,4.032000361336658,0.012543470541868306,0.002669887756892453,1.3841363843715048e-05,3.687778647534133,2.3857275796584e-05
BGD,292.6441133383799,0.13808794975913627,982.1253373895412,680.7274685894739,Bangladesh,0.3095733568727042,0.25,26184308092.380222,1530763580.9,Asia,0.0,0.0,0.0,0.0,73.16102833459497,0.042748350150605144,0.047793813001208545,0.0027940791132031184,1.3028177889672068e-07,0.03471120099167452,0.00027459576865780476
BGR,955.3050084036404,975.1694351258705,2448.6264783248166,2087.685929001523,Bulgaria,0.0783354939900926,0.1,14269526952.075851,3563687215.94,Europe,0.0,0.0,0.0,0.0,95.53050084036404,76.39037942462461,0.02680664577212784,0.006694720936524584,0.0009200426898618858,245.12857438056238,0.00035855525688559275
BHR,335.9058138181934,1181.747564282803,831.1430476688199,1543.3453992401144,Bahrain,0.0316640506505648,0.0,1011759266.4366196,1028201155.38,Asia,0.0,0.0,0.0,0.0,0.0,37.41891473163226,0.0,0.0,0.0011149428690206472,297.05616816523263,0.0
BHS,320.84051551577437,6954.280380391866,781.65623638335,6997.997569877889,Bahamas,0.0016018592633161,0.0,1858260966.59364,449764174.18,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0,11.139778447028123,0.0,0.0,0.0065611519360259845,1748.0991241979802,0.0
BIH,106.94903066500741,118.14766251264106,203.95140379037312,176.38913248264055,Bosnia and Herzegovina,0.0517698572180163,0.1,3792512259.152961,1365947957.1799998,Europe,0.0,0.0,0.0,0.0,10.694903066500743,6.116487618921805,0.007829656327888491,0.002820004876896403,0.00011146872461706508,29.698806212462262,4.014124999494846e-05
BLR,71.49972018755305,0.0031194853769411167,239.0614775968037,260.0845436122528,Belarus,0.2107610092834089,0.18,7378669189.884304,2786792506.9700003,Europe,0.0,0.0,0.0,0.0,12.869949633759548,0.0006574658864889451,0.004618194430181196,0.0017442101417696632,2.9431395343264313e-09,0.0007841457860621794,4.8304866576052904e-05
BLZ,0.5300476089994127,0.00047079101639054953,-11.67342907045206,-0.5747433889764941,Belize,0.4476869049163801,0.0,,77951133.0,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0,0.0002107669729903219,0.0,,4.4417699886877973e-10,0.00011834285050586672,0.0
BMU,621.7571660649858,79321.2456981092,1581.3087581755174,79280.52337289622,Bermuda,0.0127337049758035,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,0.0,1010.0533410329451,,,0.07483718175176822,19939.000522056038,0.0
BOL,503.03640708675533,174.998491196716,542.7125759534385,123.19069733313502,Bolivia,-0.0283953210675186,0.25,,2125403138.9700005,Latin America,0.0,0.0,0.0,0.0,125.75910177168883,-4.969138343862078,0.05916952857829759,,0.00016510575163957656,43.98941262988152,0.0004720124635041896
BRA,10301.201648615934,6.580949539588259,48735.54116769165,55086.16052222202,Brazil,0.1521434608534556,0.34,187751803965.0858,66853558942.63001,Latin America,0.0,0.0,0.0,0.0,3502.4085605294176,1.001248438654913,0.05238926118406036,0.018654460231874646,6.208925647332866e-06,1.6542548613631092,0.013145613077413222
BRB,150.78026448506782,12798.225449268974,-2773.4803225040278,9806.395548314482,Barbados,0.0165374790178836,0.055,,171701405.35,Caribbean/American isl.,0.0,0.0,0.0,0.0,8.29291454667873,211.65038483342957,0.04829846633913257,,0.01207473629060617,3217.092995306399,3.112585069122024e-05
BRN,106.74461446120785,94.4459520435371,175.11915831522356,144.868136025211,Brunei Darussalam,0.0497734492675151,0.185,,270347960.29,Asia,0.0,0.0,0.0,0.0,19.74775367532345,4.700900802561158,0.07304569139023724,,8.910688197839857e-05,23.740901577230968,7.411937370454203e-05
BWA,146.49745701406798,0.4303639863240183,441.08618824556953,382.2418659155575,Botswana,0.1927830778431362,0.22,3332351917.3283896,670350487.92,Africa,0.0,0.0,0.0,0.0,32.22944054309495,0.08296689387638562,0.048078491958882905,0.009671679745317508,4.0603532610322816e-07,0.10818069827909003,0.00012096697108831269
CAF,0.0013427477248722363,0.37194662590499256,0.06831305336758417,2.4945290208479176,Central African Republic,0.2754995545341471,0.3,202649126.53871545,29133481.43,Africa,0.0,0.0,0.0,0.0,0.00040282431746167086,0.1024711297473045,1.3826851364453318e-05,1.987792024283473e-06,3.5092032405477453e-07,0.09349631240440053,1.5119231591655765e-09
CAN,30277.486532489635,32429.443829280375,152868.82583829176,144791.83541696405,Canada,0.0822493720394735,0.2625,223572607455.34552,158275411397.29,Northern America,0.0,1.0,0.0,0.0,7947.840214778529,2667.3013905476896,0.050215255450061724,0.03554925760020025,0.030596193498994246,8151.797059554018,0.029830680932549588
CHE,1247.1035909576128,187228.7012332848,44229.4288152949,229355.96532142008,Switzerland,0.0756045436573586,0.21148581,69338888424.9912,31168079083.5,Europe,0.0,1.0,0.0,0.0,263.74471308757944,14155.34051630243,0.008462013728244249,0.00380370552627031,0.1766445826717122,47063.723454904444,0.0009899147656658891
CHL,5157.178532232686,4.1461836583239435,9463.602769379315,10553.35483846658,Chile,0.193978248146879,0.27,41145098291.32436,13912681930.98,Latin America,0.0,1.0,0.0,0.0,1392.4382037028254,0.8042694425368965,0.10008409669757634,0.03384214065655611,3.911798122726616e-06,1.0422271788632786,0.005226247464778572
CHN,983.6901391871019,100660.28617330207,1124419.6711834976,1378287.4018493053,China (People’s Republic of),0.1758880598008596,0.25,1188330479774.5874,454947261759.62,Asia,0.0,0.0,0.0,0.0,245.92253479677547,17704.942434021395,0.0005405517418559896,0.0002069479315580832,0.09496991714183302,25303.000235252526,0.0009230226667120855
CIV,113.19492247092653,0.033426079135917476,730.5055238613038,854.0180027647821,Côte d’Ivoire,0.2386650817182417,0.25,7428896508.238211,839424314.0099998,Africa,0.0,0.0,0.0,0.0,28.298730617731632,0.007977637908494158,0.0337120692663121,0.003809277809476818,3.153648858546952e-08,0.008402321515195672,0.00010621381168232854
CMR,115.71279073924474,0.08210585149698078,302.8852744457997,141.81260296755522,Cameroon,0.3300137900286871,0.33,4432288946.472293,247582837.48,Africa,0.0,0.0,0.0,0.0,38.18522094395077,0.02709606323605118,0.154232099981629,0.00861523727471396,7.7464372593807e-08,0.02063896754840273,0.00014332084082413157
COD,106.29082048142551,23.2163317991312,504.02544061051674,615.254293328965,Democratic Republic of the Congo,0.431035641931007,0.28,3132443209.3341475,316979629.94,Africa,0.0,0.0,0.0,0.0,29.761429734799147,10.007066480321768,0.093890669695187,0.00950102771093029,2.1903902632511907e-05,5.83589488275192,0.00011170376989518107
COG,461.7146496449596,0.13403685031359233,378.9030934047444,-144.8557880547491,Congo,0.4257875774438857,0.3,954709155.3884684,198918624.61,Africa,0.0,0.0,0.0,0.0,138.51439489348786,0.05707122578323321,0.6963369828494405,0.14508543687017095,1.2645968983555652e-07,0.033692875154142606,0.0005198869890400725
COK,345.53362025845354,23.07357840469545,1072.2614092594767,-1.474259618230798,Cook Islands,0.0011598168605636,0.2,,9463542.8,Oceania,0.0,0.0,0.0,0.0,69.1067240516907,0.02676112526730195,7.302415756146916,,2.176921914852163e-05,5.800010927814895,0.00025937872173707017
COL,5668.9394669915455,4.753279633363825,2032.0366036182982,1802.453566969424,Colombia,0.2432691572348286,0.32,37971069652.95473,16782277415.390003,Latin America,0.0,1.0,0.0,0.0,1814.0606294372947,1.1563263305098928,0.10809382925429002,0.04777480977010436,4.484574702632365e-06,1.1948330394586686,0.006808725687315789
COM,4.369394643255233,0.005308147758474432,7.644334624831865,0.9260251796052763,Comoros,0.5,0.5,,15756212.839999998,Africa,0.0,0.0,0.0,0.0,2.1846973216276164,0.002654073879237216,0.13865624587663394,,5.008075895304068e-09,0.001334310372913057,8.199838820927419e-06
CPV,18.154505885001495,0.021359593112312062,14.902859212204849,-14.44536194228713,Cabo Verde,0.1265359263773637,0.2244,334907648.9649995,74788092.5,Africa,0.0,0.0,0.0,0.0,4.073871120594335,0.0027027559015099637,0.05447218914687969,0.012164162667482362,2.0152126177816926e-08,0.005369166034509804,1.5290487261282247e-05
CRI,1873.5541525059966,1113.9576311448318,2550.8749199480058,1568.2208870547654,Costa Rica,0.1192248748384001,0.3,7660131954.476912,3506121298.8800006,Latin America,0.0,0.0,0.0,0.0,562.066245751799,132.81145914852323,0.16030998298072177,0.07337553048590804,0.0010509851297978564,280.01579644222056,0.002109606935579937
CUB,5.259720162906316,0.00910528398965272,1.977529705050439,-7.535064064552076,Cuba,0.35,0.35,,12201264475.990002,Latin America,0.0,0.0,0.0,0.0,1.8409020570172103,0.0031868493963784516,0.0001508779733969205,,8.59055839123501e-09,0.0022887974164465465,6.909469793924998e-06
CUW,41.2109750119176,309.73165651949773,1104.9194249652942,318.2982561708317,Curaçao,0.0180339931481566,0.22,,,Caribbean/American isl.,0.0,0.0,1.0,1.0,9.066414502621871,5.585698571439815,,,0.0002922223934990274,77.8573206545943,3.402903316136807e-05
CYM,21729.085837186907,39031.58367935564,2179.1288325705304,-15991.57542167949,Cayman Islands,0.0058382919864975,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,0.0,227.87778221548862,,,0.03682511155949884,9811.378534337586,0.0
CYP,2402.7558604990104,2202.7422352309427,236.15226627847196,-629.2912012268746,Cyprus,0.023248287725963,0.125,5607726016.822072,1575472592.5900002,Europe,0.0,0.0,0.0,0.0,300.3444825623763,51.20998527077983,0.19063770704422386,0.05355905079196132,0.0020782202745235475,553.7038430458184,0.0011272849210670261
CZE,3892.214993976239,3.1861637029154477,10668.650989992388,7013.448086866496,Czechia,0.1533502584624728,0.19,35338955837.243866,19816951051.73,Europe,0.0,1.0,0.0,0.0,739.5208488554854,0.4885990273458333,0.03731758972028777,0.020926505363129646,3.0060485060139956e-06,0.8009067328263287,0.00277564846411434
DEU,76915.02566110968,10674.153973491184,209850.39120679014,119888.9233042915,Germany,0.1460102165441681,0.29830331,410207168446.3531,387564457298.17,Europe,0.0,1.0,0.0,0.0,22944.006743443955,1558.53553309524,0.059200492489413566,0.05593272986999147,0.010070739483855087,2683.1646398995044,0.08611589135942574
DJI,0.9292043118096055,0.0017405061627599233,4.811458848974889,3.533261955327328,Djibouti,0.25,0.25,,34254484.25,Africa,0.0,0.0,0.0,0.0,0.23230107795240137,0.00043512654068998083,0.006781625326978946,,1.642114604935434e-09,0.0004375114508412103,8.718971631815216e-07
DMA,0.023913723983540098,8.380887173375416e-05,-1.736878739154046,0.08165284402662162,Dominica,0.2700000676793708,0.25,,19131532.33,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0059784309958850245,2.2628401040245328e-05,0.00031249096479900334,,7.907112036818527e-11,2.1067056153053903e-05,2.24388843630622e-08
DNK,1931.3525953647445,22225.66460029792,20850.11877875403,39957.95057106149,Denmark,0.0961531286703941,0.22,122503875626.08498,31793957435.65,Europe,0.0,1.0,0.0,0.0,424.8975709802438,2137.0671880974696,0.013364098251695263,0.00346844186609366,0.020969238274153645,5586.870631797785,0.0015947708467211792
DOM,438.5744754755085,0.3820776582352777,1002.7544505208302,552.9890755418155,Dominican Republic,0.1711708533506119,0.27,9768758222.911991,2557190173.01,Latin America,0.0,0.0,0.0,0.0,118.4151083783873,0.06540055880633593,0.04630672744960694,0.01212181790932775,3.604786447942162e-07,0.09604295242681431,0.00044444820481678285
DZA,1920.7190519874596,1.260938392787096,928.2934745654658,-1488.1428296093156,Algeria,0.3506345432163714,0.26,,5460409628.180001,Africa,0.0,0.0,0.0,0.0,499.3869535167395,0.4421285573788889,0.09145595065606629,,1.1896570061183474e-06,0.31696238568605495,0.0018743523359384675
ECU,253.8979104444989,0.25718340321848787,-1291.205554894339,909.999354520435,Ecuador,0.3405667459073158,0.25,12406367487.486423,5040454000.0,Latin America,0.0,0.0,0.0,0.0,63.474477611124726,0.0875881147354895,0.012593008012993418,0.005116282237741847,2.426447154328927e-07,0.06464825364132949,0.0002382391741415359
EGY,561.9939458657834,78.49845906742456,3667.2346047297583,3535.699477064822,Egypt,0.2853012334498356,0.225,,5177555191.55,Africa,0.0,0.0,0.0,0.0,126.44863781980128,22.39570719584766,0.024422460628941448,,7.406090760123583e-05,19.732176449711034,0.0004746005036870416
ESP,33826.17499737823,39239.41773866984,14857.052954403061,2971.5771177933602,Spain,0.1207426471499023,0.25,173433341518.29977,100367700515.31,Europe,0.0,1.0,0.0,0.0,8456.543749344557,4737.87117038783,0.08425562911102664,0.048759619547849554,0.037021196670545896,9863.62183158658,0.03174000125339379
EST,1034.9317888311618,43.20800306516306,757.8704496082361,-960.2739981125027,Estonia,0.0281543742356921,0.2,6490872047.309742,1831280238.6599996,Europe,0.0,1.0,0.0,0.0,206.98635776623237,1.2164942882735321,0.11302822659064471,0.03188883654732057,4.076543617110196e-05,10.861206075257359,0.000776883257470859
ETH,243.3681184138767,0.19837200575631456,449.6589002616508,148.89946047941348,Ethiopia,0.2304335477446849,0.3,6670795625.573139,949478689.61,Africa,0.0,0.0,0.0,0.0,73.010435524163,0.04571156505965662,0.07689528614291719,0.010944786742419518,1.8715795142387688e-07,0.04986481858076447,0.00027403054767231253
FIN,1158.2692871603795,1673.7164912712994,4217.144826987929,4320.061912719608,Finland,0.1086280347329504,0.2,54015596199.62493,21300722583.3,Europe,0.0,1.0,0.0,0.0,231.6538574320759,181.81253314693058,0.0108753990164491,0.004288647607923366,0.0015791005821431242,420.72251512847515,0.0008694679461473232
FJI,29.532181288631115,0.009060478452886912,117.42906329963607,56.50518691575973,Fiji,0.1867001844371014,0.2,862213755.1374873,138829501.34000003,Oceania,0.0,0.0,0.0,0.0,5.906436257726224,0.0016915929982423696,0.04254453268733625,0.006850315507648556,8.548285730626653e-09,0.0022775346379424804,2.2168666038989174e-05
FRA,24142.93938163742,31.607407232002938,105430.65751626581,81855.08617350757,France,0.1946270795260329,0.32023,652835892461.6407,245782444569.94003,Europe,0.0,1.0,0.0,0.0,7731.293478181752,6.151657360954743,0.0314558409235031,0.011842629315354358,2.982062698215974e-05,7.945161523286152,0.029017914642357718
FRO,88.26909434816514,1.1594470838711226,331.78940472536357,14.439493254463263,Faroe Islands,0.0205051292104203,0.18,,,Europe,0.0,0.0,1.0,0.0,15.888436982669724,0.02377461226742239,,,1.0939030443049285e-06,0.2914504910650154,5.963417498827367e-05
FSM,34.48110928023272,0.04472576192683243,2.394182312562514,-80.20658603593496,Micronesia,0.2009254021806346,0.3,26219365.00056,11022934.000000002,Oceania,0.0,0.0,0.0,0.0,10.344332784069817,0.008986541702984121,0.9384373329342093,0.39453025593292895,4.2197395475150246e-08,0.011242725483693755,3.882545224901678e-05
GAB,73.47495885343864,35.4195530352392,143.8363187660577,63.316328445457174,Gabon,0.0222694868092423,0.3,1906545607.3756945,291009739.1,Africa,0.0,0.0,0.0,0.0,22.04248765603159,0.7887752691075174,0.07574484525570156,0.01156147934293187,3.341727055262037e-05,8.903421526541413,8.273221384145101e-05
GBR,55564.30263678642,4508.447721783072,121674.86029104744,35289.830573533436,United Kingdom,0.1009966289890074,0.19,668300362805.7556,275254043354.53,Europe,0.0,1.0,0.0,0.0,10557.21750098942,455.3380218732605,0.03835445021017045,0.015797114723485377,0.004253583243731985,1133.289583227484,0.03962447385667775
GEO,383.7291193909567,69.55051748144044,1292.0659692423203,131.5512182723983,Georgia,-0.0246110948979129,0.15,3391227448.976114,586233515.6,Asia,0.0,0.0,0.0,0.0,57.55936790864351,-1.7117143859346806,0.09818505148026631,0.01697301899523783,6.561879698029204e-05,17.482930230945243,0.00021603795400532277
GGY,1242.9696677396585,318.896696992617,3772.7876648065126,680.9534239973096,Bailiwick of Guernsey,0.0226819199636872,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,7.2331893578707485,,,0.00030086933031415975,80.16113907259661,0.0
GHA,846.7615169204196,0.0,690.5891390472601,965.6186064388667,Ghana,0.2301514409546222,0.25,7943189588.271232,1478765994.33,Africa,0.0,0.0,0.0,0.0,211.6903792301049,0.0,0.14315339955191334,0.02665055100065634,0.0,0.0,0.0007945388921585974
GIB,373.90440833151536,98.62163663141125,1103.0221178229365,63.89903139085585,Gibraltar,0.0306489472085151,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,3.022649334733482,,,9.304651333050987e-05,24.79054441181833,0.0
GIN,1.8938097868946362,281.0322038179437,114.70762652526223,387.2142399024626,Guinea,0.0386003816827898,0.35,,109505946.13,Africa,0.0,0.0,0.0,0.0,0.6628334254131226,10.847950332528203,0.0060529446010743546,,0.00026514533313392935,70.64313235784333,2.487817053513669e-06
GLP,11.241473683832586,0.00961784308385221,14.914448873868206,-10.445006043033803,Guadeloupe,-0.0283953210675186,0.15,,,Caribbean/American isl.,0.0,0.0,0.0,0.0,1.686221052574888,-0.00027310174234299674,,,9.074142300609284e-09,0.0024176395186712705,6.328904562975172e-06
GMB,0.0013852755432421384,2.5044842170951758,0.07012604539486406,2.5732249869467982,Gambia,0.0818537894370136,0.31,,43949610.18,Africa,0.0,0.0,0.0,0.0,0.0004294354184050629,0.20500152375443237,9.77108594698036e-06,,2.36290465309289e-06,0.629552797269448,1.6118027792955992e-09
GNQ,347.65836531269974,1.1806572053833086,1103.9797577849145,6.492094234214422,Equatorial Guinea,0.0922110458991044,0.35,792622305.7041711,85541732.61,Africa,0.0,0.0,0.0,0.0,121.6804278594449,0.10886963575670859,1.422468591023374,0.15351628005389426,1.113914148576106e-06,0.2967820843876154,0.00045670394989343223
GRC,4226.488022494062,4.476904385708135,985.7934290823192,-3779.0206315168302,Greece,0.202798217776106,0.24,47824893273.66503,9690624843.02,Europe,0.0,1.0,0.0,0.0,1014.3571253985748,0.9079082305756424,0.10467406816694588,0.021209814721262214,4.223823065936979e-06,1.1253605272862894,0.003807193267821157
GRD,0.00011226040364669979,0.18107376011058532,0.06721625139499635,0.24817775110193493,Grenada,0.0213487538146365,0.28,,23872077.039999995,Caribbean/American isl.,0.0,0.0,0.0,0.0,3.1432913021075946e-05,0.0038656991268914325,1.3167230052251853e-06,,1.7083758300325044e-07,0.045516554431288686,1.1797735910301368e-10
GRL,10.233627320582446,0.003821953688783049,15.784855739525929,5.232659609794458,Greenland,0.3164976807129854,0.265,,,Northern America,0.0,0.0,1.0,0.0,2.7119112399543486,0.0012096394782922743,,,3.6058970120424635e-09,0.000960725413793341,1.0178634286840324e-05
GTM,373.231042247609,1487.6972355421094,99.72828326346753,1180.16827992441,Guatemala,0.0726589764250572,0.25,7737042585.133368,1921415548.64,Latin America,0.0,0.0,0.0,0.0,93.30776056190226,108.09455836487689,0.04856198890861821,0.012059874239440271,0.0014035970745038602,373.96281027949783,0.00035021263118465974
GUF,0.014925783406988254,5.2840249347619554e-05,-0.02260976925404401,0.0,French Guiana,0.28,0.28,,,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.004179219353956712,1.4795269817333476e-05,,,4.985316745133794e-11,1.328246612941017e-05,1.5685891478191055e-08
GUM,64.54037664166285,0.05558548454298808,157.34497536061343,41.297731848782064,Guam,0.0429504688572452,0.21,,,Oceania,0.0,0.0,1.0,0.0,13.553479094749196,0.002387422622778494,,,5.244321332692916e-08,0.013972536557728274,5.0870362195965534e-05
GUY,0.05145712924215289,9.629018574836497,13.129078295101769,73.80059169525953,Guyana,0.3807518181605365,0.25,,217445949.88000005,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.012864282310538223,3.666266329470574,5.916082740394806e-05,,9.084686036308284e-06,2.4204487045156027,4.8283595374545526e-08
HKG,12186.316217395273,112227.17239647805,36376.12204008574,134777.8890521025,Hong Kong (China),0.0685854473172448,0.165,,,Asia,0.0,0.0,0.0,0.0,2010.74217587022,7697.150819961995,,,0.10588292233946167,28210.57119449134,0.00754693182865862
HND,1720.1573632955578,0.7058755205754856,1699.0328519189015,92.86391428288088,Honduras,0.1865898691115363,0.3,3518278065.864361,819004593.0999999,Latin America,0.0,0.0,0.0,0.0,516.0472089886673,0.1317092209932174,0.6300907386067105,0.14667607259231405,6.65972075482557e-07,0.17743609860626133,0.001936883382336925
HRV,311.36593212556244,306.84309062944993,995.2543632655943,877.7610917001673,Croatia,0.1313987781892129,0.18,12099224101.98952,3632378429.21,Europe,0.0,0.0,0.0,0.0,56.045867782601235,40.31880720451164,0.015429523348091945,0.004632186932828644,0.00028949711947423204,77.13122115523875,0.00021035732403148545
HTI,0.004875878140023992,0.007716165614948874,-0.0027720916535422043,6.81958213826788e-05,Haiti,0.0034540811142789,0.3,,62840764.53,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0014627634420071975,2.665226192524314e-05,2.3277301811133734e-05,,7.279967472402394e-09,0.001939614398017502,5.49019964407156e-09
HUN,1379.3484779223093,1716.9006786413827,7506.98691509804,6520.755926188356,Hungary,0.1298870113594291,0.09,35949996214.0336,8074891202.860001,Europe,0.0,1.0,0.0,0.0,124.14136301300783,223.0030979497048,0.015373750542798508,0.0034531676241052692,0.0016198435489305756,431.57773464675836,0.0004659405939851348
IDN,4269.549072034685,6652.835660245331,37592.6763733993,36221.419293092506,Indonesia,-0.0283953210675186,0.22,88008571998.74124,19987074461.5,Asia,0.0,0.0,0.0,0.0,939.3007958476308,-188.90940458210326,0.0469954118426363,0.010672833049274624,0.0062767480148422945,1672.3248927234981,0.003525483852647051
IMN,2889.6068523404088,270.29647980999243,582.7318001936177,-3187.1115965592594,Isle of Man,0.0189961696655759,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,5.134597790478527,,,0.00025501650419599675,67.94449084364062,0.0
IND,38438.11463830367,25.53581481078541,102707.44203974314,76314.2349336516,India,0.2622467718798392,0.2517,,32457854011.840004,Asia,0.0,0.0,0.0,0.0,9674.873454461032,6.69668500144986,0.298074957479685,,2.4092264277435526e-05,6.418943882717081,0.03631276614572241
IRL,1674.2248278819752,77160.7078825117,11979.346372687583,85988.93481394449,Ireland,0.1085680873062011,0.125,69435020950.16074,23624509902.07999,Europe,0.0,1.0,0.0,0.0,209.2781034852469,8377.19046999681,0.008858516191560075,0.0030140136867743317,0.07279878006298471,19395.905614077972,0.0007854848817455065
IRN,89.28867887442642,7.086459917349606,256.68467043460794,15.166992688368374,Iran,0.1077588979927305,0.25,,15182732522.4,Asia,0.0,0.0,0.0,0.0,22.322169718606606,0.7636291113632496,0.0014702340099631845,,6.685859307224098e-06,1.781325126049188,8.37819463657309e-05
