year,total_positive_misalignment,total_negative_misalignment,total_profits,misaligned_of_total_profits,total_tax_revenue_loss,total_tax_revenue_gain,average_tax_revenue_loss_pct_of_gvt_health_expenditure,average_tax_revenue_loss_pct_of_total_tax_revenues
2017,1011907.2580668083,1011907.2580668081,5271141.639284201,0.19197117575543296,278862.15401063126,71090.88126519261,0.32696038848221015,0.38256517779145305
