iso_partner,negative_misalignment,positive_misalignment,theoretical_profit,reported_profit,partner_jurisdiction,etr_average_corrected,cit,tax_revenue_current_usd,gvt_health_expenditure,region_tjn,ukt,oecd,oecd_oct,nld_oct,tax_revenue_loss,tax_revenue_gain,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,tax_revenue_loss_caused_pct_of_total,tax_revenue_loss_caused_usd,tax_revenue_loss_suffered_pct_of_total
BEL,54001.31764782968,0.0,79707.46535068727,28712.040638919178,Belgium,0.1657823939071513,0.3399,117889573685.85072,41657287493.700005,Europe,0.0,1.0,0.0,0.0,18355.047868497306,0.0,0.44062033254741356,0.1556969568607432,0.0,0.0,0.0658212224373679
BEN,45.841968039384454,0.0,123.63547591279092,18.649393045307164,Benin,-0.0130287172593203,0.3,,57864056.45000001,Africa,0.0,0.0,0.0,0.0,13.752590411815335,-0.0,0.23767069326878018,,0.0,0.0,4.931680478696666e-05
BFA,-0.0,175.81803212304663,67.24069036445027,243.05872248749694,Burkina Faso,0.129222769598079,0.275,2152823170.4975095,369953702.57,Africa,0.0,0.0,0.0,0.0,-0.0,22.719693056224106,-0.0,-0.0,0.00017374915608268,48.452063922745516,-0.0
BGD,47.54493046203145,28.19491589200048,520.3903595990764,731.1058348330232,Bangladesh,0.376106203392882,0.25,20552878274.26627,1452028290.8,Asia,0.0,0.0,0.0,0.0,11.886232615507863,10.604282771121934,0.008185951121488896,0.0005783244787855485,2.7863142266481294e-05,7.769975869935636,4.262404361638373e-05
BGR,821.0491744573409,50.86607600565386,2517.6369463916085,1168.2916030673903,Bulgaria,0.0604382191892039,0.1,12172272861.412603,2436614037.11,Europe,0.0,0.0,0.0,0.0,82.10491744573409,3.074255050924413,0.03369631636166573,0.006745241285710526,5.0267527582350405e-05,14.017711018403054,0.00029442832691668855
BHR,76.1314935356594,105.59274140220991,382.70079255591963,305.52711703677056,Bahrain,0.0127588880469364,0.0,348340571.3315691,910527072.35,Asia,0.0,0.0,0.0,0.0,0.0,1.3472459661199023,0.0,0.0,0.00010435021644566407,29.099326129513482,0.0
BHS,1242.89494173895,864.2606119290107,436.047097294134,22.588061977830012,Bahamas,0.0024831258811971,0.0,1840965190.5248096,456912410.9599999,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0,2.14606789358017,0.0,0.0,0.0008540907331568426,238.1735815686364,0.0
BIH,159.8468249525831,0.019274837693082286,303.5564320611866,94.61851463191377,Bosnia and Herzegovina,0.0610550247464794,0.1,3663011340.454463,1133240061.0,Europe,0.0,0.0,0.0,0.0,15.98468249525831,0.0011768256923355128,0.01410529246658737,0.004363809174905563,1.9048027909104807e-08,0.005311774092387587,5.732108952528895e-05
BLR,159.99808535396295,0.0,394.30160665302657,234.70934730375714,Belarus,0.2022096693087341,0.18,7124703643.361478,2178366755.18,Europe,0.0,0.0,0.0,0.0,28.79965536371333,0.0,0.013220756006870659,0.004042225025113534,0.0,0.0,0.00010327559674022808
BLZ,0.01207887100047212,0.24157094984634217,0.8419647046730832,2.296893823858374,Belize,0.4210436954613511,0.25,483722115.7270312,72888506.25,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.00301971775011803,0.10171192543941261,4.142927198645986e-05,6.242670433993728e-06,2.387283497776761e-07,0.06657230184240616,1.0828711270740982e-08
BMU,349.8312560597609,40731.59696092557,959.66175159587,56246.37861322558,Bermuda,0.0147338167782721,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,0.0,600.131886708702,,,0.04025230240836595,11224.843753484249,0.0
BOL,194.30187822444648,427.6183343289509,868.9684987934403,884.0598408693637,Bolivia,-0.0283953210675186,0.25,,1668229294.4499998,Latin America,0.0,0.0,0.0,0.0,48.57546955611162,-12.14235989762807,0.02911798139363481,,0.0004225864879612501,117.8433782886619,0.00017419168882364634
BRA,22326.305879101423,0.0,113656.84814470883,94074.66038209095,Brazil,0.1843847700248519,0.34,280745928210.7605,81573764736.43,Latin America,0.0,0.0,0.0,0.0,7590.943998894484,0.0,0.09305619304713109,0.027038482970252874,0.0,0.0,0.027221133774234164
BRB,1098.279989863279,6305.193890764786,6232.820341545563,6281.785937938802,Barbados,0.0157199413189752,0.25,,149201321.85999995,Caribbean/American isl.,0.0,0.0,0.0,0.0,274.56999746581977,99.11727796758338,1.8402651802472432,,0.006230999768506951,1737.590017085593,0.000984608321770878
BRN,37.080955931105294,2.040969538499161,160.85227825303147,41.62027971329673,Brunei Darussalam,0.0744327649329508,0.185,,260442456.84000003,Asia,0.0,0.0,0.0,0.0,6.8599768472544795,0.1519150058944211,0.02633970256035801,,2.016953156753039e-06,0.5624519018306948,2.459988474087793e-05
BTN,-0.0,1.8323429413872432,3.7878197947961745,19.707999788138345,Bhutan,0.1837106713569214,0.3,307314186.3705186,58255591.96,Asia,0.0,0.0,0.0,0.0,-0.0,0.33662095191836655,-0.0,-0.0,1.8107814987786834e-06,0.5049584291920229,-0.0
BWA,6.238373131743487,10.368750865797784,352.73486015137524,427.8608819535713,Botswana,0.1767265241737242,0.22,3854526882.699988,807857178.1099999,Africa,0.0,0.0,0.0,0.0,1.3724420889835673,1.8324333005357358,0.0016988672331839972,0.0003560598046788586,1.0246740284882131e-05,2.8574280674297405,4.921578884925506e-06
CAF,0.21656317529338448,0.0,1.393428178039743,0.6809840928482856,Central African Republic,0.3115804831835181,0.3,146748163.25968304,15103700.319999998,Africa,0.0,0.0,0.0,0.0,0.06496895258801534,0.0,0.004301525534241754,0.0004427241278178548,0.0,0.0,2.3297873753617525e-07
CAN,7364.07791486112,58795.56431422585,225235.68581734202,269230.1260861926,Canada,0.0999599834038434,0.2664999999999999,208005658149.5741,125220527984.45,Northern America,0.0,1.0,0.0,0.0,1962.5267643104878,5877.203633069624,0.015672564202525933,0.009434968172352605,0.058103708462919276,16202.925297975415,0.00703762319872086
CHE,1755.76210968082,88604.74719288449,47906.923321918206,131447.301685949,Switzerland,0.0804358910762412,0.21148581,69948572358.20518,25988426350.34,Europe,0.0,1.0,0.0,0.0,371.31877193315705,7127.001794044745,0.014287851327646824,0.005308453902842239,0.08756212240453622,24417.762063471524,0.001331549536546293
CHL,1588.2913358858225,157.66790689638853,26022.45061447138,30258.451147548436,Chile,0.1802343313143409,0.255,48342997753.41565,12661863958.080002,Latin America,0.0,1.0,0.0,0.0,405.01429065088473,28.417169769202346,0.031986940626733726,0.008377930816718305,0.0001558126059868413,43.450238927500344,0.00145238170481694
CHN,27051.90620632229,55798.27476414114,874617.0470557086,981212.982074923,China (People’s Republic of),0.1716362229536316,0.25,1159564283392.6982,352140640747.81995,Asia,0.0,0.0,0.0,0.0,6762.976551580572,9577.005127846125,0.01920532812463351,0.005832342931254481,0.05514168844953301,15376.93001681992,0.02425204157077099
CIV,556.893781768303,0.0,545.2825563883162,-90.64429987101349,Côte d’Ivoire,0.2472331488553145,0.25,6173545818.258839,489766954.87000006,Africa,0.0,0.0,0.0,0.0,139.22344544207576,0.0,0.2842646774301671,0.022551617747828063,0.0,0.0,0.0004992554329791487
CMR,570.2613079719737,0.0,557.2104731374216,-498.9882882367047,Cameroon,0.3680050932543548,0.33,4287042219.1457934,50974063.14,Africa,0.0,0.0,0.0,0.0,188.18623163075134,0.0,3.6918036357803934,0.04389651932754887,0.0,0.0,0.0006748360396856756
COD,826.567964091301,0.0,661.7392712289513,-1214.4860751957926,Democratic Republic of the Congo,0.2754865064566445,0.28,2505737718.8632836,157219965.87,Africa,0.0,0.0,0.0,0.0,231.4390299455643,0.0,1.4720714933683015,0.09236362936283513,0.0,0.0,0.0008299406234118847
COG,472.9413487363769,37.10390621186968,113.62933232668628,-573.7732992194054,Congo,0.14870030710814,0.3,1199454977.5225348,107380660.62000003,Africa,0.0,0.0,0.0,0.0,141.88240462091306,5.517362248616645,1.3213031452936226,0.11828906234894293,3.666729921747433e-05,10.225122041537226,0.0005087904636048389
COL,3056.8721892697295,0.0,7836.819400530425,2869.244447469233,Colombia,0.2500776831837115,0.4,46314783310.48951,17012281921.3,Latin America,0.0,1.0,0.0,0.0,1222.7488757078918,0.0,0.07187447759003837,0.026400833347544995,0.0,0.0,0.004384778852641567
CPV,0.0391235505882658,26.16120029736605,7.864366073420348,33.96333595942185,Cabo Verde,0.109371988690283,0.255,355492642.9564238,58068068.09,Africa,0.0,0.0,0.0,0.0,0.009976505400007779,2.861302503047748,0.00017180708310366276,2.8063887108996222e-05,2.5853357695393495e-05,7.20952301534476,3.5775759659474754e-08
CRI,880.3541453770034,0.0,2961.532174293481,1743.5837009463446,Costa Rica,0.1250210022944523,0.3,8014807013.606729,3134063688.3599997,Latin America,0.0,0.0,0.0,0.0,264.106243613101,0.0,0.08426958411662118,0.032952289826159026,0.0,0.0,0.0009470852886083362
CUB,0.05497617662807511,1.6259310323946117,22.647125693663085,32.0769803496234,Cuba,0.35,0.35,,9913191500.99,Latin America,0.0,0.0,0.0,0.0,0.019241661819826287,0.569075861338114,1.9410158492252145e-06,,1.6067984683703732e-06,0.4480752819507454,6.900062107062661e-08
CUW,181.7289630605742,1302.385264149433,391.9308941579875,1318.0205075335014,Curaçao,0.0117431887958423,0.22,,,Caribbean/American isl.,0.0,0.0,1.0,1.0,39.98037187332632,15.294156041829735,,,0.0012870599096576956,358.9122987478735,0.00014336965880211238
CYM,2772.1484103648195,147971.03372585916,2159.1604853792664,142861.84568220403,Cayman Islands,0.0058011731650482,0.0,,,Caribbean/American isl.,1.0,0.0,1.0,0.0,0.0,858.4055900548963,,,0.14622983731587166,40777.96741452816,0.0
CYP,204.71717575739896,1445.1182069005347,168.46334012492107,403.6355701843592,Cyprus,0.0407297922748844,0.125,5465849404.150878,628716893.95,Europe,0.0,0.0,0.0,0.0,25.58964696967487,58.8593643797122,0.040701382793938305,0.004681732897770943,0.0014281132933677651,398.2467491597516,9.176450300494809e-05
CZE,2880.6271405773596,590.193194730829,16404.16478952764,12451.858765624109,Czechia,0.1430768328476562,0.19,32806428153.06623,13561775259.770002,Europe,0.0,1.0,0.0,0.0,547.3191567096983,84.44297307032703,0.04035748611269794,0.016683290059986106,0.0005832483066267948,162.64587910900113,0.001962687115616386
DEU,34201.588868060215,11160.3893670127,314662.3444642975,282233.0781199928,Germany,0.1367134248470752,0.29889263,421462583063.523,324684882946.67993,Europe,0.0,1.0,0.0,0.0,10222.602846953241,1525.7750529911877,0.031484689875851124,0.024255066185584703,0.011029063462133865,3075.5883937706,0.036658265382844016
DJI,2.283185210330369,0.0,7.940466855219425,5.088303564850642,Djibouti,0.25,0.25,,31666295.070000008,Africa,0.0,0.0,0.0,0.0,0.5707963025825923,0.0,0.018025357918279264,,0.0,0.0,2.046876187296579e-06
DMA,0.8750986556612074,0.0,4.224240223522339,1.3483182105051452,Dominica,0.1531767038764905,0.25,,19657674.070000004,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.21877466391530184,0.0,0.011129224298676238,,0.0,0.0,7.845261924892158e-07
DNK,1473.3429173265317,26521.830393506163,22303.987343971123,46312.28520938337,Denmark,0.1161536518910103,0.22,110928035371.14957,28157764085.970005,Europe,0.0,1.0,0.0,0.0,324.135441811837,3080.6074550397316,0.011511405551314422,0.002922033557407967,0.02620974420538758,7308.905725182041,0.0011623500613119403
DOM,412.58200610165414,0.0,1888.3795298204454,1250.777609518938,Dominican Republic,0.1788940495124679,0.27,10424346266.971022,2145709999.82,Latin America,0.0,0.0,0.0,0.0,111.39714164744663,0.0,0.05191621498561853,0.010686247251820716,0.0,0.0,0.0003994702760676508
DZA,252.10698490219647,199.11233838785415,945.230469838885,2007.4653711942658,Algeria,0.3061780611468901,0.26,,7300037496.88,Africa,0.0,0.0,0.0,0.0,65.54781607457109,60.96382971801668,0.008979106765216741,,0.00019676935489942727,54.871526150536646,0.00023505454265433293
ECU,463.9486417188525,26.16332450206382,1930.180195853865,1914.624486744105,Ecuador,0.3976568752479246,0.22,14300872063.546646,4844030000.000001,Latin America,0.0,0.0,0.0,0.0,102.06870117814755,10.40402586758816,0.02107102994369307,0.007137236157669276,2.585545690426944e-05,7.2101084052536235,0.00036601847798341366
EGY,726.7112725177495,0.0,3356.8382097333956,3223.8954960364,Egypt,0.3141646527285603,0.225,,3404464245.1699996,Africa,0.0,0.0,0.0,0.0,163.51003631649365,0.0,0.04802812558494909,,0.0,0.0,0.0005863471753512312
ESP,7577.970375040107,6175.683864040058,91804.11183263968,85694.04880247905,Spain,0.1115933025097443,0.25,180110718344.15726,82824965778.02,Europe,0.0,1.0,0.0,0.0,1894.4925937600267,689.1649576443688,0.022873448554599763,0.010518488911581666,0.006103013704870893,1701.8995476967002,0.006793652586101023
EST,292.49345541340085,0.14645990473335074,546.7462326618752,148.2958017470878,Estonia,0.0674928441336399,0.2,5638453391.558985,1305418994.12,Europe,0.0,1.0,0.0,0.0,58.498691082680175,0.009884995521995791,0.044812195430107796,0.010374953381765169,1.4473648999529276e-07,0.04036152936402552,0.00020977637245264192
ETH,234.39621041960996,0.0,570.4417228689226,92.48182885688554,Ethiopia,0.2591431708056467,0.3,6217800364.144673,661407172.8100001,Africa,0.0,0.0,0.0,0.0,70.31886312588298,0.0,0.10631705553952803,0.011309282866555352,0.0,0.0,0.0002521635227819483
FIN,378.199782473233,2182.4038108477826,4851.163012782545,6212.059141160871,Finland,0.0957810537485604,0.2,53005770482.93683,18202038424.460003,Europe,0.0,1.0,0.0,0.0,75.6399564946466,209.0329367078745,0.004155576135527831,0.0014270136214508187,0.002156723151701809,601.4284636881639,0.0002712449696266885
FJI,3.3296746609937427,7.92339101088455,109.02658387608152,152.23108442765343,Fiji,0.1719885775331778,0.2,1320697744.0791235,112996661.69000004,Oceania,0.0,0.0,0.0,0.0,0.6659349321987486,1.3627327492012016,0.005893403594751352,0.0005042296280009789,7.830155330659196e-06,2.18353398174545,2.3880434208127097e-06
FRA,61335.58731663519,0.0,219093.57456439154,147010.48673227083,France,0.1973329674901249,0.4443333299999999,613216925142.7255,223302829472.53,Europe,0.0,1.0,0.0,0.0,27253.445759906273,0.0,0.12204702387462989,0.0444434010909974,0.0,0.0,0.0977308873504121
FRO,-0.0,4.181734271745524,5.6099270208480645,9.79166129259359,Faroe Islands,0.0145331930165857,0.18,,,Europe,0.0,0.0,1.0,0.0,-0.0,0.06077395131534914,,,4.132527203861045e-06,1.152405437576222,-0.0
FSM,-0.0,64.8486553372695,3.5565295318031716,395.3880357747039,Micronesia,0.1575159082068157,0.21,38162242.9875,11573749.430000002,Oceania,0.0,0.0,0.0,0.0,-0.0,10.214694841440773,-0.0,-0.0,6.408557189436431e-05,17.871040619465603,-0.0
GAB,721.9843367857208,0.0,648.2139146664607,-456.2894426145346,Gabon,0.0440666373575272,0.3,1654929253.672458,262728518.15999997,Africa,0.0,0.0,0.0,0.0,216.59530103571623,0.0,0.8244072723913858,0.13087888836037495,0.0,0.0,0.0007767109947356242
GBR,61966.00248534071,125517.93000502346,226230.85944389002,200775.39775158023,United Kingdom,0.0834976097854385,0.19,685621903014.709,208001835274.62,Europe,0.0,1.0,0.0,0.0,11773.540472214734,10480.447140635431,0.056603060529107366,0.017172060023820667,0.12404094249192202,34590.32440880621,0.0422199294629485
GEO,52.80575128178302,97.23885417733705,180.7012398314917,141.21773202484422,Georgia,-0.0033567091396079,0.15,3791050318.7752895,426658696.9499999,Asia,0.0,0.0,0.0,0.0,7.920862692267452,-0.3264025505420671,0.018564868708619568,0.0020893583641027245,9.609463061180764e-05,26.797155681264623,2.8404222582191913e-05
GGY,2533.3018481250724,443.35976581654046,1230.9437745430444,-1258.371409483255,Bailiwick of Guernsey,0.024815921567026,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,11.002381174478284,,,0.0004381426877632583,122.18141367366967,0.0
GHA,89.64714341384034,65.32384929948249,660.0798554943991,1167.3012925380535,Ghana,0.196478703670888,0.25,6993212725.5673685,913389325.2299998,Africa,0.0,0.0,0.0,0.0,22.411785853460085,12.834745229154764,0.024536947426899904,0.00320479109287238,6.4555174180962e-05,18.001994924634555,8.036868944433982e-05
GIB,177.84187768883768,5153.711234245194,264.6311893716318,5128.3137835532325,Gibraltar,0.0390186906499749,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,201.09106434831355,,,0.005093066773817857,1420.2635710668242,0.0
GIN,18.8748654737414,0.0,134.592753855382,112.01260234492764,Guinea,0.2636413467037971,0.35,,62016390.27000001,Africa,0.0,0.0,0.0,0.0,6.60620291580949,0.0,0.10652349946599833,,0.0,0.0,2.368985113540232e-05
GLP,-0.0,0.0,0.0,0.0,Guadeloupe,-0.0283953210675186,0.15,,,Caribbean/American isl.,0.0,0.0,0.0,0.0,-0.0,-0.0,,,0.0,0.0,-0.0
GMB,11.06556627751628,0.0,13.80043027841377,-3.742788483580596,Gambia,0.2691447826388072,0.3,,15966728.17,Africa,0.0,0.0,0.0,0.0,3.319669883254884,0.0,0.20791171791176577,,0.0,0.0,1.1904339959764946e-05
GNB,1.9780167161102067,0.0,2.8944786463375967,-0.6054185204164241,Guinea-Bissau,-0.0283953210675186,0.25,139376520.7882374,7326206.140000001,Africa,0.0,0.0,0.0,0.0,0.49450417902755167,-0.0,0.0674979886694195,0.0035479733331762508,0.0,0.0,1.7732925458529569e-06
GNQ,20.08549118413796,583.0209278166716,46.37497589372972,575.7404294387579,Equatorial Guinea,-0.0254195724011007,0.35,729839985.2253406,72085278.07000002,Africa,0.0,0.0,0.0,0.0,7.029921914448286,-14.820142685992789,0.09752229723830325,0.009632141369012241,0.0005761604368077171,160.6693404639062,2.520930794424072e-05
GRC,339.6962227813474,0.0,2053.4448885608763,1766.1190509044914,Greece,0.2400655622051211,0.29,53587556294.02036,8480399104.4,Europe,0.0,1.0,0.0,0.0,98.51190460659073,0.0,0.011616423165211467,0.0018383354535908053,0.0,0.0,0.00035326380145093154
GRL,5.8857727225964185,0.0,32.797298641302575,26.55599258301964,Greenland,0.2378637075543325,0.318,,,Northern America,0.0,0.0,1.0,0.0,1.871675725785661,0.0,,,0.0,0.0,6.711831271712496e-06
GTM,306.08811768175434,654.6058747150248,1177.5092586486471,1365.5790961137936,Guatemala,0.0792997462227373,0.25,7620788016.000699,1575883692.7200005,Latin America,0.0,0.0,0.0,0.0,76.52202942043859,51.91007974081444,0.048558170741877744,0.010041222674055755,0.0006469030333526932,180.39677331674326,0.00027440808413723035
GUF,0.006051551015786876,0.0,0.0,-0.024239460817502317,French Guiana,0.28,0.28,,,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.0016944342844203255,0.0,,,0.0,0.0,6.076243262309906e-09
GUM,43.32233877748596,18.79014684219388,173.3075785316314,50.380081587767414,Guam,0.0769504855257887,0.35,,,Oceania,0.0,0.0,1.0,0.0,15.162818572120084,1.4459109226076845,,,1.856904048508496e-05,5.17820262758141,5.437388456642998e-05
GUY,132.27007955303137,0.0,28.58082094008696,-121.84003685404211,Guyana,0.3780212198787103,0.275,,132559241.59,Caribbean/American isl.,0.0,0.0,0.0,0.0,36.37427187708363,0.0,0.2744001205859919,,0.0,0.0,0.00013043818013288712
HKG,3252.2992075851103,60278.41607227546,23213.677287014245,79424.72919398204,Hong Kong (China),0.0744188393530778,0.165,,,Asia,0.0,0.0,0.0,0.0,536.6293692515433,4485.8497621406505,,,0.059569111291319296,16611.570687196316,0.0019243535256888425
HND,1065.3594595222269,0.0,1553.5368809938523,305.27073244667423,Honduras,0.1667709675120301,0.3,,660310782.89,Latin America,0.0,0.0,0.0,0.0,319.607837856668,0.0,0.4840263799083089,,0.0,0.0,0.0011461140684027112
HRV,721.4124043313154,17.029001991714914,2232.249880565132,1112.906148769841,Croatia,0.1120508929924882,0.18,12395104557.208475,3106692580.3700004,Europe,0.0,0.0,0.0,0.0,129.85423277963676,1.9081148799425163,0.04179822413074788,0.01047625150560904,1.6828619279051185e-05,4.69286502118105,0.00046565742576415095
HTI,0.5203236348733352,0.0,0.7524647978055773,-0.2212276200456796,Haiti,0.0034540811142789,0.3,,70870310.05,Caribbean/American isl.,0.0,0.0,0.0,0.0,0.15609709046200057,0.0,0.0022025738331308536,,0.0,0.0,5.597643431243437e-07
HUN,12581.072156369044,1479.091008200979,10975.62866438163,-6548.460241715817,Hungary,0.0927310679971708,0.09,32745927363.392647,6607384207.019999,Europe,0.0,1.0,0.0,0.0,1132.2964940732138,137.1576888554889,0.17136834465751336,0.03457823873814096,0.0014616863318350922,407.6089989834322,0.004060416509692622
IDN,24232.00398796505,4744.840744080131,65000.30114159568,40609.090531718786,Indonesia,-0.0283953210675186,0.25,100315639936.0719,13709277209.729998,Asia,0.0,0.0,0.0,0.0,6058.000996991263,-134.73127634239918,0.4418906193458301,0.06038939691609247,0.004689007521445079,1307.586737602226,0.021723998433865317
IMN,1423.1951546461069,7540.0994086332585,6279.846893058012,6937.92161020121,Isle of Man,0.025043636743161,0.0,,,Europe,1.0,0.0,1.0,0.0,0.0,188.83151059713438,,,0.007451373975751683,2077.9061972168756,0.0
IND,31682.62194375071,0.0,103717.14866065438,105705.13722471432,India,0.2921785156294994,0.4792,301935146315.4108,25386360965.31,Asia,0.0,0.0,0.0,0.0,15182.312435445341,0.0,0.5980499708560708,0.050283355948185726,0.0,0.0,0.05444378958238462
IOT,9586.801626154635,0.0,14737.956045282628,9.369314930887562,British Indian Ocean Territory,0.0,0.0,,,Africa,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
IRL,350.0983756730564,30919.221489979394,9882.75212325006,40101.208535588485,Ireland,0.1217566455497765,0.125,61386565586.32882,17493815770.020004,Europe,0.0,1.0,0.0,0.0,43.76229695913205,3764.6206916304536,0.0025015867055219374,0.0007128969757656257,0.030555390569140518,8520.742030746653,0.00015693164644157368
IRN,232.80937787251835,322.309470422612,551.2725747277468,424.35591827833326,Iran,0.0955866381865296,0.25,,18171919852.01,Asia,0.0,0.0,0.0,0.0,58.20234446812959,30.808478733378173,0.003202872615668719,,0.0003185168085841839,88.82228333037745,0.00020871367315735036
IRQ,173.12282151523218,87.72086636027183,510.4202985950605,947.6073190199858,Iraq,0.3606659511221113,0.15,5030595078.400235,3225898733.2,Asia,0.0,0.0,0.0,0.0,25.968423227284827,31.637929699083056,0.008049980912303745,0.005162097688757523,8.668864232465097e-05,24.174181526909347,9.31227950935745e-05
ISL,86.67909308010928,0.0,164.1434988942764,61.53397312497029,Iceland,0.2153182013990122,0.2,5915800383.707826,1672357924.33,Europe,0.0,1.0,0.0,0.0,17.335818616021857,0.0,0.0103660935041565,0.002930426568104779,0.0,0.0,6.21662651840556e-05
ISR,558.7111874542511,9.209355523707599,3895.021370793948,4807.794849312845,Israel,0.1862383291447331,0.24,86844865402.6999,16422858956.129995,Asia,0.0,1.0,0.0,0.0,134.09068498902025,1.7151349852351216,0.008164880752322941,0.0015440254800009343,9.100987714330216e-06,2.5379210376424157,0.00048084934818336164
ITA,4554.883046980452,1540.2829986204706,80319.94263708396,82174.10306917298,Italy,0.1598125375184531,0.278064,484243484621.05994,125526716392.04,Europe,0.0,1.0,0.0,0.0,1266.5489995755722,246.1565345060694,0.010089875972059504,0.0026155209926400926,0.0015221582673130482,424.47233316800686,0.0045418461464200215
