year,total_positive_misalignment,total_negative_misalignment,total_profits,misaligned_of_total_profits,total_tax_revenue_loss,total_tax_revenue_gain,average_tax_revenue_loss_pct_of_gvt_health_expenditure,average_tax_revenue_loss_pct_of_total_tax_revenues
2016,530615.3114510451,530615.3114510451,2661709.4977021385,0.19935132361706898,147413.25389962248,40946.056384616044,0.09059725096532688,0.014537334338309052
