iso3,year,fuel,production,unit,source
BDI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BEL,2019,crude_oil_lease_condensate,24.3528,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BEN,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BFA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BGD,2019,crude_oil_lease_condensate,14.7376,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BGR,2019,crude_oil_lease_condensate,6.0875,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BHR,2019,crude_oil_lease_condensate,211.2451191780822,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BHS,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BIH,2019,crude_oil_lease_condensate,0.1993,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BLR,2019,crude_oil_lease_condensate,34.25623150684932,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BLZ,2019,crude_oil_lease_condensate,0.9703505989607936,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BMU,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BOL,2019,crude_oil_lease_condensate,52.123482904109586,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BRA,2019,crude_oil_lease_condensate,3659.460139419097,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BRB,2019,crude_oil_lease_condensate,1.001,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BRN,2019,crude_oil_lease_condensate,121.5264410958904,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BTN,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BWA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CAF,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CAN,2019,crude_oil_lease_condensate,5477.585794520548,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CHE,2019,crude_oil_lease_condensate,1.1922,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CHL,2019,crude_oil_lease_condensate,18.91924109589041,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CHN,2019,crude_oil_lease_condensate,4825.035850382273,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CIV,2019,crude_oil_lease_condensate,40.404989,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CMR,2019,crude_oil_lease_condensate,69.59111143013699,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COD,2019,crude_oil_lease_condensate,24.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COG,2019,crude_oil_lease_condensate,335.49581749635945,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COK,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COL,2019,crude_oil_lease_condensate,916.4082891150686,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CPV,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CRI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CUB,2019,crude_oil_lease_condensate,40.969,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CYM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CYP,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CZE,2019,crude_oil_lease_condensate,9.58214794520548,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DEU,2019,crude_oil_lease_condensate,162.12985953424658,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DJI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DMA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DNK,2019,crude_oil_lease_condensate,109.24510597946856,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DOM,2019,crude_oil_lease_condensate,-0.0932,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DZA,2019,crude_oil_lease_condensate,1570.104304109589,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ECU,2019,crude_oil_lease_condensate,536.3766893671233,thousand_barrels_per_day,EIA_INTL_v2:productId=53
EGY,2019,crude_oil_lease_condensate,716.8338123287672,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ERI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ESH,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ESP,2019,crude_oil_lease_condensate,76.43326712328768,thousand_barrels_per_day,EIA_INTL_v2:productId=53
EST,2019,crude_oil_lease_condensate,22.591887671232875,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ETH,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
FIN,2019,crude_oil_lease_condensate,16.4589,thousand_barrels_per_day,EIA_INTL_v2:productId=53
FJI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
FLK,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
FRA,2019,crude_oil_lease_condensate,99.63383575342466,thousand_barrels_per_day,EIA_INTL_v2:productId=53
FRO,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GAB,2019,crude_oil_lease_condensate,201.46582191780823,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GBR,2019,crude_oil_lease_condensate,1179.4506918067716,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GEO,2019,crude_oil_lease_condensate,0.3373608219178082,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GHA,2019,crude_oil_lease_condensate,200.8592506849315,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GIB,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GIN,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GLP,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GMB,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GNB,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GNQ,2019,crude_oil_lease_condensate,166.76712328767124,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GRC,2019,crude_oil_lease_condensate,16.01657260273973,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GRD,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GRL,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GTM,2019,crude_oil_lease_condensate,13.618607788946623,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GUF,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GUM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
GUY,2019,crude_oil_lease_condensate,1.273972602739726,thousand_barrels_per_day,EIA_INTL_v2:productId=53
HKG,2019,crude_oil_lease_condensate,0.096,thousand_barrels_per_day,EIA_INTL_v2:productId=53
HND,2019,crude_oil_lease_condensate,0.02,thousand_barrels_per_day,EIA_INTL_v2:productId=53
HRV,2019,crude_oil_lease_condensate,17.614609589041095,thousand_barrels_per_day,EIA_INTL_v2:productId=53
HTI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
HUN,2019,crude_oil_lease_condensate,39.52169589041096,thousand_barrels_per_day,EIA_INTL_v2:productId=53
IDN,2019,crude_oil_lease_condensate,916.7774794520549,thousand_barrels_per_day,EIA_INTL_v2:productId=53
IND,2019,crude_oil_lease_condensate,957.0704353424658,thousand_barrels_per_day,EIA_INTL_v2:productId=53
IRL,2019,crude_oil_lease_condensate,0.7704,thousand_barrels_per_day,EIA_INTL_v2:productId=53
IRN,2019,crude_oil_lease_condensate,3400.3200698630135,thousand_barrels_per_day,EIA_INTL_v2:productId=53
IRQ,2019,crude_oil_lease_condensate,4783.264863013698,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ISL,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ISR,2019,crude_oil_lease_condensate,6.6105,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ITA,2019,crude_oil_lease_condensate,123.51635479452055,thousand_barrels_per_day,EIA_INTL_v2:productId=53
JAM,2019,crude_oil_lease_condensate,-0.74,thousand_barrels_per_day,EIA_INTL_v2:productId=53
JOR,2019,crude_oil_lease_condensate,0.3262,thousand_barrels_per_day,EIA_INTL_v2:productId=53
JPN,2019,crude_oil_lease_condensate,101.25742739726027,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KAZ,2019,crude_oil_lease_condensate,1965.87763369863,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KEN,2019,crude_oil_lease_condensate,-0.0305,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KGZ,2019,crude_oil_lease_condensate,4.6775,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KHM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KIR,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KNA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KOR,2019,crude_oil_lease_condensate,96.89979452054794,thousand_barrels_per_day,EIA_INTL_v2:productId=53
KWT,2019,crude_oil_lease_condensate,3017.1754383561642,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LAO,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LBN,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LBR,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LBY,2019,crude_oil_lease_condensate,1192.6352328767123,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LCA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LKA,2019,crude_oil_lease_condensate,-0.257,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LSO,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LTU,2019,crude_oil_lease_condensate,8.7603,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LUX,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
LVA,2019,crude_oil_lease_condensate,1.595,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MAC,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MAR,2019,crude_oil_lease_condensate,0.07,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MDA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MDG,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MDV,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MEX,2019,crude_oil_lease_condensate,1918.3707013698631,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MKD,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MLI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MLT,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MMR,2019,crude_oil_lease_condensate,9.3148,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MNE,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MNG,2019,crude_oil_lease_condensate,18.462572602739726,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MOZ,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MRT,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MSR,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MTQ,2019,crude_oil_lease_condensate,-0.256,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MUS,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MWI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
MYS,2019,crude_oil_lease_condensate,711.4266623362628,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NAM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NCL,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NER,2019,crude_oil_lease_condensate,15.3995,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NGA,2019,crude_oil_lease_condensate,2009.662780114515,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NIC,2019,crude_oil_lease_condensate,-0.003,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NIU,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NLD,2019,crude_oil_lease_condensate,71.46230757757377,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NOR,2019,crude_oil_lease_condensate,1742.76258630137,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NPL,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NRU,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
NZL,2019,crude_oil_lease_condensate,22.153049315068493,thousand_barrels_per_day,EIA_INTL_v2:productId=53
OMN,2019,crude_oil_lease_condensate,979.9821821917808,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PAK,2019,crude_oil_lease_condensate,102.21808219178082,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PAN,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PER,2019,crude_oil_lease_condensate,145.47499616438355,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PHL,2019,crude_oil_lease_condensate,14.3245,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PNG,2019,crude_oil_lease_condensate,35.42040863013699,thousand_barrels_per_day,EIA_INTL_v2:productId=53
POL,2019,crude_oil_lease_condensate,40.313353424657535,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PRI,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PRK,2019,crude_oil_lease_condensate,0.1109,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PRT,2019,crude_oil_lease_condensate,11.176501000000002,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PRY,2019,crude_oil_lease_condensate,8.97,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PSE,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
PYF,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
QAT,2019,crude_oil_lease_condensate,1744.5212356164384,thousand_barrels_per_day,EIA_INTL_v2:productId=53
REU,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ROU,2019,crude_oil_lease_condensate,88.3667602739726,thousand_barrels_per_day,EIA_INTL_v2:productId=53
RUS,2019,crude_oil_lease_condensate,11473.707151875547,thousand_barrels_per_day,EIA_INTL_v2:productId=53
RWA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SAU,2019,crude_oil_lease_condensate,11741.460635616439,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SDN,2019,crude_oil_lease_condensate,71.62329833607306,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SEN,2019,crude_oil_lease_condensate,-0.0265,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SGP,2019,crude_oil_lease_condensate,19.5112,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SHN,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SLB,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SLE,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SLV,2019,crude_oil_lease_condensate,0.003,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SOM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SPM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SRB,2019,crude_oil_lease_condensate,18.7282,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SSD,2019,crude_oil_lease_condensate,157.11030150636986,thousand_barrels_per_day,EIA_INTL_v2:productId=53
STP,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SUR,2019,crude_oil_lease_condensate,15.519,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SVK,2019,crude_oil_lease_condensate,5.132650684931507,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SVN,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SWE,2019,crude_oil_lease_condensate,13.2469,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SWZ,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SYC,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
SYR,2019,crude_oil_lease_condensate,37.35664657534247,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TCA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TCD,2019,crude_oil_lease_condensate,128.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TGO,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
THA,2019,crude_oil_lease_condensate,525.0202082191781,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TJK,2019,crude_oil_lease_condensate,0.31037,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TKM,2019,crude_oil_lease_condensate,251.51537666666667,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TLS,2019,crude_oil_lease_condensate,23.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TON,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TTO,2019,crude_oil_lease_condensate,82.81268296961109,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TUN,2019,crude_oil_lease_condensate,37.70013795846222,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TUR,2019,crude_oil_lease_condensate,75.12263561643836,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TWN,2019,crude_oil_lease_condensate,24.3594,thousand_barrels_per_day,EIA_INTL_v2:productId=53
TZA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
UGA,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
UKR,2019,crude_oil_lease_condensate,62.04572191780822,thousand_barrels_per_day,EIA_INTL_v2:productId=53
URY,2019,crude_oil_lease_condensate,2.0281,thousand_barrels_per_day,EIA_INTL_v2:productId=53
USA,2019,crude_oil_lease_condensate,19471.199202739725,thousand_barrels_per_day,EIA_INTL_v2:productId=53
UZB,2019,crude_oil_lease_condensate,41.33179863013699,thousand_barrels_per_day,EIA_INTL_v2:productId=53
VCT,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
VEN,2019,crude_oil_lease_condensate,927.7052712328767,thousand_barrels_per_day,EIA_INTL_v2:productId=53
VGB,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
VIR,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
VNM,2019,crude_oil_lease_condensate,240.20555026737424,thousand_barrels_per_day,EIA_INTL_v2:productId=53
VUT,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
WAK,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
WSM,2019,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
YEM,2019,crude_oil_lease_condensate,62.73284246575342,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ZAF,2019,crude_oil_lease_condensate,117.59168219178082,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ZMB,2019,crude_oil_lease_condensate,0.1366,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ZWE,2019,crude_oil_lease_condensate,0.8,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ABW,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
AFG,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
AGO,2020,crude_oil_lease_condensate,1284.1390298272693,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ALB,2020,crude_oil_lease_condensate,17.313858961748632,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ARE,2020,crude_oil_lease_condensate,3780.3662101836217,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ARG,2020,crude_oil_lease_condensate,656.8417081697287,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ARM,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ASM,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ATA,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ATG,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
AUS,2020,crude_oil_lease_condensate,475.1731504392142,thousand_barrels_per_day,EIA_INTL_v2:productId=53
AUT,2020,crude_oil_lease_condensate,24.4670043715847,thousand_barrels_per_day,EIA_INTL_v2:productId=53
AZE,2020,crude_oil_lease_condensate,700.3683322683845,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BDI,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BEL,2020,crude_oil_lease_condensate,23.6427,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BEN,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BFA,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BGD,2020,crude_oil_lease_condensate,13.7978,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BGR,2020,crude_oil_lease_condensate,5.9982,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BHR,2020,crude_oil_lease_condensate,184.56135300546447,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BHS,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BIH,2020,crude_oil_lease_condensate,0.1884,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BLR,2020,crude_oil_lease_condensate,34.58876065573771,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BLZ,2020,crude_oil_lease_condensate,1.7,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BMU,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BOL,2020,crude_oil_lease_condensate,48.594071462348474,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BRA,2020,crude_oil_lease_condensate,3767.5390111100764,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BRB,2020,crude_oil_lease_condensate,1.001,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BRN,2020,crude_oil_lease_condensate,109.9940912568306,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BTN,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
BWA,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CAF,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CAN,2020,crude_oil_lease_condensate,5234.650101639344,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CHE,2020,crude_oil_lease_condensate,1.1408,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CHL,2020,crude_oil_lease_condensate,15.91923606557377,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CHN,2020,crude_oil_lease_condensate,4828.245993685322,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CIV,2020,crude_oil_lease_condensate,37.795137365368845,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CMR,2020,crude_oil_lease_condensate,72.02330056475931,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COD,2020,crude_oil_lease_condensate,23.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COG,2020,crude_oil_lease_condensate,288.9654532548902,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COK,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COL,2020,crude_oil_lease_condensate,812.2474289344262,thousand_barrels_per_day,EIA_INTL_v2:productId=53
COM,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CPV,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CRI,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CUB,2020,crude_oil_lease_condensate,39.468300546448084,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CYM,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CYP,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
CZE,2020,crude_oil_lease_condensate,10.160922950819673,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DEU,2020,crude_oil_lease_condensate,185.58012076502732,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DJI,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DMA,2020,crude_oil_lease_condensate,0.0,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DNK,2020,crude_oil_lease_condensate,79.07805938403531,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DOM,2020,crude_oil_lease_condensate,-0.0881,thousand_barrels_per_day,EIA_INTL_v2:productId=53
DZA,2020,crude_oil_lease_condensate,1404.306743715847,thousand_barrels_per_day,EIA_INTL_v2:productId=53
ECU,2020,crude_oil_lease_condensate,484.86382390710384,thousand_barrels_per_day,EIA_INTL_v2:productId=53
EGY,2020,crude_oil_lease_condensate,681.5823172131147,thousand_barrels_per_day,EIA_INTL_v2:productId=53
