,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,revenue_loss_incurred,revenue_loss_inflicted,revenue_loss_inflicted_pct,etr_average_corrected,cit
0,Afghanistan,11.136473002341614,0.0,11.136473002341614,2.2272946004683227,0.0,0.0,0.2063745106538741,0.2
1,Albania,31.277874296633122,17.997487908092733,13.28038638854039,4.691681144494968,4.283858579192453,0.002490478693398118,0.0861303706942517,0.15
2,Algeria,1195.0148326822148,0.0,1195.0148326822148,310.70385649737585,0.0,0.0,0.4978240894778786,0.26
3,American Samoa,-0.0,48.85262093667787,-48.85262093667787,-0.0,11.628162796071152,0.006760188543021199,0.1161426815163184,0.34
4,Andorra,-0.0,6.488795436384987,-6.488795436384987,-0.0,1.5444978844121602,0.0008979145791157426,0.0318948207127207,0.0
5,Angola,14.196283916386275,0.0,14.196283916386275,4.258885174915882,0.0,0.0,0.2499214905647195,0.3
6,Anguilla,2.028287523876207,4.535320668384159,-2.507033144507952,0.0,1.0795213450822794,0.0006275942259286034,0.0,0.0
7,Antigua and Barbuda,0.5558896969966343,0.0,0.5558896969966343,0.13897242424915857,0.0,0.0,0.0,0.25
8,Argentina,2947.4418663146985,0.0,2947.4418663146985,884.2325598944095,0.0,0.0,0.2541279525878647,0.3
9,Armenia,40.53537226259844,0.0,40.53537226259844,8.107074452519688,0.0,0.0,1.713032889060857,0.2
10,Aruba,0.09049936846398005,31.077979534093796,-30.987480165629815,0.02262484211599501,7.397347337081993,0.004300547179627229,0.0,0.25
11,Australia,10309.560021852398,0.0,10309.560021852398,3092.868006555719,0.0,0.0,0.3085691710434611,0.3
12,Austria,2397.4903423901796,4902.646217259566,-2505.155874869386,599.3725855975449,1166.9541419227162,0.6784244561077616,0.1120540402077095,0.25
13,Azerbaijan,44.95175528523895,0.0,44.95175528523895,8.990351057047791,0.0,0.0,0.162543014447504,0.2
14,Bahamas,555.1528846029181,273.8557111958128,281.29717340710533,0.0,65.18460486585528,0.03789594510530986,0.0035269961996583,0.0
15,Bahrain,423.26234924450364,117.41640960753548,305.8459396369682,0.0,27.94808343274617,0.0162479934908795,0.0108263939735142,0.0
16,Bangladesh,379.3320576895883,0.0,379.3320576895883,94.83301442239707,0.0,0.0,0.3749218770982083,0.25
17,Barbados,4510.988333535675,5259.706475767506,-748.7181422318308,248.10435834446216,1251.9435393046763,0.7278341832104752,0.0081760584512136,0.055
18,Belarus,78.55535441785395,0.0,78.55535441785395,14.13996379521371,0.0,0.0,0.1657153110604107,0.18
19,Belgium,48830.17958080952,0.0,48830.17958080952,14443.967120003455,0.0,0.0,0.193183972712142,0.2958
20,Belize,6.431976311756399,0.20713350873809705,6.224842803018302,1.6079940779390998,0.049303028454706486,2.866297745748515e-05,0.0439639765509934,0.25
21,Benin,40.35303284046062,0.0,40.35303284046062,12.105909852138186,0.0,0.0,inf,0.3
22,Bermuda,990.1493567332961,23207.402229461397,-22217.252872728102,0.0,5523.950322908366,3.2114226761393962,0.013724512619564,0.0
23,Bolivia,211.73290106072918,0.0,211.73290106072918,52.933225265182294,0.0,0.0,0.1680265206253144,0.25
24,Bosnia and Herzegovina,391.4688736472311,60.26776088549876,331.2011127617323,39.14688736472311,14.34525561770045,0.008339806930313609,0.1112124348996468,0.1
25,Botswana,63.80482762963836,0.0,63.80482762963836,14.037062078520439,0.0,0.0,0.3320142588842545,0.22
26,Brazil,10305.144210051736,0.0,10305.144210051736,3503.7490314175907,0.0,0.0,0.2328018584675387,0.34
27,British Virgin Islands,2876.1356564229104,15879.998723924751,-13003.863067501841,0.0,3779.842449037623,2.1974621500004132,0.0060195799699893,0.0
28,Brunei Darussalam,119.22513161334169,26.654154867222942,92.57097674611875,22.056649348468213,6.344364868151072,0.0036883816856186575,0.0648098557069923,0.185
29,Bulgaria,1433.8880158119098,631.0619811993904,802.8260346125194,143.388801581191,150.20875668695936,0.08732587716777852,0.105166238923721,0.1
30,Burkina Faso,37.248339411541025,0.0,37.248339411541025,10.429535035231488,0.0,0.0,0.157967385223003,0.28
31,Cabo Verde,-0.0,7.391144961628981,-7.391144961628981,-0.0,1.7592799570484499,0.0010227810203710004,0.0,0.22
32,Cambodia,948.7282066692702,0.0,948.7282066692702,189.74564133385405,0.0,0.0,0.2546729413363211,0.2
33,Cameroon,23.067965522226363,0.0,23.067965522226363,7.6124286223347,0.0,0.0,0.3687217348354439,0.33
34,Canada,11907.072422293531,1811.3174557070026,10095.754966586528,3169.662678814538,431.13949357245525,0.25064873239281055,0.1467051301877468,0.2662
35,Cayman Islands,5382.837415650565,42109.223823927416,-36726.38640827685,0.0,10023.063255408699,5.827042377501304,0.0027587914826526,0.0
36,Central African Republic,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2049404563384232,0.3
37,Chad,1.2823229130171234,0.0,1.2823229130171234,0.4488130195559932,0.0,0.0,inf,0.35
38,Chile,4516.777269836468,0.0,4516.777269836468,1129.194317459117,0.0,0.0,0.3640455364601989,0.25
39,China (People's Republic of),6665.755853064724,0.0,6665.755853064724,1666.438963266181,0.0,0.0,0.1749403698380284,0.25
40,Chinese Taipei,3845.6758732087337,0.0,3845.6758732087337,769.1351746417467,0.0,0.0,0.21162819317897,0.2
41,Colombia,2280.216481339483,7679.361963516278,-5399.145482176795,752.4714388420294,1827.8829133337456,1.0626642699634412,0.1447699628706242,0.33
42,Congo,354.8966550149111,0.0,354.8966550149111,106.46899650447334,0.0,0.0,0.0197041046109603,0.3
43,Cook Islands,898.6681501837842,0.0,898.6681501837842,179.73363003675684,0.0,0.0,0.0049880409151699,0.2
44,Costa Rica,1107.4967809746913,0.0,1107.4967809746913,332.2490342924074,0.0,0.0,0.1708568605582438,0.3
45,Croatia,173.06383121930975,0.0,173.06383121930975,31.151489619475754,0.0,0.0,0.2262312630209246,0.18
46,Cuba,0.214463617988363,1.4795582707350106,-1.2650946527466476,0.07506226629592705,0.35217239338459494,0.00020474014860982908,0.0,0.35
47,Curacao,755.9154465298113,1381.2322700738882,-625.3168235440769,166.3013982365585,328.768311457115,0.1911338713946927,0.0153284541020206,0.22
48,Cyprus,2275.8284538113244,906.7089654046233,1369.119488406701,284.47855672641555,215.81972995979825,0.12546969727024362,0.085211091027453,0.125
49,Czechia,2508.6964309547047,0.0,2508.6964309547047,476.6523218813939,0.0,0.0,0.1503935466877026,0.19
50,Côte d'Ivoire,232.64739832545433,45.51601341784602,187.13138490760832,58.16184958136358,10.83396558266346,0.006298471331357111,0.09714022668622,0.25
51,Democratic Republic of the Congo,1277.5253127388,0.0,1277.5253127388,357.70708756686406,0.0,0.0,0.2920674908798368,0.28
52,Denmark,4406.321160069373,19667.581925404742,-15261.26076533537,969.3906552152621,4681.383312680562,2.7215850337567042,0.1456260256273773,0.22
53,Djibouti,0.919789237850457,0.0,0.919789237850457,0.22994730946261424,0.0,0.0,0.0,0.25
54,Dominican Republic,1030.5095837678143,0.0,1030.5095837678143,278.2375876173099,0.0,0.0,0.1621096739074673,0.27
55,Ecuador,152.78739272193633,0.0,152.78739272193633,38.19684818048408,0.0,0.0,0.2920390066362101,0.25
56,Egypt,1422.2041485847924,0.0,1422.2041485847924,319.9959334315783,0.0,0.0,0.2973815871780693,0.225
57,El Salvador,224.8737129537654,0.0,224.8737129537654,67.46211388612961,0.0,0.0,0.2033021147077683,0.3
58,Equatorial Guinea,230.32931988222248,0.0,230.32931988222248,80.61526195877786,0.0,0.0,0.1912459664116653,0.35
59,Estonia,232.8422316097982,0.0,232.8422316097982,46.56844632195964,0.0,0.0,0.0785822523619544,0.2
