,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,revenue_loss_incurred,revenue_loss_inflicted,revenue_loss_inflicted_pct,etr_average_corrected,cit
0,Afghanistan,21.50101315437844,5.13098127143692,16.37003188294152,4.300202630875688,1.2623581061609463,0.0008069069777965202,0.0768438679311686,0.2
1,Albania,44.94599657330064,3.119574270102796,41.826422303197845,6.741899485995096,0.767498390523758,0.0004905896383432899,0.0982215695218241,0.15
2,Algeria,236.42616773274554,1305.5754618659319,-1069.1492941331862,61.47080361051384,321.2063502679151,0.205317052331495,0.1491109188669136,0.26
3,American Samoa,0.9474520662649427,21.203499368517747,-20.256047302252803,0.32213370253008056,5.2166258052489445,0.0033344989367637408,0.0893230459272602,0.34
4,Andorra,95.15478998068218,0.0,95.15478998068218,0.0,0.0,0.0,0.106164469680989,0.0
5,Angola,223.82690887100577,0.0,223.82690887100577,67.14807266130173,0.0,0.0,0.5710385162783265,0.3
6,Anguilla,0.22168235213241844,0.0,0.22168235213241844,0.0,0.0,0.0,0.0,0.0
7,Antigua and Barbuda,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.25
8,Argentina,1236.260449687597,0.0,1236.260449687597,432.69115739065893,0.0,0.0,0.3222667947227481,0.35
9,Armenia,3.457061466862819,1.6301702277659633,1.8268912390968557,0.6914122933725638,0.40106531140510293,0.0002563633859088565,0.002976284584266,0.2
10,Aruba,3193.6608342664663,0.0,3193.6608342664663,798.4152085666166,0.0,0.0,0.1530010839899009,0.25
11,Australia,10899.924979587806,0.0,10899.924979587806,3269.9774938763417,0.0,0.0,0.1992900572892399,0.3
12,Austria,1065.8261057392542,4642.2105502601635,-3576.3844445209093,266.45652643481355,1142.107485608823,0.7300420499014094,0.1147251237431185,0.25
13,Azerbaijan,39.85442657824474,0.0,39.85442657824474,7.970885315648949,0.0,0.0,0.2903741055617981,0.2
14,Bahamas,891.3188724423429,530.0141847804433,361.3046876618996,0.0,130.39761151778814,0.08335094622372403,4.835611225816631e-05,0.0
15,Bahrain,110.74944327604743,182.77086633777583,-72.0214230617284,0.0,44.9665029915295,0.028742862151310337,0.0138321456294781,0.0
16,Bangladesh,38.316768431721954,0.0,38.316768431721954,9.579192107930488,0.0,0.0,0.3515491378531374,0.25
17,Barbados,74.36134861108137,3614.1101304791027,-3539.7487818680215,18.590337152770342,889.1673889292969,0.568361201987391,0.0101210855875079,0.25
18,Belarus,23.396087487554173,0.0,23.396087487554173,4.211295747759751,0.0,0.0,0.1889774928365876,0.18
19,Belgium,33997.937364278696,0.0,33997.937364278696,11555.898910118329,0.0,0.0,0.2214723377303303,0.3399
20,Belize,0.08275495932139729,1.7070503730922946,-1.6242954137708974,0.02068873983034932,0.4199798756027515,0.0002684536903625413,0.0,0.25
21,Benin,27.537620464879033,0.0,27.537620464879033,8.26128613946371,0.0,0.0,0.1744928538768198,0.3
22,Bermuda,611.0051063951668,28813.477272926964,-28202.4721665318,0.0,7088.88313520922,4.531257207180404,0.0182859885334627,0.0
23,Bhutan,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.168924760969896,0.3
24,Bolivia,228.6088707251117,0.0,228.6088707251117,57.152217681277925,0.0,0.0,0.175013725854151,0.25
25,Bosnia and Herzegovina,44.025694840210946,0.04046066600800446,43.985234174202944,4.402569484021095,0.009954401899730845,6.362914226543312e-06,0.1335242154840509,0.1
26,Botswana,1.5584998245799162,160.07424394902662,-158.5157441244467,0.3428699614075816,39.382529139508826,0.02517355210922444,0.146169343550127,0.22
27,Brazil,12323.966919695395,0.0,12323.966919695395,4190.148752696435,0.0,0.0,0.2288621558412077,0.34
28,British Indian Ocean Territory,-0.0,7.8149312453167274,-7.8149312453167274,-0.0,1.9226813127410398,0.0012289895868359223,0.0364880155533633,0.0
29,British Virgin Islands,1095.836563327263,9114.92414723779,-8019.087583910527,0.0,2242.5142045169578,1.4334287161473982,0.0043085946945083,0.0
30,Brunei Darussalam,47.838292295406056,5.035341897672444,42.80295039773361,8.85008407465012,1.238828271933753,0.000791866564674717,0.0686435709476026,0.185
31,Bulgaria,299.4365823445046,221.52693999154891,77.90964235295567,29.94365823445046,54.50152975379052,0.034837709239783056,0.1083835194259089,0.1
32,Burkina Faso,-0.0,132.77614771803457,-132.77614771803457,-0.0,32.66647011746839,0.020880606342306884,0.0392496470171364,0.275
33,Burundi,0.11564994296045734,0.011020429370280053,0.10462951359017729,0.0346949828881372,0.0027113192609746644,1.7330917590159844e-06,0.0,0.3
34,Cabo Verde,-0.0,16.87491665244805,-16.87491665244805,-0.0,4.151679123366299,0.0026537785418152106,0.0711703865617013,0.25
35,Cambodia,91.17539558317678,0.0,91.17539558317678,18.235079116635358,0.0,0.0,0.1717121160075756,0.2
36,Cameroon,599.8359244299016,0.0,599.8359244299016,197.94585506186755,0.0,0.0,0.7441429788439835,0.33
37,Canada,7830.615178546845,8460.124512211632,-629.5093336647878,2090.7742526720076,2081.416047369521,1.3304537944686732,0.1314336235805616,0.267
38,Cayman Islands,4987.302314401545,121529.5137793078,-116542.21146490626,0.0,29899.498505506028,19.11194126212031,0.0015548669486069,0.0
39,Central African Republic,0.2271822740581715,0.0,0.2271822740581715,0.06815468221745145,0.0,0.0,0.9010814976965824,0.3
40,Chad,503.9555342869345,0.0,503.9555342869345,176.38443700042706,0.0,0.0,1.4544067029876286,0.35
41,Chile,2757.103581560748,0.0,2757.103581560748,689.275895390187,0.0,0.0,0.1561373062286944,0.25
42,China (People's Republic of),11176.240856434388,0.0,11176.240856434388,2794.060214108597,0.0,0.0,0.1793069372173931,0.25
43,Chinese Taipei,428.9661298991771,2637.91633122378,-2208.950201324603,72.9242420828601,648.9977039347336,0.41484327887865546,0.1343896944621017,0.17
44,Colombia,2534.9493503733843,0.0,2534.9493503733843,861.8827791269507,0.0,0.0,0.9474683388589578,0.34
45,Congo,521.847386298707,0.0,521.847386298707,156.5542158896121,0.0,0.0,0.3595916630147334,0.3
46,Costa Rica,203.8909490468216,482.119173093488,-278.22822404666636,61.167284714046474,118.61416249522536,0.07581889395391966,0.1232220053508188,0.3
47,Croatia,180.48116569896757,0.0,180.48116569896757,32.48660982581416,0.0,0.0,0.1856680735535859,0.18
48,Cuba,0.20308700612767777,16.874763465390554,-16.671676459262876,0.07108045214468721,4.151641435268534,0.00265375445135394,0.0,0.35
49,Curacao,256.658153596877,1074.1893099188055,-817.5311563219285,56.46479379131294,264.27919167744085,0.1689288663891723,0.0039268666537913,0.22
50,Cyprus,218.00680831430478,1337.1231012892458,-1119.116292974941,27.250851039288097,328.967910143013,0.21027828860132686,0.029879933232971,0.125
51,Czechia,625.3497557850491,0.0,625.3497557850491,118.81645359915933,0.0,0.0,0.1723651713292031,0.19
52,Côte d'Ivoire,364.1532663683781,0.0,364.1532663683781,91.03831659209453,0.0,0.0,0.3843650585999899,0.25
53,Democratic People's Republic of Korea,1.2746364400611048,0.0,1.2746364400611048,0.41425684301985904,0.0,0.0,0.3114625007554636,0.325
54,Democratic Republic of the Congo,1354.1556611313024,0.0,1354.1556611313024,379.1635851167647,0.0,0.0,0.166939440202066,0.28
55,Denmark,485.77876233878646,0.0,485.77876233878646,106.87132771453302,0.0,0.0,0.1739417841425584,0.22
56,Djibouti,0.7272440094827454,0.0,0.7272440094827454,0.18181100237068634,0.0,0.0,0.0,0.25
57,Dominica,0.17138280595910288,0.0,0.17138280595910288,0.04284570148977572,0.0,0.0,0.2596974230500252,0.25
58,Dominican Republic,138.29932045591795,0.0,138.29932045591795,37.34081652309785,0.0,0.0,0.1702466161436089,0.27
59,Ecuador,303.1859305834264,0.0,303.1859305834264,66.7009047283538,0.0,0.0,0.1938271468609431,0.22
60,Egypt,396.34318547825455,0.0,396.34318547825455,89.17721673260728,0.0,0.0,0.2859427343658399,0.225
61,El Salvador,63.820505721492616,0.0,63.820505721492616,19.146151716447783,0.0,0.0,0.230868917243608,0.3
62,Equatorial Guinea,35.78429765143619,458.12988935717505,-422.34559170573885,12.524504178002665,112.71215950914763,0.07204629775542476,0.0318218648432671,0.35
63,Estonia,103.62445183921375,0.2250355757505676,103.39941626346318,20.72489036784275,0.05536474763700898,3.5389483359922396e-05,0.1131797629313982,0.2
64,Eswatini,1.6125919540491747,0.0,1.6125919540491747,0.44346278736352307,0.0,0.0,0.2057949670855482,0.275
65,Ethiopia,121.27390842701287,0.0,121.27390842701287,36.38217252810386,0.0,0.0,0.2890151245007341,0.3
66,Faeroe Islands,-0.0,2.7363727539052825,-2.7363727539052825,-0.0,0.6732206072549005,0.0004303267059792068,0.0077379005071872,0.18
67,Fiji,3.7193882670020204,0.0,3.7193882670020204,0.7438776534004041,0.0,0.0,0.1872365130880612,0.2
68,Finland,229.4884458935196,2477.7997945526113,-2248.311348659092,45.89768917870393,609.6047696587016,0.3896630757428922,0.1465385574274659,0.2
69,France,25294.665515607,0.0,25294.665515607,8708.95333702349,0.0,0.0,0.251901602844204,0.3443
70,French Guiana,0.022288584006584705,0.0,0.022288584006584705,0.006240803521843718,0.0,0.0,0.0,0.28
71,French Polynesia,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3364813646833393,0.27
72,Gabon,522.6572441474412,0.0,522.6572441474412,156.79717324423237,0.0,0.0,0.2858429506343234,0.3
73,Gambia,4.863482696985537,0.0,4.863482696985537,1.4590448090956611,0.0,0.0,0.2100024474373218,0.3
74,Georgia,65.65850762060708,0.0,65.65850762060708,9.848776143091062,0.0,0.0,0.1515177080738872,0.15
75,Germany,34808.342374544976,0.0,34808.342374544976,10503.417311518948,0.0,0.0,0.184121862815802,0.30175
76,Ghana,202.04464487747913,252.0296612107238,-49.98501633324466,50.51116121936978,62.00601190915212,0.03963461986788235,0.1087145721586409,0.25
77,Gibraltar,47.95102401070266,4259.491409303217,-4211.540385292514,0.0,1047.948379501882,0.6698549767008934,0.0001592397693378,0.0
78,Greece,287.5559942179192,0.0,287.5559942179192,83.39123832319656,0.0,0.0,0.242395357809711,0.29
79,Greenland,-0.0,10.135774780553689,-10.135774780553689,-0.0,2.4936706605577665,0.001593969450118916,0.0612781374635931,0.318
80,Guadeloupe,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.15
81,Guam,53.04738740497674,18.434679252229834,34.612708152746904,18.56658559174186,4.535422282298118,0.0028990695025279747,0.0545557049646799,0.35
82,Guatemala,83.0575713251569,0.0,83.0575713251569,20.764392831289225,0.0,0.0,0.2557343034352324,0.25
83,Guernsey,1156.980310841642,483.03974734280894,673.9405634988331,0.0,118.84064828897061,0.07596366505053076,0.0060212060878598,0.0
84,Guinea,22.16018294291801,0.0,22.16018294291801,7.756064030021303,0.0,0.0,0.2998268876114452,0.35
85,Guinea-Bissau,2.6305287004603497,0.0,2.6305287004603497,0.6576321751150874,0.0,0.0,7.951153483992467,0.25
86,Guyana,93.47042392369882,0.0,93.47042392369882,25.704366579017176,0.0,0.0,0.454751742463891,0.275
87,Haiti,0.2132352595066236,0.0,0.2132352595066236,0.06397057785198708,0.0,0.0,0.0,0.3
88,Honduras,203.3426597541815,0.0,203.3426597541815,50.83566493854538,0.0,0.0,0.1850494106030901,0.25
89,"Hong Kong, China",1840.4918195570567,24617.52745740726,-22777.035637850204,303.6811502269144,6056.567680823929,3.871394891277095,0.0788336671260706,0.165
90,Hungary,8672.087691475866,0.0,8672.087691475866,780.4878922328279,0.0,0.0,0.2484976676740505,0.09
91,Iceland,53.4498086867813,0.0,53.4498086867813,10.689961737356262,0.0,0.0,0.1531164569978468,0.2
92,India,4288.193188161948,0.0,4288.193188161948,1484.1436624228502,0.0,0.0,0.4228473273961055,0.3461
93,Indonesia,5524.257559438038,0.0,5524.257559438038,1381.0643898595094,0.0,0.0,0.2925497204374955,0.25
94,Iran,41.13424231840861,288.7668526877726,-247.632610369364,10.283560579602153,71.04433986345627,0.04541197405790767,0.1114842642771172,0.25
95,Iraq,180.31493777711032,489.4801127885826,-309.16517501147223,27.047240666566548,120.4251497901492,0.07697648804536093,0.0788217832385606,0.15
96,Ireland,630.7418959579738,17154.993575374858,-16524.251679416884,78.84273699474673,4220.5855089681045,2.6978239225082747,0.0954975957926836,0.125
97,Isle of Man,757.6033536117334,6404.275024436873,-5646.671670825139,0.0,1575.6222959118177,1.0071473528296278,0.0061820007388167,0.0
98,Israel,211.42202603919884,0.0,211.42202603919884,50.74128624940772,0.0,0.0,0.1968955401821966,0.24
99,Italy,11557.196377277289,0.0,11557.196377277289,3213.6402534512317,0.0,0.0,0.2450799230537643,0.278064
100,Jamaica,67.41892903017155,0.0,67.41892903017155,16.85473225754289,0.0,0.0,0.3258218729972202,0.25
101,Japan,13403.295635916573,0.0,13403.295635916573,4016.9677020841955,0.0,0.0,0.2756303172115757,0.2996999999999999
102,Jersey,319.6588720307194,9855.907249054677,-9536.248377023958,0.0,2424.8157908263684,1.5499569986834816,0.0095831303632081,0.0
103,Jordan,34.7895218718688,0.0,34.7895218718688,6.9579043743737605,0.0,0.0,0.1612319325500757,0.2
104,Kazakhstan,209.8843815743496,0.0,209.8843815743496,41.97687631486992,0.0,0.0,0.2557157421044929,0.2
105,Kenya,277.0777016848791,0.0,277.0777016848791,83.12331050546373,0.0,0.0,0.3768661285295688,0.3
106,Kiribati,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.35
107,Korea,1543.5789145805456,0.0,1543.5789145805456,373.546097328492,0.0,0.0,0.230934709766353,0.242
108,Kosovo,0.9897418817064958,0.0,0.9897418817064958,0.09897418817064958,0.0,0.0,0.0,0.1
109,Kuwait,225.11178115295465,188.97329857396653,36.13848257898812,33.7667671729432,46.492466583494945,0.029718267358605267,0.0136708617401569,0.15
110,Kyrgyzstan,31.073859007692977,0.0,31.073859007692977,3.107385900769298,0.0,0.0,0.0,0.1
111,Lao People's Democratic Republic,102.13874995911377,1.9311158100861023,100.20763414902767,24.513299990187303,0.47510594325655453,0.0003036906080257971,0.0629930976523709,0.24
