,iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,loss_incurred_cit_2_5,loss_incurred_etr_2_5,loss_incurred_cit_97_5,loss_incurred_etr_97_5,total_loss_cit,total_loss_etr,loss_incurred_cit_share,loss_incurred_etr_share,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
0,ABW,2016.0,1.4469092570162059,0.0,1.4430878055535001,0.0,0.06159483433991196,0.0,1.398925304617682,0.0,1.4868787614729353,0.0,2983798882.68156,,104874.0,0.25,,68500.57206316403,-73523.06495934163,0.0,,0.0,,0.0,,-20437.7733693545,-25632.266793867155,-0.0,,2.106679932866599e-05,-0.43055847029694505,-0.5399898208852281
1,ABW,2017.0,0.0,-243.18950777843935,0.0,-243.18087042245423,0.0,0.22360745921954253,0.0,-243.5036752949566,0.0,-242.7583978537824,3092178770.94972,,105439.0,0.25,0.1530010839899009,223553.9544819363,-236074.18811513856,-60.79521760561356,-37.206936780243126,-60.87591882373915,-37.25632627565321,-60.6895994634456,-37.14229801928034,-61167.35268855846,-52167.28391709523,0.0009939161159247863,0.0007132235758981197,0.0,-0.0,-0.0
2,ABW,2017.0,0.0,-243.18950777843935,0.0,-243.18087042245423,0.0,0.22360745921954253,0.0,-243.5036752949566,0.0,-242.7583978537824,3092178770.94972,,105439.0,0.25,0.1530010839899009,223553.9544819363,-236074.18811513856,-60.79521760561356,-37.206936780243126,-60.87591882373915,-37.25632627565321,-60.6895994634456,-37.14229801928034,-61167.35268855846,-52167.28391709523,0.0009939161159247863,0.0007132235758981197,0.0,-0.0,-0.0
3,ABW,2017.0,0.0,-243.18950777843935,0.0,-243.18087042245423,0.0,0.22360745921954253,0.0,-243.5036752949566,0.0,-242.7583978537824,3092178770.94972,,105439.0,0.25,0.1530010839899009,223553.9544819363,-236074.18811513856,-60.79521760561356,-37.206936780243126,-60.87591882373915,-37.25632627565321,-60.6895994634456,-37.14229801928034,-61167.35268855846,-52167.28391709523,0.0009939161159247863,0.0007132235758981197,0.0,-0.0,-0.0
4,ABW,2017.0,0.0,-243.18950777843935,0.0,-243.18087042245423,0.0,0.22360745921954253,0.0,-243.5036752949566,0.0,-242.7583978537824,3092178770.94972,,105439.0,0.25,0.1530010839899009,223553.9544819363,-236074.18811513856,-60.79521760561356,-37.206936780243126,-60.87591882373915,-37.25632627565321,-60.6895994634456,-37.14229801928034,-61167.35268855846,-52167.28391709523,0.0009939161159247863,0.0007132235758981197,0.0,-0.0,-0.0
5,ABW,2018.0,2.0789608978849117,-0.006527307763937444,2.072906825053725,-0.006509886431353119,0.08841292541211346,0.0002764104730493198,2.009236025848952,-0.006709866746556447,2.1358605556283097,-0.006317630913419187,3276187709.49721,,105962.0,0.25,0.0071498717686041,313778.77485746995,-313028.3263743982,-0.0016274716078382798,-4.654485321235056e-05,-0.0016774666866391117,-4.7974686822299384e-05,-0.0015794077283547967,-4.517025091231638e-05,-81015.33100174849,-66981.67146694158,2.0088439900383243e-08,6.94889395755412e-10,6.6062684641283235e-06,-0.5352090263077688,-0.44249890388666013
6,ABW,2018.0,2.0789608978849117,-0.006527307763937444,2.072906825053725,-0.006509886431353119,0.08841292541211346,0.0002764104730493198,2.009236025848952,-0.006709866746556447,2.1358605556283097,-0.006317630913419187,3276187709.49721,,105962.0,0.25,0.0071498717686041,313778.77485746995,-313028.3263743982,-0.0016274716078382798,-4.654485321235056e-05,-0.0016774666866391117,-4.7974686822299384e-05,-0.0015794077283547967,-4.517025091231638e-05,-81015.33100174849,-66981.67146694158,2.0088439900383243e-08,6.94889395755412e-10,6.6062684641283235e-06,-0.5352090263077688,-0.44249890388666013
7,ABW,2018.0,2.0789608978849117,-0.006527307763937444,2.072906825053725,-0.006509886431353119,0.08841292541211346,0.0002764104730493198,2.009236025848952,-0.006709866746556447,2.1358605556283097,-0.006317630913419187,3276187709.49721,,105962.0,0.25,0.0071498717686041,313778.77485746995,-313028.3263743982,-0.0016274716078382798,-4.654485321235056e-05,-0.0016774666866391117,-4.7974686822299384e-05,-0.0015794077283547967,-4.517025091231638e-05,-81015.33100174849,-66981.67146694158,2.0088439900383243e-08,6.94889395755412e-10,6.6062684641283235e-06,-0.5352090263077688,-0.44249890388666013
8,ABW,2018.0,2.0789608978849117,-0.006527307763937444,2.072906825053725,-0.006509886431353119,0.08841292541211346,0.0002764104730493198,2.009236025848952,-0.006709866746556447,2.1358605556283097,-0.006317630913419187,3276187709.49721,,105962.0,0.25,0.0071498717686041,313778.77485746995,-313028.3263743982,-0.0016274716078382798,-4.654485321235056e-05,-0.0016774666866391117,-4.7974686822299384e-05,-0.0015794077283547967,-4.517025091231638e-05,-81015.33100174849,-66981.67146694158,2.0088439900383243e-08,6.94889395755412e-10,6.6062684641283235e-06,-0.5352090263077688,-0.44249890388666013
9,ABW,2019.0,1.84084928951879,-0.004382722505749535,1.8356650541692567,-0.00437127607840626,0.07829676654133814,0.00018619196094287485,1.7794172564692392,-0.004506080488983978,1.8918377757700506,-0.004238628994460222,3395793854.7486,,106442.0,0.25,0.0,414485.725879847,-420800.73078167514,-0.001092819019601565,-0.0,-0.0011265201222459946,-0.0,-0.0010596572486150555,-0.0,-110565.18970439296,,9.883933835986946e-09,,4.428777493537588e-06,-0.4896686237315294,
