,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,revenue_loss_incurred,revenue_loss_inflicted,revenue_loss_inflicted_pct,etr_average_corrected,cit
0,Afghanistan,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.185912443834204,0.2
1,Albania,42.45689221859406,0.0,42.45689221859406,6.368533832789108,0.0,0.0,0.2530394628482435,0.15
2,Algeria,45.79318710119413,0.0,45.79318710119413,11.906228646310474,0.0,0.0,0.4816355335112748,0.26
3,American Samoa,7.512235542621223,0.0,7.512235542621223,2.5541600844912162,0.0,0.0,0.0883102746783955,0.34
4,Andorra,68.62124688965844,0.0,68.62124688965844,0.0,0.0,0.0,0.0378015408839426,0.0
5,Angola,81.58688916855232,0.0,81.58688916855232,24.476066750565696,0.0,0.0,0.2228140731528627,0.3
6,Anguilla,-0.0,30.075762995202737,-30.075762995202737,-0.0,7.56074007767317,0.006226531098336438,0.0,0.0
7,Antigua and Barbuda,-0.0,1.6319662590125352,-1.6319662590125352,-0.0,0.4102596732756058,0.0003378630382477129,0.0091342920268295,0.25
8,Argentina,1337.3630744474904,0.0,1337.3630744474904,401.2089223342471,0.0,0.0,0.1632288327706152,0.3
9,Armenia,-0.0,6.112093230375165,-6.112093230375165,-0.0,1.5365179015655714,0.0012653756641496652,0.1114066068991914,0.2
10,Aruba,0.4691003284905951,50.45399498368111,-49.984894655190516,0.11727508212264877,12.683619764282804,0.01044539980087323,0.0071498717686041,0.25
11,Australia,15686.388364004602,0.0,15686.388364004602,4705.916509201381,0.0,0.0,0.3152666394867726,0.3
12,Austria,1849.5099394751003,2910.777582292587,-1061.2676428174866,462.37748486877507,731.7397974954957,0.6026130455734818,0.1084197523201838,0.25
13,Azerbaijan,0.02486833501799471,0.0,0.02486833501799471,0.0049736670035989425,0.0,0.0,0.1500041516767618,0.2
14,Bahamas,459.6367967452203,1803.0761808046327,-1343.4393840594125,0.0,453.2749624833106,0.3732876174825723,0.0149287750486641,0.0
15,Bahrain,57.65442212707925,319.64031158933085,-261.9858894622516,0.0,80.35431435800564,0.0661745585876034,0.0056605531107073,0.0
16,Bangladesh,195.6929387051552,0.0,195.6929387051552,48.9232346762888,0.0,0.0,0.4564751095662389,0.25
17,Barbados,142.9974603982806,3775.5057046211873,-3632.508244222907,42.899238119484174,949.1236281841392,0.7816361528557121,0.0190689133506884,0.3
18,Belarus,17.005811729893523,0.0,17.005811729893523,3.061046111380834,0.0,0.0,0.2065573607785748,0.18
19,Belgium,29023.61163482597,0.0,29023.61163482597,8585.184321581522,0.0,0.0,0.2143580460637765,0.2958
20,Belize,0.5902751428962724,0.0,0.5902751428962724,0.1475687857240681,0.0,0.0,0.5221095519082428,0.25
21,Benin,5.988209562505033,0.0,5.988209562505033,1.7964628687515098,0.0,0.0,0.5317301823123611,0.3
22,Bermuda,857.8912609097345,36539.89632242913,-35682.0050615194,0.0,9185.757269169826,7.564788990320364,0.0122730747100644,0.0
23,Bhutan,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2362929226742388,0.3
24,Bolivia,143.46063047661303,0.0,143.46063047661303,35.86515761915326,0.0,0.0,0.1840876338845484,0.25
25,Bosnia and Herzegovina,23.14038674637812,102.10710948089584,-78.96672273451773,2.314038674637812,25.668685944583043,0.021139051157087887,0.1063725003347371,0.1
26,Botswana,73.48600677041554,0.0,73.48600677041554,16.16692148949142,0.0,0.0,0.1872147666644821,0.22
27,Brazil,7001.312338126667,0.0,7001.312338126667,2380.446194963067,0.0,0.0,0.3082545460432817,0.34
28,British Virgin Islands,1236.1644829373768,17740.989384970435,-16504.82490203306,0.0,4459.9037930281465,3.6728851114565195,0.0046555304420936,0.0
29,Brunei Darussalam,84.91653987088604,13.022233532606588,71.89430633827945,15.709559876113918,3.2736566978035664,0.002695969577679801,0.0952937470755095,0.185
30,Bulgaria,152.11798053612745,609.9198789069571,-457.8018983708297,15.211798053612746,153.3276370530301,0.12627061511668108,0.0667978432063934,0.1
31,Burkina Faso,2.893927764279757,116.59800653539146,-113.70407877111171,0.810299773998332,29.311549673055598,0.02413907550117521,0.107637874399176,0.28
32,Cabo Verde,-0.0,25.091212378842176,-25.091212378842176,-0.0,6.3076748895906904,0.0051945885528072834,0.0,0.25
33,Cambodia,50.118273314038895,367.96497267809093,-317.84669936405203,10.023654662807779,92.50264129794195,0.0761791262234678,0.0702713322692747,0.2
34,Cameroon,12.951959744631038,0.0,12.951959744631038,4.274146715728243,0.0,0.0,0.3110815806458167,0.33
35,Canada,6251.468840276768,0.0,6251.468840276768,1675.3936491941738,0.0,0.0,0.189118720748389,0.268
36,Cayman Islands,7236.843503596107,23687.162964790496,-16450.319461194387,0.0,5954.711186640001,4.903910728886796,0.0281282735846211,0.0
37,Central African Republic,-0.0,1.5606106079007733,-1.5606106079007733,-0.0,0.3923215903343612,0.00032309040618646483,0.084590052134194,0.3
38,Chad,0.48292445201775475,13.523374578538066,-13.04045012652031,0.16902355820621415,3.3996384456696322,0.002799719906728574,0.0,0.35
39,Chile,4034.2065632739505,0.0,4034.2065632739505,1008.5516408184876,0.0,0.0,0.1875214071676717,0.25
40,China (People's Republic of),608.7948695235074,0.0,608.7948695235074,152.19871738087684,0.0,0.0,0.1776947704703964,0.25
41,Chinese Taipei,2966.0913615180025,0.0,2966.0913615180025,593.2182723036005,0.0,0.0,0.1873305622860013,0.2
42,Colombia,1913.1274470724063,0.0,1913.1274470724063,631.3320575338942,0.0,0.0,0.4017668989380718,0.33
43,Comoros,0.4016453413053268,0.0,0.4016453413053268,0.2008226706526634,0.0,0.0,0.0,0.5
44,Congo,489.66747966731344,0.03133973486914175,489.6361399324443,146.90024390019403,0.007878489715674597,6.488208921165379e-06,0.0571642814993627,0.3
45,Cook Islands,25.36605314957367,18.841179816557446,6.524873333016224,5.073210629914734,4.736480446810772,0.0039006555569631356,0.0,0.2
46,Costa Rica,352.33749756120164,1843.5794801186405,-1491.2419825574389,105.70124926836048,463.45707884226243,0.38167294266298835,0.1012197041528306,0.3
47,Croatia,82.849406506755,483.0405506685499,-400.1911441617949,14.9128931712159,121.43146796187888,0.10000301608225286,0.1238495686024068,0.18
48,Cuba,1.7490422215636257,7.372679300257503,-5.623637078693878,0.612164777547269,1.853416382958584,0.0015263525300567434,0.0,0.35
49,Curacao,5.556140803859006,261.94556608992957,-256.38942528607055,1.2223509768489813,65.8504437616701,0.054230119235560065,0.0186264959389158,0.22
50,Cyprus,513.7505015862818,455.6820488501458,58.06845273613595,64.21881269828522,114.55381963101205,0.09433903467624966,0.043496679131356,0.125
51,Czechia,697.3590861018835,0.0,697.3590861018835,132.49822635935786,0.0,0.0,0.1691234142636666,0.19
52,Côte d'Ivoire,82.23853449424307,190.67474206513128,-108.43620757088821,20.559633623560767,47.933685484946224,0.03947504877349882,0.1495603677010031,0.25
53,Democratic People's Republic of Korea,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2225282195646538,0.325
54,Democratic Republic of the Congo,264.72595155181705,0.0,264.72595155181705,74.12326643450878,0.0,0.0,0.1518645191554564,0.28
55,Denmark,645.2312969301081,0.0,645.2312969301081,141.95088532462378,0.0,0.0,0.1614846888137958,0.22
56,Djibouti,2.4710062240131907,0.0,2.4710062240131907,0.6177515560032977,0.0,0.0,0.0,0.25
57,Dominica,0.3477851039232555,0.0,0.3477851039232555,0.08694627598081388,0.0,0.0,0.0,0.25
58,Dominican Republic,54.60281109170625,0.0,54.60281109170625,14.742758994760688,0.0,0.0,0.2054356211618871,0.27
59,Ecuador,67.62345308469145,0.0,67.62345308469145,16.905863271172862,0.0,0.0,0.4726163839416312,0.25
60,Egypt,629.1653225856328,0.0,629.1653225856328,144.70802419469555,0.0,0.0,0.342796032857416,0.23
61,El Salvador,35.609904902172225,0.0,35.609904902172225,10.682971470651667,0.0,0.0,0.2933302426164287,0.3
62,Equatorial Guinea,20.279226948684446,0.0,20.279226948684446,7.097729432039555,0.0,0.0,0.2229164815710097,0.35
63,Estonia,46.58474697736588,0.14288841289971024,46.44185856446617,9.316949395473177,0.03592068970015065,2.9581931027116276e-05,0.1479966850656194,0.2
64,Eswatini,21.226557266246452,449.8409147730757,-428.61435750682926,5.943436034549007,113.08541809710546,0.09312975519807878,0.0822262185414795,0.28
65,Ethiopia,49.0647057368956,0.0,49.0647057368956,14.719411721068678,0.0,0.0,0.4582836975191589,0.3
66,Faeroe Islands,-0.0,1.7875552607316114,-1.7875552607316114,-0.0,0.4493731614730695,0.000370074349326254,0.0119949311267876,0.18
67,Fiji,358.3466997808075,0.0,358.3466997808075,71.66933995616151,0.0,0.0,0.1602889753051275,0.2
68,Finland,15644.710652344616,0.0,15644.710652344616,3128.9421304689236,0.0,0.0,0.1530654918355858,0.2
69,France,23869.465587772913,0.0,23869.465587772913,8218.257001870214,0.0,0.0,0.2433054842122465,0.3443
70,French Guiana,-0.0,2.9322624919660973,-2.9322624919660973,-0.0,0.7371408846652413,0.0006070610277659336,0.0,0.28
71,French Polynesia,0.07799526063832161,22.200354705400795,-22.122359444762473,0.021058720372346837,5.58094275401948,0.004596099490121878,0.0,0.27
72,Gabon,182.99700803909394,0.0,182.99700803909394,54.89910241172818,0.0,0.0,0.4073694214924015,0.3
73,Gambia,1.1305375849125143,0.0,1.1305375849125143,0.35046665132287946,0.0,0.0,0.8273304826892338,0.31
74,Georgia,33.23282449097299,88.95510185450624,-55.72227736353325,4.984923673645948,22.362405363153798,0.018416214682271434,0.0284417312088883,0.15
75,Germany,48013.574885855436,0.0,48013.574885855436,14320.048709706385,0.0,0.0,0.1975096823757806,0.29825
76,Ghana,266.3045146725981,0.0,266.3045146725981,66.57612866814952,0.0,0.0,0.252217066715898,0.25
77,Gibraltar,20.40593924372776,4572.047619243051,-4551.641679999323,0.0,1149.3661416787647,0.9465427922421369,0.0099284170800265,0.0
78,Greece,55.14608906375317,0.0,55.14608906375317,15.992365828488419,0.0,0.0,0.2665573424314211,0.29
79,Greenland,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4344644734243744,0.318
80,Grenada,0.8117617704824189,0.0,0.8117617704824189,0.24352853114472567,0.0,0.0,0.020226521015725,0.3
81,Guadeloupe,10.881872034334151,0.0,10.881872034334151,1.6322808051501225,0.0,0.0,0.0,0.15
82,Guam,43.728881334235034,13.51420850151828,30.214672832716754,9.183065080189357,3.397334187390646,0.0027978222702954585,0.050049550419568,0.21
83,Guatemala,74.45069745686635,0.0,74.45069745686635,18.612674364216588,0.0,0.0,0.2182283191777063,0.25
84,Guernsey,486.5678455248053,484.81439548013964,1.7534500446656693,0.0,121.87739445626897,0.10037025198196212,0.0711505125418588,0.0
85,Guinea,19.321651965003525,158.08265640839497,-138.76100444339144,6.762578187751234,39.74036755385505,0.03272756792210087,0.0990338874898954,0.35
86,Guyana,0.24932533086727754,0.0,0.24932533086727754,0.06856446598850133,0.0,0.0,0.4455445955212602,0.275
87,Haiti,1.9253260717531298,0.0,1.9253260717531298,0.5775978215259389,0.0,0.0,0.0060654902519166,0.3
88,Honduras,81.76901191260687,282.0257489066152,-200.25673699400835,20.442252978151718,70.898396926261,0.05838728335433294,0.1286231778280196,0.25
89,"Hong Kong, China",2688.7647294291055,28596.788412329788,-25908.023682900683,443.6461803558024,7188.940951434176,5.920341651525848,0.0793248870504522,0.165
90,Hungary,771.1955834757615,0.0,771.1955834757615,69.40760251281853,0.0,0.0,0.1720810883465882,0.09
91,Iceland,167.91263568895667,0.0,167.91263568895667,33.58252713779134,0.0,0.0,0.1548521248320022,0.2
92,India,2050.8465110296243,0.0,2050.8465110296243,717.7962788603685,0.0,0.0,0.4525486716597567,0.35
93,Indonesia,2710.459092087552,0.0,2710.459092087552,677.614773021888,0.0,0.0,0.4677729996941457,0.25
94,Iran,151.5624603808007,240.95063565111064,-89.38817527030994,37.890615095200175,60.57253237428292,0.0498835765624592,0.0828452490311851,0.25
95,Iraq,76.30204811742851,0.0,76.30204811742851,11.445307217614276,0.0,0.0,0.4493698757616629,0.15
96,Ireland,1583.925439030728,15956.769398644785,-14372.843959614056,197.990679878841,4011.3690855246473,3.3035012579894567,0.1403322361644686,0.125
97,Isle of Man,440.4337187939507,6683.365909411921,-6242.93219061797,0.0,1680.1300267296738,1.3836452190141488,0.0767108626704978,0.0
98,Israel,734.3196268974247,0.0,734.3196268974247,168.89351418640769,0.0,0.0,0.2357628730813048,0.23
99,Italy,14747.117654938747,0.0,14747.117654938747,4100.642523602887,0.0,0.0,0.250107349565807,0.278064
100,Jamaica,52.99046873775621,0.0,52.99046873775621,13.247617184439052,0.0,0.0,0.3371062301141941,0.25
101,Japan,5455.6263671261995,0.0,5455.6263671261995,1622.5032815833317,0.0,0.0,0.2908782594712034,0.2974
102,Jersey,686.8685920332225,8129.479190977928,-7442.610598944705,0.0,2043.6681569688153,1.6830314497416727,0.0079789022809254,0.0
103,Jordan,84.41477629623779,152.37913917271777,-67.96436287647998,16.88295525924756,38.30656149033597,0.03154677901099306,0.1035328436342875,0.2
104,Kazakhstan,23.20861551522432,0.0,23.20861551522432,4.641723103044864,0.0,0.0,0.2452042023816559,0.2
105,Kenya,128.55547974765338,0.0,128.55547974765338,38.56664392429601,0.0,0.0,0.318299020024915,0.3
106,Korea,3237.410169254136,0.0,3237.410169254136,890.2877965448874,0.0,0.0,0.3072025584238929,0.275
107,Kosovo,0.3435980763232997,0.0,0.3435980763232997,0.03435980763232997,0.0,0.0,0.078449053201082,0.1
108,Kuwait,222.12732087207448,173.3755916083836,48.75172926369089,33.31909813081117,43.5848554922078,0.03589363678036264,0.0387097152776647,0.15
109,Kyrgyzstan,13.18273041640156,0.0,13.18273041640156,1.318273041640156,0.0,0.0,0.0,0.1
110,Lao People's Democratic Republic,31.023286401873932,0.0,31.023286401873932,7.445588736449744,0.0,0.0,0.3671348169524511,0.24
111,Latvia,78.32528715959845,30.341805355505823,47.98348180409262,15.66505743191969,7.6276204137172865,0.006281609369506691,0.0594961418832019,0.2
