,iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,loss_incurred_cit_2_5,loss_incurred_etr_2_5,loss_incurred_cit_97_5,loss_incurred_etr_97_5,total_loss_cit,total_loss_etr,loss_incurred_cit_share,loss_incurred_etr_share,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
0,ABW,2016.0,1.5789786479789554,0.0,1.5748568201261965,0.0,0.06789494939728712,0.0,1.5262019630032968,0.0,1.6231327646253557,0.0,2983798882.68156,,104874.0,0.25,,68914.9822532678,-75094.9754490164,0.0,,0.0,,0.0,,-20932.115200693603,-26426.871769237463,-0.0,,2.2852168986106362e-05,-0.4783442338028959,-0.6039113394447782
1,ABW,2017.0,0.0,-243.97118366014107,0.0,-243.9655466374456,0.0,0.2419469285080064,0.0,-244.3592856080553,0.0,-243.49799155631194,3092178770.94972,,105439.0,0.25,0.1530010839899009,226138.27945314773,-243153.17922322106,-60.9913866593614,-37.3269930917179,-61.089821402013825,-37.38723558103025,-60.874497889077986,-37.25545665747946,-63515.85448224147,-54098.112445659346,0.0009602545247409702,0.0006899869774423691,0.0,-0.0,-0.0
2,ABW,2017.0,0.0,-243.97118366014107,0.0,-243.9655466374456,0.0,0.2419469285080064,0.0,-244.3592856080553,0.0,-243.49799155631194,3092178770.94972,,105439.0,0.25,0.1530010839899009,226138.27945314773,-243153.17922322106,-60.9913866593614,-37.3269930917179,-61.089821402013825,-37.38723558103025,-60.874497889077986,-37.25545665747946,-63515.85448224147,-54098.112445659346,0.0009602545247409702,0.0006899869774423691,0.0,-0.0,-0.0
3,ABW,2017.0,0.0,-243.97118366014107,0.0,-243.9655466374456,0.0,0.2419469285080064,0.0,-244.3592856080553,0.0,-243.49799155631194,3092178770.94972,,105439.0,0.25,0.1530010839899009,226138.27945314773,-243153.17922322106,-60.9913866593614,-37.3269930917179,-61.089821402013825,-37.38723558103025,-60.874497889077986,-37.25545665747946,-63515.85448224147,-54098.112445659346,0.0009602545247409702,0.0006899869774423691,0.0,-0.0,-0.0
4,ABW,2017.0,0.0,-243.97118366014107,0.0,-243.9655466374456,0.0,0.2419469285080064,0.0,-244.3592856080553,0.0,-243.49799155631194,3092178770.94972,,105439.0,0.25,0.1530010839899009,226138.27945314773,-243153.17922322106,-60.9913866593614,-37.3269930917179,-61.089821402013825,-37.38723558103025,-60.874497889077986,-37.25545665747946,-63515.85448224147,-54098.112445659346,0.0009602545247409702,0.0006899869774423691,0.0,-0.0,-0.0
5,ABW,2018.0,3.2105950331150286,-0.0003231867822795129,3.201995041415811,-0.0003232050875720128,0.1424146247176194,1.088433377200997e-06,3.100025724914245,-0.0003252579619830955,3.3033527508514497,-0.000321202436231275,3276187709.49721,,105962.0,0.25,0.0071498717686041,315404.03705670947,-324160.67446230515,-8.08012718930032e-05,-2.31087493110035e-06,-8.131449049577388e-05,-2.32555271989664e-06,-8.030060905781875e-05,-2.296556230816852e-06,-84783.357726978,-69260.24244038912,9.530322230596475e-10,3.336510023177111e-11,1.0152042032487029e-05,-0.8607242112996647,-0.7031328924350724
6,ABW,2018.0,3.2105950331150286,-0.0003231867822795129,3.201995041415811,-0.0003232050875720128,0.1424146247176194,1.088433377200997e-06,3.100025724914245,-0.0003252579619830955,3.3033527508514497,-0.000321202436231275,3276187709.49721,,105962.0,0.25,0.0071498717686041,315404.03705670947,-324160.67446230515,-8.08012718930032e-05,-2.31087493110035e-06,-8.131449049577388e-05,-2.32555271989664e-06,-8.030060905781875e-05,-2.296556230816852e-06,-84783.357726978,-69260.24244038912,9.530322230596475e-10,3.336510023177111e-11,1.0152042032487029e-05,-0.8607242112996647,-0.7031328924350724
7,ABW,2018.0,3.2105950331150286,-0.0003231867822795129,3.201995041415811,-0.0003232050875720128,0.1424146247176194,1.088433377200997e-06,3.100025724914245,-0.0003252579619830955,3.3033527508514497,-0.000321202436231275,3276187709.49721,,105962.0,0.25,0.0071498717686041,315404.03705670947,-324160.67446230515,-8.08012718930032e-05,-2.31087493110035e-06,-8.131449049577388e-05,-2.32555271989664e-06,-8.030060905781875e-05,-2.296556230816852e-06,-84783.357726978,-69260.24244038912,9.530322230596475e-10,3.336510023177111e-11,1.0152042032487029e-05,-0.8607242112996647,-0.7031328924350724
8,ABW,2018.0,3.2105950331150286,-0.0003231867822795129,3.201995041415811,-0.0003232050875720128,0.1424146247176194,1.088433377200997e-06,3.100025724914245,-0.0003252579619830955,3.3033527508514497,-0.000321202436231275,3276187709.49721,,105962.0,0.25,0.0071498717686041,315404.03705670947,-324160.67446230515,-8.08012718930032e-05,-2.31087493110035e-06,-8.131449049577388e-05,-2.32555271989664e-06,-8.030060905781875e-05,-2.296556230816852e-06,-84783.357726978,-69260.24244038912,9.530322230596475e-10,3.336510023177111e-11,1.0152042032487029e-05,-0.8607242112996647,-0.7031328924350724
9,ABW,2019.0,2.7508780535022703,-0.003737566967741658,2.743590444284532,-0.0037271587782415363,0.12171338824564991,0.0001554196742784469,2.6564728183638975,-0.0038407306378605336,2.830287230779688,-0.0036188599128486897,3395793854.7486,,106442.0,0.25,0.0,416579.0747244024,-433147.13238265313,-0.0009317896945603841,-0.0,-0.0009601826594651334,-0.0,-0.0009047149782121724,-0.0,-114745.0404020991,,8.120522606424899e-09,,6.586001579891208e-06,-0.7557110173729051,
