,iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,loss_incurred_cit_2_5,loss_incurred_etr_2_5,loss_incurred_cit_97_5,loss_incurred_etr_97_5,total_loss_cit,total_loss_etr,loss_incurred_cit_share,loss_incurred_etr_share,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
36,ARG,2017,0.0,-12.46087326,0.0,-12.46240562,0.0,0.154557749,0.0,-12.79483825,0.0,-12.14504298,643628000000.0,42475335423.0,44044811.0,0.35,0.322266795,13717.825927845,-13717.825928288,-4.361841967,-4.016219517147388,-4.478193387499999,-4.123351515370908,-4.2507650429999995,-3.9139440763018487,-3170.5516168670883,-2558.073587998152,0.0013757359898496336,0.0015700171941849114,0.0,-0.0,-0.0
37,ARG,2018,0.0,-41.98281423,0.0,-41.98725862,0.0,0.24107863,0.0,-42.44794509,0.0,-41.51647591,524820000000.0,31292473845.0,44494502.0,0.3,0.163228833,14741.042886421,-14741.042886965999,-12.596177586,-6.85353122541179,-12.734383526999999,-6.9287285402887795,-12.454942772999999,-6.776685913061912,-3294.3214043522803,-2730.9357225303233,0.003823603115761142,0.0025095908222481757,0.0,-0.0,-0.0
38,ARG,2019,0.0,-56.68965732,0.0,-56.69179829,0.0,0.163801553,0.0,-57.0074571,0.0,-56.39331156,447755000000.0,27438180075.0,44938712.0,0.3,0.254127953,18425.940061202,-18425.940062381127,-17.007539487,-14.406970651326601,-17.10223713,-14.487188378558319,-16.917993468,-14.331116829634038,-3769.743188689654,,0.004511591011830104,,0.0,-0.0,
39,ARG,2020,0.0,-65.59772298,0.0,-65.60009867,0.0,0.265183305,0.0,-66.07840796,0.0,-65.06049244,385540000000.0,25777406576.0,45376763.0,0.3,0.321168667,12989.636554982,-12989.6365547586,-19.680029600999998,-21.06869624491237,-19.823522388,-21.222314201995392,-19.518147732,-20.89539163131838,-2960.401754181092,-3278.7694916737114,0.00664775636388038,0.006425793669977527,0.0,-0.0,-0.0
40,ARM,2016,0.0,-0.000804403,0.0,-0.00080482,0.0,1.85e-05,0.0,-0.000807335,0.0,-0.000797781,10546136240.0,172676457.0,2865835.0,0.2,,5396.176697908,-5396.176698087,-0.000160964,,-0.000161467,,-0.0001595562,,-1445.0701935246384,-1710.2863597030894,1.1138836073242665e-07,,0.0,-0.0,-0.0
41,ARM,2017,0.512771535,-0.019990608,0.512504244,-0.019982276,0.006283465,0.000186101,0.512595187,-0.020020078,0.513016015,-0.019952196,11527458713.0,158215051.3,2851923.0,0.2,0.002976285,13717.825927845,-13717.825928288,-0.0039964552,-5.947294832466e-05,-0.0040040156,-5.958545785023e-05,-0.0039904392,-5.938342167186e-05,-3170.5516168670883,-2558.073587998152,1.2604920792770473e-06,2.3249115507736896e-08,3.736045687529086e-05,-0.11845325695284657,-0.09557079796822553
42,ARM,2018,0.38032539,0.0,0.380121839,0.0,0.004843776,0.0,0.380149265,0.0,0.380532312,0.0,12457940705.0,153815829.8,2836557.0,0.2,0.111406607,14741.042886421,-14741.042886965999,0.0,0.0,0.0,0.0,0.0,0.0,-3294.3214043522803,-2730.9357225303233,-0.0,-0.0,2.578663137532533e-05,-0.08494945168587631,-0.07042163278659719
43,ARM,2019,0.0,-0.068511087,0.0,-0.068517639,0.0,0.000191828,0.0,-0.068676432,0.0,-0.06843958,13619290546.0,192259948.1,2820602.0,0.2,1.713032889,18425.940061202,-18425.940062381127,-0.013703527800000002,-0.11737296908362907,-0.0137352864,-0.11764498671517204,-0.013687916000000001,-0.11723925144934662,-3769.743188689654,,3.6351356349988628e-06,,0.0,-0.0,
44,ARM,2020,0.0,-0.077280287,0.0,-0.077250148,0.0,0.000468529,0.0,-0.077345129,0.0,-0.077054972,12641698594.0,297931591.8,2805608.0,0.18,0.453176113,12989.636554982,-12989.6365547586,-0.01390502664,-0.03500792179931472,-0.013922123219999999,-0.035050964919703574,-0.013869894959999999,-0.034919472698283834,-2960.401754181092,-3278.7694916737114,4.697006620929535e-06,1.0677152476932513e-05,0.0,-0.0,-0.0
45,ASM,2016,0.369122415,-3.87e-05,0.365984514,-3.83e-05,0.042185846,4.38e-06,0.248473889,-4.67e-05,0.446861363,-2.61e-05,671000000.0,,50448.0,0.44,0.070887226,5396.176697908,-5396.176698087,-1.6852e-05,-2.7149807558e-06,-2.0547999999999997e-05,-3.3104334542e-06,-1.1484e-05,-1.8501565986e-06,-1445.0701935246384,-1710.2863597030894,1.1661717247725292e-08,1.5874422083745839e-09,6.782292991663626e-05,-0.09800889446004156,-0.1159966319115216
