,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,revenue_loss_incurred,revenue_loss_inflicted,revenue_loss_inflicted_pct,etr_average_corrected,cit
0,Afghanistan,0.010284979783734372,0.0,0.010284979783734372,0.0020569959567468747,0.0,0.0,0.0,0.2
1,Albania,5.224317458154323,0.0,5.224317458154323,0.7836476187231484,0.0,0.0,0.169208524015393,0.15
2,Algeria,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2460662284082386,0.26
3,American Samoa,0.31606602477305956,20.468645421125746,-20.152579396352685,0.1390690509001462,5.533825120283343,0.005095912083782343,0.0708872261564965,0.44
4,Andorra,0.04908251783129976,0.0,0.04908251783129976,0.0,0.0,0.0,0.0,0.0
5,Angola,1016.6601486117902,0.0,1016.6601486117902,304.998044583537,0.0,0.0,1.1148653587410595,0.3
6,Argentina,35.131766353238866,0.0,35.131766353238866,12.296118223633602,0.0,0.0,0.3134206175036815,0.35
7,Armenia,0.052128958318234116,0.0,0.052128958318234116,0.010425791663646823,0.0,0.0,0.0,0.2
8,Aruba,-0.0,147.95986502803453,-147.95986502803453,-0.0,40.0018663199276,0.03683636355012384,0.0,0.25
9,Australia,10369.785335801345,0.0,10369.785335801345,3110.9356007404035,0.0,0.0,0.2226164440043143,0.3
10,Austria,917.9781177563258,624.4063210873513,293.57179666897446,229.49452943908145,168.81211793969567,0.15545336055970968,0.0794906509442144,0.25
11,Azerbaijan,151.8613181122733,69.32384224513164,82.53747586714165,30.37226362245466,18.74213030505319,0.017258992870460208,0.0,0.2
12,Bahamas,134.09442117311454,18121.63694955711,-17987.542528383994,0.0,4899.296837132791,4.51159648375431,0.0,0.0
13,Bahrain,0.006904924151102096,164.16485396351615,-164.15794903936504,0.0,44.38298549025274,0.04087078777482851,0.0,0.0
14,Bangladesh,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3877124587564077,0.25
15,Barbados,-0.0,893.6172533495991,-893.6172533495991,-0.0,241.59496159920488,0.22247661562013404,0.0043141736855434,0.25
16,Belarus,3.318900228907182,0.0,3.318900228907182,0.5974020412032927,0.0,0.0,0.2206818745317017,0.18
17,Belgium,14617.604944662655,5940.549008651525,8677.05593601113,4968.523920690836,1606.0642341491152,1.4789701445628725,0.1258245008085548,0.3399
18,Belize,0.0007723471150199889,0.0,0.0007723471150199889,0.00019308677875499723,0.0,0.0,0.0,0.25
