,iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,loss_incurred_cit_2_5,loss_incurred_etr_2_5,loss_incurred_cit_97_5,loss_incurred_etr_97_5,total_loss_cit,total_loss_etr,loss_incurred_cit_share,loss_incurred_etr_share,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
23,ALB,2019,5.645907486,-0.645441704,5.646005557,-0.645449295,0.002202021,0.000352819,5.642003717,-0.646051786,5.649551563,-0.64497206,15401826081.0,441617054.4,2854191.0,0.15,0.086130371,18425.940061202,-18425.94006139713,-0.09681739425000001,-0.055592787240038445,-0.0969077679,-0.05564468001339261,-0.09674580899999999,-0.05555168281243426,-3769.2363553900686,,2.5686209386033747e-05,,0.00030641614692366947,-1.1549548808632397,
24,ALB,2020,2.299350643,0.0,2.299357811,0.0,0.000414487,0.0,2.298640798,0.0,2.299987286,0.0,15162734205.0,444068102.4,2837849.0,0.15,0.112216421,12989.413495982,-12989.4134959106,0.0,0.0,0.0,0.0,0.0,0.0,-2960.2700333581133,-3279.3517025665105,-0.0,-0.0,0.00017701783161428017,-0.524020582297786,-0.5805037274889215
25,AND,2016,0.0,-7.62e-05,0.0,-7.62e-05,0.0,4.29e-07,0.0,-7.7e-05,0.0,-7.54e-05,2896610480.0,146786331.2,72540.0,0.0,,5396.176697908,-5396.176698087,-0.0,,-0.0,,-0.0,,-1445.0701935246384,-1710.2863597030894,0.0,,0.0,-0.0,-0.0
26,AND,2017,0.0,-2.44719245,0.0,-2.447181378,0.0,0.002137068,0.0,-2.450901577,0.0,-2.443011059,3000162081.0,155331161.5,73837.0,0.0,0.10616447,13717.825927845,-13717.825928288,-0.0,-0.2598037139892396,-0.0,-0.2601986669443692,-0.0,-0.2593609742828737,-3170.5516168670883,-2558.073587998152,0.0,0.0001015622518477085,0.0,-0.0,-0.0
27,AND,2018,0.0,-0.619652458,0.0,-0.61966393,0.0,0.000361277,0.0,-0.620349757,0.0,-0.619037013,3218419897.0,169703162.5,75013.0,0.0,0.037801541,14806.899591421,-14806.899592532,-0.0,-0.02342425145611613,-0.0,-0.023450176773575537,-0.0,-0.023400553027437033,-3309.650483114281,-2748.1832938096395,0.0,8.523540445384381e-06,0.0,-0.0,-0.0
28,AND,2019,0.14014,0.0,0.140141056,0.0,1.76e-05,0.0,0.140112416,0.0,0.140170377,0.0,3155149348.0,167473386.1,76343.0,0.0,0.031894821,18425.940061202,-18425.94006139713,0.0,0.0,0.0,0.0,0.0,0.0,-3769.2363553900686,,-0.0,,7.605639415656388e-06,-0.028667452591479736,
29,AND,2020,118.8220077,0.0,118.8210857,0.0,0.017999209,0.0,118.7866036,0.0,118.8498001,0.0,2891001149.0,189718773.0,77700.0,0.0,0.011219557,12989.413495982,-12989.4134959106,0.0,0.0,0.0,0.0,0.0,0.0,-2960.2700333581133,-3279.3517025665105,-0.0,-0.0,0.009147532776345505,-27.079167156976744,-29.99797718439159
30,ARE,2016,0.0,-1.907663119,0.0,-1.907517125,0.0,0.002101137,0.0,-1.910172137,0.0,-1.904153956,369255000000.0,8926010113.0,8994263.0,0.0,0.367128142,5396.176697908,-5396.176698087,-0.0,-0.7003032179344317,-0.0,-0.7012779475569795,-0.0,-0.6990685039482297,-1445.0701935246384,-1710.2863597030894,0.0,0.00040946547574407735,0.0,-0.0,-0.0
31,ARE,2017,0.0,-67.75792438,0.0,-67.720308,0.0,0.569449253,0.0,-68.31133726,0.0,-67.20894284,390517000000.0,8580208994.0,9068296.0,0.0,0.407029442,13717.825927845,-13717.825928288,-0.0,-27.564159177308138,-0.0,-27.804725487211613,-0.0,-27.3560185015751,-3170.5516168670883,-2558.073587998152,0.0,0.010775358186188367,0.0,-0.0,-0.0
32,ARE,2018,0.0,-47.69868985,0.0,-47.69451237,0.0,0.051711809,0.0,-47.76409877,0.0,-47.60790451,427049000000.0,9027675093.0,9140169.0,0.0,0.677739015,14806.899591421,-14806.899592532,-0.0,-32.32443183454912,-0.0,-32.37159325274251,-0.0,-32.26573430882146,-3309.650483114281,-2748.1832938096395,0.0,0.011762109138557393,0.0,-0.0,-0.0
