,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,1869.3225855910912,1371.5320347430747,497.79055084801644,39.56969492078788,0.00039326434713911145,987.1273843780632,1026.6970792988511,0.01020385316107097,0.0022971415612913137,0.0051951795976211005,0.0794906509442144
1,Belgium,26881.74191661835,5109.898648108162,21771.843268510187,2739.431310942389,0.02519160405677447,1069.5027260213183,3808.934036963707,0.03502667059191659,0.0022971415612913137,0.0051951795976211005,0.1258245008085548
2,Bulgaria,57.03955725726682,423.79546606041475,-366.7559088031479,-35.7678484676583,-0.003259751883819923,15.976225351004821,-19.791623116653476,-0.0018037366937712518,0.0022971415612913137,0.0051951795976211005,0.0975249412732878
12,Croatia,19.14824127228664,627.1748076705381,-608.0265663982515,-110.78595496739987,-0.0013349443923455072,0.0,-110.78595496739987,-0.0013349443923455072,0.0022971415612913137,0.0051951795976211005,0.1822057802896003
3,Cyprus,37.709703282474166,1903.7789044073152,-1866.069201124841,-40.43639763855152,-0.008170131377409698,11.94421321003157,-28.49218442851995,-0.005756815730500703,0.0022971415612913137,0.0051951795976211005,0.0216692915858517
4,Czech Republic,360.29650185727354,2395.773411027777,-2035.4769091705034,-289.28403616565623,-0.009883424042328517,19.66570617881746,-269.6183299868388,-0.00921154281502916,0.0022971415612913137,0.0051951795976211005,0.1421210109838805
6,Denmark,521.1891192076151,2731.104973023228,-2209.915853815613,-511.4591583123461,-0.004905982585111968,0.0,-511.4591583123461,-0.004905982585111968,0.0022971415612913137,0.0051951795976211005,0.2314382954578416
8,Estonia,17.762121035445364,17.127652356266772,0.6344686791785925,0.051780313530610474,9.8783761149844e-06,6.263466537844959,6.315246851375569,0.0012047896083128135,0.0022971415612913137,0.0051951795976211005,0.0816120877671176
9,Finland,515.6943403368704,1582.6538182131267,-1066.9594778762562,-139.54626959015133,-0.002784641868351374,161.82254365884296,22.276274068691635,0.00044452241987360646,0.0022971415612913137,0.0051951795976211005,0.130788724861335
10,France,26137.910560508426,8839.06680421923,17298.843756289196,4135.912217820914,0.0072510891876565965,0.0,4135.912217820914,0.0072510891876565965,0.0022971415612913137,0.0051951795976211005,0.2390860496856765
5,Germany,17704.96500922418,11877.575206336249,5827.38980288793,1362.314705086129,0.0034756577383042715,0.0,1362.314705086129,0.0034756577383042715,0.0022971415612913137,0.0051951795976211005,0.2337778578688858
11,Greece,1067.11927404991,129.3890923541859,937.7301816957241,243.18887732837274,0.004721018647932313,0.0,243.18887732837274,0.004721018647932313,0.0022971415612913137,0.0051951795976211005,0.2593377946826958
