,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,1841.3055226112795,1515.6315727474837,325.67394986379577,25.888034269675078,0.0002572888397587879,974.9722416567906,1000.8602759264658,0.009947073480794363,0.002752009796243169,0.0053464571503110256,0.0794906509424596
1,Belgium,22459.019162435954,5926.648162573677,16532.370999862276,2080.177328188829,0.019129154073071055,942.601141506655,3022.778469695484,0.027797243192681283,0.002752009796243169,0.0053464571503110256,0.1258245008054899
2,Bulgaria,294.28014015883474,330.64561851673056,-36.365478357895825,-3.5465411419217276,-0.00032321888689719935,33.33097885953783,29.7844377176161,0.002714445545873581,0.002752009796243169,0.0053464571503110256,0.0975249412923421
12,Croatia,77.11320273588076,481.87062623573837,-404.7574234998576,-73.74914217852171,-0.0008886596123170983,0.0,-73.74914217852171,-0.0008886596123170983,0.002752009796243169,0.0053464571503110256,0.1822057802938546
3,Cyprus,41.18984027472998,1889.303285028264,-1848.1134447535342,-40.04730911802638,-0.008091516453336896,14.248524253679568,-25.798784864346807,-0.005212617197093935,0.002752009796243169,0.0053464571503110256,0.0216692915858134
4,Czechia,2406.643319348125,2293.791082616133,112.85223673199198,16.03867397655497,0.0005479632339483075,36.615157301218346,52.65383127777332,0.0017989245064095106,0.002752009796243169,0.0053464571503110256,0.1421210109875318
6,Denmark,499.563171111932,4171.349989378411,-3671.786818266479,-849.7920824105845,-0.008151315876381923,0.0,-849.7920824105845,-0.008151315876381923,0.002752009796243169,0.0053464571503110256,0.2314382954323551
8,Estonia,89.86880333864218,18.301963934049304,71.56683940459288,5.840719179076094,0.0011142617125871304,11.121310049077476,16.96202922815357,0.00323592680237454,0.002752009796243169,0.0053464571503110256,0.081612087772333
9,Finland,297.696570122296,1602.6305273719984,-1304.9339572497024,-170.67064830700897,-0.003405727966574834,157.2435001031124,-13.427148203896564,-0.00026793836317476273,0.002752009796243169,0.0053464571503110256,0.1307887248690477
10,France,29717.281490022313,10132.281255293641,19585.00023472867,4682.500339322312,0.00820936852464129,0.0,4682.500339322312,0.00820936852464129,0.002752009796243169,0.0053464571503110256,0.2390860496911903
