,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,2427.878293083874,3832.4436726347576,-1404.5653795508838,-161.13893697427534,-0.0015190741149539264,918.3651039694082,757.2261669951329,0.0071384526362596006,0.004584558407287579,0.00834644726767799,0.1147251237431185
1,Belgium,9674.648255162041,2622.1685338603656,7052.479721301675,1561.9291706724302,0.0132490865972135,0.0,1561.9291706724302,0.0132490865972135,0.004584558407287579,0.00834644726767799,0.2214723377303303
2,Bulgaria,190.23906389266836,404.77304022845817,-214.53397633578982,-23.251947391707557,-0.001910238758814909,31.645736046230297,8.39378865452274,0.0006895826896154303,0.004584558407287579,0.00834644726767799,0.1083835194259089
12,Croatia,75.92139851401221,275.3416403761096,-199.42024186209738,-37.02597213412579,-0.0004147350610935608,0.0,-37.02597213412579,-0.0004147350610935608,0.004584558407287579,0.00834644726767799,0.1856680735535859
3,Cyprus,364.86699209496516,1348.8789664963783,-984.0119744014132,-29.4022120955582,-0.00537925762685893,29.19648404079222,-0.20572805476597722,-3.7638807721746856e-05,0.004584558407287579,0.00834644726767799,0.029879933232971
4,Czech Republic,1037.3187267951412,3799.1881428408374,-2761.869416045696,-476.05009508560255,-0.014510878565154275,0.0,-476.05009508560255,-0.014510878565154275,0.004584558407287579,0.00834644726767799,0.1723651713292031
6,Denmark,972.3658568347114,6615.2929141085,-5642.927057273788,-981.5408001285194,-0.008848446624376085,0.0,-981.5408001285194,-0.008848446624376085,0.004584558407287579,0.00834644726767799,0.1739417841425584
8,Estonia,167.03920134039103,5.4339996000420605,161.60520174034897,18.290438421453477,0.0032438750755366475,10.506989270957455,28.79742769241093,0.0051073274340658085,0.004584558407287579,0.00834644726767799,0.1131797629313982
9,Finland,786.223655864906,2749.46409961047,-1963.2404437455639,-287.69042250973297,-0.005427530246019942,46.68601266369001,-241.00440984604296,-0.004546757978428465,0.004584558407287579,0.00834644726767799,0.1465385574274659
10,France,18790.273696703578,2359.136417514608,16431.13727918897,4146.423164425414,0.0067617559046667,0.0,4146.423164425414,0.0067617559046667,0.004584558407287579,0.00834644726767799,0.2523515624008029
5,Germany,46291.51355410244,6681.246660720941,39610.2668933815,7294.861689977421,0.017308444410302153,0.0,7294.861689977421,0.017308444410302153,0.004584558407287579,0.00834644726767799,0.1841659312625415
11,Greece,60.946865894182366,573.508238415481,-512.5613725212986,-124.24249729173675,-0.0023497018109706084,0.0,-124.24249729173675,-0.0023497018109706084,0.004584558407287579,0.00834644726767799,0.242395357809711
13,Hungary,12751.075628676712,2445.4536886558076,10305.621940020905,2560.9230160257184,0.07820584793969303,0.0,2560.9230160257184,0.07820584793969303,0.004584558407287579,0.00834644726767799,0.2484976676740505
14,Ireland,722.1554333401806,10091.829209347332,-9369.673776007152,-894.7813189704385,-0.014576174934747093,2097.982582449859,1203.2012634794205,0.019600400373092925,0.004584558407287579,0.00834644726767799,0.0954975957926836
15,Italy,17703.604626206947,693.8075599280476,17009.797066278898,4168.759756163778,0.008608809180831787,0.0,4168.759756163778,0.008608809180831787,0.004584558407287579,0.00834644726767799,0.2450799230537643
18,Latvia,64.09170218469917,134.3552299182084,-70.26352773350924,-9.549911239874893,-0.0013342618380612955,4.796971173031302,-4.752940066843591,-0.0006640550252763379,0.004584558407287579,0.00834644726767799,0.1359156243349345
16,Lithuania,109.80203064590631,57.209944081974655,52.59208656393166,8.292847426910068,0.0010428449146537924,0.0,8.292847426910068,0.0010428449146537924,0.004584558407287579,0.00834644726767799,0.1576824189477474
17,Luxembourg,12473.678038667285,40242.41486217078,-27768.736823503496,-532.480267280866,-0.03304988825460082,1171.0231403825164,638.5428731016505,0.03963296275662691,0.004584558407287579,0.00834644726767799,0.0191755307655973
19,Malta,307.11115265473484,5191.08835350085,-4883.977200846115,-120.25191715104192,-0.03559477159873844,49.449621576365615,-70.80229557467631,-0.02095759967370413,0.004584558407287579,0.00834644726767799,0.0246217195957035
20,Netherlands,6269.806918994739,34907.37101872311,-28637.564099728374,-1782.48979272792,-0.0092595274971156,5724.439606856557,3941.9498141286367,0.020477308114237997,0.004584558407287579,0.00834644726767799,0.0622430660135939
21,Poland,3074.2830173974,1459.4035059642808,1614.879511433119,272.6272259957328,0.0030831976663561605,0.0,272.6272259957328,0.0030831976663561605,0.004584558407287579,0.00834644726767799,0.1688220229841115
22,Portugal,786.4083713307442,2059.498708266033,-1273.090336935289,-187.40498586650276,-0.003784502230082479,10.242646405416963,-177.1623394610858,-0.003577659717413901,0.004584558407287579,0.00834644726767799,0.1472047822762074
23,Romania,1433.870024816589,612.5822416945965,821.2877831219924,122.66355426573583,0.0037448877644085635,3.386410308366976,126.0499645741028,0.0038482740277936693,0.004584558407287579,0.00834644726767799,0.149355142967609
24,Slovak Republic,466.99116357437305,407.4516497195346,59.53951385483845,12.808594769872053,0.0007212757648330887,0.0,12.808594769872053,0.0007212757648330887,0.004584558407287579,0.00834644726767799,0.2151276344160336
25,Slovenia,226.34663253574143,211.95367999852698,14.392952537214455,1.6804536070528922,0.00018859614199550243,33.20298457836385,34.88343818541674,0.003914944056590737,0.004584558407287579,0.00834644726767799,0.1167553080375904
7,Spain,6902.081863655442,8898.236757479537,-1996.1548938240949,-296.58794459897814,-0.001646697916290872,76.904220214009,-219.68372438496914,-0.001219714886513271,0.004584558407287579,0.00834644726767799,0.148579624515408
26,Sweden,3873.820654484525,9324.830083593324,-5451.009429108799,-673.6687145743576,-0.004426950882363717,912.1077904005415,238.43907582618385,0.0015668800617906745,0.004584558407287579,0.00834644726767799,0.1235860482972046
