,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
0,Austria,2030.3174498969965,3962.1129203399178,-1931.7954704429212,-200.2738568965773,-0.0017317628578364616,1011.288383607231,811.0145267106537,0.007012821624784566,0.007070206927001746,0.009644396444599308,0.10367239180380654
1,Belgium,47450.297669594744,8187.35582148885,39262.9418481059,7409.29853986046,0.05680308375920313,0.0,7409.29853986046,0.05680308375920313,0.007070206927001746,0.009644396444599308,0.1887097143287009
2,Bulgaria,634.9703637232487,580.0397930275358,54.93057069571296,5.189188606963574,0.0003926420950484029,78.19044101969314,83.37962962665671,0.006308954046695761,0.007070206927001746,0.009644396444599308,0.09446813570732777
12,Croatia,181.2065571905633,384.25856708356287,-203.05200989299956,-36.44553547401818,-0.000376328106342575,0.0,-36.44553547401818,-0.000376328106342575,0.007070206927001746,0.009644396444599308,0.17948867136662938
3,Cyprus,976.635688214164,461.4101855111699,515.2255027029942,23.21825021327035,0.0037826636477698633,34.50726725490101,57.72551746817136,0.009404507853514084,0.007070206927001746,0.009644396444599308,0.045064248744407925
4,Czechia,1539.5243626456318,3461.804679441477,-1922.2803167958455,-304.6829407709885,-0.008249109034584328,0.0,-304.6829407709885,-0.008249109034584328,0.007070206927001746,0.009644396444599308,0.1585007858161132
6,Denmark,452.984186030857,6068.561784341974,-5615.577598311117,-1000.2618355056895,-0.008695763515065817,0.0,-1000.2618355056895,-0.008695763515065817,0.007070206927001746,0.009644396444599308,0.17812269851039328
8,Estonia,126.82878976439291,0.0,126.82878976439291,13.360486775025093,0.0020814940845976762,15.882055082596231,29.242541857621326,0.004555835346435154,0.007070206927001746,0.009644396444599308,0.10534269703152241
9,Finland,1672.1909425807987,2121.0558176171735,-448.86487503637477,-71.32692684045273,-0.0012423163105844221,0.0,-71.32692684045273,-0.0012423163105844221,0.007070206927001746,0.009644396444599308,0.15890512002007862
10,France,34793.72741236087,3575.329964130917,31218.397448229956,7591.48514485104,0.01125334956384887,0.0,7591.48514485104,0.01125334956384887,0.007070206927001746,0.009644396444599308,0.2431734414759803
5,Germany,68039.72921964516,4165.4340892359905,63874.29513040917,13274.770799272204,0.029152814529863402,0.0,13274.770799272204,0.029152814529863402,0.007070206927001746,0.009644396444599308,0.2078264937745258
11,Greece,100.48830884304554,565.38313960813,-464.89483076508446,-113.4942633268092,-0.0019863552570369286,0.0,-113.4942633268092,-0.0019863552570369286,0.007070206927001746,0.009644396444599308,0.24412889930402104
13,Hungary,1492.8338300897387,638.7397781167854,854.0940519729534,157.45144182084158,0.004351563698033928,0.0,157.45144182084158,0.004351563698033928,0.007070206927001746,0.009644396444599308,0.18434906724514644
14,Ireland,2359.2123397522205,14866.15394780914,-12506.941608056919,-1509.1393619437677,-0.021632999367575817,532.5082407568789,-976.6311211868888,-0.01399967488739987,0.007070206927001746,0.009644396444599308,0.12066414070179926
15,Italy,24653.504619871776,1531.4738114013496,23122.030808470427,6246.770533251947,0.01231991984625276,0.0,6246.770533251947,0.01231991984625276,0.007070206927001746,0.009644396444599308,0.27016530619635415
18,Latvia,108.9516623097238,60.158547333992644,48.79311497573116,3.5905452578461237,0.0004568691805629251,46.0517470109075,49.64229226875362,0.006316598667160617,0.007070206927001746,0.009644396444599308,0.07358712924214816
16,Lithuania,197.2973905506176,105.25638289060296,92.04100766001463,12.712590830052239,0.0014091302681867608,8.147119133156508,20.859709963208747,0.002312199699314447,0.007070206927001746,0.009644396444599308,0.1381187706789413
17,Luxembourg,6405.77090135028,16279.768678339222,-9873.997776988941,-280.5036942790355,-0.014827534066471191,2069.4227472343096,1788.919052955274,0.09456295493016675,0.007070206927001746,0.009644396444599308,0.028408320582443424
19,Malta,488.09764694367004,2496.7758473672047,-2008.6782004235347,-97.76065696720869,-0.025522389071803226,89.66079875567021,-8.099858211538475,-0.002114631172851741,0.007070206927001746,0.009644396444599308,0.04866914817246268
20,Netherlands,5867.475186899291,130452.5526753892,-124585.07748848991,-8555.092357830865,-0.04059454519840386,4371.29776221661,-4183.794595614255,-0.019852414411054148,0.007070206927001746,0.009644396444599308,0.06866867629970569
21,Poland,6214.24109755793,3357.43820979906,2856.8028877588695,503.51824456529624,0.004927573196082978,0.0,503.51824456529624,0.004927573196082978,0.007070206927001746,0.009644396444599308,0.17625235773977418
22,Portugal,975.4506643134208,5129.4896708524275,-4154.039006539007,-628.0024569675403,-0.011440685508208395,0.0,-628.0024569675403,-0.011440685508208395,0.007070206927001746,0.009644396444599308,0.15117875782557202
23,Romania,2867.0912917829883,483.08980828393663,2384.0014834990516,359.35853539895623,0.01026826377043406,0.0,359.35853539895623,0.01026826377043406,0.007070206927001746,0.009644396444599308,0.15073754688756225
24,Slovak Republic,571.7553485339694,862.7937757073565,-291.03842717338716,-65.05461151070715,-0.0033047598499018165,0.0,-65.05461151070715,-0.0033047598499018165,0.007070206927001746,0.009644396444599308,0.22352584894897964
25,Slovenia,248.03473536950327,56.8125079447911,191.22222742471217,54.18968785645811,0.005400515158418842,0.0,54.18968785645811,0.005400515158418842,0.007070206927001746,0.009644396444599308,0.2833859252988443
7,Spain,9154.957968468643,8440.98621735801,713.9717511106337,109.416604878485,0.0005410024077588517,0.0,109.416604878485,0.0005410024077588517,0.007070206927001746,0.009644396444599308,0.1532506078962924
26,Sweden,1850.304739014459,3159.643752878939,-1309.3390138644797,-223.9340791245033,-0.0014445230071143795,0.0,-223.9340791245033,-0.0014445230071143795,0.007070206927001746,0.009644396444599308,0.17102834082944474
