,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
0,Austria,3407.3604087871404,7188.483587578013,-3781.1231787908723,-391.99808365006174,-0.0034464308743482547,808.2258151874989,416.2277315374372,0.003659456932476089,0.003429609599676448,0.005902932719140216,0.10367239180380654
1,Belgium,11606.659084613892,4344.016383218298,7262.642701395594,1370.531229451787,0.011299766270490792,0.0,1370.531229451787,0.011299766270490792,0.003429609599676448,0.005902932719140216,0.1887097143287009
2,Bulgaria,417.64958548575686,868.7135783637809,-451.06399287802407,-42.6111744918903,-0.003020190605602051,52.45705869525314,9.845884203362836,0.0006978556054703788,0.003429609599676448,0.005902932719140216,0.09446813570732777
12,Croatia,79.86902320779645,602.6984324875355,-522.829409279739,-93.84195602302005,-0.0009614107791252808,0.0,-93.84195602302005,-0.0009614107791252808,0.003429609599676448,0.005902932719140216,0.17948867136662938
3,Cyprus,1826.6807437473901,702.6541219006573,1124.0266218467327,50.65341528223771,0.008378699927843467,29.025618259811594,79.6790335420493,0.01317989535097569,0.003429609599676448,0.005902932719140216,0.045064248744407925
4,Czechia,1402.763753907852,4106.534287607664,-2703.7705336998115,-428.54975425787194,-0.011489805843291628,0.0,-428.54975425787194,-0.011489805843291628,0.003429609599676448,0.005902932719140216,0.1585007858161132
6,Denmark,6825.943288717243,4725.992189104332,2099.951099612911,374.0489566029194,0.0030990094986805368,0.0,374.0489566029194,0.0030990094986805368,0.003429609599676448,0.005902932719140216,0.17812269851039328
8,Estonia,185.44874983760664,8.428245810944757,177.02050402666188,18.647817324048034,0.0028176335749618346,12.121978332403895,30.76979565645193,0.004649230943748517,0.003429609599676448,0.005902932719140216,0.10534269703152241
9,Finland,1736.1422742194566,1129.5092949187558,606.6329793007008,96.39708638391572,0.0017369486337301167,0.0,96.39708638391572,0.0017369486337301167,0.003429609599676448,0.005902932719140216,0.15890512002007862
10,France,36328.40774021337,5747.1816447302945,30581.226095483074,7436.541994193675,0.011116350329934311,0.0,7436.541994193675,0.011116350329934311,0.003429609599676448,0.005902932719140216,0.2431734414759803
5,Germany,34592.978012707405,11330.25359882973,23262.724413877673,4834.610450579257,0.010898810413040099,0.0,4834.610450579257,0.010898810413040099,0.003429609599676448,0.005902932719140216,0.2078264937745258
11,Greece,1091.1072472085966,2047.3528697934848,-956.2456225848882,-233.44719130593708,-0.0043443435201082166,0.0,-233.44719130593708,-0.0043443435201082166,0.003429609599676448,0.005902932719140216,0.24412889930402104
13,Hungary,919.7248206030836,2835.0385105489872,-1915.3136899459037,-353.0862922233869,-0.009625698509577264,0.0,-353.0862922233869,-0.009625698509577264,0.003429609599676448,0.005902932719140216,0.18434906724514644
