,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,272.3223736639919,4879.444719883751,-4607.122346219759,-613.6841266680229,-0.005777596176154176,173.2610384286836,-440.42308823933934,-0.0041464112235024995,-0.003277472212070453,-0.0030441719263496862,0.1332033491950922
1,Belgium,4402.534036597579,9747.609052715963,-5345.075016118384,-950.5012360936648,-0.008205225944499463,0.0,-950.5012360936648,-0.008205225944499463,-0.003277472212070453,-0.0030441719263496862,0.1778274829122834
2,Bulgaria,548.9383084550502,1275.140948832952,-726.2026403779018,-80.10840278639995,-0.005613949436875966,38.78995231041297,-41.31845047598698,-0.0028955725456260694,-0.003277472212070453,-0.0030441719263496862,0.1103113626035745
12,Croatia,154.4427871913403,449.2940858902923,-294.851298698952,-90.55385308677658,-0.0010371455830436066,0.0,-90.55385308677658,-0.0010371455830436066,-0.003277472212070453,-0.0030441719263496862,0.3071170230090577
3,Cyprus,2174.9086821191863,1436.9398400324822,737.9688420867042,39.11767696981958,0.0069756754976216286,-37.48350054620478,1.6341764236147966,0.00029141516879429506,-0.003277472212070453,-0.0030441719263496862,0.0530072202766843
4,Czechia,1177.3532208606225,2776.387752397102,-1599.0345315364793,-343.6134907822521,-0.009723362862354763,0.0,-343.6134907822521,-0.009723362862354763,-0.003277472212070453,-0.0030441719263496862,0.2148880990406636
6,Denmark,740.3379814940729,7594.13649658218,-6853.798515088108,-1255.3815413390944,-0.010271179953989384,0.0,-1255.3815413390944,-0.010271179953989384,-0.003277472212070453,-0.0030441719263496862,0.1831658077743997
8,Estonia,1107.4279971059698,87.90754211521843,1019.5204549907513,40.74459698257521,0.006277214630677611,20.617937700395807,61.36253468297102,0.009453665737622493,-0.003277472212070453,-0.0030441719263496862,0.0399644722998175
9,Finland,461.81065634774507,3302.817879231073,-2841.0072228833283,-610.5833662072108,-0.011303834617518518,0.0,-610.5833662072108,-0.011303834617518518,-0.003277472212070453,-0.0030441719263496862,0.2149179211123342
10,France,15463.368679357554,15161.648368521797,301.7203108357571,88.1237369445801,0.00013510045110046263,0.0,88.1237369445801,0.00013510045110046263,-0.003277472212070453,-0.0030441719263496862,0.2920709470982571
5,Germany,23424.484232059174,13699.239861555538,9725.244370503637,2234.5377646190127,0.0054389647473705345,0.0,2234.5377646190127,0.0054389647473705345,-0.003277472212070453,-0.0030441719263496862,0.2297667471879983
11,Greece,2363.2994654145073,978.8905530181742,1384.408912396333,247.75488316904176,0.005299818829657058,0.0,247.75488316904176,0.005299818829657058,-0.003277472212070453,-0.0030441719263496862,0.1789607687082801
13,Hungary,1629.8370984198787,1922.5917170672565,-292.7546186473778,-36.78768305955684,-0.0010233014446052785,115.81502442107342,79.02734136151658,0.002198257293008454,-0.003277472212070453,-0.0030441719263496862,0.1256604702925883
14,Ireland,2447.086382557207,44287.4302657921,-41840.34388323489,-6232.257916098005,-0.08975681787084575,0.03964398846007278,-6232.218272109545,-0.08975624691914576,-0.003277472212070453,-0.0030441719263496862,0.1489533148554074
15,Italy,5867.833754912238,12795.625859454232,-6927.792104541994,-2536.2676432085314,-0.005398702051566267,0.0,-2536.2676432085314,-0.005398702051566267,-0.003277472212070453,-0.0030441719263496862,0.366100426360327
18,Latvia,102.72002195119688,306.9139952537301,-204.1939733025332,-8.023024118129927,-0.001058682120411304,26.62752067495277,18.604496556822845,0.002454965555874831,-0.003277472212070453,-0.0030441719263496862,0.0392911895898271
16,Lithuania,319.1625822479892,570.1614163516745,-250.99883410368528,-24.30255493132363,-0.002135248705111174,36.42311026973714,12.120555338413507,0.0010649250732982997,-0.003277472212070453,-0.0030441719263496862,0.0968233777583384
17,Luxembourg,75688.6217523158,12379.710513279104,63308.91123903669,2729.69215470499,0.14680093167625313,-286.3738390197733,2443.318315685217,0.13139994724533607,-0.003277472212070453,-0.0030441719263496862,0.0431170288871094
19,Malta,29714.591267740754,6621.876031919274,23092.71523582148,343.218425292211,0.09685431363482691,-36.65635772895762,306.5620675632534,0.08651009518219525,-0.003277472212070453,-0.0030441719263496862,0.0148626275337172
20,Netherlands,10586.90689685903,40582.743753134186,-29995.836856275157,-3255.2285368901694,-0.014679990766044317,647.4087369405063,-2607.8197999496633,-0.011760394131756238,-0.003277472212070453,-0.0030441719263496862,0.1085226777465011
21,Poland,3894.515773767864,4893.7242867770465,-999.2085130091823,-260.21181904715985,-0.0024836599310608097,0.0,-260.21181904715985,-0.0024836599310608097,-0.003277472212070453,-0.0030441719263496862,0.2604179364560404
22,Portugal,3397.325463838927,3154.842659226489,242.48280461243803,36.412862874656405,0.0007219771144091481,0.0,36.412862874656405,0.0007219771144091481,-0.003277472212070453,-0.0030441719263496862,0.1501667837142322
23,Romania,2882.8158535732596,2240.6884070712276,642.127446502032,95.04925669883086,0.0026658805815449687,9.529584312551947,104.5788410113828,0.0029331602494914967,-0.003277472212070453,-0.0030441719263496862,0.1480224170709546
24,Slovak Republic,832.736245040694,1936.459840937419,-1103.7235958967249,-239.56297923449978,-0.012043024651359223,0.0,-239.56297923449978,-0.012043024651359223,-0.003277472212070453,-0.0030441719263496862,0.2170497941016345
25,Slovenia,252.18714789393178,260.13226721778113,-7.9451193238493545,-1.26598746058892,-0.00013960403840598023,0.0,-1.26598746058892,-0.00013960403840598023,-0.003277472212070453,-0.0030441719263496862,0.1593415289294306
7,Spain,9058.937384040797,3930.2156080912264,5128.721775949571,1127.2913862253433,0.006499853926568297,0.0,1127.2913862253433,0.006499853926568297,-0.003277472212070453,-0.0030441719263496862,0.2197996763075782
26,Sweden,3093.636239852198,4787.568563329317,-1693.932323477119,-389.7882704150175,-0.002665190639598749,0.0,-389.7882704150175,-0.002665190639598749,-0.003277472212070453,-0.0030441719263496862,0.2301085261865142
