,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
0,Austria,1734.4979780776387,1391.5739264631868,342.92405161445186,35.55175663792223,0.0003533319726586024,641.3973434803365,676.9491001182588,0.006727874613068038,0.002377353809258982,0.00412830849301309,0.10367239180380654
1,Belgium,26422.174578147165,5550.820320216216,20871.35425793095,3938.6272996672647,0.03621932006986072,0.0,3938.6272996672647,0.03621932006986072,0.002377353809258982,0.00412830849301309,0.1887097143287009
2,Bulgaria,162.6295504606609,393.7740212998658,-231.1444708392049,-21.835787239236478,-0.0019900343922602238,24.446502941733726,2.6107157024972487,0.00023793115308651453,0.002377353809258982,0.00412830849301309,0.09446813570732777
12,Croatia,27.59169544832758,571.1023596879897,-543.5106642396622,-97.55400699797117,-0.0011755025682731852,0.0,-97.55400699797117,-0.0011755025682731852,0.002377353809258982,0.00412830849301309,0.17948867136662938
3,Cyprus,28.948853856946645,1909.3154937303627,-1880.366639873416,-84.73730998994213,-0.017121083865444895,8.264915441285279,-76.47239454865685,-0.015451166441492546,0.002377353809258982,0.00412830849301309,0.045064248744407925
4,Czechia,952.1587197118195,2382.2267889387053,-1430.0680692268859,-226.6669127429932,-0.0077441024561812335,0.0,-226.6669127429932,-0.0077441024561812335,0.002377353809258982,0.00412830849301309,0.1585007858161132
6,Denmark,509.0938893891098,3038.1157244818814,-2529.0218350927717,-450.4761938584313,-0.004321026080302059,0.0,-450.4761938584313,-0.004321026080302059,0.002377353809258982,0.00412830849301309,0.17812269851039328
8,Estonia,36.9348505943246,18.71611903670998,18.21873155761462,1.9192103187724334,0.00036613685935651166,4.876593250653542,6.795803569425976,0.0012964676937048249,0.002377353809258982,0.00412830849301309,0.10534269703152241
9,Finland,440.3107852236252,1457.4212592436136,-1017.1104740199884,-161.6240619478253,-0.0032252035912875053,0.0,-161.6240619478253,-0.0032252035912875053,0.002377353809258982,0.00412830849301309,0.15890512002007862
10,France,27216.513138618593,9513.059796088557,17703.453342530036,4305.009675312475,0.007547551172607355,0.0,4305.009675312475,0.007547551172607355,0.002377353809258982,0.00412830849301309,0.2431734414759803
5,Germany,16991.768738451094,12500.038777529786,4491.729960921308,933.5004887602632,0.002381628991713263,0.0,933.5004887602632,0.002381628991713263,0.002377353809258982,0.00412830849301309,0.2078264937745258
11,Greece,1349.5684683542167,112.43718707401788,1237.131281280199,302.0194979935082,0.005863095786824277,0.0,302.0194979935082,0.005863095786824277,0.002377353809258982,0.00412830849301309,0.24412889930402104
13,Hungary,195.13089566410363,4384.359983602425,-4189.229087938322,-772.2804748376651,-0.026031620323845112,0.0,-772.2804748376651,-0.026031620323845112,0.002377353809258982,0.00412830849301309,0.18434906724514644
14,Ireland,2133.075151541684,15611.619558601895,-13478.54440706021,-1626.3769787889626,-0.028552612076678703,778.1976227584928,-848.1793560304698,-0.01489060435558934,0.002377353809258982,0.00412830849301309,0.12066414070179926
15,Italy,20666.53366868775,4822.665292395792,15843.868376291957,4280.463551215649,0.00909599573002529,0.0,4280.463551215649,0.00909599573002529,0.002377353809258982,0.00412830849301309,0.27016530619635415
18,Latvia,41.81984729985002,37.89008973753556,3.9297575623144567,0.28917957762834307,4.381017506655252e-05,-0.3016977907370948,-0.01251821310875173,-1.896486302084818e-06,0.002377353809258982,0.00412830849301309,0.07358712924214816
16,Lithuania,108.62623955863482,21.233871811673755,87.39236774696107,12.070526399932222,0.0016560836028583234,2.2194711664083258,14.289997566340547,0.00196059640403378,0.002377353809258982,0.00412830849301309,0.1381187706789413
17,Luxembourg,39640.4593357514,6695.492111254627,32944.96722449677,935.9111904915957,0.06329110734287043,107.45469630103864,1043.3658867926342,0.07055774416394779,0.002377353809258982,0.00412830849301309,0.028408320582443424
19,Malta,32.36181488406103,214.00372335115128,-181.64190846709025,-8.840356957513718,-0.003003102526113947,14.605444473713714,5.765087516199996,0.001958421924179561,0.002377353809258982,0.00412830849301309,0.04866914817246268
20,Netherlands,5750.122743233347,73260.34176804547,-67510.21902481213,-4635.837377137057,-0.02699188500518379,3261.643267727232,-1374.1941094098252,-0.008001162758409317,0.002377353809258982,0.00412830849301309,0.06866867629970569
21,Poland,4824.370094337182,2674.3025395306977,2150.0675548064846,378.95447583443405,0.00494004176444369,0.0,378.95447583443405,0.00494004176444369,0.002377353809258982,0.00412830849301309,0.17625235773977418
22,Portugal,2212.4663177607827,920.8710543335002,1291.5952634272826,195.26176753832905,0.0042356982234527125,0.0,195.26176753832905,0.0042356982234527125,0.002377353809258982,0.00412830849301309,0.15117875782557202
23,Romania,1308.902416997153,525.0698610554396,783.8325559417135,118.1529966532618,0.003726442290296258,0.0,118.1529966532618,0.003726442290296258,0.002377353809258982,0.00412830849301309,0.15073754688756225
24,Slovak Republic,632.5987883642306,661.6170014848348,-29.018213120604173,-6.486320722765468,-0.00039856860519509843,0.0,-6.486320722765468,-0.00039856860519509843,0.002377353809258982,0.00412830849301309,0.22352584894897964
25,Slovenia,66.25143222225545,145.01783351291422,-78.76640129065878,-22.321289512213422,-0.002679758190789811,0.0,-22.321289512213422,-0.002679758190789811,0.002377353809258982,0.00412830849301309,0.2833859252988443
7,Spain,6329.868139848708,9233.694072095668,-2903.8259322469603,-445.0130893418647,-0.002616304066603605,0.0,-445.0130893418647,-0.002616304066603605,0.002377353809258982,0.00412830849301309,0.1532506078962924
26,Sweden,136.3844696602599,1904.3820675404274,-1767.9975978801676,-302.3776957558889,-0.002085295882364965,0.0,-302.3776957558889,-0.002085295882364965,0.002377353809258982,0.00412830849301309,0.17102834082944474
