,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
0,Austria,1563.0709998405462,1413.8485075267317,149.22249231381443,15.47025268909828,0.0001537514715752623,632.409865882041,647.8801185711393,0.006438971853695963,0.002425329852857526,0.004128007188577563,0.10367239180380654
1,Belgium,25201.10602926084,5695.941850226195,19505.164179034648,3680.8139601600383,0.03384848801304723,0.0,3680.8139601600383,0.03384848801304723,0.002425329852857526,0.004128007188577563,0.1887097143287009
2,Bulgaria,259.8364750178879,361.4827046044091,-101.6462295865212,-9.60232981071768,-0.0008751214856507259,31.645715742078288,22.043385931360607,0.0020089541835454634,0.002425329852857526,0.004128007188577563,0.09446813570732777
12,Croatia,50.35298138514243,533.3891651517224,-483.03618376658,-86.69952284627047,-0.0010447086174119958,0.0,-86.69952284627047,-0.0010447086174119958,0.002425329852857526,0.004128007188577563,0.17948867136662938
3,Cyprus,29.26950772005308,1907.9061437100363,-1878.6366359899832,-84.65934866461033,-0.01710533186211336,8.446438091725653,-76.21291057288468,-0.015398737978617554,0.002425329852857526,0.004128007188577563,0.045064248744407925
4,Czechia,1534.2412024163218,2350.73279850617,-816.4915960898484,-129.41455959249348,-0.0044214640623009135,0.0,-129.41455959249348,-0.0044214640623009135,0.002425329852857526,0.004128007188577563,0.1585007858161132
6,Denmark,419.16757929778214,3158.267378578224,-2739.099799280442,-487.8958477371089,-0.004679960253805699,0.0,-487.8958477371089,-0.004679960253805699,0.002425329852857526,0.004128007188577563,0.17812269851039328
8,Estonia,53.69779879769587,19.693655399191204,34.00414339850467,3.58208817584512,0.0006833719586714773,5.582618639512516,9.164706815357636,0.001748394606613273,0.002425329852857526,0.004128007188577563,0.10534269703152241
9,Finland,248.94481060784287,1438.5070729931442,-1189.5622623853014,-189.02753407569259,-0.0037720391036202886,0.0,-189.02753407569259,-0.0037720391036202886,0.002425329852857526,0.004128007188577563,0.15890512002007862
10,France,28846.56607469312,9814.814097584183,19031.751977108936,4628.0166255908725,0.008113847573824407,0.0,4628.0166255908725,0.008113847573824407,0.002425329852857526,0.004128007188577563,0.2431734414759803
5,Germany,16203.847991860186,12656.44762331627,3547.4003685439166,737.2437806089429,0.0018809215238766487,0.0,737.2437806089429,0.0018809215238766487,0.002425329852857526,0.004128007188577563,0.2078264937745258
11,Greece,1717.8247196158025,103.23249660974707,1614.5922230060553,394.1686222273008,0.0076519840726604095,0.0,394.1686222273008,0.0076519840726604095,0.002425329852857526,0.004128007188577563,0.24412889930402104
13,Hungary,324.7783190745521,3956.118749941856,-3631.340430867304,-669.4342212799756,-0.022564933399115545,0.0,-669.4342212799756,-0.022564933399115545,0.002425329852857526,0.004128007188577563,0.18434906724514644
14,Ireland,2095.081900234206,16112.927299544703,-14017.845399310496,-1691.451269598471,-0.02969505383887852,762.3736987149223,-929.0775708835488,-0.016310850323480338,0.002425329852857526,0.004128007188577563,0.12066414070179926
15,Italy,19392.51604812006,4592.314793754645,14800.201254365413,3998.5009036532965,0.008496824400199245,0.0,3998.5009036532965,0.008496824400199245,0.002425329852857526,0.004128007188577563,0.27016530619635415
18,Latvia,46.315474518853996,39.05368614177952,7.261788377074474,0.5343741598329087,8.095670408444182e-05,-0.046640914974749405,0.4877332448581593,7.389069110017053e-05,0.002425329852857526,0.004128007188577563,0.07358712924214816
16,Lithuania,147.09777249615766,11.220214756419974,135.87755773973768,18.767241237869435,0.002574876973476205,2.7961949994144177,21.563436237283852,0.0029585166371905117,0.002425329852857526,0.004128007188577563,0.1381187706789413
